timestamp,pod,container_id,container_name,node,createdAt,startedAt
1776326324.339001745,fastfouriertransform-00001-deployment-7f6c4dd4f-8fchp,e160f3b03ba282ebe07aec2d3236222c3ca1d13728d974ee1951518fa191a3ba,queue-proxy,worker11,2026-04-16T01:58:48.693040917-06:00,2026-04-16T01:58:48.795553381-06:00
1776326324.339001745,mobilenet-00001-deployment-69d9c64d47-68dr6,e0504fab8ab5fbab998ed049fb3d59af5287a685ce472415c41e27347c1c34de,queue-proxy,worker12,2026-04-16T01:58:49.683956205-06:00,2026-04-16T01:58:49.791015223-06:00
1776326334.579191458,fastfouriertransform-00001-deployment-7f6c4dd4f-gjgnz,c77dee491546d9230beff9e5adfaa98626db49c930755d865053f5bf238b3940,queue-proxy,worker2,2026-04-16T09:58:51.629511703+02:00,2026-04-16T09:58:51.733398252+02:00
1776326334.579191458,matrixmul-00001-deployment-5975545bc-z6zq6,4e83d8bea32fe25f13cd689fc490222b6070b77da09aade1e0a6494ff38ff686,queue-proxy,worker4,2026-04-16T09:58:49.265804637+02:00,2026-04-16T09:58:49.355326477+02:00
1776326334.579191458,linpack-00001-deployment-59cb5bb6f4-7fhmk,b470a1fadf853551a4b0a850b139b3e0a8b578f0af9f6f6428e58b0a5a6b3357,queue-proxy,worker5,2026-04-16T09:58:56.407171447+02:00,2026-04-16T09:58:56.526471182+02:00
1776326334.579191458,graphgen-00001-deployment-f5bfdc858-knt5q,d6125a4098eefdb31b5b1efc9751cd26951cb480b8f54cb29d51062ecea8b660,queue-proxy,worker6,2026-04-16T01:58:49.159991478-06:00,2026-04-16T01:58:49.260208898-06:00
1776326334.579191458,pagerank-00001-deployment-669c956d7d-4gvpx,9fd169d5e89cf3309c554d4d040fc90df1de47c3e2cfddcddef110eae6a9b7df,queue-proxy,worker7,2026-04-16T01:58:49.003344308-06:00,2026-04-16T01:58:49.121528433-06:00
1776326334.579191458,linpack-00001-deployment-59cb5bb6f4-7whk2,34e98b9f77fff8f58f5d49e5f45f754cddd2988f140399530f91cb9e9c328542,queue-proxy,worker8,2026-04-16T01:58:52.086200703-06:00,2026-04-16T01:58:52.18330849-06:00
1776326334.579191458,grayscale-00001-deployment-5875667469-fz5rq,d88d72f214a15146f30b79c4d92a3fae5c2a7c0703499040becef88d24406724,queue-proxy,worker9,2026-04-16T01:58:57.695224881-06:00,2026-04-16T01:58:57.790086053-06:00
1776326334.579191458,linpack-00001-deployment-59cb5bb6f4-ghlf9,ee58808dbb999c30360448d561f721f73f772a72cea86746f57c01fa3f7abdd7,queue-proxy,worker10,2026-04-16T01:58:58.656029842-06:00,2026-04-16T01:58:58.751728239-06:00
1776326334.579191458,grayscale-00001-deployment-5875667469-9jj9v,205e5cdb0d800ec62dee940cef27a7244b006520ea2439d8a32f70dcc07caa02,queue-proxy,worker11,2026-04-16T01:58:55.969454475-06:00,2026-04-16T01:58:56.066367218-06:00
1776326334.579191458,grayscale-00001-deployment-5875667469-97q5b,c608d8d9c4e7d03a7058bf8f789c7262b949822ee853b06b52fa33294eae9623,queue-proxy,worker13,2026-04-16T01:59:01.6494072-06:00,2026-04-16T01:59:01.748949597-06:00
1776326334.579191458,fetchdata-00001-deployment-95bdf5d98-8qhz6,8e86dfadd45b45fbfd579315c04779ae26ca53c8ac1be7bc0096482fd1e7072c,queue-proxy,worker14,2026-04-16T01:58:53.906844179-06:00,2026-04-16T01:58:53.992289115-06:00
1776326348.722757388,grayscale-00001-deployment-5875667469-b28t9,faf952be36a94de1b44332a4012c4804a651d1c15f2ac6ec6b73bb4e3c01fae7,queue-proxy,worker2,2026-04-16T09:58:48.914136994+02:00,2026-04-16T09:58:49.015048617+02:00
1776326348.722757388,fetchdata-00001-deployment-95bdf5d98-5s7jz,a3cdc602121abb77ef4412eeac3437444e07b329f37c23a010f46b791b090ef4,queue-proxy,worker3,2026-04-16T09:58:59.606598393+02:00,2026-04-16T09:58:59.711786724+02:00
1776326348.722757388,genmatrix-00001-deployment-57fdd67855-fn96v,857f434b2bca2d27179b0235f9b6c0aefd0710881adfa757169eaf5dcc88576c,queue-proxy,worker5,2026-04-16T09:58:48.814326857+02:00,2026-04-16T09:58:48.913639863+02:00
1776326348.722757388,grayscale-00001-deployment-5875667469-ttjnj,2f22c1dd58898f1ca13fd1e4511f78ac0ea4d76d830d9fd0421c010680e45030,queue-proxy,worker7,2026-04-16T01:59:05.634341863-06:00,2026-04-16T01:59:05.747334274-06:00
1776326348.722757388,resnet-00001-deployment-5ccbb786c-2xclj,175cfa0dac30c75145a4dddeb7a96a3982bdaf7f9ec5b19a470df078620deff8,queue-proxy,worker9,2026-04-16T01:58:49.109824973-06:00,2026-04-16T01:58:49.210631581-06:00
1776326415.666737447,grayscale-00001-deployment-5875667469-8gzxs,d7674eb43d67ead5423eae885eb80fbfb4cf6f95dbf8654ebd7f9a9dfe674961,queue-proxy,worker1,2026-04-16T10:00:13.621281825+02:00,2026-04-16T10:00:13.713670736+02:00
1776326415.666737447,matrixmul-00001-deployment-5975545bc-2tbvp,8275e283c1ba6d1f892e0c713a1b9b6cc1c9b464dc93147dc880256500cb8dfa,queue-proxy,worker6,2026-04-16T02:00:09.941212972-06:00,2026-04-16T02:00:10.033422498-06:00
1776326415.666737447,grayscale-00001-deployment-5875667469-2q5v7,0f4027c1097d175cd23d8febf2d4adcfa6f71b94bfde5e616ea7182521809251,queue-proxy,worker8,2026-04-16T02:00:19.683378731-06:00,2026-04-16T02:00:19.781552888-06:00
