request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,fastfouriertransform,small,cold,200,1596.12,1596.1,0.02,6.12,1589.98,True,,0.0,3.9,0.0,2.21,6.12,1
1,genmatrix,small,cold,200,1314.96,1314.3,0.65,7.98,1306.32,True,,0.0,0.07,,7.91,7.98,2
2,fetchdata,small,cold,200,1594.69,1594.67,0.02,123.95,1470.72,True,123.92,0.0,0.02,0.0,,123.95,3
3,fastfouriertransform,large,cold,200,1008.9,1008.88,0.02,4.66,1004.22,False,,0.0,3.85,0.0,0.8,4.66,4
4,linpack,small,cold,200,1330.28,1330.26,0.02,6.25,1324.01,True,,0.0,0.39,4.89,0.97,6.25,5
5,linpack,medium,cold,200,1831.14,1831.13,0.02,669.53,1161.59,False,,0.0,0.34,3.97,665.22,669.53,6
6,fastfouriertransform,small,warm,200,414.15,414.14,0.01,4.56,409.58,False,,0.0,3.85,0.0,0.7,4.56,7
7,fastfouriertransform,small,warm,200,202.74,202.73,0.02,4.55,198.17,False,,0.0,3.79,0.0,0.76,4.55,8
8,fetchdata,large,warm,200,469.31,469.29,0.02,72.98,396.31,False,72.95,0.0,0.02,0.0,,72.98,7
9,linpack,small,cold,200,1031.35,1031.35,0.01,5.07,1026.27,False,,0.0,0.34,3.98,0.74,5.07,5
10,linpack,small,warm,200,138.1,138.08,0.02,5.11,132.97,False,,0.0,0.37,3.97,0.76,5.11,5
11,linpack,medium,warm,200,1290.94,1290.92,0.02,674.76,616.16,False,,0.0,0.33,3.96,670.47,674.76,3
12,fetchdata,medium,warm,200,78.8,78.78,0.02,73.19,5.59,False,73.16,0.0,0.02,0.0,,73.19,4
13,linpack,medium,warm,200,1565.73,1565.71,0.02,673.38,892.33,False,,0.0,0.37,3.98,669.01,673.37,4
14,fastfouriertransform,small,warm,200,41.07,41.06,0.01,4.54,36.52,False,,0.0,3.81,0.0,0.72,4.54,5
15,matrixmul,medium,cold,200,1771.43,1769.42,2.02,511.88,1257.54,True,,0.0,0.38,4.1,507.39,511.87,3
16,genmatrix,small,warm,200,8.8,8.12,0.68,0.11,8.01,False,,0.0,0.03,,0.08,0.11,4
17,fetchdata,medium,warm,200,80.36,80.34,0.02,74.52,5.81,False,74.49,0.0,0.03,0.0,,74.52,4
18,fastfouriertransform,small,warm,200,38.86,38.84,0.02,4.57,34.28,False,,0.0,3.81,0.0,0.75,4.57,3
19,matrixmul,small,warm,200,983.75,981.55,2.19,4.9,976.66,False,,0.0,0.34,3.97,0.58,4.89,3
20,genmatrix,medium,warm,200,12.67,10.64,2.03,0.22,10.42,False,,0.0,0.03,,0.18,0.21,4
21,linpack,medium,warm,200,682.81,682.79,0.02,672.21,10.58,False,,0.0,0.35,3.98,667.87,672.21,3
22,fastfouriertransform,large,warm,200,37.66,37.65,0.02,4.53,33.11,False,,0.0,3.81,0.0,0.72,4.53,4
23,matrixmul,large,warm,200,195.9,195.04,0.86,4.91,190.13,False,,0.0,0.34,3.99,0.58,4.91,4
24,fastfouriertransform,medium,warm,200,634.4,634.38,0.02,613.77,20.61,False,,0.0,3.79,0.0,609.97,613.77,2
25,fastfouriertransform,large,warm,200,443.08,443.07,0.02,4.52,438.54,False,,0.0,3.78,0.0,0.74,4.52,2
26,genmatrix,large,warm,200,51.2,31.5,19.7,0.88,30.62,False,,0.0,0.03,,0.85,0.88,3
27,linpack,medium,warm,200,680.98,680.97,0.02,669.19,11.78,False,,0.0,0.35,3.96,664.87,669.19,3
