request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,fastfouriertransform,small,cold,200,1657.41,1657.38,0.02,6.76,1650.63,True,,0.0,3.87,0.0,2.87,6.75,1
1,genmatrix,small,cold,200,1303.86,1303.4,0.46,8.82,1294.58,True,,0.0,0.03,,8.79,8.82,2
2,fetchdata,small,cold,200,1578.81,1578.79,0.02,122.81,1455.98,True,122.77,0.0,0.03,0.0,,122.81,3
3,fastfouriertransform,large,cold,200,1069.32,1069.31,0.02,4.65,1064.65,False,,0.0,3.89,0.0,0.75,4.65,4
4,linpack,small,cold,200,1351.45,1351.43,0.02,5.29,1346.15,True,,0.0,0.38,4.05,0.85,5.28,5
5,linpack,medium,cold,200,1813.19,1813.19,0.01,641.71,1171.48,False,,0.0,0.34,3.98,637.38,641.71,6
6,fastfouriertransform,small,warm,200,475.47,475.45,0.02,4.67,470.78,False,,0.0,3.91,0.0,0.76,4.67,7
7,fastfouriertransform,small,warm,200,263.9,263.88,0.02,4.69,259.19,False,,0.0,3.9,0.0,0.79,4.69,8
8,fetchdata,large,warm,200,453.57,453.55,0.03,73.43,380.11,False,73.4,0.0,0.02,0.0,,73.43,8
9,linpack,small,warm,200,360.25,360.23,0.02,5.14,355.09,False,,0.0,0.34,4.02,0.77,5.13,5
10,linpack,small,warm,200,165.86,165.84,0.02,5.08,160.76,False,,0.0,0.36,3.99,0.73,5.08,5
11,linpack,medium,warm,200,1255.5,1255.48,0.02,645.65,609.83,False,,0.0,0.35,3.98,641.31,645.64,2
12,fetchdata,medium,warm,200,79.75,79.73,0.02,73.4,6.33,False,73.37,0.0,0.02,0.0,,73.4,3
13,linpack,medium,warm,200,1497.09,1497.07,0.02,641.64,855.43,False,,0.0,0.35,3.98,637.3,641.63,3
14,fastfouriertransform,small,warm,200,23.96,23.95,0.01,4.6,19.35,False,,0.0,3.82,0.0,0.77,4.6,4
15,matrixmul,medium,cold,200,2086.99,2085.24,1.75,506.6,1578.64,True,,0.0,0.36,4.01,502.22,506.6,3
16,genmatrix,small,warm,200,7.56,6.75,0.81,0.13,6.62,False,,0.0,0.03,,0.09,0.13,4
17,fetchdata,medium,warm,200,79.63,79.61,0.02,73.87,5.74,False,73.84,0.0,0.02,0.0,,73.87,4
18,fastfouriertransform,small,warm,200,24.38,24.37,0.01,4.66,19.71,False,,0.0,3.88,0.0,0.77,4.66,3
19,matrixmul,small,cold,200,1299.15,1297.12,2.03,4.88,1292.24,False,,0.0,0.33,3.97,0.57,4.88,3
20,genmatrix,medium,warm,200,14.22,12.69,1.53,0.23,12.46,False,,0.0,0.03,,0.2,0.23,4
21,linpack,medium,warm,200,657.62,657.6,0.02,644.35,13.26,False,,0.0,0.37,4.17,639.8,644.34,3
22,fastfouriertransform,large,warm,200,39.35,39.33,0.02,4.62,34.71,False,,0.0,3.83,0.0,0.78,4.62,4
23,matrixmul,large,warm,200,510.76,509.07,1.69,4.9,504.17,False,,0.0,0.36,3.98,0.55,4.9,4
24,fastfouriertransform,medium,warm,200,641.02,641.0,0.02,605.87,35.13,False,,0.0,3.85,0.0,602.01,605.87,5
25,fastfouriertransform,large,warm,200,446.28,446.27,0.02,4.53,441.74,False,,0.0,3.81,0.0,0.71,4.53,5
26,genmatrix,large,warm,200,48.13,31.15,16.98,0.88,30.27,False,,0.0,0.03,,0.85,0.88,3
27,linpack,medium,warm,200,685.0,684.98,0.02,642.23,42.75,False,,0.0,0.37,3.99,637.87,642.23,3
28,linpack,small,warm,200,490.72,490.71,0.01,5.05,485.66,False,,0.0,0.34,3.99,0.72,5.05,2
29,fastfouriertransform,small,warm,200,23.68,23.67,0.01,4.62,19.05,False,,0.0,3.84,0.0,0.77,4.62,3
30,fetchdata,medium,warm,200,78.65,78.63,0.02,73.4,5.23,False,73.37,0.0,0.02,0.0,,73.4,3
31,fastfouriertransform,small,warm,200,42.01,41.98,0.03,7.16,34.82,False,,0.0,6.04,0.0,1.11,7.16,1
32,fastfouriertransform,medium,warm,200,670.37,670.35,0.02,636.2,34.15,False,,0.0,6.04,0.0,630.15,636.2,1
33,genmatrix,medium,warm,200,12.52,10.41,2.11,0.23,10.17,False,,0.0,0.03,,0.2,0.23,2
34,genmatrix,small,warm,200,6.99,6.44,0.56,0.11,6.32,False,,0.0,0.02,,0.09,0.11,2
35,genmatrix,medium,warm,200,12.4,10.35,2.06,0.21,10.14,False,,0.0,0.02,,0.18,0.21,2
36,fetchdata,large,warm,200,86.64,86.62,0.02,80.56,6.06,False,80.51,0.0,0.03,0.0,,80.55,1
37,genmatrix,large,warm,200,259.87,45.53,214.35,1.2,44.32,False,,0.0,0.04,,1.16,1.2,1
38,fastfouriertransform,large,warm,200,38.41,38.39,0.02,4.65,33.74,False,,0.0,3.83,0.0,0.81,4.65,2
39,fetchdata,large,warm,200,86.3,86.28,0.02,80.15,6.13,False,80.11,0.0,0.03,0.0,,80.15,1
40,fetchdata,small,warm,200,85.25,85.25,0.01,79.96,5.28,False,79.92,0.0,0.03,0.0,,79.96,1
41,matrixmul,medium,warm,200,524.33,521.92,2.4,505.26,16.66,False,,0.0,0.34,3.95,500.96,505.26,1
42,genmatrix,large,warm,200,57.92,45.55,12.37,1.2,44.35,False,,0.0,0.03,,1.16,1.2,2
43,linpack,small,warm,200,17.9,17.88,0.02,5.43,12.45,False,,0.0,0.4,4.23,0.79,5.43,2
44,genmatrix,small,warm,200,7.99,7.14,0.85,0.14,6.99,False,,0.0,0.02,,0.11,0.14,1
45,fetchdata,small,warm,200,90.19,90.19,0.01,84.63,5.56,False,84.59,0.0,0.02,0.0,,84.63,1
46,genmatrix,medium,warm,200,12.9,10.44,2.46,0.21,10.23,False,,0.0,0.02,,0.18,0.2,1
47,genmatrix,small,warm,200,6.9,6.35,0.56,0.11,6.24,False,,0.0,0.02,,0.08,0.11,1
