request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,fastfouriertransform,small,cold,200,1552.66,1552.63,0.03,6.77,1545.87,True,,0.0,4.12,0.0,2.64,6.77,1
1,genmatrix,small,cold,200,1461.21,1460.57,0.65,6.23,1454.34,True,,0.0,0.03,,6.2,6.23,2
2,fetchdata,small,cold,200,1592.73,1592.71,0.02,124.07,1468.65,True,124.03,0.0,0.03,0.0,,124.07,3
3,fastfouriertransform,large,warm,200,969.73,969.71,0.02,4.62,965.09,False,,0.0,3.88,0.0,0.73,4.62,4
4,linpack,small,cold,200,1355.72,1355.7,0.02,5.24,1350.46,True,,0.0,0.39,4.01,0.84,5.24,5
5,linpack,medium,cold,200,1811.89,1811.88,0.01,645.87,1166.02,False,,0.0,0.34,3.95,641.57,645.87,6
6,fastfouriertransform,small,warm,200,363.89,363.88,0.02,4.76,359.12,False,,0.0,4.01,0.0,0.74,4.76,7
7,fastfouriertransform,small,warm,200,159.05,159.04,0.02,4.77,154.27,False,,0.0,3.96,0.0,0.8,4.77,8
8,fetchdata,large,warm,200,468.06,468.05,0.02,73.81,394.24,False,73.78,0.0,0.02,0.0,,73.8,5
9,linpack,small,cold,200,1015.68,1015.68,0.0,5.05,1010.63,False,,0.0,0.34,3.97,0.73,5.05,5
10,linpack,small,warm,200,163.56,163.54,0.02,5.07,158.46,False,,0.0,0.35,3.98,0.74,5.07,5
11,linpack,medium,warm,200,1265.49,1265.47,0.02,648.3,617.16,False,,0.0,0.34,4.0,643.96,648.3,3
12,fetchdata,medium,warm,200,78.95,78.93,0.02,73.34,5.59,False,73.31,0.0,0.02,0.0,,73.34,4
13,linpack,medium,warm,200,1514.63,1514.61,0.02,646.65,867.96,False,,0.0,0.36,3.96,642.33,646.64,4
14,fastfouriertransform,small,warm,200,23.04,23.04,0.01,4.56,18.47,False,,0.0,3.8,0.0,0.75,4.56,5
15,matrixmul,medium,cold,200,1786.29,1784.24,2.04,507.95,1276.29,True,,0.0,0.35,4.0,503.59,507.95,3
16,genmatrix,small,warm,200,7.5,6.87,0.63,0.12,6.75,False,,0.0,0.03,,0.09,0.12,4
17,fetchdata,medium,warm,200,78.91,78.9,0.02,73.54,5.36,False,73.51,0.0,0.02,0.0,,73.54,4
18,fastfouriertransform,small,warm,200,24.08,24.07,0.01,4.57,19.5,False,,0.0,3.8,0.0,0.76,4.57,3
19,matrixmul,small,warm,200,996.28,995.11,1.17,4.89,990.22,False,,0.0,0.34,3.97,0.57,4.88,3
20,genmatrix,medium,warm,200,13.96,11.65,2.3,0.23,11.42,False,,0.0,0.03,,0.2,0.23,4
21,linpack,medium,warm,200,659.56,659.55,0.01,648.24,11.31,False,,0.0,0.34,4.0,643.9,648.24,3
22,fastfouriertransform,large,warm,200,29.49,29.48,0.01,4.56,24.91,False,,0.0,3.78,0.0,0.77,4.56,4
23,matrixmul,large,warm,200,210.02,210.0,0.03,4.86,205.13,False,,0.0,0.33,3.97,0.56,4.86,4
24,fastfouriertransform,medium,warm,200,625.52,625.45,0.07,603.57,21.88,False,,0.0,3.78,0.0,599.78,603.57,2
25,fastfouriertransform,large,warm,200,453.71,453.7,0.01,4.51,449.19,False,,0.0,3.77,0.0,0.74,4.51,2
26,genmatrix,large,warm,200,53.82,31.04,22.78,0.84,30.2,False,,0.0,0.02,,0.81,0.84,3
27,linpack,medium,warm,200,654.92,654.9,0.02,644.07,10.83,False,,0.0,0.34,3.99,639.74,644.07,3
28,linpack,small,warm,200,460.38,460.38,0.01,5.05,455.33,False,,0.0,0.33,3.99,0.72,5.05,2
29,fastfouriertransform,small,warm,200,26.92,26.91,0.01,4.6,22.31,False,,0.0,3.82,0.0,0.78,4.6,3
30,fetchdata,medium,warm,200,78.48,78.47,0.01,73.5,4.97,False,73.47,0.0,0.02,0.0,,73.5,3
31,fastfouriertransform,small,warm,200,40.94,40.93,0.02,7.2,33.73,False,,0.0,6.02,0.0,1.16,7.19,1
32,fastfouriertransform,medium,warm,200,653.54,653.52,0.02,632.02,21.5,False,,0.0,5.71,0.0,626.3,632.02,1
33,genmatrix,medium,warm,200,12.9,10.46,2.43,0.21,10.25,False,,0.0,0.03,,0.18,0.21,2
34,genmatrix,small,warm,200,48.59,6.63,41.96,0.12,6.51,False,,0.0,0.02,,0.09,0.12,2
35,genmatrix,medium,warm,200,13.02,10.69,2.33,0.23,10.46,False,,0.0,0.02,,0.2,0.23,2
36,fetchdata,large,warm,200,86.53,86.51,0.02,80.42,6.09,False,80.38,0.0,0.03,0.0,,80.42,1
37,genmatrix,large,warm,200,44.12,30.32,13.8,0.83,29.49,False,,0.0,0.03,,0.8,0.83,1
38,fastfouriertransform,large,warm,200,38.99,38.97,0.02,4.66,34.31,False,,0.0,3.84,0.0,0.82,4.66,1
39,fetchdata,large,warm,200,86.56,86.49,0.07,80.31,6.18,False,80.27,0.0,0.03,0.0,,80.31,1
40,fetchdata,small,warm,200,86.86,86.84,0.02,81.18,5.66,False,81.14,0.0,0.04,0.0,,81.18,1
41,matrixmul,medium,warm,200,526.35,524.23,2.11,507.46,16.77,False,,0.0,0.37,3.95,503.14,507.46,1
42,genmatrix,large,warm,200,46.35,32.73,13.62,0.88,31.85,False,,0.0,0.05,,0.83,0.88,2
43,linpack,small,warm,200,17.71,17.69,0.02,5.05,12.64,False,,0.0,0.34,3.97,0.73,5.05,2
44,genmatrix,small,warm,200,221.89,220.97,0.93,0.11,220.86,False,,0.0,0.02,,0.08,0.11,1
45,fetchdata,small,warm,200,85.08,85.07,0.01,80.0,5.07,False,79.97,0.0,0.02,0.0,,80.0,2
46,genmatrix,medium,warm,200,12.06,9.89,2.17,0.2,9.69,False,,0.0,0.02,,0.18,0.2,1
47,genmatrix,small,warm,200,7.28,6.63,0.65,0.21,6.42,False,,0.0,0.04,,0.17,0.21,1
48,fetchdata,large,warm,200,86.49,86.47,0.02,80.19,6.28,False,80.16,0.0,0.03,0.0,,80.19,1
49,genmatrix,small,warm,200,6.74,6.25,0.49,0.11,6.14,False,,0.0,0.02,,0.09,0.11,1
50,matrixmul,medium,warm,200,561.81,559.69,2.12,541.42,18.27,False,,0.0,0.52,6.35,534.54,541.42,1
51,matrixmul,small,warm,200,373.04,371.07,1.96,4.9,366.17,False,,0.0,0.33,3.99,0.57,4.89,2
52,genmatrix,small,warm,200,7.09,6.36,0.72,0.11,6.26,False,,0.0,0.02,,0.08,0.11,3
53,fetchdata,large,warm,200,86.57,86.55,0.02,80.65,5.9,False,80.62,0.0,0.02,0.0,,80.65,1
54,linpack,large,warm,200,16.54,16.52,0.02,5.04,11.48,False,,0.0,0.34,3.97,0.73,5.04,1
55,genmatrix,large,warm,200,44.53,30.61,13.93,0.78,29.82,False,,0.0,0.02,,0.76,0.78,1
56,linpack,medium,warm,200,693.92,693.9,0.02,682.14,11.77,False,,0.0,0.34,3.97,677.82,682.13,1
57,linpack,medium,warm,200,1141.71,1141.69,0.02,645.38,496.31,False,,0.0,0.33,3.98,641.06,645.38,2
58,genmatrix,small,warm,200,8.53,7.85,0.69,0.14,7.7,False,,0.0,0.03,,0.11,0.14,3
59,fetchdata,large,warm,200,85.81,85.79,0.02,79.56,6.23,False,79.53,0.0,0.03,0.0,,79.56,3
60,matrixmul,small,warm,200,23.08,21.18,1.9,4.91,16.27,False,,0.0,0.36,3.98,0.56,4.91,2
61,fastfouriertransform,small,warm,200,41.21,41.19,0.02,7.26,33.93,False,,0.0,6.04,0.0,1.22,7.26,2
62,fetchdata,large,warm,200,86.13,86.11,0.02,80.61,5.5,False,80.58,0.0,0.02,0.0,,80.61,2
63,fetchdata,large,warm,200,85.86,85.84,0.02,79.93,5.91,False,79.9,0.0,0.02,0.0,,79.93,1
64,matrixmul,large,warm,200,23.23,21.1,2.12,4.9,16.2,False,,0.0,0.35,3.97,0.57,4.9,1
65,fastfouriertransform,medium,warm,200,682.71,682.7,0.01,639.56,43.14,False,,0.0,6.11,0.0,633.44,639.55,1
66,matrixmul,large,warm,200,24.22,21.37,2.85,4.96,16.42,False,,0.0,0.37,4.01,0.57,4.95,2
67,matrixmul,large,warm,200,21.5,19.26,2.23,4.88,14.38,False,,0.0,0.35,3.97,0.56,4.88,2
