request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,fastfouriertransform,small,cold,200,1467.77,1467.74,0.02,7.0,1460.74,True,,0.0,4.14,0.01,2.84,7.0,1
1,genmatrix,small,cold,200,1377.62,1376.91,0.71,6.75,1370.16,True,,0.0,0.03,,6.71,6.75,2
2,fetchdata,small,cold,200,1584.77,1584.76,0.02,123.29,1461.47,True,123.25,0.0,0.03,0.0,,123.29,3
3,fastfouriertransform,large,warm,200,880.78,880.75,0.02,4.73,876.02,False,,0.0,3.91,0.0,0.8,4.73,4
4,linpack,small,cold,200,1459.8,1459.78,0.02,5.46,1454.32,True,,0.0,0.39,4.19,0.87,5.46,5
5,linpack,medium,cold,200,2556.0,2555.98,0.02,646.33,1909.65,False,,0.0,0.36,3.98,641.97,646.33,6
6,fastfouriertransform,small,warm,200,275.21,275.18,0.03,4.85,270.33,False,,0.0,4.0,0.01,0.84,4.85,7
7,fastfouriertransform,small,warm,200,85.15,85.13,0.02,4.68,80.44,False,,0.0,3.94,0.0,0.74,4.68,8
8,fetchdata,large,warm,200,458.13,458.13,0.01,73.11,385.02,False,73.07,0.0,0.02,0.0,,73.1,4
9,linpack,small,cold,200,1766.77,1766.75,0.02,5.0,1761.75,False,,0.0,0.34,3.95,0.71,5.0,5
10,linpack,small,cold,200,1561.3,1561.29,0.02,5.14,1556.15,False,,0.0,0.36,4.06,0.72,5.14,5
11,linpack,medium,warm,200,707.96,707.94,0.02,644.17,63.77,False,,0.0,0.35,3.97,639.85,644.17,5
12,fetchdata,medium,warm,200,78.69,78.67,0.02,72.89,5.78,False,72.86,0.0,0.02,0.0,,72.89,5
13,linpack,medium,warm,200,1615.86,1615.83,0.02,647.09,968.74,False,,0.0,0.33,3.96,642.79,647.09,5
14,fastfouriertransform,small,warm,200,32.91,32.9,0.01,4.53,28.36,False,,0.0,3.8,0.0,0.73,4.53,6
15,matrixmul,medium,cold,200,1834.79,1832.63,2.16,505.16,1327.47,True,,0.0,0.36,4.02,500.77,505.15,5
