request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,fastfouriertransform,small,cold,200,1462.21,1462.19,0.03,6.13,1456.06,True,,0.0,3.88,0.0,2.23,6.13,1
1,genmatrix,small,cold,200,1322.05,1321.59,0.46,6.61,1314.98,True,,0.0,0.04,,6.56,6.61,2
2,fetchdata,small,cold,200,1620.51,1620.49,0.02,128.89,1491.6,True,128.85,0.0,0.03,0.0,,128.89,3
3,fastfouriertransform,large,warm,200,867.96,867.96,0.01,4.58,863.38,False,,0.0,3.83,0.0,0.74,4.58,4
4,linpack,small,cold,200,1374.2,1374.19,0.01,5.22,1368.97,True,,0.0,0.36,4.04,0.82,5.22,5
5,linpack,medium,cold,200,1826.26,1826.26,0.01,644.58,1181.67,False,,0.0,0.34,3.96,640.28,644.58,6
6,fastfouriertransform,small,warm,200,273.67,273.67,0.01,4.52,269.15,False,,0.0,3.81,0.0,0.71,4.52,7
7,fastfouriertransform,small,warm,200,78.92,78.91,0.01,4.58,74.33,False,,0.0,3.84,0.0,0.73,4.58,8
8,fetchdata,large,warm,200,496.78,496.76,0.02,74.56,422.2,False,74.53,0.0,0.02,0.0,,74.56,4
9,linpack,small,cold,200,1031.62,1031.61,0.0,5.02,1026.59,False,,0.0,0.34,3.97,0.71,5.02,5
10,linpack,small,warm,200,180.32,180.31,0.01,5.03,175.27,False,,0.0,0.33,3.98,0.73,5.03,6
11,linpack,medium,warm,200,1280.51,1280.5,0.01,646.0,634.5,False,,0.0,0.33,3.96,641.7,646.0,3
12,fetchdata,medium,warm,200,80.13,80.11,0.02,73.74,6.37,False,73.71,0.0,0.02,0.0,,73.74,4
13,linpack,medium,warm,200,1526.53,1526.51,0.02,646.11,880.4,False,,0.0,0.35,3.96,641.8,646.11,4
14,fastfouriertransform,small,warm,200,24.53,24.52,0.01,4.62,19.9,False,,0.0,3.84,0.0,0.77,4.62,5
15,matrixmul,medium,cold,200,1810.75,1799.49,11.26,533.11,1266.39,True,,0.0,0.37,3.97,528.75,533.1,3
16,genmatrix,small,warm,200,8.68,8.12,0.56,0.12,8.0,False,,0.0,0.03,,0.08,0.12,4
17,fetchdata,medium,warm,200,79.83,79.81,0.03,73.67,6.14,False,73.63,0.0,0.03,0.0,,73.67,4
18,fastfouriertransform,small,warm,200,24.43,24.42,0.01,4.56,19.86,False,,0.0,3.82,0.0,0.74,4.56,3
19,matrixmul,small,cold,200,1015.53,1013.47,2.06,4.87,1008.6,False,,0.0,0.33,3.95,0.59,4.87,3
20,genmatrix,medium,warm,200,12.55,10.45,2.1,0.21,10.24,False,,0.0,0.02,,0.18,0.21,4
