request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,fastfouriertransform,small,cold,200,1324.29,1324.29,0.01,6.15,1318.14,True,,0.0,3.88,0.0,2.26,6.15,1
1,genmatrix,small,cold,200,1410.3,1409.75,0.55,6.18,1403.58,True,,0.0,0.03,,6.14,6.18,2
2,fetchdata,small,cold,200,1547.84,1547.82,0.02,130.36,1417.46,True,130.32,0.0,0.03,0.0,,130.36,3
3,fastfouriertransform,large,warm,200,730.39,730.39,0.01,4.6,725.78,False,,0.0,3.86,0.0,0.74,4.6,4
4,linpack,small,cold,200,1441.37,1441.36,0.01,5.55,1435.81,True,,0.0,0.34,4.32,0.88,5.55,5
5,linpack,medium,cold,200,1890.3,1890.29,0.01,645.35,1244.94,False,,0.0,0.36,4.07,640.92,645.35,6
6,fastfouriertransform,small,warm,200,136.83,136.82,0.01,4.63,132.2,False,,0.0,3.87,0.0,0.75,4.63,7
7,fastfouriertransform,small,warm,200,21.55,21.54,0.01,4.92,16.62,False,,0.0,3.99,0.01,0.92,4.92,5
8,fetchdata,large,warm,200,422.55,422.54,0.01,73.3,349.24,False,73.27,0.0,0.02,0.0,,73.3,5
9,linpack,small,cold,200,1096.06,1096.05,0.01,5.13,1090.92,False,,0.0,0.43,3.98,0.72,5.13,5
10,linpack,small,warm,200,902.88,902.87,0.01,5.11,897.77,False,,0.0,0.42,3.96,0.72,5.11,5
11,linpack,medium,warm,200,1353.73,1353.71,0.02,650.15,703.57,False,,0.0,0.41,3.95,645.78,650.14,5
12,fetchdata,medium,warm,200,77.52,77.5,0.02,72.76,4.74,False,72.73,0.0,0.02,0.0,,72.76,5
13,linpack,medium,warm,200,1599.62,1599.62,0.01,644.47,955.15,False,,0.0,0.36,3.97,640.13,644.46,5
14,fastfouriertransform,small,warm,200,22.06,22.05,0.01,4.57,17.48,False,,0.0,3.82,0.0,0.74,4.57,6
15,matrixmul,medium,cold,200,2528.91,2526.29,2.62,507.01,2019.28,True,,0.0,0.38,4.01,502.62,507.01,3
16,genmatrix,small,warm,200,7.18,6.6,0.58,0.12,6.48,False,,0.0,0.02,,0.09,0.12,4
17,fetchdata,medium,warm,200,78.61,78.6,0.01,73.69,4.92,False,73.66,0.0,0.02,0.0,,73.68,4
18,fastfouriertransform,small,warm,200,28.21,28.2,0.01,7.56,20.64,False,,0.0,6.27,0.01,1.27,7.55,3
19,matrixmul,small,cold,200,1739.46,1737.73,1.73,4.85,1732.88,False,,0.0,0.33,3.95,0.57,4.85,3
20,genmatrix,medium,warm,200,11.99,10.18,1.81,0.23,9.95,False,,0.0,0.03,,0.2,0.23,4
21,linpack,medium,warm,200,660.16,660.16,0.01,651.44,8.72,False,,0.0,0.36,3.97,647.1,651.43,3
22,fastfouriertransform,large,warm,200,22.58,22.57,0.01,4.59,17.98,False,,0.0,3.84,0.0,0.75,4.59,4
23,matrixmul,large,warm,200,949.38,947.65,1.73,4.93,942.72,False,,0.0,0.38,3.99,0.56,4.93,4
24,fastfouriertransform,medium,warm,200,630.59,630.58,0.01,614.04,16.53,False,,0.0,3.9,0.0,610.14,614.04,5
25,fastfouriertransform,large,warm,200,436.78,436.77,0.01,4.52,432.25,False,,0.0,3.81,0.0,0.7,4.52,5
26,genmatrix,large,warm,200,41.15,30.31,10.83,0.84,29.47,False,,0.0,0.02,,0.81,0.84,6
27,linpack,medium,warm,200,657.91,657.88,0.02,647.82,10.06,False,,0.0,0.34,3.98,643.49,647.82,6
28,linpack,small,warm,200,464.36,464.35,0.01,5.07,459.28,False,,0.0,0.34,3.98,0.74,5.06,2
29,fastfouriertransform,small,warm,200,19.03,19.02,0.01,4.65,14.37,False,,0.0,3.91,0.0,0.73,4.65,3
30,fetchdata,medium,warm,200,77.76,77.75,0.01,72.74,5.01,False,72.71,0.0,0.02,0.0,,72.74,3
31,fastfouriertransform,small,warm,200,19.62,19.61,0.01,4.74,14.87,False,,0.0,3.91,0.0,0.83,4.74,1
32,fastfouriertransform,medium,warm,200,614.12,614.11,0.01,599.7,14.42,False,,0.0,3.85,0.0,595.84,599.7,1
33,genmatrix,medium,warm,200,14.43,12.3,2.13,0.29,12.01,False,,0.0,0.03,,0.26,0.29,2
34,genmatrix,small,warm,200,7.32,6.63,0.69,0.15,6.47,False,,0.0,0.03,,0.12,0.15,2
35,genmatrix,medium,warm,200,36.58,11.55,25.03,0.3,11.25,False,,0.0,0.03,,0.26,0.3,2
36,fetchdata,large,warm,200,85.45,85.44,0.01,80.49,4.95,False,80.45,0.0,0.03,0.0,,80.49,1
37,genmatrix,large,warm,200,55.73,44.71,11.01,1.2,43.51,False,,0.0,0.04,,1.16,1.2,1
38,fastfouriertransform,large,warm,200,17.21,17.21,0.0,4.61,12.6,False,,0.0,3.84,0.0,0.76,4.61,1
39,fetchdata,large,warm,200,85.44,85.44,0.01,80.39,5.05,False,80.34,0.0,0.03,0.0,,80.38,1
40,fetchdata,small,warm,200,84.88,84.88,0.01,80.35,4.52,False,80.31,0.0,0.03,0.0,,80.35,1
41,matrixmul,medium,warm,200,719.08,717.25,1.83,508.57,208.68,False,,0.0,0.35,3.99,504.22,508.57,1
42,genmatrix,large,warm,200,57.09,44.85,12.24,1.18,43.68,False,,0.0,0.03,,1.15,1.18,2
43,linpack,small,warm,200,13.56,13.56,0.01,5.1,8.46,False,,0.0,0.37,3.98,0.75,5.1,2
44,genmatrix,small,warm,200,6.87,6.3,0.57,0.14,6.16,False,,0.0,0.02,,0.11,0.14,2
45,fetchdata,small,warm,200,84.53,84.52,0.01,79.86,4.67,False,79.82,0.0,0.02,0.0,,79.85,1
46,genmatrix,medium,warm,200,13.62,11.49,2.13,0.29,11.2,False,,0.0,0.02,,0.26,0.29,1
47,genmatrix,small,warm,200,6.87,6.26,0.61,0.14,6.11,False,,0.0,0.03,,0.11,0.14,1
48,fetchdata,large,warm,200,85.63,85.63,0.01,80.56,5.07,False,80.53,0.0,0.02,0.0,,80.56,1
49,genmatrix,small,warm,200,7.01,6.37,0.64,0.14,6.23,False,,0.0,0.02,,0.11,0.14,1
50,matrixmul,medium,warm,200,556.78,554.78,2.0,540.73,14.05,False,,0.0,0.52,6.38,533.82,540.73,1
51,matrixmul,small,warm,200,368.02,366.06,1.97,5.06,361.0,False,,0.0,0.34,4.14,0.57,5.06,2
52,genmatrix,small,warm,200,7.07,6.53,0.54,0.14,6.38,False,,0.0,0.02,,0.11,0.14,3
53,fetchdata,large,warm,200,83.31,83.3,0.01,78.69,4.62,False,78.66,0.0,0.02,0.0,,78.68,1
54,linpack,large,warm,200,208.98,208.98,0.01,5.08,203.9,False,,0.0,0.34,3.97,0.76,5.08,1
55,genmatrix,large,warm,200,196.32,44.24,152.09,1.19,43.05,False,,0.0,0.02,,1.16,1.19,2
56,linpack,medium,warm,200,690.3,690.3,0.0,681.73,8.56,False,,0.0,0.34,3.99,677.4,681.73,1
57,linpack,medium,warm,200,1151.54,1151.54,0.0,646.22,505.32,False,,0.0,0.34,4.01,641.86,646.22,2
58,genmatrix,small,warm,200,6.87,6.37,0.5,0.14,6.22,False,,0.0,0.02,,0.11,0.14,3
59,fetchdata,large,warm,200,84.66,84.65,0.0,79.87,4.78,False,79.84,0.0,0.02,0.0,,79.87,3
60,matrixmul,small,warm,200,137.06,135.36,1.71,4.94,130.42,False,,0.0,0.35,4.03,0.56,4.94,2
61,fastfouriertransform,small,warm,200,25.24,25.23,0.01,4.68,20.55,False,,0.0,3.84,0.0,0.84,4.68,2
62,fetchdata,large,warm,200,84.72,84.71,0.01,79.88,4.83,False,79.85,0.0,0.02,0.0,,79.88,2
63,fetchdata,large,warm,200,83.83,83.82,0.01,79.14,4.68,False,79.11,0.0,0.02,0.0,,79.14,1
64,matrixmul,large,warm,200,18.68,16.98,1.7,4.89,12.09,False,,0.0,0.36,3.97,0.56,4.89,1
65,fastfouriertransform,medium,warm,200,626.96,626.96,0.01,614.63,12.33,False,,0.0,3.83,0.0,610.79,614.63,1
66,matrixmul,large,warm,200,57.76,56.01,1.75,4.91,51.1,False,,0.0,0.35,4.0,0.56,4.91,2
67,matrixmul,large,warm,200,18.86,17.24,1.61,4.91,12.34,False,,0.0,0.35,3.99,0.57,4.91,2
68,genmatrix,large,warm,200,53.92,42.6,11.33,1.21,41.39,False,,0.0,0.03,,1.18,1.21,2
69,fastfouriertransform,large,warm,200,19.1,19.09,0.01,4.79,14.3,False,,0.0,3.94,0.0,0.85,4.79,1
70,fastfouriertransform,large,warm,200,17.4,17.39,0.0,4.6,12.79,False,,0.0,3.84,0.0,0.75,4.6,1
71,linpack,medium,warm,200,654.98,654.97,0.0,646.26,8.71,False,,0.0,0.34,3.98,641.95,646.26,1
72,genmatrix,small,warm,200,7.26,6.72,0.55,0.14,6.57,False,,0.0,0.02,,0.11,0.14,2
73,genmatrix,medium,warm,200,14.24,12.21,2.03,0.29,11.92,False,,0.0,0.03,,0.26,0.29,2
74,fetchdata,medium,warm,200,85.62,85.61,0.0,80.61,5.0,False,80.58,0.0,0.02,0.0,,80.61,2
75,fastfouriertransform,large,warm,200,22.6,22.59,0.01,4.6,17.99,False,,0.0,3.86,0.0,0.74,4.6,1
76,genmatrix,large,warm,200,55.38,43.94,11.44,1.18,42.77,False,,0.0,0.03,,1.15,1.18,1
77,fetchdata,large,warm,200,85.87,85.87,0.01,80.84,5.03,False,80.81,0.0,0.02,0.0,,80.84,1
78,fastfouriertransform,large,warm,200,19.2,19.2,0.01,4.57,14.62,False,,0.0,3.83,0.0,0.74,4.57,1
79,genmatrix,large,warm,200,55.04,44.18,10.86,1.16,43.03,False,,0.0,0.02,,1.13,1.16,1
80,linpack,large,warm,200,13.83,13.82,0.01,5.07,8.76,False,,0.0,0.33,3.99,0.74,5.07,1
81,fetchdata,small,warm,200,86.41,86.4,0.01,80.65,5.75,False,80.62,0.0,0.02,0.0,,80.65,1
82,genmatrix,small,warm,200,8.12,7.71,0.41,0.14,7.56,False,,0.0,0.02,,0.12,0.14,1
83,linpack,large,warm,200,13.68,13.67,0.01,5.06,8.61,False,,0.0,0.34,3.97,0.75,5.06,1
84,fastfouriertransform,large,warm,200,28.42,28.42,0.01,7.31,21.1,False,,0.0,6.13,0.0,1.18,7.31,1
85,genmatrix,medium,warm,200,14.41,11.72,2.69,0.29,11.43,False,,0.0,0.02,,0.26,0.29,1
86,fastfouriertransform,small,warm,200,19.26,19.26,0.01,4.66,14.6,False,,0.0,3.85,0.0,0.8,4.66,1
87,genmatrix,medium,warm,200,13.96,11.96,2.0,0.28,11.68,False,,0.0,0.02,,0.26,0.28,1
88,fetchdata,small,warm,200,85.66,85.65,0.01,80.8,4.85,False,80.77,0.0,0.02,0.0,,80.8,1
89,fetchdata,large,warm,200,83.99,83.99,0.01,79.4,4.58,False,79.37,0.0,0.02,0.0,,79.4,1
90,fastfouriertransform,small,warm,200,114.94,114.93,0.01,4.76,110.17,False,,0.0,3.92,0.0,0.84,4.76,1
91,matrixmul,small,warm,200,25.68,23.73,1.95,7.72,16.01,False,,0.0,0.51,6.33,0.87,7.72,1
92,linpack,small,warm,200,17.17,17.16,0.01,8.22,8.94,False,,0.0,0.59,6.46,1.16,8.22,1
93,fetchdata,large,warm,200,83.77,83.76,0.01,78.99,4.78,False,78.96,0.0,0.02,0.0,,78.99,1
94,matrixmul,large,warm,200,219.15,217.34,1.81,7.72,209.62,False,,0.0,0.52,6.33,0.86,7.72,1
95,fetchdata,medium,warm,200,84.44,84.43,0.01,79.97,4.47,False,79.94,0.0,0.02,0.0,,79.96,2
96,linpack,large,warm,200,28.07,28.06,0.01,8.15,19.91,False,,0.0,0.54,6.45,1.15,8.15,1
