index,request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,0,fastfouriertransform,small,cold,200,1582.78,1582.78,0.01,20.71,1562.07,True,,0.0,8.02,0.01,12.67,20.71,1
1,1,genmatrix,small,cold,200,1685.56,1685.56,0.0,0.14,1685.41,False,,0.0,0.03,,0.11,0.14,2
2,2,fetchdata,small,cold,200,1599.32,1599.32,0.0,147.61,1451.71,True,147.57,0.0,0.03,0.0,,147.61,3
3,3,fastfouriertransform,large,cold,200,3654.95,3654.95,0.01,4.66,3650.29,False,,0.0,3.85,0.0,0.8,4.66,4
4,4,linpack,small,cold,200,1941.37,1941.37,0.0,5.75,1935.62,True,,0.0,0.46,4.25,1.03,5.74,5
5,5,linpack,medium,cold,200,3307.82,3307.81,0.0,654.36,2653.45,False,,0.0,0.4,4.06,649.87,654.36,6
6,6,fastfouriertransform,small,cold,200,3606.7,3606.7,0.0,4.58,3602.11,False,,0.0,3.83,0.0,0.74,4.58,7
7,7,fastfouriertransform,small,cold,200,3601.35,3601.35,0.0,4.59,3596.76,False,,0.0,3.82,0.0,0.77,4.59,8
8,8,fetchdata,large,cold,200,2481.29,2481.29,0.0,84.06,2397.23,False,84.03,0.0,0.02,0.0,,84.06,9
9,9,linpack,small,cold,200,7423.8,7423.79,0.0,5.13,7418.66,False,,0.0,0.36,4.01,0.75,5.13,10
10,10,linpack,small,cold,200,4624.34,4624.34,0.0,5.72,4618.61,False,,0.0,0.42,4.31,0.98,5.72,11
11,11,linpack,medium,cold,200,7394.16,7394.16,0.0,703.13,6691.02,False,,0.0,0.43,4.16,698.54,703.13,12
12,12,fetchdata,medium,cold,200,3105.32,3105.32,0.0,81.49,3023.83,False,81.46,0.0,0.02,0.0,,81.49,13
13,13,linpack,medium,cold,200,2537.66,2537.65,0.01,667.44,1870.21,False,,0.0,0.44,4.19,662.8,667.44,14
14,14,fastfouriertransform,small,cold,200,3528.27,3528.27,0.0,4.51,3523.76,False,,0.0,3.79,0.0,0.72,4.51,15
15,15,matrixmul,medium,cold,200,2065.43,2056.24,9.19,516.5,1539.74,True,,0.0,0.42,4.13,511.93,516.5,16
16,16,genmatrix,small,cold,200,1602.05,1602.04,0.0,0.14,1601.9,False,,0.0,0.03,,0.11,0.14,17
17,17,fetchdata,medium,cold,200,2980.78,2980.78,0.0,83.96,2896.82,False,83.93,0.0,0.02,0.0,,83.95,18
18,18,fastfouriertransform,small,cold,200,1424.87,1424.86,0.01,4.73,1420.13,False,,0.0,3.96,0.0,0.76,4.73,19
19,19,matrixmul,small,cold,200,3157.69,3157.69,0.01,5.1,3152.59,False,,0.0,0.39,4.06,0.64,5.09,20
20,20,genmatrix,medium,cold,200,1684.39,1684.39,0.0,0.19,1684.2,False,,0.0,0.02,,0.17,0.19,21
21,21,linpack,medium,cold,200,5909.67,5909.66,0.0,660.32,5249.34,False,,0.0,0.38,4.06,655.87,660.32,22
22,22,fastfouriertransform,large,cold,200,1391.52,1391.52,0.0,4.67,1386.85,False,,0.0,3.96,0.0,0.71,4.67,23
23,23,matrixmul,large,cold,200,3107.06,3107.05,0.0,5.0,3102.05,False,,0.0,0.39,4.0,0.61,5.0,24
24,24,fastfouriertransform,medium,cold,200,2032.03,2032.02,0.01,662.22,1369.8,False,,0.0,3.93,0.0,658.28,662.22,25
25,25,fastfouriertransform,large,cold,200,2028.61,2028.61,0.01,4.94,2023.67,False,,0.0,4.09,0.01,0.84,4.94,26
26,26,genmatrix,large,cold,200,1651.8,1604.76,47.04,0.84,1603.93,False,,0.0,0.02,,0.81,0.84,27
27,27,linpack,medium,cold,200,5178.74,5178.74,0.01,716.88,4461.86,False,,0.0,0.43,4.19,712.25,716.88,28
28,28,linpack,small,cold,200,4442.04,4442.04,0.0,5.5,4436.54,False,,0.0,0.41,4.22,0.86,5.5,29
29,29,fastfouriertransform,small,cold,200,2001.07,2001.07,0.01,4.91,1996.16,False,,0.0,4.03,0.01,0.86,4.9,30
