Date,Time,Power_W,Voltage_V,Current_A,Energy_kWh
2026-06-26,09:40:50,125.9,241.8,0.861,4.666
2026-06-26,09:40:51,125.9,241.8,0.861,4.666
2026-06-26,09:40:52,125.9,241.8,0.861,4.666
2026-06-26,09:40:53,125.9,241.8,0.861,4.666
2026-06-26,09:40:54,125.9,241.8,0.861,4.666
2026-06-26,09:40:55,125.9,241.8,0.861,4.666
2026-06-26,09:40:56,125.9,241.8,0.861,4.666
2026-06-26,09:40:57,125.9,241.8,0.861,4.666
2026-06-26,09:40:58,125.9,241.8,0.861,4.666
2026-06-26,09:40:59,125.9,241.8,0.861,4.666
2026-06-26,09:41:00,125.9,241.8,0.861,4.666
2026-06-26,09:41:02,125.9,241.8,0.861,4.666
2026-06-26,09:41:03,125.9,241.8,0.861,4.666
2026-06-26,09:41:04,125.9,241.8,0.861,4.666
2026-06-26,09:41:05,125.9,241.8,0.861,4.666
2026-06-26,09:41:06,125.9,241.8,0.861,4.666
2026-06-26,09:41:07,125.9,241.8,0.861,4.666
2026-06-26,09:41:08,125.9,241.8,0.861,4.666
2026-06-26,09:41:09,125.9,241.8,0.861,4.666
2026-06-26,09:41:10,125.9,241.8,0.861,4.666
2026-06-26,09:41:11,125.9,241.8,0.861,4.666
2026-06-26,09:41:12,125.9,241.8,0.861,4.666
2026-06-26,09:41:13,125.9,241.8,0.861,4.666
2026-06-26,09:41:14,125.9,241.8,0.861,4.666
2026-06-26,09:41:15,125.9,241.8,0.861,4.666
2026-06-26,09:41:16,125.9,241.8,0.861,4.666
2026-06-26,09:41:17,125.9,241.8,0.861,4.666
2026-06-26,09:41:18,125.9,241.8,0.861,4.666
2026-06-26,09:41:19,125.9,241.8,0.861,4.666
2026-06-26,09:41:20,125.9,241.8,0.861,4.666
2026-06-26,09:41:21,125.9,241.8,0.861,4.666
2026-06-26,09:41:22,125.9,241.8,0.861,4.666
2026-06-26,09:41:23,125.9,241.8,0.861,4.666
2026-06-26,09:41:24,125.9,241.8,0.861,4.666
2026-06-26,09:41:25,125.9,241.8,0.861,4.666
2026-06-26,09:41:26,125.9,241.8,0.861,4.666
2026-06-26,09:41:27,125.9,241.8,0.861,4.666
2026-06-26,09:41:28,125.9,241.8,0.861,4.666
2026-06-26,09:41:29,125.9,241.8,0.861,4.666
2026-06-26,09:41:30,125.9,241.8,0.861,4.666
2026-06-26,09:41:31,125.9,241.8,0.861,4.666
2026-06-26,09:41:32,125.9,241.8,0.861,4.666
2026-06-26,09:41:33,125.9,241.8,0.861,4.666
2026-06-26,09:41:34,125.9,241.8,0.861,4.666
2026-06-26,09:41:35,125.9,241.8,0.861,4.666
2026-06-26,09:41:36,125.9,241.8,0.861,4.666
2026-06-26,09:41:37,125.9,241.8,0.861,4.666
2026-06-26,09:41:38,125.9,241.8,0.861,4.666
2026-06-26,09:41:39,125.9,241.8,0.861,4.666
2026-06-26,09:41:40,125.9,241.8,0.861,4.666
2026-06-26,09:41:41,125.9,241.8,0.861,4.666
2026-06-26,09:41:42,125.9,241.8,0.861,4.666
2026-06-26,09:41:43,125.9,241.8,0.861,4.666
2026-06-26,09:41:44,125.9,241.8,0.861,4.666
2026-06-26,09:41:45,125.9,241.8,0.861,4.666
