Date,Time,Power_W,Voltage_V,Current_A,Energy_kWh,Label
2026-08-25,18:36:37,67.2,241.5,0.506,0.632,idle
2026-08-25,18:36:38,67.2,241.5,0.506,0.632,idle
2026-08-25,18:36:39,67.2,241.5,0.506,0.632,idle
2026-08-25,18:36:40,66.4,241.6,0.498,0.632,idle
2026-08-25,18:36:41,66.4,241.6,0.498,0.632,idle
2026-08-25,18:36:42,66.4,241.6,0.498,0.632,idle
2026-08-25,18:36:43,66.4,241.6,0.498,0.632,idle
2026-08-25,18:36:44,66.4,241.6,0.498,0.632,idle
2026-08-25,18:36:45,66.2,241.4,0.492,0.632,idle
2026-08-25,18:36:46,66.2,241.4,0.492,0.632,idle
2026-08-25,18:36:47,66.2,241.4,0.492,0.632,idle
2026-08-25,18:36:48,66.2,241.4,0.492,0.632,idle
2026-08-25,18:36:49,66.2,241.4,0.492,0.632,idle
2026-08-25,18:36:50,65.3,241.5,0.492,0.632,idle
2026-08-25,18:36:51,65.3,241.5,0.492,0.632,idle
2026-08-25,18:36:52,65.3,241.5,0.492,0.632,idle
2026-08-25,18:36:53,65.3,241.5,0.492,0.632,idle
2026-08-25,18:36:54,65.3,241.5,0.492,0.632,idle
2026-08-25,18:36:55,66.3,241.5,0.495,0.632,idle
2026-08-25,18:36:56,66.3,241.5,0.495,0.632,idle
2026-08-25,18:36:58,66.3,241.5,0.495,0.632,idle
2026-08-25,18:36:59,66.3,241.5,0.495,0.632,idle
2026-08-25,18:37:00,66.3,241.5,0.495,0.632,idle
2026-08-25,18:37:01,64.5,241.8,0.487,0.632,idle
2026-08-25,18:37:02,64.5,241.8,0.487,0.632,idle
2026-08-25,18:37:03,64.5,241.8,0.487,0.632,idle
2026-08-25,18:37:04,64.5,241.8,0.487,0.632,idle
2026-08-25,18:37:05,64.5,241.8,0.487,0.632,idle
2026-08-25,18:37:06,66.9,241.5,0.503,0.632,idle
2026-08-25,18:37:07,66.9,241.5,0.503,0.632,idle
2026-08-25,18:37:08,66.9,241.5,0.503,0.632,idle
2026-08-25,18:37:09,66.9,241.5,0.503,0.632,idle
