request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,fastfouriertransform,small,cold,200,2172.56,2172.55,0.01,6.41,2166.14,True,,0.0,3.95,0.01,2.45,6.41,1
1,fetchdata,small,cold,200,1585.99,1585.99,0.01,125.83,1460.15,True,125.8,0.0,0.02,0.0,,125.83,2
2,genmatrix,small,cold,200,1527.93,1526.37,1.56,6.75,1519.62,True,,0.0,0.03,,6.72,6.75,1
3,fastfouriertransform,large,warm,200,23.59,23.59,0.01,4.6,18.98,False,,0.0,3.85,0.0,0.74,4.6,1
4,fastfouriertransform,large,warm,200,26.5,26.49,0.01,7.23,19.27,False,,0.0,6.08,0.0,1.14,7.23,1
5,linpack,small,cold,200,1370.13,1370.12,0.01,5.21,1364.91,True,,0.0,0.35,4.02,0.83,5.2,1
6,fastfouriertransform,small,warm,200,26.93,26.92,0.01,7.21,19.71,False,,0.0,6.06,0.0,1.14,7.21,1
7,genmatrix,small,warm,200,12.04,10.43,1.61,0.2,10.24,False,,0.0,0.08,,0.11,0.2,1
8,fastfouriertransform,large,warm,200,26.42,26.42,0.01,7.21,19.21,False,,0.0,6.05,0.0,1.14,7.21,1
9,genmatrix,large,warm,200,58.12,46.34,11.78,1.41,44.94,False,,0.0,0.03,,1.37,1.4,1
10,linpack,small,warm,200,22.01,22.0,0.01,8.02,13.98,False,,0.0,0.54,6.32,1.16,8.02,1
11,linpack,large,warm,200,20.1,20.09,0.01,8.03,12.05,False,,0.0,0.52,6.36,1.15,8.03,1
12,fetchdata,small,warm,200,88.28,88.27,0.01,80.72,7.55,False,80.68,0.0,0.03,0.0,,80.72,1
13,genmatrix,large,warm,200,56.08,44.53,11.54,1.15,43.38,False,,0.0,0.03,,1.11,1.15,1
14,linpack,medium,warm,200,681.74,681.73,0.01,669.17,12.55,False,,0.0,0.53,6.31,662.32,669.17,1
15,fetchdata,small,warm,200,86.79,86.78,0.01,79.78,7.0,False,79.74,0.0,0.03,0.0,,79.78,1
16,genmatrix,medium,warm,200,17.55,13.51,4.05,0.29,13.21,False,,0.0,0.03,,0.26,0.29,1
17,fastfouriertransform,small,warm,200,33.34,33.34,0.01,7.56,25.77,False,,0.0,6.15,0.0,1.4,7.56,1
18,linpack,small,warm,200,21.65,21.64,0.01,8.03,13.61,False,,0.0,0.52,6.35,1.15,8.03,1
19,fetchdata,medium,warm,200,137.0,136.99,0.01,130.13,6.86,False,130.09,0.0,0.03,0.0,,130.13,1
20,fetchdata,small,warm,200,86.77,86.76,0.01,80.23,6.53,False,80.19,0.0,0.03,0.0,,80.23,1
21,linpack,large,warm,200,19.93,19.93,0.01,8.02,11.91,False,,0.0,0.51,6.36,1.14,8.02,1
22,fastfouriertransform,medium,warm,200,648.31,648.3,0.01,624.32,23.99,False,,0.0,6.09,0.0,618.22,624.31,1
23,fastfouriertransform,large,warm,200,23.93,23.93,0.01,4.59,19.34,False,,0.0,3.83,0.0,0.74,4.58,1
24,fetchdata,large,warm,200,86.82,86.82,0.01,80.28,6.53,False,80.25,0.0,0.03,0.0,,80.28,1
25,fetchdata,large,warm,200,85.58,85.57,0.01,79.5,6.07,False,79.46,0.0,0.03,0.0,,79.5,1
26,genmatrix,large,warm,200,57.17,45.93,11.24,1.22,44.71,False,,0.0,0.03,,1.18,1.22,1
27,fastfouriertransform,small,warm,200,24.5,24.49,0.01,7.23,17.27,False,,0.0,6.08,0.0,1.14,7.22,1
28,genmatrix,medium,warm,200,17.09,13.07,4.02,0.3,12.77,False,,0.0,0.03,,0.26,0.29,1
29,fastfouriertransform,small,warm,200,26.55,26.54,0.01,7.22,19.32,False,,0.0,6.08,0.0,1.14,7.22,1
30,fastfouriertransform,medium,warm,200,661.68,661.67,0.01,643.06,18.61,False,,0.0,6.07,0.0,636.98,643.06,1
31,fetchdata,medium,warm,200,87.11,87.1,0.01,80.45,6.65,False,80.4,0.0,0.04,0.0,,80.44,1
32,fetchdata,small,warm,200,86.2,86.19,0.01,80.02,6.18,False,79.98,0.0,0.02,0.0,,80.01,1
33,fetchdata,medium,warm,200,134.41,134.4,0.01,128.37,6.04,False,128.34,0.0,0.02,0.0,,128.37,1
34,genmatrix,large,warm,200,54.17,43.71,10.46,1.22,42.49,False,,0.0,0.04,,1.17,1.22,1
35,fetchdata,large,warm,200,133.23,133.22,0.01,127.07,6.15,False,127.04,0.0,0.02,0.0,,127.07,1
36,fastfouriertransform,large,warm,200,24.52,24.51,0.01,7.25,17.26,False,,0.0,6.09,0.0,1.15,7.25,1
37,genmatrix,large,warm,200,58.37,45.68,12.69,1.2,44.48,False,,0.0,0.03,,1.17,1.2,1
38,genmatrix,small,warm,200,9.18,7.46,1.72,0.14,7.32,False,,0.0,0.03,,0.11,0.14,1
39,linpack,medium,warm,200,688.91,688.9,0.01,677.06,11.84,False,,0.0,0.52,6.35,670.19,677.06,1
40,fetchdata,large,warm,200,86.77,86.76,0.01,80.03,6.74,False,80.0,0.0,0.02,0.0,,80.03,1
41,genmatrix,large,warm,200,71.48,46.06,25.43,1.21,44.85,False,,0.0,0.02,,1.18,1.21,1
42,fetchdata,small,warm,200,86.18,86.18,0.01,80.06,6.12,False,80.03,0.0,0.02,0.0,,80.06,1
43,genmatrix,small,warm,200,9.33,7.48,1.85,0.14,7.34,False,,0.0,0.03,,0.11,0.14,1
44,fetchdata,medium,warm,200,86.16,86.15,0.01,79.89,6.26,False,79.86,0.0,0.02,0.0,,79.89,1
45,fetchdata,small,warm,200,85.78,85.77,0.01,79.9,5.87,False,79.87,0.0,0.02,0.0,,79.9,1
46,genmatrix,large,warm,200,58.75,44.96,13.8,1.18,43.77,False,,0.0,0.03,,1.15,1.18,1
47,fetchdata,small,warm,200,86.19,86.18,0.01,79.9,6.28,False,79.87,0.0,0.02,0.0,,79.9,1
48,linpack,medium,warm,200,684.41,684.4,0.01,673.02,11.38,False,,0.0,0.52,6.56,665.94,673.02,1
49,linpack,small,warm,200,17.32,17.32,0.01,5.1,12.21,False,,0.0,0.34,4.0,0.75,5.1,1
50,fetchdata,small,warm,200,88.16,88.16,0.01,81.19,6.96,False,81.16,0.0,0.02,0.0,,81.19,1
51,genmatrix,large,warm,200,60.33,46.02,14.31,1.2,44.83,False,,0.0,0.02,,1.17,1.19,1
52,fetchdata,large,warm,200,131.57,131.57,0.01,125.69,5.88,False,125.66,0.0,0.02,0.0,,125.69,1
53,linpack,large,warm,200,20.54,20.53,0.01,7.98,12.55,False,,0.0,0.51,6.32,1.14,7.98,1
54,linpack,medium,warm,200,696.65,696.64,0.01,682.67,13.97,False,,0.0,0.51,6.3,675.86,682.67,1
55,genmatrix,small,warm,200,9.18,7.39,1.79,0.14,7.25,False,,0.0,0.03,,0.11,0.14,1
56,linpack,small,warm,200,18.49,18.49,0.01,5.06,13.42,False,,0.0,0.34,3.98,0.74,5.06,1
