request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,fastfouriertransform,small,cold,200,1807.72,1807.71,0.01,6.05,1801.66,True,,0.0,3.88,0.0,2.16,6.05,1
1,fetchdata,small,cold,200,1577.87,1577.86,0.01,123.9,1453.96,True,123.87,0.0,0.02,0.0,,123.9,1
2,genmatrix,small,cold,200,1395.4,1393.72,1.68,6.19,1387.53,True,,0.0,0.03,,6.15,6.18,1
3,fastfouriertransform,large,warm,200,23.55,23.54,0.01,4.61,18.92,False,,0.0,3.87,0.0,0.74,4.61,1
4,fastfouriertransform,large,warm,200,26.76,26.75,0.01,7.31,19.44,False,,0.0,6.2,0.0,1.11,7.31,1
5,linpack,small,cold,200,1701.55,1701.55,0.01,5.2,1696.34,True,,0.0,0.38,4.0,0.82,5.2,1
6,fastfouriertransform,small,warm,200,30.98,30.97,0.01,7.24,23.73,False,,0.0,6.1,0.0,1.13,7.24,1
7,genmatrix,small,warm,200,11.55,10.1,1.44,0.16,9.94,False,,0.0,0.04,,0.11,0.16,1
8,fastfouriertransform,large,warm,200,26.5,26.49,0.01,7.24,19.26,False,,0.0,6.11,0.0,1.11,7.24,1
9,genmatrix,large,warm,200,74.62,46.16,28.46,1.35,44.81,False,,0.0,0.03,,1.31,1.35,1
10,linpack,small,warm,200,19.62,19.61,0.01,8.12,11.49,False,,0.0,0.53,6.44,1.15,8.12,1
11,linpack,large,warm,200,20.87,20.86,0.01,8.02,12.83,False,,0.0,0.54,6.33,1.15,8.02,1
12,fetchdata,small,warm,200,88.26,88.25,0.01,81.75,6.5,False,81.71,0.0,0.03,0.0,,81.74,1
13,genmatrix,large,warm,200,60.72,46.0,14.72,1.13,44.88,False,,0.0,0.03,,1.09,1.12,1
14,linpack,medium,warm,200,681.04,681.04,0.01,669.88,11.15,False,,0.0,0.52,6.36,663.0,669.88,1
15,fetchdata,small,warm,200,89.16,89.15,0.01,82.01,7.14,False,81.97,0.0,0.03,0.0,,82.01,1
16,genmatrix,medium,warm,200,16.03,12.77,3.26,0.29,12.48,False,,0.0,0.03,,0.25,0.29,1
17,fastfouriertransform,small,warm,200,26.54,26.53,0.01,7.24,19.3,False,,0.0,6.1,0.0,1.12,7.23,1
18,linpack,small,warm,200,22.3,22.29,0.01,8.53,13.76,False,,0.0,0.52,6.86,1.15,8.53,1
19,fetchdata,medium,warm,200,136.04,136.03,0.01,129.08,6.95,False,129.04,0.0,0.03,0.0,,129.08,1
20,fetchdata,small,warm,200,88.46,88.45,0.01,82.26,6.19,False,82.22,0.0,0.03,0.0,,82.26,1
21,linpack,large,warm,200,19.27,19.27,0.01,8.02,11.24,False,,0.0,0.52,6.37,1.13,8.02,1
22,fastfouriertransform,medium,warm,200,649.02,649.02,0.01,629.19,19.82,False,,0.0,6.1,0.0,623.09,629.19,1
23,fastfouriertransform,large,warm,200,23.57,23.57,0.01,4.6,18.97,False,,0.0,3.84,0.0,0.75,4.6,1
24,fetchdata,large,warm,200,87.46,87.45,0.01,80.81,6.64,False,80.77,0.0,0.03,0.0,,80.81,1
25,fetchdata,large,warm,200,87.97,87.97,0.01,81.6,6.37,False,81.56,0.0,0.03,0.0,,81.6,1
26,genmatrix,large,warm,200,59.37,43.89,15.48,1.22,42.67,False,,0.0,0.03,,1.18,1.22,1
27,fastfouriertransform,small,warm,200,172.28,172.27,0.01,7.31,164.96,False,,0.0,6.15,0.0,1.15,7.31,1
28,genmatrix,medium,warm,200,16.93,12.87,4.06,0.3,12.57,False,,0.0,0.03,,0.26,0.29,1
29,fastfouriertransform,small,warm,200,26.17,26.16,0.01,7.3,18.86,False,,0.0,6.17,0.0,1.12,7.29,1
30,fastfouriertransform,medium,warm,200,640.1,640.1,0.01,621.5,18.59,False,,0.0,6.14,0.0,615.35,621.5,1
31,fetchdata,medium,warm,200,105.69,105.68,0.01,100.01,5.67,False,99.96,0.0,0.04,0.0,,100.01,1
