request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,fastfouriertransform,small,cold,200,1899.37,1899.36,0.01,6.0,1893.36,True,,0.0,3.84,0.0,2.15,6.0,1
1,fetchdata,small,cold,200,1496.25,1496.22,0.02,124.63,1371.6,True,124.6,0.0,0.02,0.0,,124.63,1
2,genmatrix,small,cold,200,1410.97,1410.35,0.62,49.62,1360.73,True,,0.0,0.02,,49.59,49.62,1
3,fastfouriertransform,large,warm,200,37.81,37.79,0.02,4.57,33.22,False,,0.0,3.82,0.0,0.75,4.57,1
4,fastfouriertransform,large,warm,200,26.89,26.88,0.02,7.22,19.66,False,,0.0,6.09,0.0,1.12,7.21,1
5,linpack,small,cold,200,1458.16,1458.15,0.01,5.29,1452.86,True,,0.0,0.36,4.02,0.9,5.29,1
6,fastfouriertransform,small,warm,200,27.29,27.28,0.01,7.22,20.05,False,,0.0,6.09,0.0,1.12,7.22,1
7,genmatrix,small,warm,200,9.61,9.09,0.52,0.2,8.89,False,,0.0,0.04,,0.16,0.2,1
8,fastfouriertransform,large,warm,200,39.49,39.48,0.01,7.2,32.28,False,,0.0,6.05,0.0,1.13,7.2,1
9,genmatrix,large,warm,200,58.54,46.34,12.2,1.36,44.98,False,,0.0,0.03,,1.32,1.36,1
10,linpack,small,warm,200,20.45,20.43,0.02,8.02,12.42,False,,0.0,0.52,6.35,1.14,8.01,1
11,linpack,large,warm,200,19.96,19.94,0.02,8.04,11.9,False,,0.0,0.52,6.35,1.16,8.04,1
12,fetchdata,small,warm,200,88.13,88.11,0.02,81.49,6.62,False,81.45,0.0,0.03,0.0,,81.49,1
13,genmatrix,large,warm,200,57.95,45.66,12.29,1.14,44.52,False,,0.0,0.03,,1.1,1.14,1
14,linpack,medium,warm,200,691.92,691.91,0.01,679.54,12.38,False,,0.0,0.52,6.33,672.67,679.53,1
15,fetchdata,small,warm,200,87.25,87.24,0.01,81.34,5.91,False,81.3,0.0,0.03,0.0,,81.33,1
16,genmatrix,medium,warm,200,220.89,13.22,207.67,0.29,12.93,False,,0.0,0.03,,0.26,0.29,1
17,fastfouriertransform,small,warm,200,40.41,40.39,0.02,7.25,33.14,False,,0.0,6.11,0.0,1.14,7.25,1
18,linpack,small,warm,200,16.71,16.7,0.01,8.07,8.63,False,,0.0,0.58,6.36,1.13,8.07,1
19,fetchdata,medium,warm,200,134.85,134.83,0.02,128.12,6.7,False,128.08,0.0,0.03,0.0,,128.12,1
20,fetchdata,small,warm,200,87.36,87.34,0.02,81.04,6.3,False,81.0,0.0,0.03,0.0,,81.04,1
21,linpack,large,warm,200,46.96,46.94,0.02,8.01,38.92,False,,0.0,0.53,6.33,1.14,8.01,1
22,fastfouriertransform,medium,warm,200,663.79,663.77,0.02,629.76,34.01,False,,0.0,6.07,0.0,623.68,629.76,1
23,fastfouriertransform,large,warm,200,38.31,38.29,0.02,4.66,33.63,False,,0.0,3.83,0.0,0.81,4.66,1
