request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,fastfouriertransform,small,cold,200,1840.55,1840.54,0.01,5.97,1834.57,True,,0.0,3.88,0.0,2.09,5.97,1
1,fetchdata,small,cold,200,1964.79,1964.78,0.01,124.63,1840.15,True,124.59,0.0,0.02,0.0,,124.62,1
2,genmatrix,small,cold,200,1354.04,1352.34,1.7,6.26,1346.08,True,,0.0,0.03,,6.23,6.26,1
3,fastfouriertransform,large,warm,200,22.55,22.54,0.01,4.59,17.96,False,,0.0,3.84,0.0,0.74,4.59,1
4,fastfouriertransform,large,warm,200,26.84,26.83,0.01,7.24,19.59,False,,0.0,6.09,0.0,1.14,7.24,1
5,linpack,small,cold,200,1390.3,1390.29,0.01,5.18,1385.11,True,,0.0,0.36,4.0,0.81,5.18,1
6,fastfouriertransform,small,warm,200,24.56,24.55,0.01,7.22,17.34,False,,0.0,6.08,0.0,1.13,7.22,1
7,genmatrix,small,warm,200,11.43,9.96,1.48,0.16,9.79,False,,0.0,0.04,,0.11,0.16,1
8,fastfouriertransform,large,warm,200,26.55,26.54,0.01,7.2,19.34,False,,0.0,6.05,0.0,1.14,7.2,1
9,genmatrix,large,warm,200,58.61,44.67,13.94,1.38,43.29,False,,0.0,0.03,,1.34,1.38,1
10,linpack,small,warm,200,230.39,230.38,0.01,8.03,222.35,False,,0.0,0.54,6.33,1.16,8.03,1
11,linpack,large,warm,200,20.3,20.29,0.01,7.99,12.3,False,,0.0,0.52,6.32,1.15,7.99,1
12,fetchdata,small,warm,200,88.47,88.47,0.01,81.2,7.26,False,81.16,0.0,0.03,0.0,,81.2,1
13,genmatrix,large,warm,200,62.36,46.33,16.04,1.14,45.19,False,,0.0,0.03,,1.1,1.14,1
14,linpack,medium,warm,200,691.14,691.14,0.01,678.2,12.94,False,,0.0,0.59,6.3,671.3,678.19,1
15,fetchdata,small,warm,200,87.13,87.13,0.01,80.63,6.5,False,80.59,0.0,0.03,0.0,,80.62,1
16,genmatrix,medium,warm,200,17.05,13.42,3.64,0.29,13.13,False,,0.0,0.03,,0.25,0.29,1
17,fastfouriertransform,small,warm,200,26.76,26.75,0.01,7.23,19.52,False,,0.0,6.08,0.0,1.14,7.22,1
18,linpack,small,warm,200,21.36,21.35,0.01,8.4,12.95,False,,0.0,0.54,6.68,1.18,8.4,1
19,fetchdata,medium,warm,200,134.81,134.79,0.02,127.65,7.14,False,127.61,0.0,0.03,0.0,,127.65,1
20,fetchdata,small,warm,200,86.26,86.25,0.01,80.29,5.96,False,80.25,0.0,0.03,0.0,,80.29,1
21,linpack,large,warm,200,20.56,20.55,0.01,8.0,12.55,False,,0.0,0.54,6.32,1.13,8.0,1
22,fastfouriertransform,medium,warm,200,644.9,644.89,0.01,625.89,19.01,False,,0.0,6.1,0.0,619.78,625.89,1
23,fastfouriertransform,large,warm,200,23.32,23.32,0.01,4.66,18.66,False,,0.0,3.83,0.0,0.81,4.66,1
24,fetchdata,large,warm,200,87.18,87.18,0.01,80.79,6.39,False,80.75,0.0,0.03,0.0,,80.78,1
25,fetchdata,large,warm,200,86.17,86.17,0.01,80.05,6.12,False,80.01,0.0,0.03,0.0,,80.05,1
26,genmatrix,large,warm,200,62.0,46.25,15.75,1.22,45.04,False,,0.0,0.03,,1.18,1.21,1
27,fastfouriertransform,small,warm,200,25.48,25.48,0.01,7.42,18.05,False,,0.0,6.16,0.0,1.25,7.42,1
28,genmatrix,medium,warm,200,221.13,13.27,207.86,0.29,12.98,False,,0.0,0.03,,0.25,0.29,1
29,fastfouriertransform,small,warm,200,30.86,30.85,0.01,7.27,23.58,False,,0.0,6.08,0.0,1.19,7.27,1
30,fastfouriertransform,medium,warm,200,654.6,654.6,0.01,636.33,18.27,False,,0.0,6.1,0.0,630.23,636.33,1
31,fetchdata,medium,warm,200,294.39,294.39,0.01,81.85,212.54,False,81.8,0.0,0.04,0.0,,81.84,1
32,fetchdata,small,warm,200,88.18,88.18,0.01,81.76,6.42,False,81.73,0.0,0.02,0.0,,81.76,1
33,fetchdata,medium,warm,200,85.8,85.79,0.01,80.06,5.73,False,80.03,0.0,0.02,0.0,,80.06,1
34,genmatrix,large,warm,200,58.96,45.69,13.27,1.22,44.47,False,,0.0,0.04,,1.18,1.22,1
35,fetchdata,large,warm,200,134.98,134.97,0.01,128.71,6.26,False,128.68,0.0,0.02,0.0,,128.71,1
36,fastfouriertransform,large,warm,200,47.2,47.2,0.01,7.3,39.9,False,,0.0,6.09,0.0,1.21,7.3,1
37,genmatrix,large,warm,200,62.66,45.49,17.17,1.16,44.33,False,,0.0,0.03,,1.13,1.16,1
38,genmatrix,small,warm,200,9.4,7.62,1.78,0.14,7.48,False,,0.0,0.03,,0.11,0.14,1
39,linpack,medium,warm,200,690.74,690.73,0.01,670.58,20.16,False,,0.0,0.52,6.82,663.23,670.57,1
40,fetchdata,large,warm,200,86.36,86.35,0.01,80.01,6.34,False,79.97,0.0,0.02,0.0,,80.01,1
41,genmatrix,large,warm,200,60.15,44.32,15.83,1.21,43.11,False,,0.0,0.02,,1.18,1.21,1
42,fetchdata,small,warm,200,87.15,87.14,0.01,80.62,6.52,False,80.59,0.0,0.02,0.0,,80.62,1
43,genmatrix,small,warm,200,9.31,7.63,1.69,0.14,7.48,False,,0.0,0.03,,0.11,0.14,1
44,fetchdata,medium,warm,200,85.23,85.22,0.01,79.24,5.98,False,79.21,0.0,0.02,0.0,,79.24,1
45,fetchdata,small,warm,200,86.13,86.12,0.01,79.89,6.23,False,79.86,0.0,0.02,0.0,,79.89,1
46,genmatrix,large,warm,200,60.79,45.96,14.83,1.17,44.78,False,,0.0,0.02,,1.15,1.17,1
