index,function,size,latency_ms,execution_time_sec,type,status
0,fastfouriertransform,small,1701.5,0.006479,warm,200
1,grayscale,small,1773.7,0.017183,warm,200
2,genmatrix,small,1809.4,0.008655,warm,200
3,fastfouriertransform,large,1114.1,0.00493,warm,200
4,pagerank,small,2334.9,0.279504,cold,200
5,resnet,medium,2159.4,0.151533,cold,200
6,graphgen,small,1998.7,0.005935,warm,200
7,fastfouriertransform,small,308.3,0.004917,warm,200
8,genmatrix,large,643.1,0.001323,warm,200
9,resnet,small,1205.0,0.155254,warm,200
10,pagerank,small,1151.9,0.013519,warm,200
11,pagerank,medium,1057.4,0.046064,warm,200
12,genmatrix,medium,10.2,0.000199,warm,200
13,resnet,medium,250.9,0.145287,warm,200
14,graphgen,small,420.2,0.002751,warm,200
15,matrixmul,medium,2159.7,0.505781,cold,200
16,grayscale,small,11.8,0.006961,warm,200
17,genmatrix,medium,10.0,0.000207,warm,200
18,fastfouriertransform,small,18.4,0.005176,warm,200
19,matrixmul,small,1370.6,0.004951,warm,200
20,linpack,medium,2469.1,0.64724,cold,200
21,resnet,medium,128.6,0.123401,warm,200
22,graphgen,large,864.4,0.099661,warm,200
23,mobilenet,large,1663.8,0.05898,warm,200
24,fastfouriertransform,medium,625.0,0.609311,warm,200
25,fastfouriertransform,large,431.9,0.004927,warm,200
26,grayscale,large,2836.8,2.72282,cold,200
27,resnet,medium,143.9,0.138837,warm,200
28,resnet,small,131.7,0.126518,warm,200
29,fastfouriertransform,small,19.9,0.005363,warm,200
30,genmatrix,medium,12.7,0.000278,warm,200
31,fastfouriertransform,small,25.9,0.007578,warm,200
32,fastfouriertransform,medium,664.7,0.651423,warm,200
33,grayscale,medium,1451.0,0.058252,warm,200
34,linpack,small,12.0,0.005069,warm,200
35,linpack,medium,646.2,0.639384,warm,200
36,genmatrix,large,52.8,0.00138,warm,200
37,grayscale,large,3452.2,2.681566,cold,200
38,fastfouriertransform,large,17.8,0.005202,warm,200
39,fetchdata,large,1702.8,0.143088,warm,200
40,genmatrix,small,10.4,0.000144,warm,200
41,mobilenet,medium,23.1,0.01801,warm,200
42,grayscale,large,7808.5,2.690793,cold,200
43,pagerank,small,234.9,0.016467,warm,200
44,linpack,small,12.3,0.005116,warm,200
45,genmatrix,small,5.9,0.000126,warm,200
46,linpack,medium,649.0,0.641164,warm,200
47,grayscale,small,1358.8,0.007005,warm,200
48,genmatrix,large,40.9,0.0009,warm,200
49,linpack,small,56.2,0.00525,warm,200
50,mobilenet,medium,23.0,0.018363,warm,200
51,mobilenet,small,22.8,0.017728,warm,200
52,grayscale,small,369.4,0.007107,warm,200
53,genmatrix,large,36.5,0.000781,warm,200
54,pagerank,large,416.6,0.294234,warm,200
55,grayscale,large,5275.9,2.680668,cold,200
56,resnet,medium,155.3,0.149663,warm,200
57,resnet,medium,124.8,0.119588,warm,200
58,linpack,small,12.6,0.00518,warm,200
59,fetchdata,large,88.1,0.083387,warm,200
60,mobilenet,small,33.8,0.028504,warm,200
61,graphgen,small,41.4,0.002799,warm,200
62,fetchdata,large,82.4,0.077738,warm,200
63,fetchdata,large,86.3,0.081819,warm,200
64,matrixmul,large,19.1,0.00498,warm,200
65,fastfouriertransform,medium,648.2,0.630486,warm,200
66,matrixmul,large,18.2,0.00499,warm,200
67,mobilenet,large,39.1,0.028324,warm,200
68,grayscale,large,10825.2,2.6989,cold,200
69,graphgen,large,852.6,0.09308,warm,200
70,fastfouriertransform,large,22.4,0.004943,warm,200
71,pagerank,medium,70.3,0.045754,warm,200
72,linpack,small,13.3,0.00511,warm,200
73,grayscale,medium,1688.1,0.059772,warm,200
74,fetchdata,medium,89.5,0.084386,warm,200
75,graphgen,large,820.5,0.063257,warm,200
76,grayscale,large,9303.7,2.666841,cold,200
77,fetchdata,large,91.0,0.086714,warm,200
78,fastfouriertransform,large,18.2,0.00489,warm,200
79,grayscale,large,8741.9,2.681675,cold,200
80,pagerank,large,430.2,0.283683,warm,200
81,genmatrix,small,21.7,0.000144,warm,200
82,linpack,small,17.5,0.008029,warm,200
83,pagerank,large,368.0,0.289251,warm,200
84,graphgen,large,836.8,0.063426,warm,200
85,linpack,medium,691.4,0.684167,warm,200
86,graphgen,small,347.4,0.003677,warm,200
87,linpack,medium,937.8,0.644022,warm,200
88,genmatrix,small,6.4,0.000146,warm,200
89,genmatrix,large,48.5,0.001205,warm,200
90,fastfouriertransform,small,17.8,0.004931,warm,200
91,mobilenet,small,28.5,0.02319,warm,200
92,pagerank,small,18.5,0.010247,warm,200
93,fetchdata,large,84.9,0.08057,warm,200
94,mobilenet,large,28.2,0.02329,warm,200
95,fetchdata,medium,84.7,0.079646,warm,200
96,pagerank,large,432.7,0.282449,warm,200
97,matrixmul,small,23.7,0.007874,warm,200
98,pagerank,large,365.7,0.283555,warm,200
