index,function,size,latency_ms,execution_time_sec,type,status
0,fastfouriertransform,small,2063.1,0.007371,cold,200
1,grayscale,small,1563.3,0.019603,warm,200
2,genmatrix,small,1751.2,0.009346,warm,200
3,fastfouriertransform,large,1475.4,0.005044,warm,200
4,pagerank,small,1916.5,0.256248,warm,200
5,resnet,medium,1868.3,0.144385,warm,200
6,graphgen,small,1549.5,0.004189,warm,200
7,fastfouriertransform,small,669.4,0.005397,warm,200
8,genmatrix,large,585.5,0.001067,warm,200
9,resnet,small,1311.7,0.1198,warm,200
10,pagerank,small,732.3,0.010719,warm,200
11,pagerank,medium,630.9,0.049664,warm,200
12,genmatrix,medium,14.7,0.000231,warm,200
13,resnet,medium,391.3,0.121901,warm,200
14,graphgen,small,40.0,0.002834,warm,200
15,matrixmul,medium,2688.9,0.512862,cold,200
16,grayscale,small,12.0,0.006963,warm,200
17,genmatrix,medium,10.2,0.000202,warm,200
18,fastfouriertransform,small,17.6,0.004966,warm,200
19,matrixmul,small,1900.3,0.004985,warm,200
20,linpack,medium,2099.0,0.646639,cold,200
21,resnet,medium,124.8,0.119574,warm,200
22,graphgen,large,858.2,0.097925,warm,200
23,mobilenet,large,1617.7,0.030422,warm,200
24,fastfouriertransform,medium,706.9,0.688597,warm,200
25,fastfouriertransform,large,516.9,0.005573,warm,200
26,grayscale,large,2877.7,2.748183,cold,200
27,resnet,medium,169.4,0.164743,warm,200
28,resnet,small,124.2,0.119372,warm,200
29,fastfouriertransform,small,21.2,0.004953,warm,200
30,genmatrix,medium,9.9,0.000207,warm,200
31,fastfouriertransform,small,28.8,0.00691,warm,200
32,fastfouriertransform,medium,697.1,0.682368,warm,200
33,grayscale,medium,1489.3,0.058458,warm,200
34,linpack,small,12.6,0.005141,warm,200
35,linpack,medium,659.1,0.651332,warm,200
36,genmatrix,large,37.6,0.000819,warm,200
37,grayscale,large,3493.5,2.693849,cold,200
38,fastfouriertransform,large,21.6,0.004946,warm,200
39,fetchdata,large,1833.1,0.147856,warm,200
40,genmatrix,small,8.0,0.000115,warm,200
41,mobilenet,medium,23.4,0.018089,warm,200
42,grayscale,large,7876.3,2.72241,cold,200
43,pagerank,small,26.5,0.015842,warm,200
44,linpack,small,13.5,0.005136,warm,200
45,genmatrix,small,5.5,0.00012,warm,200
46,linpack,medium,654.3,0.647066,warm,200
47,grayscale,small,1431.0,0.007115,warm,200
48,genmatrix,large,36.8,0.000795,warm,200
49,linpack,small,63.6,0.006756,warm,200
50,mobilenet,medium,26.3,0.018079,warm,200
51,mobilenet,small,24.5,0.018846,warm,200
52,grayscale,small,430.6,0.007027,warm,200
53,genmatrix,large,36.2,0.000779,warm,200
54,pagerank,large,462.2,0.305634,warm,200
55,grayscale,large,5345.9,2.674192,cold,200
56,resnet,medium,164.6,0.159176,warm,200
57,resnet,medium,125.5,0.120692,warm,200
58,linpack,small,15.6,0.0083,warm,200
59,fetchdata,large,94.3,0.088739,warm,200
60,mobilenet,small,30.4,0.023891,warm,200
61,graphgen,small,41.2,0.002754,warm,200
62,fetchdata,large,90.0,0.084805,warm,200
63,fetchdata,large,89.9,0.084971,warm,200
64,matrixmul,large,224.4,0.005048,warm,200
65,fastfouriertransform,medium,689.6,0.673357,warm,200
66,matrixmul,large,19.1,0.005448,warm,200
67,mobilenet,large,29.2,0.022981,warm,200
68,grayscale,large,10895.5,2.682628,cold,200
69,graphgen,large,822.0,0.064222,warm,200
70,fastfouriertransform,large,21.6,0.004943,warm,200
71,pagerank,medium,70.9,0.046042,warm,200
72,linpack,small,12.9,0.005092,warm,200
73,grayscale,medium,1758.1,0.058407,warm,200
74,fetchdata,medium,90.7,0.08536,warm,200
75,graphgen,large,848.4,0.088101,warm,200
76,grayscale,large,9392.1,2.693177,cold,200
77,fetchdata,large,90.6,0.085561,warm,200
78,fastfouriertransform,large,22.9,0.004915,warm,200
79,grayscale,large,8812.3,2.681445,cold,200
80,pagerank,large,430.4,0.280671,warm,200
81,genmatrix,small,6.8,0.000137,warm,200
82,linpack,small,12.3,0.00509,warm,200
83,pagerank,large,361.9,0.282116,warm,200
84,graphgen,large,832.7,0.062054,warm,200
85,linpack,medium,671.8,0.642488,warm,200
86,graphgen,small,286.7,0.002774,warm,200
87,linpack,medium,923.3,0.671707,warm,200
88,genmatrix,small,6.2,0.00014,warm,200
89,genmatrix,large,51.2,0.001184,warm,200
90,fastfouriertransform,small,18.7,0.004929,warm,200
91,mobilenet,small,30.7,0.02468,warm,200
92,pagerank,small,18.6,0.010776,warm,200
93,fetchdata,large,89.1,0.084237,warm,200
94,mobilenet,large,28.0,0.023015,warm,200
95,fetchdata,medium,90.4,0.085325,warm,200
96,pagerank,large,370.3,0.292648,warm,200
97,matrixmul,small,23.3,0.007868,warm,200
98,pagerank,large,416.7,0.290983,warm,200
99,genmatrix,large,51.2,0.001176,warm,200
100,grayscale,medium,4570.1,0.059034,cold,200
101,linpack,medium,653.0,0.645713,warm,200
102,pagerank,medium,66.1,0.046578,warm,200
103,fastfouriertransform,small,21.0,0.007686,warm,200
104,genmatrix,small,6.3,0.00014,warm,200
105,linpack,small,12.5,0.005126,warm,200
106,resnet,large,144.5,0.139251,warm,200
107,genmatrix,large,51.1,0.001189,warm,200
108,genmatrix,small,6.7,0.000139,warm,200
109,fastfouriertransform,large,22.9,0.008845,warm,200
110,graphgen,small,51.8,0.004381,warm,200
111,fastfouriertransform,small,19.2,0.004942,warm,200
112,linpack,small,11.7,0.005184,warm,200
113,pagerank,small,24.1,0.015618,warm,200
114,grayscale,large,2819.2,2.687483,cold,200
115,mobilenet,small,27.7,0.023018,warm,200
116,pagerank,small,24.5,0.015651,warm,200
117,resnet,large,124.0,0.119359,warm,200
118,mobilenet,small,33.1,0.028265,warm,200
119,mobilenet,medium,33.5,0.027182,warm,200
120,genmatrix,small,5.7,0.000105,warm,200
121,fastfouriertransform,large,19.0,0.004903,warm,200
122,matrixmul,medium,555.3,0.5425,warm,200
123,matrixmul,medium,870.6,0.512518,warm,200
124,mobilenet,large,30.5,0.024544,warm,200
125,graphgen,large,817.1,0.062945,warm,200
126,fastfouriertransform,small,17.8,0.004901,warm,200
127,matrixmul,large,87.5,0.005136,warm,200
128,linpack,small,32.5,0.009077,warm,200
129,genmatrix,small,4.8,0.000106,warm,200
130,genmatrix,large,35.9,0.000788,warm,200
131,mobilenet,small,27.3,0.022701,warm,200
132,matrixmul,small,225.0,0.005031,warm,200
133,grayscale,medium,102.9,0.09113,warm,200
134,genmatrix,small,5.4,0.000102,warm,200
135,mobilenet,large,22.3,0.0176,warm,200
136,fastfouriertransform,small,26.3,0.007712,warm,200
137,pagerank,small,25.0,0.015193,warm,200
138,fastfouriertransform,small,24.7,0.007767,warm,200
139,fetchdata,medium,95.9,0.090913,warm,200
140,mobilenet,medium,25.0,0.017793,warm,200
141,genmatrix,medium,12.7,0.000284,warm,200
142,graphgen,small,40.1,0.002679,warm,200
143,matrixmul,small,19.2,0.005016,warm,200
144,matrixmul,medium,534.3,0.510044,warm,200
145,mobilenet,medium,29.0,0.023487,warm,200
146,matrixmul,large,139.1,0.004991,warm,200
147,pagerank,large,406.9,0.291138,warm,200
148,mobilenet,small,28.7,0.023742,warm,200
149,genmatrix,medium,14.0,0.000282,warm,200
150,genmatrix,small,8.6,0.000133,warm,200
151,resnet,large,158.1,0.150833,warm,200
152,pagerank,small,18.5,0.009947,warm,200
153,linpack,small,13.6,0.005089,warm,200
154,graphgen,large,854.8,0.096999,warm,200
155,mobilenet,large,31.8,0.025843,warm,200
156,pagerank,small,17.8,0.009943,warm,200
157,graphgen,large,819.8,0.064173,warm,200
158,fastfouriertransform,small,23.9,0.007701,warm,200
159,fastfouriertransform,large,21.6,0.007692,warm,200
160,fastfouriertransform,large,21.2,0.007757,warm,200
161,genmatrix,medium,12.9,0.00029,warm,200
162,fastfouriertransform,large,21.1,0.007617,warm,200
163,genmatrix,large,49.2,0.001215,warm,200
164,resnet,small,125.9,0.121234,warm,200
165,resnet,small,126.1,0.121005,warm,200
166,matrixmul,large,23.8,0.007977,warm,200
167,resnet,large,197.5,0.192371,warm,200
168,pagerank,medium,115.6,0.094983,warm,200
169,grayscale,small,12.2,0.006879,warm,200
170,linpack,small,15.2,0.007554,warm,200
171,grayscale,medium,67.8,0.057301,warm,200
172,fetchdata,large,90.3,0.08493,warm,200
173,grayscale,medium,68.3,0.057742,warm,200
174,linpack,small,15.2,0.008007,warm,200
175,graphgen,medium,170.5,0.012368,warm,200
176,resnet,large,140.9,0.135816,warm,200
177,fastfouriertransform,small,17.9,0.004906,warm,200
178,pagerank,small,25.2,0.015546,warm,200
179,pagerank,medium,92.3,0.063523,warm,200
180,fetchdata,medium,90.1,0.084714,warm,200
181,fastfouriertransform,small,22.4,0.004892,warm,200
182,linpack,medium,724.2,0.672414,warm,200
183,fetchdata,medium,89.8,0.084409,warm,200
184,pagerank,large,420.0,0.299633,warm,200
185,grayscale,large,2815.1,2.704794,cold,200
186,pagerank,small,212.4,0.010127,warm,200
187,pagerank,medium,67.9,0.046924,warm,200
188,fastfouriertransform,small,19.1,0.004899,warm,200
189,grayscale,small,12.2,0.006994,warm,200
190,fastfouriertransform,large,18.3,0.004893,warm,200
191,pagerank,small,17.5,0.010111,warm,200
192,grayscale,medium,69.9,0.057523,warm,200
193,resnet,small,146.8,0.1374,warm,200
194,linpack,small,13.3,0.00508,warm,200
195,grayscale,large,2803.2,2.689352,cold,200
196,mobilenet,medium,22.9,0.017695,warm,200
197,graphgen,small,40.9,0.00277,warm,200
198,matrixmul,medium,517.2,0.504427,warm,200
199,graphgen,small,41.0,0.002882,warm,200
200,linpack,small,12.1,0.00508,warm,200
201,grayscale,small,12.7,0.006858,warm,200
202,mobilenet,large,23.3,0.017629,warm,200
203,matrixmul,large,19.1,0.005013,warm,200
204,graphgen,small,41.1,0.002916,warm,200
205,fastfouriertransform,large,21.9,0.007724,warm,200
206,fetchdata,large,145.7,0.140115,warm,200
207,graphgen,medium,208.3,0.019332,warm,200
208,resnet,large,126.7,0.120848,warm,200
209,fetchdata,medium,92.8,0.087809,warm,200
210,fetchdata,small,89.7,0.084517,warm,200
211,grayscale,medium,70.1,0.057429,warm,200
212,graphgen,medium,170.4,0.012222,warm,200
213,genmatrix,large,53.9,0.001176,warm,200
214,genmatrix,large,53.2,0.001163,warm,200
215,fastfouriertransform,medium,676.9,0.66343,warm,200
216,pagerank,medium,90.6,0.066999,warm,200
217,resnet,large,127.5,0.123034,warm,200
218,fetchdata,small,88.9,0.08437,warm,200
219,fetchdata,small,95.3,0.090397,warm,200
220,matrixmul,small,23.8,0.007901,warm,200
221,fetchdata,large,94.0,0.087265,warm,200
222,linpack,medium,675.0,0.667641,warm,200
223,genmatrix,medium,11.9,0.000254,warm,200
224,fetchdata,large,91.0,0.086285,warm,200
225,fastfouriertransform,medium,675.5,0.66114,warm,200
226,graphgen,medium,170.8,0.012369,warm,200
227,genmatrix,small,6.5,0.000163,warm,200
228,mobilenet,medium,29.9,0.02347,warm,200
229,grayscale,small,16.4,0.010733,warm,200
230,genmatrix,small,6.1,0.000134,warm,200
231,genmatrix,medium,12.4,0.000248,warm,200
232,linpack,medium,653.2,0.645413,warm,200
233,fastfouriertransform,medium,649.9,0.636657,warm,200
234,linpack,large,260.1,0.005054,warm,200
235,pagerank,medium,116.7,0.047047,warm,200
236,pagerank,medium,66.0,0.045539,warm,200
237,graphgen,small,51.0,0.004027,warm,200
238,grayscale,small,12.6,0.006879,warm,200
239,resnet,medium,128.8,0.123686,warm,200
240,graphgen,small,51.7,0.004241,warm,200
241,resnet,medium,130.5,0.125172,warm,200
242,linpack,large,12.8,0.005081,warm,200
243,linpack,medium,651.9,0.643474,warm,200
244,resnet,large,125.4,0.120296,warm,200
245,fastfouriertransform,medium,684.8,0.666816,warm,200
246,resnet,small,143.6,0.13869,warm,200
247,grayscale,small,12.7,0.006867,warm,200
248,matrixmul,small,21.3,0.004996,warm,200
249,pagerank,large,418.9,0.30872,warm,200
250,genmatrix,medium,10.3,0.000192,warm,200
251,matrixmul,small,19.3,0.005021,warm,200
252,linpack,large,12.9,0.005102,warm,200
253,linpack,large,12.6,0.005076,warm,200
254,fastfouriertransform,large,21.9,0.005023,warm,200
255,grayscale,large,2817.2,2.700756,cold,200
256,grayscale,large,2812.9,2.694309,cold,200
257,matrixmul,medium,520.2,0.506588,warm,200
258,matrixmul,large,331.6,0.004961,warm,200
259,grayscale,large,4953.2,2.708327,cold,200
260,fetchdata,small,91.0,0.085305,warm,200
261,matrixmul,large,19.4,0.004992,warm,200
262,matrixmul,large,19.6,0.004969,warm,200
263,fetchdata,large,90.3,0.085314,warm,200
264,resnet,medium,150.2,0.144957,warm,200
265,matrixmul,large,19.1,0.004973,warm,200
266,graphgen,medium,178.3,0.012553,warm,200
267,grayscale,small,365.5,0.007396,warm,200
268,matrixmul,large,18.2,0.005044,warm,200
269,resnet,large,128.2,0.122237,warm,200
270,linpack,medium,658.6,0.64469,warm,200
271,mobilenet,medium,31.1,0.023683,warm,200
