index,function,size,latency_ms,execution_time_sec,type,status
0,fastfouriertransform,small,1700.0,0.006519,warm,200
1,grayscale,small,1973.4,0.015893,warm,200
2,genmatrix,small,1716.8,0.00848,warm,200
3,fastfouriertransform,large,1111.5,0.004945,warm,200
4,pagerank,small,1781.9,0.245935,warm,200
5,resnet,medium,1886.5,0.148776,warm,200
6,graphgen,small,1524.5,0.007191,warm,200
7,fastfouriertransform,small,304.3,0.005029,warm,200
8,genmatrix,large,549.8,0.001258,warm,200
9,resnet,small,1206.9,0.119601,warm,200
10,pagerank,small,596.8,0.010655,warm,200
11,pagerank,medium,492.5,0.046153,warm,200
12,genmatrix,medium,10.0,0.000199,warm,200
13,resnet,medium,543.6,0.13453,warm,200
14,graphgen,small,26.6,0.002803,warm,200
15,matrixmul,medium,2016.1,0.505525,cold,200
16,grayscale,small,12.7,0.006899,warm,200
17,genmatrix,medium,9.7,0.000201,warm,200
18,fastfouriertransform,small,18.1,0.004943,warm,200
19,matrixmul,small,1227.7,0.004973,warm,200
20,linpack,medium,2627.8,0.656404,cold,200
21,resnet,medium,128.5,0.122663,warm,200
22,graphgen,large,540.6,0.113258,warm,200
23,mobilenet,large,1673.1,0.046726,warm,200
24,fastfouriertransform,medium,674.3,0.660926,warm,200
25,fastfouriertransform,large,479.6,0.004893,warm,200
26,grayscale,large,2826.8,2.713291,cold,200
27,resnet,medium,125.1,0.119194,warm,200
28,resnet,small,127.1,0.120714,warm,200
29,fastfouriertransform,small,22.3,0.005454,warm,200
30,genmatrix,medium,12.1,0.000203,warm,200
31,fastfouriertransform,small,24.3,0.007527,warm,200
32,fastfouriertransform,medium,765.9,0.752839,warm,200
33,grayscale,medium,1441.2,0.057922,warm,200
34,linpack,small,12.3,0.005233,warm,200
35,linpack,medium,649.0,0.641028,warm,200
36,genmatrix,large,49.3,0.0011,warm,200
37,grayscale,large,3395.6,2.676683,cold,200
38,fastfouriertransform,large,18.0,0.005051,warm,200
39,fetchdata,large,2032.5,0.156109,cold,200
40,genmatrix,small,12.9,0.000139,warm,200
41,mobilenet,medium,25.9,0.020831,warm,200
42,grayscale,large,7797.0,2.674123,cold,200
43,pagerank,small,33.3,0.014229,warm,200
44,linpack,small,12.1,0.005096,warm,200
45,genmatrix,small,5.9,0.000121,warm,200
46,linpack,medium,657.2,0.650218,warm,200
47,grayscale,small,1342.6,0.007105,warm,200
48,genmatrix,large,37.6,0.000818,warm,200
49,linpack,small,64.7,0.005132,warm,200
50,mobilenet,medium,32.3,0.02511,warm,200
51,mobilenet,small,45.0,0.037949,warm,200
52,grayscale,small,353.7,0.006936,warm,200
53,genmatrix,large,36.3,0.000806,warm,200
54,pagerank,large,354.3,0.274294,warm,200
55,grayscale,large,5258.7,2.685344,cold,200
56,resnet,medium,317.7,0.3081,warm,200
57,resnet,medium,326.4,0.206416,warm,200
58,linpack,small,16.0,0.008054,warm,200
59,fetchdata,large,90.8,0.084755,warm,200
60,mobilenet,small,25.6,0.018048,warm,200
61,graphgen,small,31.0,0.002774,warm,200
62,fetchdata,large,90.4,0.084649,warm,200
63,fetchdata,large,90.7,0.085138,warm,200
64,matrixmul,large,18.0,0.005033,warm,200
65,fastfouriertransform,medium,693.5,0.676904,warm,200
66,matrixmul,large,54.7,0.00504,warm,200
67,mobilenet,large,24.2,0.018562,warm,200
68,grayscale,large,10779.7,2.672113,cold,200
69,graphgen,large,514.6,0.086885,warm,200
70,fastfouriertransform,large,23.6,0.004965,warm,200
71,pagerank,medium,91.8,0.063264,warm,200
72,linpack,small,16.5,0.008255,warm,200
73,grayscale,medium,1648.0,0.058389,warm,200
74,fetchdata,medium,90.8,0.085182,warm,200
75,graphgen,large,489.1,0.063535,warm,200
76,grayscale,large,9264.7,2.688055,cold,200
77,fetchdata,large,145.3,0.088237,warm,200
78,fastfouriertransform,large,18.5,0.004893,warm,200
