Date,Time,Power_W,Voltage_V,Current_A,Energy_kWh
2026-06-22,08:23:26,67.6,243.4,0.522,14.283
2026-06-22,08:23:27,67.6,243.4,0.522,14.283
2026-06-22,08:23:28,67.6,243.4,0.522,14.283
2026-06-22,08:23:29,67.6,243.4,0.522,14.283
2026-06-22,08:23:30,67.6,243.4,0.522,14.283
2026-06-22,08:23:31,67.6,243.4,0.522,14.283
2026-06-22,08:23:32,67.6,243.4,0.522,14.283
2026-06-22,08:23:33,67.6,243.4,0.522,14.283
2026-06-22,08:23:34,67.6,243.4,0.522,14.283
2026-06-22,08:23:35,67.6,243.4,0.522,14.283
2026-06-22,08:23:36,67.6,243.4,0.522,14.283
2026-06-22,08:23:37,67.6,243.4,0.522,14.283
2026-06-22,08:23:38,67.6,243.4,0.522,14.283
2026-06-22,08:23:39,93.5,243.3,0.661,14.283
2026-06-22,08:23:40,93.5,243.3,0.661,14.283
2026-06-22,08:23:41,93.5,243.3,0.661,14.283
2026-06-22,08:23:42,93.5,243.3,0.661,14.283
2026-06-22,08:23:43,93.5,243.3,0.661,14.283
2026-06-22,08:23:44,93.5,243.3,0.661,14.283
2026-06-22,08:23:45,93.5,243.3,0.661,14.283
2026-06-22,08:23:46,93.5,243.3,0.661,14.283
2026-06-22,08:23:47,93.5,243.3,0.661,14.283
2026-06-22,08:23:48,93.5,243.3,0.661,14.283
2026-06-22,08:23:49,93.5,243.3,0.661,14.283
2026-06-22,08:23:50,93.5,243.3,0.661,14.283
2026-06-22,08:23:51,93.5,243.3,0.661,14.283
2026-06-22,08:23:52,93.5,243.3,0.661,14.283
2026-06-22,08:23:53,93.5,243.3,0.661,14.283
2026-06-22,08:23:54,93.5,243.3,0.661,14.283
2026-06-22,08:23:55,93.5,243.3,0.661,14.283
2026-06-22,08:23:56,93.5,243.3,0.661,14.283
2026-06-22,08:23:57,93.5,243.3,0.661,14.283
2026-06-22,08:23:58,93.5,243.3,0.661,14.283
2026-06-22,08:23:59,93.5,243.3,0.661,14.283
2026-06-22,08:24:00,93.5,243.3,0.661,14.283
2026-06-22,08:24:01,93.5,243.3,0.661,14.283
2026-06-22,08:24:02,93.5,243.3,0.661,14.283
2026-06-22,08:24:03,93.5,243.3,0.661,14.283
2026-06-22,08:24:04,93.5,243.3,0.661,14.283
2026-06-22,08:24:05,93.5,243.3,0.661,14.283
2026-06-22,08:24:06,93.5,243.3,0.661,14.283
2026-06-22,08:24:07,93.5,243.3,0.661,14.283
2026-06-22,08:24:08,93.5,243.3,0.661,14.283
2026-06-22,08:24:09,93.5,243.3,0.661,14.283
2026-06-22,08:24:10,93.5,243.3,0.661,14.283
2026-06-22,08:24:11,93.5,243.3,0.661,14.283
2026-06-22,08:24:12,93.5,243.3,0.661,14.283
