index,request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,in_flight
0,0,mobilenet,small,cold,200,1667.37,1667.36,0.0,42.31,1625.05,1
1,1,resnet,small,cold,200,1742.15,1742.15,0.0,163.92,1578.22,2
2,2,mobilenet,small,cold,200,1736.49,1736.48,0.01,29.22,1707.26,3
3,3,mobilenet,large,cold,200,1693.89,1693.89,0.01,17.92,1675.96,4
4,4,mobilenet,large,cold,200,1663.68,1663.68,0.0,20.46,1643.21,5
5,5,resnet,small,cold,200,5159.83,5159.82,0.01,293.61,4866.21,6
6,6,mobilenet,small,cold,200,2637.62,2637.62,0.0,17.91,2619.7,7
7,7,mobilenet,small,cold,200,2587.13,2587.13,0.01,19.73,2567.4,8
8,8,mobilenet,large,cold,200,2594.63,2594.62,0.01,17.65,2576.97,9
9,9,mobilenet,large,cold,200,2682.68,2682.68,0.0,17.43,2665.25,10
10,10,resnet,small,cold,200,8574.59,8574.58,0.01,694.15,7880.43,11
11,11,resnet,large,cold,200,2128.39,2128.38,0.01,175.59,1952.79,12
12,12,resnet,small,cold,200,1933.8,1933.8,0.0,277.64,1656.16,13
13,13,mobilenet,large,cold,200,2586.29,2586.29,0.0,18.88,2567.41,14
14,14,resnet,medium,cold,200,9660.88,9660.88,0.0,293.0,9367.88,15
15,15,resnet,small,cold,200,7118.54,7118.54,0.0,352.69,6765.84,16
16,16,mobilenet,medium,cold,200,2483.94,2483.94,0.0,17.55,2466.4,17
17,17,mobilenet,small,cold,200,2456.87,2456.87,0.01,17.5,2439.37,18
18,18,resnet,small,cold,200,2311.73,2311.73,0.0,128.61,2183.12,19
19,19,resnet,medium,cold,200,2444.73,2444.73,0.01,128.82,2315.9,20
20,20,resnet,small,cold,200,2164.84,2164.83,0.01,125.86,2038.98,21
21,21,resnet,large,cold,200,7767.76,7767.76,0.0,710.46,7057.3,22
22,22,mobilenet,medium,cold,200,2377.64,2377.63,0.01,17.85,2359.78,23
23,23,mobilenet,large,cold,200,2354.46,2354.45,0.01,19.68,2334.77,24
24,24,resnet,large,cold,200,2593.95,2593.95,0.0,203.73,2390.22,25
25,25,resnet,large,cold,200,10989.7,10989.7,0.01,698.88,10290.82,26
26,26,mobilenet,large,cold,200,2307.23,2307.23,0.01,18.99,2288.23,27
27,27,mobilenet,small,cold,200,2277.22,2277.22,0.01,20.25,2256.96,28
28,28,mobilenet,medium,cold,200,2244.24,2244.24,0.01,20.21,2224.03,29
29,29,mobilenet,small,cold,200,2209.3,2209.3,0.0,19.57,2189.73,30
30,30,mobilenet,medium,cold,200,2181.47,2181.45,0.01,17.54,2163.92,31
31,31,resnet,medium,cold,200,12474.46,12474.45,0.01,470.12,12004.33,32
32,32,resnet,small,cold,200,4596.14,4596.13,0.01,253.62,4342.51,33
33,33,resnet,medium,cold,200,3844.51,3844.51,0.01,409.75,3434.76,34
34,34,mobilenet,large,cold,200,2120.11,2120.1,0.0,17.81,2102.29,35
35,35,resnet,large,cold,200,3037.26,3037.25,0.0,189.57,2847.68,36
36,36,mobilenet,large,cold,200,2084.63,2084.63,0.01,20.1,2064.52,37
37,37,mobilenet,large,cold,200,2392.12,2392.12,0.0,18.64,2373.48,38
38,38,mobilenet,small,cold,200,2352.31,2352.3,0.0,17.65,2334.65,39
39,39,resnet,medium,cold,200,2599.23,2599.23,0.0,158.24,2440.99,40
40,40,resnet,large,cold,200,2796.62,2796.61,0.01,200.59,2596.02,41
41,41,mobilenet,large,cold,200,2011.59,2011.59,0.0,17.6,1993.99,42
42,42,resnet,small,cold,200,13580.27,13580.26,0.01,585.66,12994.6,43
43,43,mobilenet,small,cold,200,1976.59,1976.59,0.01,18.38,1958.21,44
44,44,resnet,medium,cold,200,15213.03,15213.03,0.0,480.38,14732.65,45
45,45,resnet,small,cold,200,19220.49,19220.48,0.0,426.33,18794.15,46
46,46,mobilenet,large,cold,200,1927.63,1927.62,0.01,18.79,1908.83,47
47,47,resnet,small,cold,200,14697.96,14697.95,0.01,552.28,14145.67,48
48,48,resnet,medium,cold,200,14134.12,14134.12,0.01,617.16,13516.96,49
49,49,resnet,small,cold,200,21090.2,21090.19,0.01,645.7,20444.49,50
50,50,resnet,small,cold,200,12906.03,12906.03,0.01,621.37,12284.66,51
