index,request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,in_flight
0,0,mobilenet,small,cold,200,1758.02,1758.01,0.01,42.68,1715.33,1
1,1,resnet,small,cold,200,1902.13,1902.13,0.0,153.94,1748.19,2
2,2,mobilenet,small,cold,200,1810.85,1810.85,0.01,18.41,1792.44,3
3,3,mobilenet,large,cold,200,1784.34,1784.34,0.01,18.59,1765.75,4
4,4,mobilenet,large,cold,200,1752.0,1751.99,0.01,21.09,1730.9,5
5,5,resnet,small,cold,200,7535.63,7535.63,0.0,634.17,6901.46,6
6,6,mobilenet,small,cold,200,2808.51,2808.5,0.01,24.2,2784.3,7
7,7,mobilenet,small,cold,200,2766.09,2766.09,0.0,27.4,2738.68,8
8,8,mobilenet,large,cold,200,2400.23,2400.22,0.01,19.77,2380.46,9
9,9,mobilenet,large,cold,200,2409.1,2409.1,0.0,18.2,2390.89,10
10,10,resnet,small,cold,200,5667.02,5667.02,0.01,515.95,5151.07,11
11,11,resnet,large,cold,200,2092.01,2092.0,0.0,124.53,1967.47,12
12,12,resnet,small,cold,200,1961.94,1961.93,0.01,145.18,1816.76,13
13,13,mobilenet,large,cold,200,2688.45,2688.44,0.01,41.15,2647.29,14
14,14,resnet,medium,cold,200,2184.03,2184.02,0.0,124.04,2059.99,15
15,15,resnet,small,cold,200,2450.74,2450.74,0.01,273.54,2177.19,16
16,16,mobilenet,medium,cold,200,2605.19,2605.19,0.0,25.88,2579.3,17
17,17,mobilenet,small,cold,200,2573.94,2573.94,0.0,24.12,2549.82,18
18,18,resnet,small,cold,200,2646.61,2646.61,0.01,218.12,2428.49,19
19,19,resnet,medium,cold,200,3316.31,3316.31,0.0,462.09,2854.22,20
20,20,resnet,small,cold,200,4173.24,4173.24,0.0,289.19,3884.05,21
21,21,resnet,large,cold,200,2832.92,2832.92,0.0,215.3,2617.62,22
22,22,mobilenet,medium,cold,200,2492.36,2492.36,0.01,35.34,2457.02,23
23,23,mobilenet,large,cold,200,2449.76,2449.76,0.0,30.51,2419.25,24
24,24,resnet,large,cold,200,3837.77,3837.76,0.0,574.2,3263.56,25
25,25,resnet,large,cold,200,19345.83,19345.82,0.01,593.73,18752.09,26
26,26,mobilenet,large,cold,200,2395.66,2395.65,0.01,27.48,2368.17,27
27,27,mobilenet,small,cold,200,2350.22,2350.22,0.01,30.98,2319.24,28
28,28,mobilenet,medium,cold,200,2305.29,2305.28,0.01,25.55,2279.73,29
29,29,mobilenet,small,cold,200,2274.06,2274.05,0.0,20.04,2254.01,30
30,30,mobilenet,medium,cold,200,2241.97,2241.97,0.01,20.18,2221.78,31
31,31,resnet,medium,cold,200,18689.83,18689.82,0.01,520.02,18169.8,32
32,32,resnet,small,cold,200,21290.14,21290.13,0.01,601.62,20688.51,33
33,33,resnet,medium,cold,200,22822.49,22822.47,0.02,472.61,22349.86,34
34,34,mobilenet,large,cold,200,2183.23,2183.22,0.01,19.35,2163.87,35
35,35,resnet,large,cold,200,22331.95,22331.94,0.01,473.93,21858.01,36
36,36,mobilenet,large,cold,200,2530.58,2530.57,0.0,18.2,2512.37,37
