index,request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,0,fastfouriertransform,small,cold,200,1492.41,1492.41,0.01,8.5,1483.9,True,,0.0,5.79,0.01,2.69,8.5,1
1,1,genmatrix,small,cold,200,1698.26,1698.26,0.0,9.2,1689.05,True,,0.0,0.03,,9.16,9.2,2
2,2,fetchdata,small,cold,200,1911.39,1911.39,0.0,130.17,1781.22,True,130.12,0.0,0.03,0.0,,130.16,3
3,3,fastfouriertransform,large,cold,200,2670.44,2670.44,0.01,4.66,2665.77,False,,0.0,3.94,0.0,0.72,4.66,4
4,4,linpack,small,cold,200,1820.31,1820.3,0.01,7.03,1813.28,True,,0.0,0.78,5.02,1.22,7.02,5
5,5,linpack,medium,cold,200,5026.71,5026.71,0.01,645.06,4381.65,False,,0.0,0.38,3.99,640.69,645.06,6
6,6,fastfouriertransform,small,cold,200,1215.5,1215.49,0.0,4.59,1210.91,False,,0.0,3.85,0.0,0.72,4.58,7
7,7,fastfouriertransform,small,cold,200,1173.5,1173.49,0.0,4.68,1168.82,False,,0.0,3.91,0.0,0.76,4.68,8
8,8,fetchdata,large,cold,200,1768.98,1768.97,0.01,75.21,1693.77,False,75.17,0.0,0.03,0.0,,75.2,9
9,9,linpack,small,cold,200,5494.84,5494.84,0.01,5.06,5489.78,False,,0.0,0.36,3.98,0.71,5.06,10
10,10,linpack,small,cold,200,4787.07,4787.06,0.01,5.04,4782.02,False,,0.0,0.35,3.97,0.71,5.04,11
11,11,linpack,medium,cold,200,2781.31,2781.31,0.0,645.56,2135.75,False,,0.0,0.35,3.97,641.23,645.56,12
12,12,fetchdata,medium,cold,200,1653.3,1653.3,0.0,75.43,1577.87,False,75.4,0.0,0.02,0.0,,75.43,13
13,13,linpack,medium,cold,200,2031.93,2031.93,0.0,650.56,1381.37,False,,0.0,0.41,4.08,646.06,650.56,14
14,14,fastfouriertransform,small,cold,200,2126.19,2126.19,0.0,4.61,2121.58,False,,0.0,3.92,0.0,0.69,4.61,15
15,15,matrixmul,medium,cold,200,2246.9,2242.06,4.83,512.08,1729.98,True,,0.0,1.48,4.09,506.51,512.08,16
16,16,genmatrix,small,cold,200,1014.42,1014.41,0.01,0.22,1014.19,False,,0.0,0.03,,0.19,0.22,17
17,17,fetchdata,medium,cold,200,1246.7,1246.69,0.0,77.62,1169.07,False,77.58,0.0,0.03,0.0,,77.62,18
18,18,fastfouriertransform,small,warm,200,626.36,626.35,0.0,4.6,621.76,False,,0.0,3.89,0.0,0.7,4.6,19
19,19,matrixmul,small,cold,200,2586.76,2582.1,4.66,4.96,2577.14,False,,0.0,0.4,3.98,0.57,4.96,20
20,20,genmatrix,medium,warm,200,821.32,807.87,13.45,0.48,807.39,False,,0.0,0.27,,0.2,0.48,21
21,21,linpack,medium,cold,200,3583.74,3583.74,0.0,645.05,2938.69,False,,0.0,0.42,4.04,640.58,645.04,22
22,22,fastfouriertransform,large,warm,200,432.87,432.87,0.0,4.65,428.22,False,,0.0,3.95,0.0,0.69,4.64,23
23,23,matrixmul,large,cold,200,1872.6,1862.37,10.23,4.95,1857.42,False,,0.0,0.37,3.99,0.58,4.95,24
24,24,fastfouriertransform,medium,warm,200,971.33,971.32,0.0,638.3,333.02,False,,0.0,3.89,0.0,634.4,638.3,25
25,25,fastfouriertransform,large,warm,200,929.16,929.15,0.01,4.69,924.46,False,,0.0,3.95,0.0,0.73,4.69,26
26,26,genmatrix,large,warm,200,544.9,501.0,43.9,1.21,499.79,False,,0.0,0.04,,1.16,1.21,27
27,27,linpack,medium,cold,200,2632.87,2632.86,0.0,647.24,1985.62,False,,0.0,0.37,3.96,642.91,647.24,28
28,28,linpack,small,cold,200,2586.83,2586.82,0.0,5.09,2581.73,False,,0.0,0.39,3.98,0.72,5.09,29
29,29,fastfouriertransform,small,warm,200,58.43,58.43,0.01,4.56,53.87,False,,0.0,3.85,0.0,0.7,4.56,30
30,30,fetchdata,medium,warm,200,904.27,904.26,0.0,76.86,827.4,False,76.83,0.0,0.02,0.0,,76.86,30
31,31,fastfouriertransform,small,warm,200,639.79,639.78,0.0,4.74,635.04,False,,0.0,3.87,0.0,0.86,4.74,26
32,32,fastfouriertransform,medium,warm,200,1212.91,1212.91,0.0,621.47,591.44,False,,0.0,3.94,0.0,617.52,621.47,27
33,33,genmatrix,medium,warm,200,127.67,117.36,10.32,0.47,116.89,False,,0.0,0.2,,0.27,0.47,28
34,34,genmatrix,small,warm,200,60.59,60.58,0.0,0.13,60.45,False,,0.0,0.03,,0.09,0.13,29
35,35,genmatrix,medium,warm,200,66.34,66.33,0.01,0.2,66.13,False,,0.0,0.02,,0.17,0.2,29
36,36,fetchdata,large,warm,200,523.52,523.51,0.0,75.3,448.22,False,75.27,0.0,0.02,0.0,,75.29,28
37,37,genmatrix,large,warm,200,82.47,43.44,39.03,0.82,42.62,False,,0.0,0.03,,0.79,0.82,25
38,38,fastfouriertransform,large,warm,200,932.77,932.77,0.0,4.54,928.23,False,,0.0,3.8,0.0,0.73,4.54,26
39,39,fetchdata,large,warm,200,530.51,530.51,0.0,76.16,454.35,False,76.11,0.0,0.03,0.0,,76.16,26
40,40,fetchdata,small,warm,200,556.34,556.33,0.0,76.96,479.38,False,76.92,0.0,0.03,0.0,,76.96,27
41,41,matrixmul,medium,warm,200,1466.59,1466.59,0.0,507.33,959.26,False,,0.0,0.45,4.13,502.73,507.32,26
42,42,genmatrix,large,warm,200,57.04,39.45,17.59,0.82,38.63,False,,0.0,0.02,,0.79,0.82,26
43,43,linpack,small,cold,200,3139.17,3139.16,0.0,5.07,3134.1,False,,0.0,0.33,3.99,0.74,5.07,27
44,44,genmatrix,small,warm,200,17.29,17.28,0.01,0.11,17.17,False,,0.0,0.02,,0.09,0.11,23
45,45,fetchdata,small,warm,200,379.21,379.21,0.0,76.18,303.03,False,76.16,0.0,0.02,0.0,,76.18,22
46,46,genmatrix,medium,warm,200,29.39,19.65,9.73,0.2,19.45,False,,0.0,0.02,,0.18,0.2,23
47,47,genmatrix,small,warm,200,14.34,14.34,0.0,0.11,14.23,False,,0.0,0.02,,0.09,0.11,22
48,48,fetchdata,large,warm,200,315.26,315.26,0.0,77.72,237.54,False,77.69,0.0,0.02,0.0,,77.72,22
49,49,genmatrix,small,warm,200,13.91,13.91,0.0,0.12,13.79,False,,0.0,0.02,,0.09,0.12,22
50,50,matrixmul,medium,cold,200,1584.2,1573.16,11.04,509.22,1063.94,False,,0.0,0.36,3.97,504.87,509.22,21
51,51,matrixmul,small,cold,200,1550.46,1538.99,11.46,4.9,1534.09,False,,0.0,0.36,3.96,0.57,4.9,22
52,52,genmatrix,small,warm,200,12.49,12.49,0.0,0.16,12.33,False,,0.0,0.04,,0.11,0.16,22
53,53,fetchdata,large,warm,200,133.67,133.67,0.0,75.62,58.05,False,75.6,0.0,0.02,0.0,,75.62,21
54,54,linpack,large,cold,200,2601.66,2601.65,0.01,5.01,2596.64,False,,0.0,0.34,3.95,0.72,5.01,21
55,55,genmatrix,large,warm,200,61.32,40.53,20.79,0.83,39.7,False,,0.0,0.02,,0.8,0.83,21
56,56,linpack,medium,cold,200,3795.95,3795.95,0.01,647.18,3148.77,False,,0.0,0.33,3.96,642.89,647.17,21
57,57,linpack,medium,cold,200,4384.87,4384.87,0.0,642.46,3742.41,False,,0.0,0.36,3.95,638.14,642.45,17
58,58,genmatrix,small,warm,200,15.42,15.41,0.0,0.11,15.3,False,,0.0,0.02,,0.09,0.11,18
59,59,fetchdata,large,warm,200,96.44,96.44,0.01,81.95,14.49,False,81.92,0.0,0.02,0.0,,81.95,18
60,60,matrixmul,small,warm,200,553.23,553.23,0.0,4.88,548.35,False,,0.0,0.32,3.98,0.57,4.87,19
61,61,fastfouriertransform,small,warm,200,65.2,65.19,0.0,4.59,60.6,False,,0.0,3.81,0.0,0.77,4.59,17
62,62,fetchdata,large,warm,200,90.06,90.05,0.0,76.46,13.6,False,76.43,0.0,0.02,0.0,,76.46,18
63,63,fetchdata,large,warm,200,109.89,109.89,0.0,76.05,33.84,False,76.02,0.0,0.02,0.0,,76.05,18
64,64,matrixmul,large,warm,200,368.1,358.04,10.07,4.86,353.17,False,,0.0,0.35,3.95,0.56,4.86,18
65,65,fastfouriertransform,medium,warm,200,663.1,663.09,0.0,634.13,28.96,False,,0.0,3.84,0.0,630.27,634.12,19
66,66,matrixmul,large,warm,200,818.41,802.56,15.85,4.85,797.72,False,,0.0,0.33,3.95,0.56,4.85,19
67,67,matrixmul,large,warm,200,752.89,752.89,0.0,4.88,748.01,False,,0.0,0.36,3.96,0.56,4.88,19
68,68,genmatrix,large,warm,200,77.88,40.41,37.47,0.85,39.55,False,,0.0,0.02,,0.82,0.85,20
69,69,fastfouriertransform,large,warm,200,466.05,466.05,0.0,5.36,460.69,False,,0.0,4.31,0.0,1.03,5.35,21
70,70,fastfouriertransform,large,warm,200,427.81,427.81,0.0,5.24,422.57,False,,0.0,4.26,0.0,0.97,5.24,21
71,71,linpack,medium,cold,200,2388.16,2388.16,0.01,642.92,1745.24,False,,0.0,0.35,3.99,638.58,642.91,19
72,72,genmatrix,small,warm,200,18.77,18.77,0.0,0.11,18.66,False,,0.0,0.02,,0.08,0.11,19
73,73,genmatrix,medium,warm,200,20.4,20.4,0.0,0.2,20.19,False,,0.0,0.02,,0.18,0.2,19
74,74,fetchdata,medium,warm,200,89.94,89.94,0.0,75.76,14.17,False,75.74,0.0,0.02,0.0,,75.76,19
75,75,fastfouriertransform,large,warm,200,181.2,181.2,0.0,5.0,176.2,False,,0.0,4.0,0.0,0.99,5.0,20
76,76,genmatrix,large,warm,200,65.45,40.52,24.93,0.82,39.7,False,,0.0,0.02,,0.8,0.82,20
77,77,fetchdata,large,warm,200,98.72,98.71,0.01,78.96,19.76,False,78.93,0.0,0.02,0.0,,78.96,21
78,78,fastfouriertransform,large,warm,200,47.63,47.62,0.01,4.65,42.97,False,,0.0,3.88,0.0,0.76,4.65,21
79,79,genmatrix,large,warm,200,81.94,41.07,40.87,0.81,40.25,False,,0.0,0.02,,0.79,0.81,16
80,80,linpack,large,warm,200,28.46,28.45,0.01,5.8,22.66,True,,0.0,0.38,4.09,1.32,5.79,15
81,81,fetchdata,small,warm,200,97.32,97.31,0.01,75.94,21.37,False,75.92,0.0,0.02,0.0,,75.94,14
82,82,genmatrix,small,warm,200,20.79,20.78,0.0,0.11,20.67,False,,0.0,0.02,,0.09,0.11,12
83,83,linpack,large,warm,200,23.01,23.0,0.01,5.08,17.92,False,,0.0,0.36,3.96,0.75,5.08,10
84,84,fastfouriertransform,large,warm,200,26.45,26.45,0.01,4.56,21.89,False,,0.0,3.82,0.0,0.73,4.56,10
85,85,genmatrix,medium,warm,200,18.64,18.63,0.0,0.2,18.43,False,,0.0,0.02,,0.18,0.2,10
86,86,fastfouriertransform,small,warm,200,35.5,35.49,0.0,4.61,30.88,False,,0.0,3.83,0.0,0.77,4.61,10
87,87,genmatrix,medium,warm,200,17.99,17.99,0.0,0.23,17.76,False,,0.0,0.02,,0.2,0.23,10
88,88,fetchdata,small,warm,200,90.62,90.62,0.0,76.81,13.81,False,76.79,0.0,0.02,0.0,,76.81,10
89,89,fetchdata,large,warm,200,122.75,122.74,0.0,76.36,46.39,False,76.33,0.0,0.02,0.0,,76.35,11
90,90,fastfouriertransform,small,warm,200,27.7,27.7,0.0,4.65,23.05,False,,0.0,3.88,0.0,0.77,4.65,11
91,91,matrixmul,small,warm,200,35.2,25.12,10.08,4.88,20.24,False,,0.0,0.35,3.97,0.56,4.88,11
92,92,linpack,small,warm,200,26.41,26.4,0.01,5.12,21.28,False,,0.0,0.35,4.01,0.76,5.12,10
93,93,fetchdata,large,warm,200,90.77,90.76,0.01,75.38,15.38,False,75.36,0.0,0.02,0.0,,75.38,9
94,94,matrixmul,large,warm,200,34.46,26.64,7.82,4.87,21.77,False,,0.0,0.34,3.96,0.56,4.87,10
95,95,fetchdata,medium,warm,200,87.91,87.9,0.01,74.81,13.09,False,74.78,0.0,0.02,0.0,,74.81,9
96,96,linpack,large,warm,200,27.41,27.41,0.0,5.09,22.31,False,,0.0,0.35,3.98,0.76,5.09,10
