index,function,size,latency_ms,execution_time_sec,type,status
0,fastfouriertransform,small,1551.9,0.006571,warm,200
1,grayscale,small,1662.8,0.019567,warm,200
2,genmatrix,small,4223.9,0.008067,cold,200
3,fastfouriertransform,large,1265.2,0.005253,warm,200
4,pagerank,small,1716.5,0.273894,warm,200
5,resnet,medium,1857.6,0.145799,warm,200
6,graphgen,small,1591.2,0.004406,warm,200
7,fastfouriertransform,small,859.3,0.005189,warm,200
8,genmatrix,large,3704.3,0.000769,cold,200
9,resnet,small,1743.6,0.12132,warm,200
10,pagerank,small,1131.8,0.011325,warm,200
11,pagerank,medium,1122.9,0.043421,warm,200
12,genmatrix,medium,3239.0,0.000233,cold,200
13,resnet,medium,1478.9,0.121717,warm,200
14,graphgen,small,813.8,0.002813,warm,200
15,matrixmul,medium,2422.4,0.506157,cold,200
16,grayscale,small,173.7,0.007668,warm,200
17,genmatrix,medium,2743.5,0.000253,cold,200
18,fastfouriertransform,small,20.6,0.004964,warm,200
19,matrixmul,small,2034.1,0.004984,cold,200
20,linpack,medium,2126.7,0.657377,cold,200
21,resnet,medium,420.7,0.160831,warm,200
22,graphgen,large,534.2,0.099757,warm,200
23,mobilenet,large,1393.0,0.027017,warm,200
24,fastfouriertransform,medium,647.9,0.630053,warm,200
25,fastfouriertransform,large,553.1,0.005042,warm,200
26,grayscale,large,2863.1,2.74378,cold,200
27,resnet,medium,191.8,0.124509,warm,200
28,resnet,small,215.2,0.122109,warm,200
29,fastfouriertransform,small,160.7,0.005595,warm,200
30,genmatrix,medium,1430.3,0.000251,warm,200
31,fastfouriertransform,small,17.6,0.005241,warm,200
32,fastfouriertransform,medium,666.0,0.653122,warm,200
33,grayscale,medium,2208.9,0.061218,cold,200
34,linpack,small,733.7,0.005134,warm,200
35,linpack,medium,1287.0,0.650979,warm,200
36,genmatrix,large,874.6,0.000844,warm,200
37,grayscale,large,7322.6,2.701827,cold,200
38,fastfouriertransform,large,72.2,0.004839,warm,200
39,fetchdata,large,1663.5,0.142256,warm,200
40,genmatrix,small,500.0,0.000115,warm,200
41,mobilenet,medium,24.5,0.019244,warm,200
42,grayscale,large,6891.9,2.690103,cold,200
43,pagerank,small,18.8,0.009864,warm,200
44,linpack,small,393.6,0.005166,warm,200
45,genmatrix,small,14.3,0.000116,warm,200
46,linpack,medium,847.5,0.651541,warm,200
47,grayscale,small,740.3,0.016868,warm,200
48,genmatrix,large,36.3,0.000778,warm,200
49,linpack,small,581.4,0.007031,warm,200
50,mobilenet,medium,23.8,0.018016,warm,200
51,mobilenet,small,24.8,0.019749,warm,200
52,grayscale,small,248.3,0.012445,warm,200
53,genmatrix,large,34.5,0.000798,warm,200
54,pagerank,large,356.4,0.267421,warm,200
55,grayscale,large,8443.4,2.72278,cold,200
56,resnet,medium,128.0,0.123247,warm,200
57,resnet,medium,150.3,0.120795,warm,200
58,linpack,small,14.5,0.005103,warm,200
59,fetchdata,large,95.1,0.089449,warm,200
60,mobilenet,small,22.6,0.017576,warm,200
61,graphgen,small,27.0,0.002761,warm,200
62,fetchdata,large,88.7,0.083403,warm,200
63,fetchdata,large,91.2,0.086111,warm,200
64,matrixmul,large,19.2,0.005035,warm,200
65,fastfouriertransform,medium,678.2,0.663327,warm,200
66,matrixmul,large,16.1,0.004984,warm,200
67,mobilenet,large,23.3,0.017788,warm,200
68,grayscale,large,12577.3,2.676173,cold,200
