index,function,size,latency_ms,execution_time_sec,type,status
0,fastfouriertransform,small,1457.0,0.006557,warm,200
1,grayscale,small,1771.2,0.016989,warm,200
2,genmatrix,small,1910.8,0.007936,warm,200
3,fastfouriertransform,large,1169.6,0.004927,warm,200
4,pagerank,small,1760.5,0.272619,warm,200
5,resnet,medium,1869.6,0.140398,warm,200
6,graphgen,small,1593.1,0.004172,warm,200
7,fastfouriertransform,small,763.7,0.005009,warm,200
8,genmatrix,large,1347.8,0.000973,warm,200
9,resnet,small,1882.4,0.122612,warm,200
10,pagerank,small,1173.9,0.01096,warm,200
11,pagerank,medium,1169.8,0.045697,warm,200
12,genmatrix,medium,958.6,0.000209,warm,200
13,resnet,medium,1228.3,0.160636,warm,200
14,graphgen,small,816.2,0.002757,warm,200
15,matrixmul,medium,2276.8,0.510812,cold,200
16,grayscale,small,280.1,0.00737,warm,200
17,genmatrix,medium,456.8,0.000309,warm,200
18,fastfouriertransform,small,22.2,0.005101,warm,200
19,matrixmul,small,1888.0,0.00499,warm,200
20,linpack,medium,2060.7,0.659243,cold,200
21,resnet,medium,558.4,0.128955,warm,200
22,graphgen,large,534.3,0.099865,warm,200
23,mobilenet,large,1524.7,0.042337,warm,200
24,fastfouriertransform,medium,684.5,0.669681,warm,200
25,fastfouriertransform,large,590.6,0.004847,warm,200
26,grayscale,large,2802.3,2.685394,cold,200
27,resnet,medium,208.1,0.121866,warm,200
28,resnet,small,241.2,0.133788,warm,200
29,fastfouriertransform,small,196.0,0.004939,warm,200
30,genmatrix,medium,10.7,0.000209,warm,200
31,fastfouriertransform,small,16.8,0.004906,warm,200
32,fastfouriertransform,medium,634.2,0.622401,warm,200
33,grayscale,medium,2148.2,0.057797,cold,200
34,linpack,small,668.4,0.005072,warm,200
35,linpack,medium,1215.5,0.645957,warm,200
36,genmatrix,large,36.2,0.000774,warm,200
37,grayscale,large,7242.4,2.688936,cold,200
38,fastfouriertransform,large,40.3,0.004836,warm,200
39,fetchdata,large,1548.6,0.154507,warm,200
40,genmatrix,small,6.1,0.000136,warm,200
41,mobilenet,medium,23.1,0.018194,warm,200
42,grayscale,large,6772.2,2.701901,cold,200
43,pagerank,small,19.2,0.010501,warm,200
44,linpack,small,322.1,0.005131,warm,200
45,genmatrix,small,5.8,0.000123,warm,200
46,linpack,medium,772.8,0.650462,warm,200
47,grayscale,small,648.9,0.007057,warm,200
48,genmatrix,large,35.4,0.000796,warm,200
49,linpack,small,479.7,0.005091,warm,200
50,mobilenet,medium,23.5,0.01758,warm,200
51,mobilenet,small,22.9,0.0179,warm,200
52,grayscale,small,158.2,0.007018,warm,200
53,genmatrix,large,39.4,0.000792,warm,200
54,pagerank,large,350.7,0.274402,warm,200
55,grayscale,large,13642.2,2.672485,cold,200
56,resnet,medium,128.6,0.123698,warm,200
57,resnet,medium,150.1,0.120926,warm,200
58,linpack,small,13.2,0.00515,warm,200
59,fetchdata,large,87.5,0.082106,warm,200
60,mobilenet,small,29.4,0.023081,warm,200
61,graphgen,small,26.9,0.002732,warm,200
62,fetchdata,large,101.8,0.096461,warm,200
63,fetchdata,large,98.0,0.091801,warm,200
64,matrixmul,large,20.5,0.005008,warm,200
65,fastfouriertransform,medium,653.4,0.638801,warm,200
66,matrixmul,large,16.5,0.005041,warm,200
67,mobilenet,large,29.9,0.023752,warm,200
68,grayscale,large,6965.9,2.674154,cold,200
69,graphgen,large,557.9,0.09006,warm,200
70,fastfouriertransform,large,160.1,0.004863,warm,200
71,pagerank,medium,85.4,0.060687,warm,200
