timestamp,pod,container_id,container_name,node,createdAt,startedAt
1779285018.440077091,mobilenet-00001-deployment-84db65c7f9-s57gr,2da2c3b1da53080b15012b3b1ec0b7e1e668030280503aace502da7d7bc5e8e4,queue-proxy,worker11,2026-05-20T07:50:24.983346002-06:00,2026-05-20T07:50:25.105081651-06:00
1779285030.899071371,mobilenet-00001-deployment-84db65c7f9-ctfrx,530a73ed77ca4d1e140d6fd2a3dbf5d0b7e3249e10824bf61f7891d53cb8845d,queue-proxy,worker2,2026-05-20T15:50:27.325216764+02:00,2026-05-20T15:50:27.427349402+02:00
1779285030.899071371,mobilenet-00001-deployment-84db65c7f9-wgf49,6f3f67dca8ec3405a7a7421d02dbd5489107c0277bca1d1713661fb85106148f,queue-proxy,worker3,2026-05-20T15:50:27.283708303+02:00,2026-05-20T15:50:27.390071876+02:00
1779285030.899071371,resnet-00001-deployment-5697b6d685-8pdxz,b836908769b102e7236114095722bcd8f3f2ed44f010d8da35b7337f1785c50e,queue-proxy,worker4,2026-05-20T15:50:30.996074771+02:00,2026-05-20T15:50:31.095097031+02:00
1779285030.899071371,resnet-00001-deployment-5697b6d685-l8f8z,c71497ddc4dc2dc198c42eac5957fd461a983ac2d095f593beea33bf6b685222,queue-proxy,worker6,2026-05-20T07:50:27.398359844-06:00,2026-05-20T07:50:27.519728233-06:00
1779285030.899071371,resnet-00001-deployment-5697b6d685-5tr6m,8fc4bda194ac2429a2c32a3006be2372d4b5f882ab45f2b126e502529e6883ac,queue-proxy,worker7,2026-05-20T07:50:31.058175365-06:00,2026-05-20T07:50:31.164054605-06:00
1779285030.899071371,resnet-00001-deployment-5697b6d685-9tr4v,735025a0843c88679a00b5b8774e32fb611a782a4b0496a38e6e70e0a74faabd,queue-proxy,worker9,2026-05-20T07:50:24.928758199-06:00,2026-05-20T07:50:25.030578952-06:00
1779285030.899071371,resnet-00001-deployment-5697b6d685-s8sgm,507548d588487d5c31b41bbbfa57578ac0d9e87845002be96a12f657076405e6,queue-proxy,worker10,2026-05-20T07:50:29.038811804-06:00,2026-05-20T07:50:29.126557602-06:00
1779285030.899071371,resnet-00001-deployment-5697b6d685-jjg49,9a07c5821fc787a74abc61160ea1562e6194a42417a3f034d29829e0abb77946,queue-proxy,worker12,2026-05-20T07:50:29.105106511-06:00,2026-05-20T07:50:29.189483722-06:00
1779285096.499190196,resnet-00001-deployment-5697b6d685-sshg8,b81957d3b78a980160d846b8bd634b198356a65ce7b6149404940c82afa8510a,queue-proxy,worker5,2026-05-20T15:51:35.191770504+02:00,2026-05-20T15:51:35.288280908+02:00
1779285096.499190196,resnet-00001-deployment-5697b6d685-vqtwc,2e59bdc7302132877d7adb7579e3175258b3b09d1c2d8437d99f4686fa9cf0aa,queue-proxy,worker8,2026-05-20T07:51:37.355606003-06:00,2026-05-20T07:51:37.460757274-06:00
1779285096.499190196,resnet-00001-deployment-5697b6d685-v9zv9,ae7b779d7679abf2bbd8f187acffbf032e6dc895e6b825016427ef0c96a8a8c6,queue-proxy,worker13,2026-05-20T07:51:39.100504855-06:00,2026-05-20T07:51:39.189264593-06:00
