timestamp,pod,container_id,container_name,node,createdAt,startedAt,duration_ms
1776355142.89984,grayscale-00001-deployment-5875667469-fbkw4,9ff65ffe61d12593d026ac675a82af1e0bd014913f2281eb5911cfe314f98ad9,queue-proxy,worker11,2026-04-16 15:59:07.440201703+00:00,2026-04-16 15:59:07.564078861+00:00,123.877158
1776355152.5632243,pagerank-00001-deployment-669c956d7d-7jnrn,8db53e3a84bc2b4458c86cd6c41e3b4b95c8d3bafe5292ccc538aa9c368ecec3,queue-proxy,worker2,2026-04-16 15:59:07.408454930+00:00,2026-04-16 15:59:07.508864271+00:00,100.409341
1776355152.5632243,fastfouriertransform-00001-deployment-7f6c4dd4f-tchsm,b33322f602cd9db4c9b123601056d519bf3ab738352ab8557bc2cba7de7d8cb9,queue-proxy,worker3,2026-04-16 15:59:07.408262838+00:00,2026-04-16 15:59:07.498443846+00:00,90.18100799999999
1776355152.5632243,matrixmul-00001-deployment-5975545bc-g6rsf,6d0cc42c5db6ad0dca3ce5c5493929a366c2bf67105fe163dd9a56b2043f0fd0,queue-proxy,worker4,2026-04-16 15:59:09.245156305+00:00,2026-04-16 15:59:09.363434863+00:00,118.278558
1776355152.5632243,graphgen-00001-deployment-f5bfdc858-hfpjt,6450b944e2d8636711de9c5f7c9f7307d7028895d246816edebc480040d2850b,queue-proxy,worker5,2026-04-16 15:59:09.177847177+00:00,2026-04-16 15:59:09.270966661+00:00,93.119484
1776355152.5632243,genmatrix-00001-deployment-57fdd67855-27sk6,e711095c89f1baf3ccc1b19a8bdd037cd3184b541dc7467a4cbc26d4aa6c5867,queue-proxy,worker6,2026-04-16 15:59:11.041788188+00:00,2026-04-16 15:59:11.140953785+00:00,99.16559699999999
1776355152.5632243,genmatrix-00001-deployment-57fdd67855-7gjcw,881758a5a1fa66897ba5907f22a83fdea69f4f8c7a58094037c0a6ff0d2333cb,queue-proxy,worker7,2026-04-16 15:59:13.136151381+00:00,2026-04-16 15:59:13.236191450+00:00,100.04006899999999
1776355152.5632243,resnet-00001-deployment-5ccbb786c-t72zc,1706f41c9356812955e6b8958d0d8e65d153edbf3f565f28be9a08720f59d578,queue-proxy,worker8,2026-04-16 15:59:08.386574771+00:00,2026-04-16 15:59:08.497593827+00:00,111.019056
1776355152.5632243,linpack-00001-deployment-59cb5bb6f4-qhtwk,4461971cd47a6eb5a18f1c7dd79698d3395511e7b032d1835b9db038a486f0fa,queue-proxy,worker9,2026-04-16 15:59:09.246907647+00:00,2026-04-16 15:59:09.338022866+00:00,91.115219
1776355152.5632243,mobilenet-00001-deployment-69d9c64d47-6x24b,b803ec051e4801f2e7fb9da2693915a3e58b32d8d77253dca003478fc3eeaaee,queue-proxy,worker12,2026-04-16 15:59:09.345680530+00:00,2026-04-16 15:59:09.440380782+00:00,94.70025199999999
1776355152.5632243,fetchdata-00001-deployment-95bdf5d98-nthpl,d13d9778581c045bf55a2d75e7248f5141ee33c9c41714e751c242a21430c626,queue-proxy,worker14,2026-04-16 15:59:11.103251833+00:00,2026-04-16 15:59:11.213492123+00:00,110.24029
1776355166.1949253,grayscale-00001-deployment-5875667469-qs5x7,ae369de5fea6cb4aba938ce28417cb9325389729e59187464a5a49f353fa22da,queue-proxy,worker2,2026-04-16 15:59:17.342052620+00:00,2026-04-16 15:59:17.427025910+00:00,84.97329
1776355221.9393432,grayscale-00001-deployment-5875667469-ptxzr,b681a5ba9d948905cd693d29b89a7e06f08485f7b329517a5ecc998214c5ea25,queue-proxy,worker6,2026-04-16 16:00:21.290278254+00:00,2026-04-16 16:00:21.377441495+00:00,87.163241
1776355304.3712478,grayscale-00001-deployment-5875667469-wqqb5,f0b70455b351ac1f589ffe8eb1f58f9994cb6e747c702ffdf09316cfc9f03e6f,queue-proxy,worker13,2026-04-16 16:01:49.586700232+00:00,2026-04-16 16:01:49.733016767+00:00,146.316535
1776355743.2829895,fastfouriertransform-00001-deployment-7f6c4dd4f-prgrx,4aa09de7fc74362b6ad522dfbbfe0adb4ea1d152a25bf051e31108226cd95ffb,queue-proxy,worker2,2026-04-16 16:09:01.821178523+00:00,2026-04-16 16:09:01.922719155+00:00,101.540632
