timestamp,pod,container_id,container_name,node,createdAt,startedAt
1780560202.031494336,genmatrix-00001-deployment-5444456b78-6krgf,24a24ea61421ba33c55c33e2c6eec4f4f90f9799ebc36743b6a01f0f5845aee0,queue-proxy,worker2,2026-06-04T10:03:22.346779234+02:00,2026-06-04T10:03:22.442357383+02:00
1780560202.031494336,fastfouriertransform-00001-deployment-78d877fd9c-pzz9h,d08a9ce6bf2b5b083861bde6d0728dc76b3f9a91f3cd6e071c3dcd691b81ea05,queue-proxy,worker8,2026-06-04T02:03:21.507025056-06:00,2026-06-04T02:03:21.619325447-06:00
1780560202.031494336,fetchdata-00001-deployment-759f5b8c55-4csxl,d707e6507c7d5b94e594ffd79cb98237923f69a7879b5c4d2ccba79ccb6cfa45,queue-proxy,worker11,2026-06-04T02:03:24.001152831-06:00,2026-06-04T02:03:24.093229905-06:00
1780560202.031494336,linpack-00001-deployment-6d74694468-b4ccv,f2d0365c6a3918f08cd9c616f61688d2ac50ec4b5cf0f90c81e4dce4302eb454,queue-proxy,worker14,2026-06-04T02:03:25.374413731-06:00,2026-06-04T02:03:25.477561861-06:00
1780560215.792476718,matrixmul-00001-deployment-78f7668cf4-nzbmx,69ecf9501da47049161ce95c6632d85107e03f299232de2f05c3977b8142a9e1,queue-proxy,worker5,2026-06-04T10:03:36.262963341+02:00,2026-06-04T10:03:36.373886344+02:00
