index,request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,in_flight
0,0,mobilenet,small,cold,200,2584.13,2584.12,0.0,45.35,2538.78,1
1,1,resnet,small,cold,200,2336.61,2336.6,0.01,134.64,2201.97,2
2,2,mobilenet,small,cold,200,3059.75,3059.74,0.0,19.99,3039.76,3
3,3,mobilenet,large,cold,200,2835.44,2835.44,0.01,27.62,2807.82,4
4,4,mobilenet,large,cold,200,2756.77,2756.76,0.0,17.76,2739.0,5
5,5,resnet,small,cold,200,3893.9,3893.89,0.01,123.76,3770.13,6
6,6,mobilenet,small,cold,200,2770.39,2770.38,0.0,23.79,2746.59,7
7,7,mobilenet,small,cold,200,2698.01,2698.0,0.01,28.81,2669.19,8
8,8,mobilenet,large,cold,200,2611.49,2611.49,0.0,27.74,2583.74,9
9,9,mobilenet,large,cold,200,2482.53,2482.53,0.01,23.73,2458.8,10
10,10,resnet,small,cold,200,3517.75,3517.74,0.0,120.88,3396.86,11
11,11,resnet,large,cold,200,3343.26,3343.26,0.0,120.51,3222.75,12
12,12,resnet,small,cold,200,4479.29,4479.28,0.0,171.55,4307.74,13
13,13,mobilenet,large,cold,200,2457.83,2457.82,0.0,17.89,2439.94,14
14,14,resnet,medium,cold,200,4509.62,4509.62,0.0,128.33,4381.29,15
15,15,resnet,small,cold,200,3988.28,3988.27,0.0,164.82,3823.45,16
16,16,mobilenet,medium,cold,200,2294.53,2294.52,0.01,17.6,2276.92,17
17,17,mobilenet,small,cold,200,1814.94,1814.93,0.01,20.72,1794.21,18
18,18,resnet,small,cold,200,4007.76,4007.76,0.0,165.48,3842.28,19
19,19,resnet,medium,cold,200,3632.31,3632.31,0.0,186.12,3446.19,20
20,20,resnet,small,cold,200,3269.28,3269.27,0.0,122.72,3146.55,21
21,21,resnet,large,cold,200,1637.62,1637.61,0.01,167.67,1469.95,22
22,22,mobilenet,medium,cold,200,1542.76,1542.75,0.01,23.39,1519.37,23
23,23,mobilenet,large,cold,200,1465.68,1465.68,0.0,21.87,1443.81,24
24,24,resnet,large,cold,200,1614.24,1614.24,0.01,130.64,1483.59,25
25,25,resnet,large,cold,200,1741.57,1741.57,0.0,172.03,1569.54,26
26,26,mobilenet,large,cold,200,1374.96,1374.95,0.0,18.78,1356.17,27
27,27,mobilenet,small,cold,200,1529.45,1529.44,0.01,22.45,1506.99,28
28,28,mobilenet,medium,cold,200,1427.84,1427.82,0.01,26.58,1401.25,29
29,29,mobilenet,small,cold,200,1329.18,1329.17,0.0,21.37,1307.8,30
30,30,mobilenet,medium,cold,200,1236.18,1236.17,0.01,17.69,1218.49,31
31,31,resnet,medium,cold,200,1850.65,1850.65,0.0,123.85,1726.79,32
32,32,resnet,small,cold,200,2788.59,2788.59,0.0,123.54,2665.05,33
33,33,resnet,medium,cold,200,1498.98,1498.97,0.01,157.92,1341.05,34
34,34,mobilenet,large,warm,200,999.03,999.02,0.01,17.8,981.22,35
35,35,resnet,large,cold,200,1525.66,1525.65,0.01,131.83,1393.82,36
36,36,mobilenet,large,warm,200,917.79,917.78,0.01,17.66,900.12,37
37,37,mobilenet,large,cold,200,1057.39,1057.39,0.0,29.86,1027.52,38
38,38,mobilenet,small,warm,200,956.79,956.79,0.0,26.25,930.54,39
39,39,resnet,medium,cold,200,1574.03,1574.03,0.0,121.86,1452.17,40
40,40,resnet,large,cold,200,1643.62,1643.61,0.0,121.15,1522.46,41
41,41,mobilenet,large,warm,200,752.11,752.11,0.0,21.68,730.43,42
42,42,resnet,small,cold,200,1673.85,1673.85,0.0,122.28,1551.56,43
43,43,mobilenet,small,warm,200,608.53,608.52,0.01,19.54,588.98,44
44,44,resnet,medium,warm,200,311.71,311.71,0.0,122.49,189.22,45
45,45,resnet,small,cold,200,3081.89,3081.88,0.0,119.23,2962.65,46
46,46,mobilenet,large,warm,200,835.79,835.78,0.01,23.98,811.8,47
47,47,resnet,small,cold,200,3110.63,3110.63,0.0,123.71,2986.92,48
48,48,resnet,medium,cold,200,3190.94,3190.94,0.0,131.25,3059.69,48
49,49,resnet,small,cold,200,5449.97,5449.97,0.01,119.97,5330.0,49
50,50,resnet,small,cold,200,3215.99,3215.98,0.0,122.52,3093.47,50
51,51,mobilenet,large,warm,200,624.96,624.95,0.01,17.59,607.36,50
52,52,resnet,large,cold,200,5416.1,5416.1,0.01,120.77,5295.33,50
53,53,resnet,large,cold,200,5492.79,5492.78,0.0,121.27,5371.51,49
54,54,resnet,medium,cold,200,3124.83,3124.83,0.0,120.05,3004.78,46
55,55,mobilenet,small,warm,200,434.39,434.39,0.01,18.13,416.26,44
56,56,resnet,small,cold,200,3145.51,3145.51,0.01,119.5,3026.01,43
57,57,mobilenet,small,warm,200,360.47,360.47,0.0,17.82,342.65,42
58,58,mobilenet,large,warm,200,331.95,331.95,0.01,17.38,314.57,41
59,59,mobilenet,large,warm,200,304.3,304.3,0.01,18.38,285.91,40
60,60,resnet,large,cold,200,3142.81,3142.8,0.0,191.69,2951.11,38
61,61,mobilenet,medium,warm,200,216.92,216.91,0.01,18.72,198.19,37
62,62,resnet,large,cold,200,5161.71,5161.7,0.0,125.76,5035.95,36
63,63,resnet,large,cold,200,3118.75,3118.74,0.0,126.19,2992.56,34
64,64,resnet,large,cold,200,5227.0,5227.0,0.0,158.01,5068.98,32
65,65,mobilenet,large,warm,200,39.61,39.61,0.0,19.12,20.49,30
66,66,mobilenet,large,warm,200,35.64,35.64,0.01,18.63,17.01,28
67,67,resnet,large,cold,200,3041.56,3041.56,0.0,123.23,2918.33,28
