timestamp,pod,scheduling_time_ms
I0520 12:40:54.761976,default/mobilenet-00001-deployment-84db65c7f9-7tmww,7.165722
I0520 12:40:54.763193,default/resnet-00001-deployment-5697b6d685-vpx66,6.064556
I0520 12:40:56.239694,default/mobilenet-00001-deployment-84db65c7f9-qsmdf,6.701056
I0520 12:40:56.241425,default/resnet-00001-deployment-5697b6d685-2gnw7,7.244518
I0520 12:40:56.245104,default/mobilenet-00001-deployment-84db65c7f9-7g4x8,8.960741
I0520 12:40:56.249286,default/resnet-00001-deployment-5697b6d685-frjpq,11.42876
I0520 12:40:58.240038,default/mobilenet-00001-deployment-84db65c7f9-qsrkg,6.748518
I0520 12:40:58.242359,default/resnet-00001-deployment-5697b6d685-4c8nb,6.647056
I0520 12:40:58.247025,default/mobilenet-00001-deployment-84db65c7f9-ngbbl,7.004
I0520 12:40:58.250474,default/resnet-00001-deployment-5697b6d685-qt46b,6.892185
I0520 12:40:58.250963,default/resnet-00001-deployment-5697b6d685-q85l5,6.305352
I0520 12:41:00.243914,default/resnet-00001-deployment-5697b6d685-4z2j4,5.637092
I0520 12:41:00.245968,default/resnet-00001-deployment-5697b6d685-vw9th,5.468815
I0520 12:41:00.249591,default/resnet-00001-deployment-5697b6d685-wbctb,6.207075
I0520 12:41:00.270760,default/resnet-00001-deployment-5697b6d685-2n84c,36.124315
I0520 12:42:10.267621,default/resnet-00001-deployment-5697b6d685-glbcs,6.407796
I0520 12:42:10.270417,default/resnet-00001-deployment-5697b6d685-dxwrq,6.019037
I0520 12:42:12.239238,default/resnet-00001-deployment-5697b6d685-5rjj9,6.529093
I0520 12:42:12.242495,default/resnet-00001-deployment-5697b6d685-ns9dr,5.523555
I0520 12:42:14.240220,default/resnet-00001-deployment-5697b6d685-jshhn,6.210741
I0520 12:50:38.775265,default/mobilenet-00001-deployment-84db65c7f9-bjzg8,6.574349
I0520 12:50:38.807251,default/resnet-00001-deployment-5697b6d685-n4z9w,3.90648
I0520 12:50:42.241022,default/mobilenet-00001-deployment-84db65c7f9-fsljh,5.064257
I0520 12:50:42.249949,default/resnet-00001-deployment-5697b6d685-vkpww,4.964739
I0520 12:50:42.256030,default/resnet-00001-deployment-5697b6d685-svfl8,7.008923
I0520 12:50:44.248678,default/resnet-00001-deployment-5697b6d685-s56kl,4.228146
I0520 12:50:44.251073,default/resnet-00001-deployment-5697b6d685-lzqvl,3.844628
I0520 12:50:46.246372,default/resnet-00001-deployment-5697b6d685-qjmtd,7.712145
I0520 12:50:46.248506,default/resnet-00001-deployment-5697b6d685-84wtn,5.613183
I0520 12:51:50.710325,default/resnet-00001-deployment-5697b6d685-8mrp6,6.718237
I0520 12:51:52.246075,default/resnet-00001-deployment-5697b6d685-fnfqv,6.746164
I0520 12:51:54.242346,default/resnet-00001-deployment-5697b6d685-cv6zt,5.10972
I0520 13:04:57.315465,default/mobilenet-00001-deployment-84db65c7f9-6vk85,6.253753
I0520 13:04:57.319482,default/resnet-00001-deployment-5697b6d685-zf24m,7.785413
I0520 13:05:00.248121,default/mobilenet-00001-deployment-84db65c7f9-rpf2h,6.25453
I0520 13:05:00.252484,default/resnet-00001-deployment-5697b6d685-5p669,5.818384
I0520 13:05:00.261567,default/resnet-00001-deployment-5697b6d685-hxvp4,10.819623
I0520 13:05:00.264578,default/mobilenet-00001-deployment-84db65c7f9-8knbs,16.59397
I0520 13:05:02.242363,default/resnet-00001-deployment-5697b6d685-f6fql,5.825476
I0520 13:05:02.255422,default/resnet-00001-deployment-5697b6d685-h5qfz,14.791903
I0520 13:05:04.248258,default/resnet-00001-deployment-5697b6d685-sr4qm,5.808235
I0520 13:05:04.253710,default/resnet-00001-deployment-5697b6d685-mhhch,6.579343
I0520 13:06:06.605379,default/resnet-00001-deployment-5697b6d685-b4655,5.464035
I0520 13:06:08.247671,default/resnet-00001-deployment-5697b6d685-7rzk7,6.390716
I0520 13:06:08.252447,default/resnet-00001-deployment-5697b6d685-fmb4d,6.629216
I0520 13:06:10.252982,default/resnet-00001-deployment-5697b6d685-c82td,15.000944
I0520 13:12:12.869879,default/mobilenet-00001-deployment-84db65c7f9-wgmqv,7.15461
I0520 13:12:12.871919,default/resnet-00001-deployment-5697b6d685-g4dsw,6.956741
I0520 13:12:16.255919,default/mobilenet-00001-deployment-84db65c7f9-m2pqd,5.207042
I0520 13:12:16.263353,default/resnet-00001-deployment-5697b6d685-d6xdq,7.615554
I0520 13:12:16.265493,default/resnet-00001-deployment-5697b6d685-wt42z,5.50943
I0520 13:12:18.241927,default/resnet-00001-deployment-5697b6d685-9cc6h,5.08619
I0520 13:12:18.245397,default/resnet-00001-deployment-5697b6d685-9ltz9,5.347134
I0520 13:12:20.242112,default/resnet-00001-deployment-5697b6d685-hsd6s,6.128762
I0520 13:13:24.491645,default/resnet-00001-deployment-5697b6d685-n2v5v,7.060557
I0520 13:13:26.244024,default/resnet-00001-deployment-5697b6d685-lzz24,6.317337
I0520 13:13:28.248022,default/resnet-00001-deployment-5697b6d685-dz2l9,4.918969
I0520 13:20:32.048269,default/mobilenet-00001-deployment-84db65c7f9-6ndph,5.731508
I0520 13:20:32.061348,default/resnet-00001-deployment-5697b6d685-lltp2,9.181204
I0520 13:20:34.259324,default/resnet-00001-deployment-5697b6d685-7rtt6,12.325754
I0520 13:20:34.260447,default/mobilenet-00001-deployment-84db65c7f9-hxwwf,14.843046
I0520 13:20:36.245161,default/resnet-00001-deployment-5697b6d685-jsfrc,5.387027
I0520 13:20:36.248295,default/resnet-00001-deployment-5697b6d685-l5xcm,5.263675
I0520 13:20:38.240513,default/resnet-00001-deployment-5697b6d685-9wvjz,5.454749
I0520 13:20:38.244370,default/resnet-00001-deployment-5697b6d685-zsl22,6.221859
I0520 13:20:38.244991,default/resnet-00001-deployment-5697b6d685-lktf5,5.387971
I0520 13:21:46.738473,default/resnet-00001-deployment-5697b6d685-ng2jg,12.053144
I0520 13:21:48.241343,default/resnet-00001-deployment-5697b6d685-psp2k,4.840306
I0520 13:21:50.248909,default/resnet-00001-deployment-5697b6d685-2k7ml,7.83756
I0520 13:21:50.251741,default/resnet-00001-deployment-5697b6d685-mr6v8,7.241005
I0520 13:30:33.762318,default/resnet-00001-deployment-5697b6d685-fhnmj,5.778048
I0520 13:30:33.765975,default/mobilenet-00001-deployment-84db65c7f9-24jpq,6.667379
I0520 13:30:34.238044,default/mobilenet-00001-deployment-84db65c7f9-pxzdm,4.788975
I0520 13:30:36.242385,default/resnet-00001-deployment-5697b6d685-sdn7x,7.646989
I0520 13:30:36.243882,default/mobilenet-00001-deployment-84db65c7f9-cx6lc,5.423252
I0520 13:30:36.245919,default/resnet-00001-deployment-5697b6d685-9jtdw,5.914343
I0520 13:30:36.250700,default/mobilenet-00001-deployment-84db65c7f9-fg98m,8.641988
I0520 13:30:38.246050,default/resnet-00001-deployment-5697b6d685-vtcn4,6.87499
I0520 13:30:38.250018,default/resnet-00001-deployment-5697b6d685-72vs8,6.845249
I0520 13:30:40.241984,default/resnet-00001-deployment-5697b6d685-g6rjm,7.809655
I0520 13:30:40.244397,default/resnet-00001-deployment-5697b6d685-twsrp,5.099734
I0520 13:30:40.246166,default/resnet-00001-deployment-5697b6d685-lblbw,5.720733
I0520 13:31:48.449979,default/resnet-00001-deployment-5697b6d685-t9p7s,5.724325
I0520 13:31:50.241864,default/resnet-00001-deployment-5697b6d685-zrx4b,5.384733
I0520 13:31:52.245769,default/resnet-00001-deployment-5697b6d685-jfq5c,4.78966
I0520 13:31:52.247707,default/resnet-00001-deployment-5697b6d685-752zv,4.690363
I0520 13:40:23.755670,default/resnet-00001-deployment-5697b6d685-jj89p,7.52197
I0520 13:40:23.758513,default/mobilenet-00001-deployment-84db65c7f9-mqzls,6.150806
I0520 13:40:26.243395,default/mobilenet-00001-deployment-84db65c7f9-hdpff,5.223233
I0520 13:40:26.244770,default/resnet-00001-deployment-5697b6d685-jzp7m,4.083642
I0520 13:40:26.247460,default/mobilenet-00001-deployment-84db65c7f9-l4wmw,5.0679
I0520 13:40:28.246905,default/resnet-00001-deployment-5697b6d685-jjt4j,7.607081
I0520 13:40:28.249961,default/resnet-00001-deployment-5697b6d685-2ln5l,5.532066
I0520 13:40:30.241778,default/resnet-00001-deployment-5697b6d685-lzkj2,7.680637
I0520 13:40:30.243970,default/resnet-00001-deployment-5697b6d685-v5zbg,6.132843
I0520 13:40:30.245342,default/resnet-00001-deployment-5697b6d685-8r4tw,5.911066
I0520 13:41:36.404162,default/resnet-00001-deployment-5697b6d685-4thp7,6.243917
I0520 13:41:36.406960,default/resnet-00001-deployment-5697b6d685-slvwc,4.717456
I0520 13:41:38.242717,default/resnet-00001-deployment-5697b6d685-fsclq,5.743862
I0520 13:41:38.247597,default/resnet-00001-deployment-5697b6d685-zfrtl,5.791862
I0520 13:41:40.251517,default/resnet-00001-deployment-5697b6d685-xt7bb,6.114991
I0520 13:50:24.106946,default/mobilenet-00001-deployment-84db65c7f9-s57gr,8.558265
I0520 13:50:24.112840,default/resnet-00001-deployment-5697b6d685-9tr4v,5.70388
I0520 13:50:26.252992,default/mobilenet-00001-deployment-84db65c7f9-wgf49,6.612638
