index,function,size,latency_ms,execution_time_sec,type,status
0,fastfouriertransform,small,1637.2,0.00748,warm,200
1,grayscale,small,2012.3,0.021376,cold,200
2,genmatrix,small,1545.8,0.006224,warm,200
3,fastfouriertransform,large,2286.7,0.004871,cold,200
4,pagerank,small,1965.4,0.289238,warm,200
5,resnet,medium,2078.9,0.189494,cold,200
6,graphgen,small,1642.6,0.004539,warm,200
7,fastfouriertransform,small,2251.7,0.004911,cold,200
8,genmatrix,large,1903.6,0.000899,warm,200
9,resnet,small,3216.8,0.180878,cold,200
10,pagerank,small,1930.0,0.010308,warm,200
11,pagerank,medium,2159.6,0.044686,cold,200
12,genmatrix,medium,1763.2,0.000198,warm,200
13,resnet,medium,3358.7,0.184557,cold,200
14,graphgen,small,3017.8,0.002848,cold,200
15,matrixmul,medium,2486.0,0.541767,cold,200
16,grayscale,small,1876.2,0.007014,warm,200
17,genmatrix,medium,1696.7,0.000199,warm,200
18,fastfouriertransform,small,2148.6,0.004841,cold,200
19,matrixmul,small,2455.8,0.00503,cold,200
20,linpack,medium,4220.6,0.684918,cold,200
21,resnet,medium,2586.8,0.148706,cold,200
22,graphgen,large,4135.0,0.070354,cold,200
23,mobilenet,large,2337.0,0.035607,cold,200
24,fastfouriertransform,medium,2769.3,0.678876,cold,200
25,fastfouriertransform,large,2766.1,0.005208,cold,200
26,grayscale,large,30698.2,2.77555,cold,200
27,resnet,medium,2168.9,0.151971,cold,200
28,resnet,small,2339.1,0.180245,cold,200
29,fastfouriertransform,small,3448.3,0.004913,cold,200
30,genmatrix,medium,1524.0,0.000196,warm,200
31,fastfouriertransform,small,2710.5,0.005172,cold,200
32,fastfouriertransform,medium,3419.4,0.668324,cold,200
33,grayscale,medium,1915.9,0.058086,warm,200
34,linpack,small,4816.4,0.005243,cold,200
35,linpack,medium,6279.2,0.768618,cold,200
36,genmatrix,large,1565.1,0.003536,warm,200
37,grayscale,large,30546.8,3.382552,cold,200
38,fastfouriertransform,large,1276.9,0.005279,warm,200
39,fetchdata,large,2660.9,0.085503,cold,200
40,genmatrix,small,1316.0,0.00014,warm,200
41,mobilenet,medium,2387.1,0.019594,cold,200
42,grayscale,large,30338.1,2.778191,cold,200
43,pagerank,small,1645.1,0.052613,warm,200
44,linpack,small,6205.7,0.00537,cold,200
45,genmatrix,small,1263.7,0.000131,warm,200
46,linpack,medium,5403.9,0.69169,cold,200
47,grayscale,small,1560.3,0.008952,warm,200
48,genmatrix,large,1526.1,0.000798,warm,200
49,linpack,small,2574.4,0.005398,cold,200
50,mobilenet,medium,2298.5,0.018054,cold,200
51,mobilenet,small,2321.4,0.025577,cold,200
52,grayscale,small,1509.5,0.008323,warm,200
53,genmatrix,large,1150.1,0.000888,warm,200
54,pagerank,large,3797.5,0.407733,cold,200
55,grayscale,large,30315.0,2.836746,cold,200
56,resnet,medium,2372.9,0.163837,cold,200
57,resnet,medium,1714.2,0.152187,warm,200
58,linpack,small,2489.6,0.005329,cold,200
59,fetchdata,large,2794.6,0.081421,cold,200
60,mobilenet,small,2285.1,0.023934,cold,200
61,graphgen,small,1113.7,0.002837,warm,200
62,fetchdata,large,3197.7,0.081259,cold,200
63,fetchdata,large,3118.0,0.076063,cold,200
64,matrixmul,large,2028.5,0.005036,cold,200
65,fastfouriertransform,medium,1644.7,0.636828,warm,200
66,matrixmul,large,2031.9,0.005021,cold,200
67,mobilenet,large,2240.8,0.025115,cold,200
68,grayscale,large,30168.9,4.360486,cold,200
69,graphgen,large,3028.1,0.063145,cold,200
