index,function,size,latency_ms,execution_time_sec,type,status
0,fastfouriertransform,small,1587.9,0.006832,warm,200
1,grayscale,small,2046.8,0.043169,cold,200
2,genmatrix,small,1578.1,0.006762,warm,200
3,fastfouriertransform,large,3781.0,0.005357,cold,200
4,pagerank,small,1873.1,0.307825,warm,200
5,resnet,medium,1904.4,0.185937,warm,200
6,graphgen,small,1896.4,0.005699,warm,200
7,fastfouriertransform,small,1556.9,0.005004,warm,200
8,genmatrix,large,1645.1,0.000787,warm,200
9,resnet,small,2706.3,0.263788,cold,200
10,pagerank,small,1911.9,0.059916,warm,200
11,pagerank,medium,1986.3,0.046178,warm,200
12,genmatrix,medium,1616.6,0.000214,warm,200
13,resnet,medium,3504.3,0.19453,cold,200
14,graphgen,small,2869.1,0.002917,cold,200
15,matrixmul,medium,3258.4,0.538882,cold,200
16,grayscale,small,1938.1,0.009753,warm,200
17,genmatrix,medium,1534.9,0.000208,warm,200
18,fastfouriertransform,small,2128.5,0.00502,cold,200
19,matrixmul,small,3270.5,0.005099,cold,200
20,linpack,medium,2935.1,0.662992,cold,200
21,resnet,medium,3230.5,0.18216,cold,200
22,graphgen,large,4851.8,0.067479,cold,200
23,mobilenet,large,1984.0,0.038011,warm,200
24,fastfouriertransform,medium,2816.4,0.746772,cold,200
25,fastfouriertransform,large,2812.6,0.004979,cold,200
26,grayscale,large,29648.6,2.841281,cold,200
27,resnet,medium,2985.6,0.24607,cold,200
28,resnet,small,2039.6,0.177156,cold,200
29,fastfouriertransform,small,1340.1,0.005006,warm,200
30,genmatrix,medium,1434.0,0.000198,warm,200
31,fastfouriertransform,small,1323.8,0.004985,warm,200
32,fastfouriertransform,medium,1977.2,0.66143,warm,200
33,grayscale,medium,2279.1,0.060973,cold,200
34,linpack,small,6378.9,0.006237,cold,200
35,linpack,medium,3461.9,0.663932,cold,200
36,genmatrix,large,1333.5,0.000813,warm,200
37,grayscale,large,29424.2,3.169305,cold,200
38,fastfouriertransform,large,2688.5,0.005061,cold,200
39,fetchdata,large,2346.9,0.157605,cold,200
40,genmatrix,small,1229.4,0.000115,warm,200
