request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,fastfouriertransform,small,cold,200,2058.43,2058.35,0.07,6.18,2052.17,True,,0.0,4.01,0.01,2.16,6.17,1
1,genmatrix,small,cold,200,1457.09,1454.76,2.33,8.37,1446.39,True,,0.0,0.03,,8.33,8.37,2
2,fetchdata,small,cold,200,1945.67,1945.65,0.02,126.96,1818.69,True,126.92,0.0,0.03,0.0,,126.96,3
3,fastfouriertransform,large,warm,200,33.81,33.8,0.01,4.63,29.18,False,,0.0,3.84,0.0,0.78,4.63,2
4,linpack,small,cold,200,1648.04,1648.02,0.02,5.48,1642.54,True,,0.0,0.42,4.16,0.88,5.48,1
5,linpack,medium,warm,200,1293.21,1293.19,0.02,644.78,648.41,False,,0.0,0.34,3.97,640.46,644.78,2
6,fastfouriertransform,small,warm,200,31.35,31.34,0.01,7.73,23.61,False,,0.0,6.59,0.01,1.13,7.73,2
7,fastfouriertransform,small,warm,200,31.0,30.99,0.01,6.81,24.18,False,,0.0,5.65,0.0,1.15,6.81,1
8,fetchdata,large,warm,200,84.92,84.9,0.02,76.54,8.37,False,76.51,0.0,0.02,0.0,,76.54,1
9,linpack,small,warm,200,228.68,228.66,0.02,5.17,223.49,False,,0.0,0.39,4.03,0.74,5.17,1
10,linpack,small,warm,200,24.0,23.98,0.02,8.01,15.97,False,,0.0,0.52,6.32,1.17,8.01,1
11,linpack,medium,warm,200,810.24,810.22,0.02,670.48,139.73,False,,0.0,0.52,6.35,663.61,670.48,1
12,fetchdata,medium,warm,200,94.64,94.62,0.02,85.03,9.59,False,84.98,0.0,0.03,0.0,,85.02,1
13,linpack,medium,warm,200,658.21,658.19,0.02,643.09,15.1,False,,0.0,0.35,3.95,638.78,643.09,1
14,fastfouriertransform,small,warm,200,30.49,30.48,0.01,6.39,24.09,False,,0.0,5.32,0.0,1.06,6.39,1
15,matrixmul,medium,cold,200,2250.8,2245.62,5.17,512.65,1732.98,True,,0.0,0.38,4.12,508.13,512.64,1
16,genmatrix,small,warm,200,12.48,9.85,2.63,0.12,9.73,False,,0.0,0.03,,0.09,0.12,2
17,fetchdata,medium,warm,200,94.33,94.31,0.02,84.11,10.2,False,84.07,0.0,0.03,0.0,,84.11,2
18,fastfouriertransform,small,warm,200,43.72,43.71,0.02,4.57,39.13,False,,0.0,3.8,0.0,0.77,4.57,1
19,matrixmul,small,warm,200,27.79,23.01,4.78,4.88,18.14,False,,0.0,0.35,3.96,0.56,4.87,1
20,genmatrix,medium,warm,200,225.63,16.41,209.22,0.32,16.09,False,,0.0,0.03,,0.29,0.32,1
21,linpack,medium,warm,200,730.45,730.43,0.02,714.6,15.83,False,,0.0,0.43,5.26,708.9,714.59,1
22,fastfouriertransform,large,warm,200,31.9,31.9,0.01,7.23,24.67,False,,0.0,6.05,0.0,1.17,7.23,1
23,matrixmul,large,warm,200,245.01,239.02,5.99,7.74,231.27,False,,0.0,0.53,6.34,0.87,7.74,1
24,fastfouriertransform,medium,warm,200,699.29,699.27,0.02,673.03,26.25,False,,0.0,6.05,0.0,666.96,673.03,1
25,fastfouriertransform,large,warm,200,28.63,28.62,0.01,4.66,23.96,False,,0.0,3.79,0.0,0.86,4.66,1
26,genmatrix,large,warm,200,59.85,35.18,24.66,0.85,34.33,False,,0.0,0.02,,0.82,0.85,1
27,linpack,medium,warm,200,691.45,691.42,0.02,675.85,15.57,False,,0.0,0.52,6.32,669.01,675.85,1
28,linpack,small,warm,200,20.38,20.36,0.02,5.07,15.29,False,,0.0,0.34,3.99,0.74,5.07,1
29,fastfouriertransform,small,warm,200,28.31,28.3,0.01,4.58,23.73,False,,0.0,3.79,0.0,0.78,4.57,1
30,fetchdata,medium,warm,200,94.1,94.08,0.02,84.21,9.88,False,84.17,0.0,0.03,0.0,,84.2,1
31,fastfouriertransform,small,warm,200,29.13,29.13,0.01,4.56,24.56,False,,0.0,3.76,0.0,0.79,4.56,1
32,fastfouriertransform,medium,warm,200,667.58,667.56,0.02,642.72,24.85,False,,0.0,3.81,0.0,638.9,642.71,1
33,genmatrix,medium,warm,200,22.49,15.79,6.7,0.29,15.5,False,,0.0,0.03,,0.26,0.29,1
34,genmatrix,small,warm,200,13.9,11.01,2.89,0.16,10.85,False,,0.0,0.03,,0.12,0.16,1
35,genmatrix,medium,warm,200,20.93,15.61,5.32,0.31,15.3,False,,0.0,0.03,,0.27,0.31,1
36,fetchdata,large,warm,200,130.73,130.71,0.02,121.19,9.52,False,121.16,0.0,0.02,0.0,,121.19,1
37,genmatrix,large,warm,200,60.98,46.07,14.9,1.11,44.96,False,,0.0,0.04,,1.07,1.11,1
38,fastfouriertransform,large,warm,200,34.1,34.09,0.01,7.93,26.16,False,,0.0,6.72,0.0,1.2,7.93,1
39,fetchdata,large,warm,200,92.84,92.82,0.02,83.47,9.36,False,83.43,0.0,0.03,0.0,,83.47,1
40,fetchdata,small,warm,200,94.1,94.08,0.02,84.32,9.76,False,84.27,0.0,0.04,0.0,,84.32,1
41,matrixmul,medium,warm,200,568.1,565.31,2.79,546.35,18.96,False,,0.0,0.52,6.31,539.52,546.35,1
42,genmatrix,large,warm,200,46.19,33.27,12.92,0.81,32.46,False,,0.0,0.02,,0.78,0.81,1
43,linpack,small,warm,200,22.4,22.38,0.02,7.52,14.86,False,,0.0,0.5,5.95,1.07,7.52,1
44,genmatrix,small,warm,200,12.45,10.11,2.34,0.15,9.96,False,,0.0,0.03,,0.12,0.15,1
45,fetchdata,small,warm,200,84.94,84.92,0.02,75.78,9.15,False,75.75,0.0,0.02,0.0,,75.78,1
46,genmatrix,medium,warm,200,21.75,15.36,6.39,0.3,15.06,False,,0.0,0.03,,0.27,0.3,1
47,genmatrix,small,warm,200,13.72,11.26,2.46,0.15,11.11,False,,0.0,0.03,,0.12,0.15,1
48,fetchdata,large,warm,200,84.59,84.57,0.01,76.15,8.42,False,76.13,0.0,0.02,0.0,,76.15,1
49,genmatrix,small,warm,200,14.25,11.15,3.09,0.15,11.0,False,,0.0,0.03,,0.12,0.15,1
50,matrixmul,medium,warm,200,558.43,552.73,5.7,531.17,21.56,False,,0.0,0.52,6.31,524.33,531.17,1
51,matrixmul,small,warm,200,30.92,24.42,6.5,4.91,19.51,False,,0.0,0.35,3.98,0.57,4.91,1
52,genmatrix,small,warm,200,11.34,8.81,2.52,0.11,8.7,False,,0.0,0.02,,0.09,0.11,1
53,fetchdata,large,warm,200,93.75,93.73,0.02,84.53,9.2,False,84.5,0.0,0.02,0.0,,84.53,1
54,linpack,large,warm,200,24.28,24.26,0.02,8.03,16.23,False,,0.0,0.52,6.35,1.15,8.03,1
55,genmatrix,large,warm,200,62.75,48.23,14.52,1.21,47.02,False,,0.0,0.03,,1.18,1.21,1
56,linpack,medium,warm,200,695.6,695.53,0.07,680.14,15.4,False,,0.0,0.46,5.73,673.95,680.13,1
57,linpack,medium,warm,200,670.87,670.85,0.02,654.28,16.57,False,,0.0,0.33,4.01,649.93,654.28,1
58,genmatrix,small,warm,200,10.98,9.32,1.66,0.15,9.17,False,,0.0,0.03,,0.11,0.14,1
59,fetchdata,large,warm,200,85.68,85.66,0.02,76.48,9.18,False,76.45,0.0,0.02,0.0,,76.48,1
60,matrixmul,small,warm,200,30.83,24.33,6.5,4.9,19.43,False,,0.0,0.35,3.99,0.56,4.9,1
61,fastfouriertransform,small,warm,200,47.07,47.04,0.02,7.23,39.82,False,,0.0,6.04,0.0,1.18,7.23,1
62,fetchdata,large,warm,200,92.0,91.98,0.02,83.28,8.69,False,83.25,0.0,0.02,0.0,,83.28,1
63,fetchdata,large,warm,200,92.77,92.76,0.02,83.37,9.38,False,83.34,0.0,0.02,0.0,,83.37,1
64,matrixmul,large,warm,200,35.23,30.92,4.3,7.75,23.17,False,,0.0,0.55,6.34,0.86,7.75,1
65,fastfouriertransform,medium,warm,200,681.97,681.95,0.02,658.66,23.29,False,,0.0,6.04,0.0,652.62,658.66,1
