request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,fastfouriertransform,small,cold,200,3528.51,3528.49,0.02,6.69,3521.8,True,,0.0,4.38,0.0,2.3,6.69,1
1,genmatrix,small,cold,200,2348.39,2346.13,2.26,6.5,2339.63,True,,0.0,0.03,,6.46,6.5,2
2,fetchdata,small,cold,200,3127.48,3127.46,0.02,128.22,2999.24,True,128.18,0.0,0.03,0.0,,128.22,3
3,fastfouriertransform,large,warm,200,532.54,532.52,0.02,4.64,527.88,False,,0.0,3.86,0.0,0.77,4.64,4
4,linpack,small,cold,200,3350.78,3350.76,0.02,6.04,3344.72,True,,0.0,0.38,4.77,0.88,6.04,2
5,linpack,medium,cold,200,3004.67,3004.65,0.02,652.23,2352.42,False,,0.0,0.34,4.12,647.76,652.23,3
6,fastfouriertransform,small,warm,200,27.93,27.92,0.01,4.61,23.31,False,,0.0,3.85,0.0,0.75,4.61,3
7,fastfouriertransform,small,warm,200,44.35,44.33,0.02,4.59,39.74,False,,0.0,3.83,0.0,0.75,4.59,3
8,fetchdata,large,warm,200,86.51,86.49,0.02,75.62,10.88,False,75.59,0.0,0.02,0.0,,75.61,2
9,linpack,small,warm,200,230.89,230.87,0.02,5.13,225.74,False,,0.0,0.36,4.02,0.75,5.13,1
10,linpack,small,warm,200,22.17,22.15,0.02,5.12,17.03,False,,0.0,0.34,4.02,0.75,5.12,1
11,linpack,medium,warm,200,693.42,693.4,0.02,675.59,17.81,False,,0.0,0.52,5.61,669.45,675.59,1
12,fetchdata,medium,warm,200,91.91,91.89,0.02,82.44,9.45,False,82.4,0.0,0.03,0.0,,82.44,1
13,linpack,medium,warm,200,659.89,659.87,0.02,643.4,16.48,False,,0.0,0.34,4.02,639.03,643.4,1
14,fastfouriertransform,small,warm,200,45.98,45.96,0.02,7.25,38.71,False,,0.0,6.08,0.0,1.16,7.25,1
15,matrixmul,medium,cold,200,2214.67,2208.32,6.35,511.31,1697.01,True,,0.0,0.71,4.17,506.42,511.31,1
16,genmatrix,small,warm,200,14.49,12.57,1.93,0.16,12.41,False,,0.0,0.04,,0.12,0.16,2
17,fetchdata,medium,warm,200,96.73,96.72,0.02,86.74,9.97,False,86.7,0.0,0.03,0.0,,86.74,2
18,fastfouriertransform,small,warm,200,43.17,43.15,0.02,4.6,38.55,False,,0.0,3.83,0.0,0.76,4.6,1
19,matrixmul,small,warm,200,30.32,24.63,5.7,4.88,19.75,False,,0.0,0.34,3.97,0.56,4.88,1
20,genmatrix,medium,warm,200,19.26,13.55,5.71,0.23,13.32,False,,0.0,0.02,,0.2,0.23,1
21,linpack,medium,warm,200,820.06,820.04,0.02,650.38,169.66,False,,0.0,0.4,4.02,645.96,650.38,1
22,fastfouriertransform,large,warm,200,47.27,47.25,0.02,7.28,39.98,False,,0.0,6.08,0.0,1.19,7.27,1
23,matrixmul,large,warm,200,36.64,31.03,5.61,7.75,23.28,False,,0.0,0.52,6.35,0.87,7.75,1
24,fastfouriertransform,medium,warm,200,660.34,660.32,0.02,635.15,25.17,False,,0.0,6.06,0.0,629.08,635.15,1
25,fastfouriertransform,large,warm,200,43.32,43.3,0.02,4.58,38.72,False,,0.0,3.81,0.0,0.77,4.58,1
26,genmatrix,large,warm,200,76.81,50.34,26.47,1.27,49.07,False,,0.0,0.03,,1.24,1.27,1
27,linpack,medium,warm,200,720.07,720.05,0.02,663.09,56.96,False,,0.0,0.52,6.36,656.2,663.09,1
28,linpack,small,warm,200,21.35,21.33,0.02,5.09,16.24,False,,0.0,0.34,4.01,0.73,5.08,1
29,fastfouriertransform,small,warm,200,31.52,31.52,0.01,5.57,25.95,False,,0.0,4.53,0.01,1.03,5.56,1
30,fetchdata,medium,warm,200,100.48,100.46,0.02,89.72,10.74,False,89.68,0.0,0.03,0.0,,89.72,1
31,fastfouriertransform,small,warm,200,31.0,30.99,0.01,7.38,23.61,False,,0.0,6.23,0.0,1.14,7.38,1
32,fastfouriertransform,medium,warm,200,650.5,650.45,0.05,625.51,24.93,False,,0.0,6.07,0.0,619.43,625.51,1
33,genmatrix,medium,warm,200,20.96,14.7,6.27,0.2,14.5,False,,0.0,0.02,,0.17,0.2,1
34,genmatrix,small,warm,200,13.21,9.94,3.26,0.11,9.83,False,,0.0,0.02,,0.09,0.11,1
35,genmatrix,medium,warm,200,17.95,12.79,5.16,0.21,12.59,False,,0.0,0.02,,0.18,0.21,1
36,fetchdata,large,warm,200,144.17,144.15,0.02,134.02,10.13,False,133.98,0.0,0.03,0.0,,134.02,1
37,genmatrix,large,warm,200,76.03,48.82,27.21,1.2,47.62,False,,0.0,0.04,,1.16,1.2,1
38,fastfouriertransform,large,warm,200,34.7,34.69,0.01,7.36,27.34,False,,0.0,6.17,0.0,1.17,7.35,1
39,fetchdata,large,warm,200,93.1,93.08,0.02,83.76,9.33,False,83.71,0.0,0.03,0.0,,83.75,1
40,fetchdata,small,warm,200,94.82,94.81,0.02,85.18,9.62,False,85.14,0.0,0.04,0.0,,85.18,1
41,matrixmul,medium,warm,200,588.27,582.01,6.26,562.07,19.94,False,,0.0,0.52,6.33,555.22,562.07,1
42,genmatrix,large,warm,200,101.52,52.66,48.86,1.09,51.57,False,,0.0,0.02,,1.07,1.09,1
43,linpack,small,warm,200,24.09,24.07,0.02,8.03,16.04,False,,0.0,0.51,6.38,1.13,8.03,1
44,genmatrix,small,warm,200,10.75,8.99,1.75,0.11,8.88,False,,0.0,0.02,,0.09,0.11,1
45,fetchdata,small,warm,200,86.24,86.22,0.02,76.18,10.04,False,76.15,0.0,0.02,0.0,,76.18,1
46,genmatrix,medium,warm,200,19.22,12.72,6.5,0.21,12.51,False,,0.0,0.02,,0.18,0.21,1
47,genmatrix,small,warm,200,12.57,9.52,3.04,0.11,9.42,False,,0.0,0.02,,0.09,0.11,1
48,fetchdata,large,warm,200,92.62,92.6,0.02,83.13,9.48,False,83.09,0.0,0.02,0.0,,83.12,1
49,genmatrix,small,warm,200,12.28,9.85,2.42,0.17,9.69,False,,0.0,0.05,,0.11,0.16,1
50,matrixmul,medium,warm,200,559.25,553.57,5.68,534.13,19.44,False,,0.0,0.52,6.35,527.25,534.13,1
51,matrixmul,small,warm,200,31.78,24.89,6.88,4.88,20.02,False,,0.0,0.35,3.97,0.56,4.88,1
52,genmatrix,small,warm,200,12.61,10.78,1.83,0.14,10.64,False,,0.0,0.02,,0.11,0.14,1
53,fetchdata,large,warm,200,93.26,93.24,0.02,83.83,9.41,False,83.79,0.0,0.02,0.0,,83.82,1
54,linpack,large,warm,200,25.04,25.02,0.02,8.15,16.87,False,,0.0,0.52,6.46,1.16,8.15,1
55,genmatrix,large,warm,200,99.61,48.61,51.0,1.2,47.41,False,,0.0,0.02,,1.17,1.2,1
56,linpack,medium,warm,200,718.2,718.18,0.02,702.1,16.08,False,,0.0,0.52,6.38,695.2,702.1,1
57,linpack,medium,warm,200,663.45,663.43,0.02,648.13,15.29,False,,0.0,0.34,4.14,643.65,648.13,1
58,genmatrix,small,warm,200,11.75,9.74,2.01,0.11,9.63,False,,0.0,0.02,,0.08,0.1,1
59,fetchdata,large,warm,200,85.44,85.42,0.02,75.69,9.73,False,75.66,0.0,0.02,0.0,,75.69,1
60,matrixmul,small,warm,200,31.0,24.98,6.02,4.89,20.1,False,,0.0,0.34,3.98,0.56,4.89,1
61,fastfouriertransform,small,warm,200,31.4,31.39,0.01,7.21,24.18,False,,0.0,6.06,0.0,1.15,7.21,1
62,fetchdata,large,warm,200,98.24,98.22,0.02,88.38,9.84,False,88.35,0.0,0.02,0.0,,88.38,1
63,fetchdata,large,warm,200,93.26,93.24,0.02,84.18,9.06,False,84.15,0.0,0.02,0.0,,84.18,1
64,matrixmul,large,warm,200,36.8,31.67,5.13,7.73,23.94,False,,0.0,0.53,6.34,0.86,7.73,1
65,fastfouriertransform,medium,warm,200,706.93,706.91,0.02,678.17,28.74,False,,0.0,6.1,0.0,672.06,678.17,1
66,matrixmul,large,warm,200,36.3,29.92,6.38,7.76,22.16,False,,0.0,0.52,6.37,0.87,7.76,1
67,matrixmul,large,warm,200,36.43,30.61,5.83,7.72,22.89,False,,0.0,0.51,6.34,0.86,7.72,1
68,genmatrix,large,warm,200,74.87,47.92,26.94,1.04,46.88,False,,0.0,0.02,,1.01,1.04,1
69,fastfouriertransform,large,warm,200,27.97,27.96,0.01,4.55,23.41,False,,0.0,3.8,0.0,0.75,4.55,1
70,fastfouriertransform,large,warm,200,29.09,29.06,0.03,4.57,24.49,False,,0.0,3.81,0.0,0.75,4.57,1
71,linpack,medium,warm,200,659.5,659.49,0.02,643.67,15.82,False,,0.0,0.34,4.01,639.32,643.67,1
72,genmatrix,small,warm,200,11.28,9.53,1.74,0.11,9.43,False,,0.0,0.02,,0.09,0.11,1
