timestamp,pod,scheduling_time_ms
I0604 12:30:20.570640,default/genmatrix-00001-deployment-5444456b78-llfpx,9.933854
I0604 12:30:20.572028,default/fastfouriertransform-00001-deployment-78d877fd9c-68dcd,13.609042
I0604 12:30:22.284447,default/fetchdata-00001-deployment-759f5b8c55-h9lsm,5.581588
I0604 12:30:24.299040,default/linpack-00001-deployment-6d74694468-jjqh9,6.10511
I0604 12:30:34.304116,default/matrixmul-00001-deployment-78f7668cf4-gsvx5,10.512636
I0604 13:08:27.032708,default/fastfouriertransform-00001-deployment-78d877fd9c-gzml4,7.186268
I0604 13:08:27.741545,default/genmatrix-00001-deployment-5444456b78-pm7mq,4.006377
I0604 13:08:28.739308,default/fetchdata-00001-deployment-759f5b8c55-rc8bf,4.68266
I0604 13:08:30.741121,default/linpack-00001-deployment-6d74694468-pm78k,7.038396
I0604 13:08:41.741406,default/matrixmul-00001-deployment-78f7668cf4-frwm9,5.194236
I0604 13:44:36.279907,default/fastfouriertransform-00001-deployment-78d877fd9c-54xcd,5.655905
I0604 13:44:37.207902,default/genmatrix-00001-deployment-5444456b78-9qsml,7.797955
I0604 13:44:38.208087,default/fetchdata-00001-deployment-759f5b8c55-b26qz,5.810887
I0604 13:44:40.201616,default/linpack-00001-deployment-6d74694468-l4b2m,4.538565
I0604 13:44:51.206397,default/matrixmul-00001-deployment-78f7668cf4-pn746,4.893308
I0604 14:20:57.183471,default/fastfouriertransform-00001-deployment-78d877fd9c-8m94r,5.368071
I0604 14:20:57.812504,default/genmatrix-00001-deployment-5444456b78-7966c,5.622314
I0604 14:20:58.807926,default/fetchdata-00001-deployment-759f5b8c55-wnf2p,5.728536
I0604 14:21:00.840605,default/linpack-00001-deployment-6d74694468-x9npq,7.483788
I0604 14:21:11.810070,default/matrixmul-00001-deployment-78f7668cf4-x2zkr,5.405294
I0604 15:00:09.898030,default/fastfouriertransform-00001-deployment-78d877fd9c-jnkjn,6.160334
I0604 15:00:10.680983,default/genmatrix-00001-deployment-5444456b78-6zb9p,4.785714
I0604 15:00:11.674256,default/fetchdata-00001-deployment-759f5b8c55-f92fx,5.909943
I0604 15:00:13.679332,default/linpack-00001-deployment-6d74694468-cvzbq,5.267661
I0604 15:00:24.680810,default/matrixmul-00001-deployment-78f7668cf4-w4tqg,6.303872
I0604 15:36:39.865019,default/fastfouriertransform-00001-deployment-78d877fd9c-t2gbf,7.313748
I0604 15:36:40.753860,default/genmatrix-00001-deployment-5444456b78-57x6k,4.233655
I0604 15:36:41.755025,default/fetchdata-00001-deployment-759f5b8c55-cggkd,5.704479
I0604 15:36:43.751476,default/linpack-00001-deployment-6d74694468-x8dlc,6.661577
I0604 15:36:54.751493,default/matrixmul-00001-deployment-78f7668cf4-6ffl7,4.407453
