request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,fastfouriertransform,small,cold,200,1586.28,1586.26,0.03,6.01,1580.25,True,,0.0,3.88,0.0,2.11,6.01,1
1,genmatrix,small,cold,200,1827.14,1825.07,2.06,9.39,1815.69,True,,0.0,0.03,,9.34,9.38,2
2,fetchdata,small,cold,200,2254.91,2254.89,0.02,126.42,2128.46,True,126.39,0.0,0.02,0.0,,126.42,2
3,fastfouriertransform,large,warm,200,27.98,27.97,0.01,4.59,23.38,False,,0.0,3.81,0.0,0.77,4.59,2
4,linpack,small,cold,200,1515.41,1515.38,0.02,5.44,1509.95,True,,0.0,0.39,4.14,0.91,5.44,2
5,linpack,medium,warm,200,1162.35,1162.33,0.02,645.66,516.67,False,,0.0,0.36,4.07,641.23,645.66,2
6,fastfouriertransform,small,warm,200,27.25,27.24,0.01,4.67,22.58,False,,0.0,3.86,0.0,0.79,4.66,2
7,fastfouriertransform,small,warm,200,35.71,35.7,0.01,8.1,27.6,False,,0.0,3.89,0.01,4.2,8.1,1
8,fetchdata,large,warm,200,85.37,85.35,0.02,76.67,8.69,False,76.64,0.0,0.02,0.0,,76.67,1
9,linpack,small,warm,200,20.65,20.63,0.02,5.06,15.57,False,,0.0,0.34,3.98,0.73,5.06,1
10,linpack,small,warm,200,24.23,24.21,0.02,8.02,16.19,False,,0.0,0.52,6.33,1.17,8.02,1
11,linpack,medium,warm,200,737.49,737.47,0.02,719.4,18.07,False,,0.0,0.52,6.33,712.54,719.4,1
12,fetchdata,medium,warm,200,85.4,85.38,0.02,76.38,9.0,False,76.35,0.0,0.02,0.0,,76.38,1
13,linpack,medium,warm,200,658.41,658.39,0.02,642.96,15.43,False,,0.0,0.35,3.98,638.63,642.96,1
14,fastfouriertransform,small,warm,200,44.3,44.28,0.02,6.91,37.37,False,,0.0,5.8,0.0,1.1,6.91,1
15,matrixmul,medium,cold,200,2117.09,2112.82,4.27,515.86,1596.95,True,,0.0,0.4,4.26,511.19,515.86,1
16,genmatrix,small,warm,200,17.01,14.33,2.68,0.16,14.17,False,,0.0,0.04,,0.11,0.16,2
17,fetchdata,medium,warm,200,96.81,96.78,0.02,86.32,10.47,False,86.28,0.0,0.03,0.0,,86.31,2
18,fastfouriertransform,small,warm,200,31.55,31.54,0.01,7.49,24.04,False,,0.0,6.24,0.01,1.24,7.49,1
19,matrixmul,small,warm,200,30.96,25.72,5.24,4.88,20.84,False,,0.0,0.36,3.95,0.56,4.88,1
20,genmatrix,medium,warm,200,18.1,12.41,5.69,0.24,12.18,False,,0.0,0.03,,0.2,0.24,1
21,linpack,medium,warm,200,694.38,694.36,0.02,679.7,14.66,False,,0.0,0.52,6.34,672.83,679.7,1
22,fastfouriertransform,large,warm,200,43.84,43.82,0.02,4.57,39.25,False,,0.0,3.79,0.0,0.78,4.57,1
23,matrixmul,large,warm,200,34.37,29.82,4.55,7.74,22.08,False,,0.0,0.54,6.32,0.87,7.74,1
24,fastfouriertransform,medium,warm,200,682.9,682.88,0.02,643.98,38.9,False,,0.0,3.78,0.0,640.19,643.98,1
25,fastfouriertransform,large,warm,200,29.05,29.04,0.01,4.56,24.48,False,,0.0,3.78,0.0,0.78,4.56,1
26,genmatrix,large,warm,200,61.45,50.06,11.39,1.31,48.75,False,,0.0,0.03,,1.27,1.31,1
27,linpack,medium,warm,200,688.82,688.8,0.02,673.13,15.67,False,,0.0,0.52,6.3,666.3,673.13,1
28,linpack,small,warm,200,20.92,20.9,0.02,5.07,15.83,False,,0.0,0.34,3.98,0.75,5.07,1
29,fastfouriertransform,small,warm,200,47.02,47.0,0.02,7.26,39.74,False,,0.0,6.08,0.0,1.17,7.26,1
30,fetchdata,medium,warm,200,96.18,96.16,0.02,85.76,10.39,False,85.72,0.0,0.03,0.0,,85.76,1
31,fastfouriertransform,small,warm,200,28.08,28.07,0.01,6.06,22.01,False,,0.0,5.06,0.0,0.99,6.06,1
32,fastfouriertransform,medium,warm,200,696.17,696.15,0.02,672.08,24.07,False,,0.0,6.31,0.0,665.76,672.08,1
33,genmatrix,medium,warm,200,17.41,13.12,4.29,0.21,12.91,False,,0.0,0.03,,0.18,0.21,1
34,genmatrix,small,warm,200,12.77,10.15,2.62,0.16,9.99,False,,0.0,0.03,,0.12,0.16,1
35,genmatrix,medium,warm,200,21.07,15.45,5.62,0.31,15.14,False,,0.0,0.03,,0.27,0.31,1
36,fetchdata,large,warm,200,132.83,132.81,0.02,122.58,10.23,False,122.54,0.0,0.02,0.0,,122.57,1
37,genmatrix,large,warm,200,62.39,48.08,14.31,1.2,46.89,False,,0.0,0.04,,1.15,1.19,1
38,fastfouriertransform,large,warm,200,32.86,32.86,0.01,7.28,25.57,False,,0.0,6.08,0.0,1.2,7.28,1
39,fetchdata,large,warm,200,87.25,87.23,0.02,76.81,10.42,False,76.77,0.0,0.02,0.0,,76.81,1
40,fetchdata,small,warm,200,94.61,94.59,0.02,84.98,9.61,False,84.93,0.0,0.04,0.0,,84.97,1
41,matrixmul,medium,warm,200,568.8,562.43,6.36,543.35,19.09,False,,0.0,0.52,6.33,536.49,543.34,1
42,genmatrix,large,warm,200,51.84,35.54,16.31,0.8,34.73,False,,0.0,0.02,,0.77,0.8,1
43,linpack,small,warm,200,23.4,23.38,0.02,8.01,15.37,False,,0.0,0.52,6.35,1.14,8.01,1
44,genmatrix,small,warm,200,12.67,9.81,2.86,0.11,9.7,False,,0.0,0.02,,0.09,0.11,1
45,fetchdata,small,warm,200,93.21,93.19,0.02,83.52,9.67,False,83.49,0.0,0.02,0.0,,83.52,1
46,genmatrix,medium,warm,200,18.41,13.22,5.19,0.21,13.01,False,,0.0,0.02,,0.19,0.21,1
47,genmatrix,small,warm,200,13.1,10.38,2.73,0.15,10.23,False,,0.0,0.03,,0.12,0.15,1
48,fetchdata,large,warm,200,90.58,90.56,0.02,80.81,9.75,False,80.78,0.0,0.02,0.0,,80.81,1
49,genmatrix,small,warm,200,13.16,11.04,2.12,0.15,10.89,False,,0.0,0.03,,0.12,0.15,1
50,matrixmul,medium,warm,200,579.34,571.01,8.32,549.37,21.64,False,,0.0,0.55,6.33,542.48,549.37,1
51,matrixmul,small,warm,200,31.29,25.24,6.05,4.88,20.37,False,,0.0,0.35,3.96,0.56,4.88,1
52,genmatrix,small,warm,200,13.95,10.89,3.06,0.15,10.74,False,,0.0,0.03,,0.12,0.15,1
53,fetchdata,large,warm,200,93.44,93.42,0.02,83.52,9.9,False,83.49,0.0,0.02,0.0,,83.52,1
54,linpack,large,warm,200,20.75,20.72,0.02,5.07,15.66,False,,0.0,0.34,3.98,0.74,5.06,1
55,genmatrix,large,warm,200,47.93,33.38,14.55,0.82,32.56,False,,0.0,0.02,,0.8,0.82,1
