request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,fastfouriertransform,small,cold,200,1972.45,1972.42,0.03,6.15,1966.27,True,,0.0,3.88,0.0,2.26,6.15,1
1,genmatrix,small,cold,200,1953.58,1951.67,1.91,8.97,1942.7,True,,0.0,0.05,,8.91,8.97,2
2,fetchdata,small,cold,200,1587.61,1587.6,0.02,129.82,1457.77,True,129.79,0.0,0.02,0.0,,129.82,2
3,fastfouriertransform,large,warm,200,42.26,42.24,0.02,4.61,37.63,False,,0.0,3.84,0.0,0.77,4.61,2
4,linpack,small,cold,200,1446.44,1446.42,0.02,5.2,1441.22,True,,0.0,0.37,4.02,0.81,5.2,1
5,linpack,medium,warm,200,1091.86,1091.84,0.02,642.91,448.93,False,,0.0,0.37,4.02,638.51,642.9,2
6,fastfouriertransform,small,warm,200,28.96,28.95,0.01,4.58,24.37,False,,0.0,3.8,0.0,0.78,4.58,2
7,fastfouriertransform,small,warm,200,30.4,30.39,0.01,7.26,23.13,False,,0.0,6.08,0.0,1.17,7.26,1
8,fetchdata,large,warm,200,95.21,95.19,0.02,85.56,9.63,False,85.52,0.0,0.03,0.0,,85.56,1
9,linpack,small,warm,200,20.82,20.79,0.02,5.1,15.69,False,,0.0,0.35,4.01,0.74,5.1,1
10,linpack,small,warm,200,22.15,22.13,0.02,7.08,15.04,False,,0.0,0.46,5.6,1.0,7.08,1
11,linpack,medium,warm,200,732.81,732.79,0.02,716.1,16.69,False,,0.0,0.54,5.31,710.24,716.09,1
12,fetchdata,medium,warm,200,85.6,85.58,0.02,76.31,9.27,False,76.27,0.0,0.02,0.0,,76.31,1
13,linpack,medium,warm,200,663.73,663.7,0.03,647.93,15.77,False,,0.0,0.35,4.09,643.49,647.93,1
14,fastfouriertransform,small,warm,200,46.51,46.49,0.02,7.23,39.26,False,,0.0,6.03,0.0,1.17,7.23,1
15,matrixmul,medium,cold,200,2149.66,2146.31,3.35,510.83,1635.48,True,,0.0,0.48,4.41,505.93,510.83,1
16,genmatrix,small,warm,200,16.92,14.5,2.42,0.16,14.34,False,,0.0,0.04,,0.12,0.16,2
17,fetchdata,medium,warm,200,94.75,94.73,0.02,84.48,10.25,False,84.44,0.0,0.03,0.0,,84.48,2
18,fastfouriertransform,small,warm,200,30.64,30.63,0.01,7.21,23.41,False,,0.0,6.04,0.0,1.17,7.21,1
19,matrixmul,small,warm,200,30.23,24.36,5.87,4.89,19.47,False,,0.0,0.35,3.97,0.57,4.89,1
20,genmatrix,medium,warm,200,19.39,13.45,5.95,0.23,13.21,False,,0.0,0.03,,0.2,0.23,1
21,linpack,medium,warm,200,696.42,696.39,0.03,680.8,15.59,False,,0.0,0.51,6.54,673.74,680.8,1
22,fastfouriertransform,large,warm,200,27.67,27.66,0.01,4.59,23.08,False,,0.0,3.8,0.0,0.78,4.58,1
23,matrixmul,large,warm,200,34.51,29.05,5.47,7.86,21.19,False,,0.0,0.54,6.44,0.87,7.86,1
