function,status,duration_ms,upstream_ms
fastfouriertransform,200,3702,3700
fastfouriertransform,200,707,705
grayscale,200,2809,2808
genmatrix,200,4859,4859
fastfouriertransform,200,10,7
pagerank,200,3219,3217
resnet,200,2220,2219
genmatrix,200,34,29
resnet,200,122,122
graphgen,200,3251,3249
pagerank,200,16,15
pagerank,200,96,94
genmatrix,200,12,10
resnet,200,148,148
graphgen,200,26,23
grayscale,200,17,15
genmatrix,200,9,8
fastfouriertransform,200,14,11
matrixmul,200,4907,4904
matrixmul,200,916,913
resnet,200,155,154
graphgen,200,554,515
fastfouriertransform,200,607,604
fastfouriertransform,200,10,7
mobilenet,200,2118,2117
linpack,200,6485,6483
resnet,200,152,151
resnet,200,123,123
grayscale,200,2874,2743
fastfouriertransform,200,13,11
genmatrix,200,8,7
fastfouriertransform,200,13,11
fastfouriertransform,200,680,678
grayscale,200,67,61
linpack,200,16,14
linpack,200,684,682
genmatrix,200,35,29
fastfouriertransform,200,13,11
grayscale,200,2905,2783
genmatrix,200,4,4
mobilenet,200,23,22
fetchdata,200,2447,2447
pagerank,200,15,14
linpack,200,14,11
grayscale,200,2854,2729
genmatrix,200,4,4
linpack,200,651,648
grayscale,200,10,9
genmatrix,200,34,28
linpack,200,10,7
mobilenet,200,21,21
mobilenet,200,22,22
grayscale,200,10,9
genmatrix,200,49,43
pagerank,200,327,316
resnet,200,201,201
resnet,200,123,123
grayscale,200,2876,2745
linpack,200,10,7
fetchdata,200,80,80
mobilenet,200,22,22
graphgen,200,37,35
fetchdata,200,80,80
fetchdata,200,78,78
matrixmul,200,15,12
fastfouriertransform,200,649,647
matrixmul,200,14,11
mobilenet,200,30,30
graphgen,200,521,483
fastfouriertransform,200,12,10
grayscale,200,2851,2715
pagerank,200,58,56
linpack,200,18,16
grayscale,200,81,61
fetchdata,200,133,133
graphgen,200,518,480
fetchdata,200,80,80
fastfouriertransform,200,13,11
grayscale,200,2875,2738
pagerank,200,386,375
genmatrix,200,5,5
grayscale,200,2847,2712
linpack,200,14,11
pagerank,200,323,312
graphgen,200,483,444
linpack,200,683,681
graphgen,200,25,22
linpack,200,648,645
genmatrix,200,5,5
genmatrix,200,48,42
fastfouriertransform,200,13,11
mobilenet,200,28,27
pagerank,200,23,22
fetchdata,200,87,86
mobilenet,200,27,27
fetchdata,200,87,87
pagerank,200,321,310
matrixmul,200,21,18
pagerank,200,366,356
genmatrix,200,50,43
grayscale,200,92,86
linpack,200,684,682
pagerank,200,82,80
fastfouriertransform,200,10,8
genmatrix,200,4,3
linpack,200,10,7
resnet,200,124,124
genmatrix,200,47,41
genmatrix,200,5,4
fastfouriertransform,200,14,11
graphgen,200,25,23
fastfouriertransform,200,11,9
linpack,200,10,8
pagerank,200,23,22
mobilenet,200,22,21
pagerank,200,14,14
grayscale,200,2853,2718
resnet,200,167,167
mobilenet,200,22,22
mobilenet,200,28,27
genmatrix,200,4,4
fastfouriertransform,200,10,8
matrixmul,200,545,542
matrixmul,200,545,542
mobilenet,200,21,20
graphgen,200,517,479
fastfouriertransform,200,13,10
matrixmul,200,21,17
linpack,200,14,11
genmatrix,200,5,5
genmatrix,200,34,28
mobilenet,200,27,27
matrixmul,200,15,11
grayscale,200,67,61
genmatrix,200,4,3
mobilenet,200,21,21
fastfouriertransform,200,13,11
pagerank,200,221,221
fastfouriertransform,200,10,8
fetchdata,200,136,136
mobilenet,200,33,33
genmatrix,200,8,7
graphgen,200,25,22
matrixmul,200,21,18
matrixmul,200,580,576
mobilenet,200,22,21
matrixmul,200,15,12
pagerank,200,344,333
mobilenet,200,27,27
genmatrix,200,9,7
genmatrix,200,4,3
resnet,200,123,122
pagerank,200,14,14
linpack,200,11,9
graphgen,200,520,481
mobilenet,200,22,22
pagerank,200,22,21
graphgen,200,482,444
fastfouriertransform,200,80,78
fastfouriertransform,200,9,7
fastfouriertransform,200,10,7
genmatrix,200,8,7
fastfouriertransform,200,12,10
genmatrix,200,49,43
resnet,200,148,147
resnet,200,124,124
matrixmul,200,16,13
resnet,200,133,132
pagerank,200,81,78
grayscale,200,11,10
linpack,200,10,7
grayscale,200,67,61
fetchdata,200,128,127
grayscale,200,67,60
linpack,200,14,11
graphgen,200,104,95
resnet,200,175,175
fastfouriertransform,200,10,8
pagerank,200,82,81
pagerank,200,59,56
fetchdata,200,81,81
fastfouriertransform,200,13,11
linpack,200,676,674
fetchdata,200,79,79
pagerank,200,348,338
pagerank,200,16,16
pagerank,200,58,56
grayscale,200,2896,2760
fastfouriertransform,200,9,7
grayscale,200,10,9
fastfouriertransform,200,12,10
pagerank,200,22,21
grayscale,200,92,85
resnet,200,148,147
linpack,200,13,11
mobilenet,200,53,53
graphgen,200,25,23
grayscale,200,2880,2745
matrixmul,200,583,580
graphgen,200,37,35
linpack,200,14,11
grayscale,200,10,9
mobilenet,200,27,26
matrixmul,200,15,12
graphgen,200,25,23
fastfouriertransform,200,9,7
fetchdata,200,134,134
graphgen,200,139,130
resnet,200,122,122
fetchdata,200,77,77
fetchdata,200,94,93
grayscale,200,91,85
graphgen,200,103,95
genmatrix,200,34,28
genmatrix,200,34,28
fastfouriertransform,200,604,602
pagerank,200,137,134
resnet,200,122,122
fetchdata,200,78,77
fetchdata,200,79,79
matrixmul,200,21,18
fetchdata,200,86,85
linpack,200,652,649
genmatrix,200,8,7
fetchdata,200,85,84
fastfouriertransform,200,685,683
graphgen,200,139,131
genmatrix,200,5,4
mobilenet,200,23,22
grayscale,200,10,10
genmatrix,200,5,5
genmatrix,200,8,7
linpack,200,650,648
fastfouriertransform,200,672,670
linpack,200,12,10
pagerank,200,56,54
pagerank,200,58,55
graphgen,200,37,35
grayscale,200,11,10
resnet,200,153,152
graphgen,200,26,23
resnet,200,135,135
linpack,200,10,8
linpack,200,653,651
resnet,200,127,127
fastfouriertransform,200,642,640
resnet,200,148,148
grayscale,200,10,9
matrixmul,200,21,18
pagerank,200,355,345
genmatrix,200,8,7
matrixmul,200,15,12
linpack,200,10,8
linpack,200,10,8
fastfouriertransform,200,13,10
matrixmul,200,587,584
matrixmul,200,17,14
fetchdata,200,136,135
grayscale,200,5523,2741
matrixmul,200,14,11
matrixmul,200,15,12
fetchdata,200,80,79
grayscale,200,7222,4450
grayscale,200,4301,4173
resnet,200,149,149
matrixmul,200,20,17
graphgen,200,142,134
grayscale,200,13,12
matrixmul,200,15,12
resnet,200,170,170
linpack,200,652,650
mobilenet,200,33,33
genmatrix,200,34,28
mobilenet,200,21,20
fetchdata,200,84,84
fastfouriertransform,200,701,699
pagerank,200,368,357
resnet,200,147,147
fastfouriertransform,200,9,7
grayscale,200,15,14
genmatrix,200,4,3
graphgen,200,26,23
genmatrix,200,11,10
resnet,200,148,147
mobilenet,200,23,23
resnet,200,124,123
matrixmul,200,548,545
matrixmul,200,16,12
fetchdata,200,88,88
graphgen,200,26,23
matrixmul,200,15,12
fetchdata,200,125,125
pagerank,200,57,55
graphgen,200,513,475
genmatrix,200,6,5
mobilenet,200,28,28
mobilenet,200,27,27
pagerank,200,357,346
resnet,200,124,124
mobilenet,200,20,20
pagerank,200,58,55
pagerank,200,106,103
fetchdata,200,78,78
mobilenet,200,21,20
grayscale,200,15,14
mobilenet,200,27,26
genmatrix,200,8,7
grayscale,200,2872,2750
mobilenet,200,40,40
grayscale,200,10,9
grayscale,200,67,60
linpack,200,14,11
fastfouriertransform,200,13,11
fetchdata,200,80,80
matrixmul,200,220,12
fetchdata,200,86,85
genmatrix,200,4,4
matrixmul,200,545,542
linpack,200,10,7
mobilenet,200,23,22
graphgen,200,36,34
matrixmul,200,584,581
resnet,200,152,151
graphgen,200,485,447
matrixmul,200,545,541
graphgen,200,104,95
grayscale,200,95,88
matrixmul,200,20,17
pagerank,200,319,309
genmatrix,200,11,10
genmatrix,200,11,10
matrixmul,200,585,582
graphgen,200,104,96
linpack,200,13,11
matrixmul,200,14,11
fetchdata,200,135,135
fetchdata,200,86,86
pagerank,200,15,14
matrixmul,200,20,17
resnet,200,137,137
graphgen,200,37,34
matrixmul,200,21,17
mobilenet,200,31,31
graphgen,200,104,95
matrixmul,200,548,545
genmatrix,200,8,7
linpack,200,650,647
matrixmul,200,579,576
matrixmul,200,545,541
fastfouriertransform,200,632,630
graphgen,200,518,479
pagerank,200,16,16
linpack,200,10,8
fastfouriertransform,200,10,8
graphgen,200,25,23
genmatrix,200,4,3
graphgen,200,518,479
fetchdata,200,79,79
fetchdata,200,78,78
fastfouriertransform,200,13,11
genmatrix,200,11,10
grayscale,200,92,85
fetchdata,200,90,90
resnet,200,123,123
fastfouriertransform,200,10,7
grayscale,200,10,9
resnet,200,123,123
matrixmul,200,783,573
genmatrix,200,5,5
grayscale,200,2859,2730
resnet,200,146,145
genmatrix,200,4,3
resnet,200,135,135
resnet,200,122,122
grayscale,200,2830,2711
linpack,200,10,8
matrixmul,200,21,17
linpack,200,15,12
pagerank,200,370,359
linpack,200,14,12
matrixmul,200,545,542
fastfouriertransform,200,611,609
linpack,200,10,7
mobilenet,200,39,38
fetchdata,200,126,126
fetchdata,200,78,78
pagerank,200,327,316
pagerank,200,81,79
mobilenet,200,28,27
grayscale,200,2866,2729
resnet,200,125,124
linpack,200,11,8
fastfouriertransform,200,632,630
mobilenet,200,20,20
mobilenet,200,23,23
resnet,200,137,137
matrixmul,200,571,567
graphgen,200,130,122
linpack,200,35,32
mobilenet,200,27,27
linpack,200,652,650
linpack,200,651,649
resnet,200,153,153
graphgen,200,523,485
genmatrix,200,6,5
grayscale,200,2883,2752
genmatrix,200,49,43
matrixmul,200,548,544
pagerank,200,22,21
mobilenet,200,27,27
mobilenet,200,21,21
graphgen,200,39,37
grayscale,200,15,14
matrixmul,200,21,17
genmatrix,200,12,11
resnet,200,145,145
mobilenet,200,53,53
pagerank,200,142,140
matrixmul,200,15,12
pagerank,200,58,55
linpack,200,10,7
mobilenet,200,21,20
grayscale,200,67,61
genmatrix,200,5,5
genmatrix,200,12,10
fastfouriertransform,200,10,7
pagerank,200,366,355
fetchdata,200,132,131
genmatrix,200,48,43
mobilenet,200,22,22
resnet,200,122,122
resnet,200,123,123
fastfouriertransform,200,13,11
grayscale,200,15,15
linpack,200,14,11
grayscale,200,14,13
pagerank,200,23,22
grayscale,200,15,14
graphgen,200,509,471
fetchdata,200,78,78
mobilenet,200,27,26
grayscale,200,2850,2716
graphgen,200,490,451
grayscale,200,68,61
mobilenet,200,27,26
linpack,200,10,8
graphgen,200,168,160
mobilenet,200,22,22
fastfouriertransform,200,686,684
mobilenet,200,22,21
resnet,200,151,151
graphgen,200,26,23
fetchdata,200,79,79
grayscale,200,15,14
genmatrix,200,4,4
pagerank,200,79,77
