function,status,duration_ms,upstream_ms
fastfouriertransform,200,3854,3852
fastfouriertransform,200,3262,3260
fastfouriertransform,200,2467,2465
fastfouriertransform,200,273,271
grayscale,200,4255,4254
grayscale,200,1264,1263
fastfouriertransform,200,612,610
fastfouriertransform,200,419,416
fastfouriertransform,200,11,9
matrixmul,200,2861,2857
matrixmul,200,2073,2070
fastfouriertransform,200,15,13
genmatrix,200,6592,6591
genmatrix,200,3600,3597
genmatrix,200,1007,1005
genmatrix,200,4613,4612
fastfouriertransform,200,622,620
genmatrix,200,5447,5439
genmatrix,200,35,28
fastfouriertransform,200,10,8
mobilenet,200,3357,3356
genmatrix,200,5,4
grayscale,200,1415,1409
grayscale,200,2856,2732
mobilenet,200,31,30
linpack,200,4239,4237
linpack,200,1446,1444
linpack,200,1889,1887
linpack,200,98,96
genmatrix,200,5,5
genmatrix,200,49,43
linpack,200,648,646
linpack,200,54,52
mobilenet,200,26,25
mobilenet,200,21,21
graphgen,200,9109,9107
genmatrix,200,49,43
grayscale,200,1344,1342
grayscale,200,356,353
grayscale,200,3387,3312
graphgen,200,8026,8018
graphgen,200,6453,6393
linpack,200,9,7
resnet,200,10706,10706
resnet,200,7642,7642
resnet,200,6635,6634
mobilenet,200,44,44
graphgen,200,25,23
resnet,200,6677,6677
resnet,200,1209,1208
resnet,200,1176,1176
resnet,200,10952,10952
resnet,200,10313,10312
matrixmul,200,159,20
matrixmul,200,15,12
mobilenet,200,22,21
grayscale,200,5130,5050
fastfouriertransform,200,618,616
pagerank,200,13068,13068
pagerank,200,5284,5283
pagerank,200,11896,11895
pagerank,200,11785,11783
fastfouriertransform,200,12,10
pagerank,200,3463,3424
graphgen,200,533,494
linpack,200,10,8
pagerank,200,347,345
fetchdata,200,7047,7046
fetchdata,200,2524,2524
fetchdata,200,2403,2403
fetchdata,200,3280,3279
fetchdata,200,355,355
fetchdata,200,79,79
graphgen,200,501,460
fastfouriertransform,200,12,10
genmatrix,200,6,5
grayscale,200,5235,5162
grayscale,200,1644,1640
pagerank,200,350,339
linpack,200,9,7
pagerank,200,368,358
graphgen,200,89,79
graphgen,200,492,452
genmatrix,200,4,4
linpack,200,648,646
genmatrix,200,34,28
fastfouriertransform,200,13,11
mobilenet,200,27,27
linpack,200,892,890
pagerank,200,15,14
fetchdata,200,86,86
mobilenet,200,27,27
grayscale,200,5409,5335
matrixmul,200,23,20
pagerank,200,333,322
genmatrix,200,48,42
pagerank,200,403,393
pagerank,200,59,56
fastfouriertransform,200,13,11
genmatrix,200,5,5
linpack,200,680,679
linpack,200,9,7
resnet,200,131,131
genmatrix,200,47,41
genmatrix,200,5,4
grayscale,200,1729,1723
grayscale,200,6530,6445
fastfouriertransform,200,9,7
graphgen,200,37,35
fastfouriertransform,200,9,8
linpack,200,10,8
pagerank,200,15,14
mobilenet,200,21,20
pagerank,200,18,17
resnet,200,142,141
mobilenet,200,21,20
mobilenet,200,21,21
genmatrix,200,5,4
fetchdata,200,5091,5091
fastfouriertransform,200,9,7
mobilenet,200,21,20
matrixmul,200,514,510
fastfouriertransform,200,9,7
matrixmul,200,826,823
matrixmul,200,36,33
graphgen,200,515,476
linpack,200,10,8
genmatrix,200,6,6
genmatrix,200,34,28
mobilenet,200,27,27
matrixmul,200,14,11
genmatrix,200,4,3
mobilenet,200,27,27
grayscale,200,11380,8607
grayscale,200,612,596
grayscale,200,4412,4315
fastfouriertransform,200,26,11
pagerank,200,22,22
fastfouriertransform,200,13,10
fetchdata,200,78,77
mobilenet,200,30,30
genmatrix,200,8,7
graphgen,200,25,22
matrixmul,200,21,18
mobilenet,200,27,27
matrixmul,200,577,574
matrixmul,200,189,186
mobilenet,200,27,26
pagerank,200,376,366
genmatrix,200,9,7
genmatrix,200,4,4
resnet,200,148,147
pagerank,200,15,15
linpack,200,14,12
mobilenet,200,26,26
pagerank,200,104,103
graphgen,200,523,482
fastfouriertransform,200,13,11
fastfouriertransform,200,9,7
graphgen,200,490,452
fastfouriertransform,200,9,7
genmatrix,200,11,10
fastfouriertransform,200,9,7
genmatrix,200,50,44
resnet,200,130,129
resnet,200,177,176
matrixmul,200,14,12
resnet,200,124,124
pagerank,200,56,53
grayscale,200,15,14
linpack,200,13,11
grayscale,200,100,96
fetchdata,200,87,87
grayscale,200,65,60
linpack,200,12,10
graphgen,200,103,95
resnet,200,152,152
fastfouriertransform,200,9,7
pagerank,200,15,14
pagerank,200,78,75
fetchdata,200,78,78
fastfouriertransform,200,9,7
fetchdata,200,79,79
linpack,200,651,649
pagerank,200,319,308
pagerank,200,15,14
pagerank,200,60,58
fastfouriertransform,200,13,11
fastfouriertransform,200,12,10
pagerank,200,14,14
resnet,200,124,124
linpack,200,10,7
mobilenet,200,28,28
graphgen,200,26,24
grayscale,200,1974,1972
grayscale,200,2816,2743
graphgen,200,27,24
grayscale,200,1437,1432
linpack,200,10,8
matrixmul,200,558,555
mobilenet,200,36,36
matrixmul,200,15,12
graphgen,200,25,24
fastfouriertransform,200,13,11
fetchdata,200,87,87
graphgen,200,144,136
resnet,200,196,196
fetchdata,200,89,89
fetchdata,200,85,85
graphgen,200,105,96
grayscale,200,2356,2354
grayscale,200,424,411
grayscale,200,3626,3524
genmatrix,200,51,45
genmatrix,200,44,39
pagerank,200,56,54
resnet,200,128,128
fastfouriertransform,200,606,604
fetchdata,200,87,86
fetchdata,200,86,85
matrixmul,200,14,11
fetchdata,200,79,79
genmatrix,200,10,9
fetchdata,200,126,126
linpack,200,685,683
graphgen,200,112,103
genmatrix,200,4,3
fastfouriertransform,200,607,605
mobilenet,200,22,22
grayscale,200,10,9
genmatrix,200,4,3
genmatrix,200,8,7
linpack,200,650,648
linpack,200,255,253
pagerank,200,107,105
fastfouriertransform,200,631,629
pagerank,200,57,55
graphgen,200,37,35
grayscale,200,10,9
resnet,200,128,127
graphgen,200,38,36
resnet,200,160,159
linpack,200,10,8
resnet,200,178,178
linpack,200,646,644
resnet,200,148,147
grayscale,200,10,9
fastfouriertransform,200,605,603
matrixmul,200,21,18
genmatrix,200,11,10
pagerank,200,323,312
matrixmul,200,21,18
linpack,200,13,11
linpack,200,13,11
fastfouriertransform,200,10,8
matrixmul,200,517,514
matrixmul,200,328,325
fetchdata,200,87,87
matrixmul,200,15,12
matrixmul,200,16,13
fetchdata,200,87,87
resnet,200,125,125
matrixmul,200,14,11
graphgen,200,136,128
matrixmul,200,15,12
grayscale,200,381,376
grayscale,200,2823,2746
resnet,200,155,155
mobilenet,200,21,21
genmatrix,200,37,32
mobilenet,200,21,20
linpack,200,651,649
fetchdata,200,79,78
fastfouriertransform,200,646,644
fastfouriertransform,200,53,51
pagerank,200,449,438
resnet,200,316,315
genmatrix,200,4,3
graphgen,200,26,23
genmatrix,200,8,7
resnet,200,124,123
mobilenet,200,27,27
resnet,200,124,124
fetchdata,200,80,79
matrixmul,200,545,542
matrixmul,200,356,353
graphgen,200,25,23
matrixmul,200,15,12
fetchdata,200,87,87
pagerank,200,60,56
genmatrix,200,4,4
mobilenet,200,26,26
graphgen,200,524,486
grayscale,200,3410,3406
mobilenet,200,32,31
grayscale,200,7460,7374
grayscale,200,8091,5269
mobilenet,200,23,22
pagerank,200,446,435
resnet,200,306,306
pagerank,200,59,56
pagerank,200,60,57
fetchdata,200,90,90
mobilenet,200,21,21
grayscale,200,10,9
mobilenet,200,21,21
genmatrix,200,11,10
mobilenet,200,20,20
linpack,200,13,11
fastfouriertransform,200,12,10
fetchdata,200,78,78
matrixmul,200,20,17
fetchdata,200,79,78
genmatrix,200,7,6
linpack,200,10,8
grayscale,200,1926,1924
grayscale,200,1789,1780
grayscale,200,2792,2698
mobilenet,200,20,20
matrixmul,200,556,553
graphgen,200,36,34
resnet,200,127,127
matrixmul,200,519,516
graphgen,200,526,488
graphgen,200,196,188
grayscale,200,65,60
matrixmul,200,521,517
matrixmul,200,15,12
genmatrix,200,8,7
pagerank,200,354,343
genmatrix,200,8,6
graphgen,200,105,97
linpack,200,11,8
matrixmul,200,517,514
matrixmul,200,15,12
fetchdata,200,78,78
fetchdata,200,79,78
pagerank,200,15,14
