function,status,duration_ms,upstream_ms
fastfouriertransform,200,2686,2683
grayscale,200,2593,2592
fastfouriertransform,200,894,892
grayscale,200,1107,1105
pagerank,200,2412,2411
pagerank,200,1826,1825
pagerank,200,1814,1811
genmatrix,200,3100,3100
genmatrix,200,1609,1607
genmatrix,200,314,313
genmatrix,200,2545,2540
genmatrix,200,2148,2145
fastfouriertransform,200,940,937
fastfouriertransform,200,854,851
fastfouriertransform,200,3060,3058
fastfouriertransform,200,2667,2664
fastfouriertransform,200,470,468
fastfouriertransform,200,277,273
genmatrix,200,33,27
fastfouriertransform,200,791,788
genmatrix,200,3,3
fastfouriertransform,200,196,194
pagerank,200,18,17
mobilenet,200,2155,2154
mobilenet,200,371,370
genmatrix,200,3,3
genmatrix,200,34,29
graphgen,200,4282,4279
matrixmul,200,3397,3394
matrixmul,200,3008,3004
resnet,200,4413,4412
linpack,200,2967,2965
mobilenet,200,21,21
resnet,200,2945,2944
mobilenet,200,21,21
resnet,200,2471,2471
resnet,200,4393,4392
genmatrix,200,33,27
resnet,200,4115,4115
resnet,200,2748,2747
grayscale,200,2286,2277
grayscale,200,891,890
grayscale,200,398,396
grayscale,200,2987,2887
linpack,200,2126,2123
linpack,200,2234,2231
linpack,200,1240,1237
graphgen,200,4322,4309
resnet,200,129,128
graphgen,200,3531,3471
pagerank,200,335,324
resnet,200,153,149
mobilenet,200,23,22
fetchdata,200,2228,2228
graphgen,200,36,35
fetchdata,200,305,304
fetchdata,200,82,82
linpack,200,1685,1683
linpack,200,1391,1389
linpack,200,493,490
fetchdata,200,77,77
matrixmul,200,19,15
matrixmul,200,14,11
mobilenet,200,26,26
fastfouriertransform,200,636,633
fastfouriertransform,200,142,139
pagerank,200,80,77
linpack,200,9,6
fetchdata,200,78,78
graphgen,200,740,683
fetchdata,200,77,77
fastfouriertransform,200,10,7
genmatrix,200,4,4
linpack,200,9,6
graphgen,200,837,770
pagerank,200,376,365
grayscale,200,4769,4613
pagerank,200,428,330
genmatrix,200,4,4
genmatrix,200,48,42
fastfouriertransform,200,9,6
mobilenet,200,30,30
graphgen,200,742,689
graphgen,200,569,556
linpack,200,679,676
pagerank,200,15,14
fetchdata,200,77,77
mobilenet,200,30,30
fetchdata,200,78,78
matrixmul,200,21,17
linpack,200,1220,1217
genmatrix,200,48,42
pagerank,200,343,331
grayscale,200,75,70
fastfouriertransform,200,9,6
pagerank,200,504,493
pagerank,200,184,181
genmatrix,200,5,5
resnet,200,135,134
genmatrix,200,50,45
linpack,200,652,649
linpack,200,258,255
genmatrix,200,3,3
fastfouriertransform,200,9,6
graphgen,200,36,34
fastfouriertransform,200,9,6
linpack,200,9,6
