index,function,size,latency_ms,execution_time_sec,type,status
0,fastfouriertransform,small,1998.7,0.007828,warm,200
1,grayscale,small,2012.9,0.017875,cold,200
2,genmatrix,small,2126.6,0.000132,cold,200
3,fastfouriertransform,large,1409.7,0.005258,warm,200
4,pagerank,small,1910.2,0.269654,warm,200
5,resnet,medium,1898.8,0.148586,warm,200
6,graphgen,small,1952.6,0.005026,warm,200
7,fastfouriertransform,small,603.6,0.00534,warm,200
8,genmatrix,large,930.3,0.001225,warm,200
9,resnet,small,1370.5,0.139186,warm,200
10,pagerank,small,723.3,0.010499,warm,200
11,pagerank,medium,623.4,0.043149,warm,200
12,genmatrix,medium,95.4,0.009402,warm,200
13,resnet,medium,428.7,0.128582,warm,200
14,graphgen,small,373.6,0.002898,warm,200
15,matrixmul,medium,2168.1,0.550595,cold,200
16,grayscale,small,16.2,0.007411,warm,200
17,genmatrix,medium,9.8,0.000214,warm,200
18,fastfouriertransform,small,18.1,0.005138,warm,200
19,matrixmul,small,1380.0,0.004995,warm,200
20,linpack,medium,2075.5,0.640583,cold,200
21,resnet,medium,127.2,0.122347,warm,200
22,graphgen,large,532.0,0.10069,warm,200
23,mobilenet,large,1831.0,0.039243,warm,200
24,fastfouriertransform,medium,630.6,0.617187,warm,200
25,fastfouriertransform,large,436.4,0.004984,warm,200
26,grayscale,large,2831.8,2.702988,cold,200
27,resnet,medium,125.5,0.120707,warm,200
28,resnet,small,125.3,0.120638,warm,200
29,fastfouriertransform,small,18.1,0.005013,warm,200
30,genmatrix,medium,9.8,0.000207,warm,200
31,fastfouriertransform,small,20.3,0.007659,warm,200
32,fastfouriertransform,medium,641.4,0.621612,warm,200
33,grayscale,medium,1443.0,0.057531,warm,200
34,linpack,small,11.9,0.005138,warm,200
35,linpack,medium,651.4,0.644122,warm,200
36,genmatrix,large,50.3,0.001194,warm,200
37,grayscale,large,3373.7,2.668934,cold,200
38,fastfouriertransform,large,17.7,0.004993,warm,200
39,fetchdata,large,1594.1,0.125028,warm,200
40,genmatrix,small,6.3,0.000144,warm,200
41,mobilenet,medium,22.7,0.018007,warm,200
