index,function,size,latency_ms,execution_time_sec,type,status
0,fastfouriertransform,small,1594.5,0.006481,warm,200
1,grayscale,small,1475.7,0.017683,warm,200
2,genmatrix,small,2164.0,0.00014,cold,200
3,fastfouriertransform,large,1006.9,0.004946,warm,200
4,pagerank,small,1805.8,0.263586,warm,200
5,resnet,medium,2152.0,0.257616,cold,200
6,graphgen,small,1516.7,0.004277,warm,200
7,fastfouriertransform,small,201.2,0.004975,warm,200
8,genmatrix,large,991.2,0.000961,warm,200
9,resnet,small,1660.4,0.142122,warm,200
10,pagerank,small,621.3,0.011378,warm,200
11,pagerank,medium,520.3,0.046587,warm,200
12,genmatrix,medium,157.8,0.010226,warm,200
13,resnet,medium,713.5,0.163494,warm,200
14,graphgen,small,25.5,0.002764,warm,200
15,matrixmul,medium,2426.7,0.548789,cold,200
16,grayscale,small,12.6,0.006975,warm,200
17,genmatrix,medium,9.6,0.000203,warm,200
18,fastfouriertransform,small,17.7,0.004923,warm,200
19,matrixmul,small,1638.5,0.004974,warm,200
20,linpack,medium,2009.6,0.644006,cold,200
21,resnet,medium,129.2,0.121751,warm,200
22,graphgen,large,563.1,0.134171,warm,200
23,mobilenet,large,1507.7,0.031177,warm,200
24,fastfouriertransform,medium,660.2,0.646757,warm,200
25,fastfouriertransform,large,461.0,0.004809,warm,200
26,grayscale,large,2833.9,2.704244,cold,200
27,resnet,medium,128.8,0.120793,warm,200
28,resnet,small,126.7,0.121574,warm,200
29,fastfouriertransform,small,17.9,0.004966,warm,200
30,genmatrix,medium,13.1,0.000294,warm,200
31,fastfouriertransform,small,33.6,0.004999,warm,200
32,fastfouriertransform,medium,618.1,0.605302,warm,200
33,grayscale,medium,1448.8,0.058925,warm,200
34,linpack,small,13.7,0.005115,warm,200
35,linpack,medium,678.1,0.670058,warm,200
36,genmatrix,large,50.6,0.001165,warm,200
37,grayscale,large,3380.9,2.670087,cold,200
38,fastfouriertransform,large,21.2,0.004896,warm,200
39,fetchdata,large,1809.5,0.127806,warm,200
40,genmatrix,small,8.9,0.000142,warm,200
41,mobilenet,medium,26.2,0.018383,warm,200
42,grayscale,large,7769.2,2.674649,cold,200
43,pagerank,small,25.4,0.015475,warm,200
44,linpack,small,12.2,0.005099,warm,200
45,genmatrix,small,6.5,0.000161,warm,200
46,linpack,medium,656.7,0.649639,warm,200
47,grayscale,small,1328.5,0.006964,warm,200
48,genmatrix,large,48.1,0.001123,warm,200
49,linpack,small,63.9,0.00506,warm,200
50,mobilenet,medium,23.8,0.018432,warm,200
51,mobilenet,small,22.6,0.017828,warm,200
52,grayscale,small,339.5,0.006874,warm,200
53,genmatrix,large,35.7,0.000779,warm,200
54,pagerank,large,388.9,0.293935,warm,200
55,grayscale,large,5228.1,2.673288,cold,200
56,resnet,medium,149.7,0.144148,warm,200
57,resnet,medium,128.9,0.121156,warm,200
58,linpack,small,12.1,0.005134,warm,200
59,fetchdata,large,79.4,0.074891,warm,200
60,mobilenet,small,28.5,0.023224,warm,200
61,graphgen,small,40.3,0.004348,warm,200
62,fetchdata,large,79.5,0.075069,warm,200
63,fetchdata,large,79.3,0.075026,warm,200
64,matrixmul,large,17.8,0.005077,warm,200
65,fastfouriertransform,medium,618.6,0.601817,warm,200
66,matrixmul,large,17.3,0.005041,warm,200
67,mobilenet,large,29.1,0.023794,warm,200
68,grayscale,large,10758.7,2.678059,cold,200
69,graphgen,large,528.4,0.087807,warm,200
70,fastfouriertransform,large,21.0,0.005011,warm,200
71,pagerank,medium,69.8,0.046311,warm,200
72,linpack,small,14.2,0.007182,warm,200
73,grayscale,medium,1619.6,0.058,warm,200
74,fetchdata,medium,87.9,0.083003,warm,200
75,graphgen,large,492.9,0.063181,warm,200
76,grayscale,large,9227.1,2.668757,cold,200
77,fetchdata,large,89.4,0.084396,warm,200
78,fastfouriertransform,large,17.2,0.004936,warm,200
79,grayscale,large,8657.9,2.668038,cold,200
80,pagerank,large,434.4,0.285348,warm,200
81,genmatrix,small,14.2,0.000138,warm,200
82,linpack,small,11.5,0.005082,warm,200
83,pagerank,large,361.8,0.283787,warm,200
84,graphgen,large,493.0,0.063241,warm,200
85,linpack,medium,647.9,0.64148,warm,200
86,graphgen,small,81.3,0.002896,warm,200
87,linpack,medium,892.5,0.642641,warm,200
88,genmatrix,small,6.0,0.000141,warm,200
89,genmatrix,large,48.1,0.001186,warm,200
90,fastfouriertransform,small,21.1,0.007599,warm,200
91,mobilenet,small,30.4,0.024834,warm,200
92,pagerank,small,17.8,0.010043,warm,200
93,fetchdata,large,79.8,0.075698,warm,200
94,mobilenet,large,28.6,0.023593,warm,200
95,fetchdata,medium,81.0,0.076837,warm,200
96,pagerank,large,451.1,0.280917,warm,200
97,matrixmul,small,23.8,0.007885,warm,200
98,pagerank,large,377.3,0.281104,warm,200
99,genmatrix,large,49.2,0.001169,warm,200
100,grayscale,medium,4408.5,0.058739,cold,200
101,linpack,medium,686.1,0.678903,warm,200
102,pagerank,medium,91.2,0.044404,warm,200
103,fastfouriertransform,small,20.5,0.007604,warm,200
104,genmatrix,small,6.2,0.000138,warm,200
105,linpack,small,11.7,0.005137,warm,200
106,resnet,large,129.8,0.123706,warm,200
107,genmatrix,large,50.8,0.001186,warm,200
108,genmatrix,small,6.4,0.000137,warm,200
109,fastfouriertransform,large,23.0,0.009207,warm,200
110,graphgen,small,27.1,0.002938,warm,200
111,fastfouriertransform,small,18.4,0.005111,warm,200
112,linpack,small,12.2,0.005155,warm,200
113,pagerank,small,24.4,0.01545,warm,200
114,grayscale,large,2818.5,2.706757,cold,200
115,mobilenet,small,26.5,0.021732,warm,200
116,pagerank,small,24.7,0.015944,warm,200
117,resnet,large,152.2,0.144469,warm,200
118,mobilenet,small,22.0,0.017789,warm,200
119,mobilenet,medium,22.9,0.017941,warm,200
120,genmatrix,small,5.4,0.000104,warm,200
121,fastfouriertransform,large,17.4,0.004888,warm,200
122,matrixmul,medium,1232.4,0.503952,warm,200
123,matrixmul,medium,518.8,0.506797,warm,200
124,mobilenet,large,23.8,0.018938,warm,200
125,graphgen,large,493.8,0.065795,warm,200
126,fastfouriertransform,small,21.5,0.004843,warm,200
127,matrixmul,large,239.6,0.004974,warm,200
128,linpack,small,32.2,0.008081,warm,200
129,genmatrix,small,5.0,0.000105,warm,200
130,genmatrix,large,34.8,0.000794,warm,200
131,mobilenet,small,21.8,0.017587,warm,200
132,matrixmul,small,16.6,0.004972,warm,200
133,grayscale,medium,68.5,0.057882,warm,200
134,genmatrix,small,5.2,0.000104,warm,200
135,mobilenet,large,28.6,0.023702,warm,200
