timestamp,pod,scheduling_time_ms
I0520 16:00:24.874533,default/mobilenet-00001-deployment-84db65c7f9-44kgl,7.976419
I0520 16:00:24.875957,default/resnet-00001-deployment-5697b6d685-ngnlf,6.59571
I0520 16:11:02.406865,default/mobilenet-00001-deployment-84db65c7f9-8nch6,5.222575
I0520 16:11:02.593646,default/resnet-00001-deployment-5697b6d685-dm95j,4.100256
I0520 16:26:27.262262,default/mobilenet-00001-deployment-84db65c7f9-hhttq,8.616957
I0520 16:26:27.277548,default/resnet-00001-deployment-5697b6d685-kwv8l,4.621997
I0520 16:35:45.216183,default/mobilenet-00001-deployment-84db65c7f9-h295w,5.522723
I0520 16:35:45.225485,default/resnet-00001-deployment-5697b6d685-r65x2,4.740035
I0520 16:45:48.283488,default/mobilenet-00001-deployment-84db65c7f9-z87st,6.191392
I0520 16:45:48.318054,default/resnet-00001-deployment-5697b6d685-dhpjk,5.558464
I0520 16:55:15.436143,default/mobilenet-00001-deployment-84db65c7f9-cgnv5,4.462016
I0520 16:55:15.600100,default/resnet-00001-deployment-5697b6d685-4f6q5,5.107778
I0520 17:06:57.031985,default/mobilenet-00001-deployment-84db65c7f9-7vftb,5.854039
I0520 17:06:57.044133,default/resnet-00001-deployment-5697b6d685-ksb5q,5.737928
I0520 17:17:59.234956,default/mobilenet-00001-deployment-84db65c7f9-jbl74,4.701083
I0520 17:17:59.424281,default/resnet-00001-deployment-5697b6d685-clb6h,5.571114
I0520 17:27:35.508577,default/mobilenet-00001-deployment-84db65c7f9-qr58n,5.664789
I0520 17:27:35.611899,default/resnet-00001-deployment-5697b6d685-z4fqd,4.568249
I0520 17:38:18.296830,default/mobilenet-00001-deployment-84db65c7f9-g89nj,5.627873
I0520 17:38:18.435819,default/resnet-00001-deployment-5697b6d685-7vfkl,4.325645
