function,status,duration_ms,upstream_ms
mobilenet,200,3726,3724
mobilenet,200,738,737
mobilenet,200,1757,1754
resnet,200,2974,2972
mobilenet,200,26,24
resnet,200,125,123
mobilenet,200,25,22
mobilenet,200,25,22
mobilenet,200,23,20
mobilenet,200,24,21
resnet,200,129,126
resnet,200,281,279
resnet,200,124,123
mobilenet,200,24,22
resnet,200,153,151
resnet,200,128,126
mobilenet,200,36,33
mobilenet,200,40,38
resnet,200,129,126
resnet,200,139,136
resnet,200,154,152
resnet,200,127,124
mobilenet,200,24,23
mobilenet,200,23,21
resnet,200,127,125
resnet,200,128,127
mobilenet,200,28,26
mobilenet,200,34,32
mobilenet,200,29,27
mobilenet,200,28,26
mobilenet,200,29,27
resnet,200,153,150
resnet,200,128,125
resnet,200,128,125
mobilenet,200,37,35
resnet,200,227,225
mobilenet,200,24,21
mobilenet,200,23,20
mobilenet,200,24,21
resnet,200,143,140
resnet,200,126,124
mobilenet,200,235,233
resnet,200,127,125
mobilenet,200,33,30
resnet,200,143,140
resnet,200,200,197
mobilenet,200,31,29
resnet,200,125,123
resnet,200,127,125
resnet,200,126,124
resnet,200,161,158
mobilenet,200,29,26
resnet,200,130,127
resnet,200,215,213
resnet,200,128,126
mobilenet,200,29,27
resnet,200,152,149
mobilenet,200,24,22
mobilenet,200,27,24
mobilenet,200,25,23
resnet,200,127,125
mobilenet,200,28,25
resnet,200,151,148
resnet,200,127,124
resnet,200,153,150
mobilenet,200,33,31
mobilenet,200,29,26
resnet,200,357,355
resnet,200,129,126
resnet,200,127,124
mobilenet,200,23,20
mobilenet,200,23,20
resnet,200,127,124
mobilenet,200,22,20
mobilenet,200,29,27
resnet,200,148,145
mobilenet,200,29,27
resnet,200,128,125
mobilenet,200,37,34
resnet,200,127,124
mobilenet,200,23,21
resnet,200,126,123
mobilenet,200,23,21
mobilenet,200,23,21
mobilenet,200,23,21
resnet,200,132,128
mobilenet,200,29,26
resnet,200,367,364
mobilenet,200,29,26
resnet,200,126,123
mobilenet,200,237,234
resnet,200,127,125
resnet,200,224,221
resnet,200,204,201
mobilenet,200,23,21
mobilenet,200,23,21
mobilenet,200,24,21
mobilenet,200,28,26
mobilenet,200,28,26
mobilenet,200,28,26
mobilenet,200,36,34
mobilenet,200,31,29
resnet,200,147,145
mobilenet,200,43,41
resnet,200,127,124
mobilenet,200,50,47
resnet,200,127,124
resnet,200,139,137
mobilenet,200,23,21
mobilenet,200,30,27
resnet,200,144,142
resnet,200,126,124
resnet,200,250,247
mobilenet,200,30,28
mobilenet,200,29,27
resnet,200,135,132
resnet,200,135,133
mobilenet,200,25,23
mobilenet,200,23,21
resnet,200,151,149
resnet,200,126,124
resnet,200,140,137
mobilenet,200,29,26
resnet,200,336,335
mobilenet,200,30,27
mobilenet,200,29,26
mobilenet,200,37,35
resnet,200,167,164
resnet,200,137,134
resnet,200,131,128
mobilenet,200,22,20
