index,request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,0,fastfouriertransform,small,cold,200,1614.1,1614.1,0.0,6.72,1607.38,True,,0.0,4.0,0.01,2.7,6.71,1
1,1,genmatrix,small,cold,200,1585.89,1585.89,0.01,8.16,1577.73,True,,0.0,0.03,,8.12,8.16,2
2,2,fetchdata,small,cold,200,1997.05,1997.04,0.01,141.36,1855.69,True,141.31,0.0,0.04,0.0,,141.36,3
3,3,fastfouriertransform,large,cold,200,1619.54,1619.54,0.0,4.78,1614.76,False,,0.0,4.02,0.0,0.75,4.78,4
4,4,linpack,small,cold,200,1814.86,1814.86,0.0,17.48,1797.38,True,,0.0,1.0,14.38,2.09,17.48,5
5,5,linpack,medium,cold,200,8103.55,8103.55,0.0,723.32,7380.22,False,,0.0,0.34,4.11,718.87,723.32,6
6,6,fastfouriertransform,small,cold,200,1643.51,1643.5,0.0,4.7,1638.81,False,,0.0,3.95,0.0,0.74,4.69,7
7,7,fastfouriertransform,small,cold,200,1605.33,1605.33,0.0,4.62,1600.71,False,,0.0,3.88,0.0,0.73,4.62,8
8,8,fetchdata,large,cold,200,2742.45,2742.45,0.0,76.46,2665.99,False,76.43,0.0,0.02,0.0,,76.46,9
9,9,linpack,small,cold,200,7356.64,7356.63,0.0,5.24,7351.39,False,,0.0,0.43,4.07,0.74,5.24,10
10,10,linpack,small,cold,200,7339.3,7339.3,0.0,5.23,7334.06,False,,0.0,0.44,4.02,0.77,5.23,11
11,11,linpack,medium,cold,200,7327.83,7327.83,0.0,686.26,6641.57,False,,0.0,0.39,4.02,681.84,686.25,12
12,12,fetchdata,medium,cold,200,3021.42,3021.41,0.0,78.23,2943.19,False,78.19,0.0,0.03,0.0,,78.22,13
13,13,linpack,medium,cold,200,6595.42,6595.42,0.0,646.51,5948.9,False,,0.0,0.37,4.06,642.08,646.51,14
14,14,fastfouriertransform,small,cold,200,1525.18,1525.17,0.01,4.59,1520.59,False,,0.0,3.84,0.0,0.74,4.59,15
15,15,matrixmul,medium,cold,200,2308.45,2291.71,16.73,513.44,1778.28,True,,0.0,0.41,4.29,508.72,513.43,16
16,16,genmatrix,small,cold,200,1705.18,1705.17,0.01,0.11,1705.06,False,,0.0,0.02,,0.08,0.11,17
17,17,fetchdata,medium,cold,200,2727.99,2727.99,0.0,79.14,2648.85,False,79.11,0.0,0.02,0.0,,79.14,18
