index,function,size,latency_ms,execution_time_sec,type,status
0,fastfouriertransform,small,2888.0,0.004989,cold,200
1,grayscale,small,1501.1,0.015693,warm,200
2,genmatrix,small,2552.7,0.008675,cold,200
3,fastfouriertransform,large,3548.4,0.00535,cold,200
4,pagerank,small,3131.3,0.272183,cold,200
5,resnet,medium,2467.3,0.139091,cold,200
6,graphgen,small,2133.1,0.004481,cold,200
7,fastfouriertransform,small,3500.9,0.005342,cold,200
8,genmatrix,large,2760.1,0.001239,cold,200
9,resnet,small,3725.7,0.167512,cold,200
10,pagerank,small,3211.6,0.010465,cold,200
11,pagerank,medium,3377.6,0.045487,cold,200
12,genmatrix,medium,2599.2,0.000212,cold,200
13,resnet,medium,2899.4,0.171751,cold,200
14,graphgen,small,3071.7,0.004838,cold,200
15,matrixmul,medium,3055.7,0.512098,cold,200
16,grayscale,small,1368.3,0.007008,warm,200
17,genmatrix,medium,2463.3,0.000238,cold,200
18,fastfouriertransform,small,3403.9,0.005152,cold,200
19,matrixmul,small,3043.2,0.00506,cold,200
20,linpack,medium,3124.8,0.676118,cold,200
21,resnet,medium,3406.1,0.14394,cold,200
22,graphgen,large,4005.9,0.066411,cold,200
23,mobilenet,large,3367.9,0.055752,cold,200
24,fastfouriertransform,medium,2646.4,0.6461,cold,200
25,fastfouriertransform,large,1324.7,0.013056,warm,200
26,grayscale,large,21347.3,2.702412,cold,200
27,resnet,medium,2919.9,0.163122,cold,200
28,resnet,small,2606.0,0.169371,cold,200
29,fastfouriertransform,small,1304.2,0.005502,warm,200
30,genmatrix,medium,2337.5,0.000674,cold,200
31,fastfouriertransform,small,1293.4,0.005281,warm,200
32,fastfouriertransform,medium,1892.0,0.618655,warm,200
33,grayscale,medium,1263.5,0.060406,warm,200
34,linpack,small,4339.0,0.005145,cold,200
35,linpack,medium,4322.5,0.666265,cold,200
36,genmatrix,large,2255.9,0.003133,cold,200
37,grayscale,large,21152.7,2.723847,cold,200
38,fastfouriertransform,large,1841.6,0.005749,warm,200
39,fetchdata,large,4543.2,0.140161,cold,200
40,genmatrix,small,2291.9,0.000367,cold,200
41,mobilenet,medium,3928.1,0.023002,cold,200
42,grayscale,large,21173.3,2.723502,cold,200
43,pagerank,small,2760.4,0.011629,cold,200
44,linpack,small,3564.5,0.005253,cold,200
45,genmatrix,small,2129.2,0.000118,cold,200
46,linpack,medium,3536.9,0.66878,cold,200
47,grayscale,small,1044.0,0.007075,warm,200
48,genmatrix,large,2220.1,0.000895,cold,200
49,linpack,small,4198.0,0.005281,cold,200
50,mobilenet,medium,3155.5,0.053373,cold,200
51,mobilenet,small,3203.2,0.056712,cold,200
52,grayscale,small,999.7,0.007,warm,200
53,genmatrix,large,2139.4,0.001061,cold,200
54,pagerank,large,3426.1,0.291624,cold,200
55,grayscale,large,21149.6,2.745997,cold,200
56,resnet,medium,2882.0,0.135368,cold,200
57,resnet,medium,2745.2,0.138307,cold,200
58,linpack,small,4109.0,0.005393,cold,200
59,fetchdata,large,5537.8,0.108364,cold,200
60,mobilenet,small,3167.7,0.052569,cold,200
61,graphgen,small,1608.4,0.003002,warm,200
62,fetchdata,large,5800.4,0.091421,cold,200
63,fetchdata,large,5842.4,0.097039,cold,200
64,matrixmul,large,2605.5,0.004991,cold,200
65,fastfouriertransform,medium,2849.7,0.623909,cold,200
66,matrixmul,large,2565.0,0.005046,cold,200
67,mobilenet,large,3227.8,0.036674,cold,200
68,grayscale,large,21170.0,2.688983,cold,200
69,graphgen,large,3706.0,0.100699,cold,200
70,fastfouriertransform,large,2804.3,0.004965,cold,200
71,pagerank,medium,2640.3,0.04351,cold,200
72,linpack,small,3991.3,0.00525,cold,200
73,grayscale,medium,909.8,0.057937,warm,200
74,fetchdata,medium,5829.5,0.092404,cold,200
75,graphgen,large,3592.1,0.074991,cold,200
76,grayscale,large,20914.7,2.75559,cold,200
77,fetchdata,large,5438.1,0.090899,cold,200
78,fastfouriertransform,large,2730.5,0.004981,cold,200
79,grayscale,large,21006.3,2.842473,cold,200
80,pagerank,large,4438.6,0.293162,cold,200
81,genmatrix,small,1800.1,0.000328,warm,200
82,linpack,small,3875.8,0.005231,cold,200
83,pagerank,large,4718.8,0.290165,cold,200
84,graphgen,large,3639.9,0.073653,cold,200
85,linpack,medium,6586.0,0.697511,cold,200
86,graphgen,small,2348.9,0.003619,cold,200
87,linpack,medium,5862.9,0.673877,cold,200
88,genmatrix,small,1948.7,0.000137,warm,200
89,genmatrix,large,1978.1,0.00142,warm,200
90,fastfouriertransform,small,2616.5,0.005079,cold,200
91,mobilenet,small,2904.8,0.03644,cold,200
92,pagerank,small,2284.6,0.009924,cold,200
93,fetchdata,large,4070.3,0.085612,cold,200
94,mobilenet,large,2917.5,0.049663,cold,200
95,fetchdata,medium,5069.2,0.083518,cold,200
96,pagerank,large,3378.0,0.299812,cold,200
97,matrixmul,small,2204.4,0.005098,cold,200
98,pagerank,large,3688.9,0.307743,cold,200
99,genmatrix,large,1803.6,0.002109,warm,200
100,grayscale,medium,650.4,0.05778,warm,200
101,linpack,medium,7126.5,0.706024,cold,200
102,pagerank,medium,2364.5,0.045265,cold,200
103,fastfouriertransform,small,2500.5,0.005309,cold,200
104,genmatrix,small,1659.3,0.000115,warm,200
105,linpack,small,6396.8,0.005105,cold,200
106,resnet,large,1612.6,0.168931,warm,200
107,genmatrix,large,1681.8,0.001238,warm,200
108,genmatrix,small,1754.1,0.000277,warm,200
109,fastfouriertransform,large,2433.6,0.00487,cold,200
110,graphgen,small,3220.0,0.005658,cold,200
111,fastfouriertransform,small,2419.8,0.004968,cold,200
112,linpack,small,3602.6,0.005439,cold,200
113,pagerank,small,2129.6,0.054117,cold,200
114,grayscale,large,23583.7,2.87431,cold,200
115,mobilenet,small,2933.2,0.078414,cold,200
116,pagerank,small,2111.1,0.010054,cold,200
117,resnet,large,2798.2,0.182704,cold,200
118,mobilenet,small,2822.4,0.044488,cold,200
119,mobilenet,medium,2769.0,0.058766,cold,200
120,genmatrix,small,1635.7,0.000136,warm,200
121,fastfouriertransform,large,2327.9,0.004842,cold,200
122,matrixmul,medium,3218.8,0.510455,cold,200
123,matrixmul,medium,3569.1,0.51456,cold,200
124,mobilenet,large,2871.5,0.026901,cold,200
125,graphgen,large,4588.6,0.075783,cold,200
126,fastfouriertransform,small,2281.1,0.004809,cold,200
127,matrixmul,large,3540.0,0.005084,cold,200
128,linpack,small,8451.4,0.007096,cold,200
129,genmatrix,small,1595.2,0.000349,warm,200
130,genmatrix,large,1596.9,0.000843,warm,200
131,mobilenet,small,2880.1,0.023609,cold,200
132,matrixmul,small,3553.7,0.00504,cold,200
133,grayscale,medium,19874.2,0.058507,cold,200
134,genmatrix,small,1572.9,9.8e-05,warm,200
135,mobilenet,large,2787.0,0.024404,cold,200
136,fastfouriertransform,small,2190.3,0.005402,cold,200
137,pagerank,small,1939.5,0.009964,warm,200
138,fastfouriertransform,small,2178.6,0.005223,cold,200
139,fetchdata,medium,3791.2,0.090035,cold,200
140,mobilenet,medium,2762.4,0.023712,cold,200
141,genmatrix,medium,1772.7,0.000203,warm,200
142,graphgen,small,4624.8,0.003578,cold,200
143,matrixmul,small,3400.0,0.005024,cold,200
144,matrixmul,medium,2323.5,0.510998,cold,200
145,mobilenet,medium,2886.8,0.023172,cold,200
146,matrixmul,large,3997.1,0.005669,cold,200
147,pagerank,large,4660.0,0.284305,cold,200
148,mobilenet,small,2703.8,0.023265,cold,200
149,genmatrix,medium,1729.0,0.000202,warm,200
150,genmatrix,small,1732.3,0.0001,warm,200
151,resnet,large,2640.5,0.183513,cold,200
152,pagerank,small,1844.3,0.009956,warm,200
153,linpack,small,8208.8,0.005382,cold,200
154,graphgen,large,4199.7,0.097668,cold,200
155,mobilenet,large,2787.0,0.022983,cold,200
156,pagerank,small,1872.3,0.010195,warm,200
157,graphgen,large,4389.3,0.080024,cold,200
158,fastfouriertransform,small,1749.3,0.008033,warm,200
159,fastfouriertransform,large,1744.6,0.006664,warm,200
160,fastfouriertransform,large,1744.2,0.006065,warm,200
161,genmatrix,medium,1733.4,0.0002,warm,200
162,fastfouriertransform,large,1734.5,0.005381,warm,200
163,genmatrix,large,1751.0,0.000831,warm,200
164,resnet,small,2741.4,0.170134,cold,200
165,resnet,small,2852.7,0.177672,cold,200
166,matrixmul,large,3192.6,0.005001,cold,200
167,resnet,large,3019.5,0.185928,cold,200
168,pagerank,medium,1918.0,0.103295,warm,200
169,grayscale,small,19502.2,0.00686,cold,200
170,linpack,small,3001.4,0.005344,cold,200
171,grayscale,medium,19648.1,0.058554,cold,200
172,fetchdata,large,3369.8,0.085424,cold,200
173,grayscale,medium,19728.9,0.057779,cold,200
174,linpack,small,8037.2,0.005444,cold,200
175,graphgen,medium,4515.0,0.012943,cold,200
176,resnet,large,3269.4,0.339765,cold,200
177,fastfouriertransform,small,1769.2,0.005842,warm,200
178,pagerank,small,1839.6,0.011532,warm,200
179,pagerank,medium,2994.3,0.0511,cold,200
180,fetchdata,medium,3465.1,0.084416,cold,200
181,fastfouriertransform,small,1743.9,0.005459,warm,200
182,linpack,medium,8813.0,0.838151,cold,200
183,fetchdata,medium,3529.2,0.086963,cold,200
184,pagerank,large,4787.7,0.279037,cold,200
185,grayscale,large,44887.4,2.855273,cold,200
186,pagerank,small,1754.4,0.011863,warm,200
187,pagerank,medium,2964.7,0.053808,cold,200
188,fastfouriertransform,small,1709.0,0.00525,warm,200
189,grayscale,small,19303.1,0.00704,cold,200
190,fastfouriertransform,large,1709.3,0.008188,warm,200
191,pagerank,small,2806.7,0.013872,cold,200
192,grayscale,medium,19554.8,0.058065,cold,200
193,resnet,small,3438.1,0.337328,cold,200
194,linpack,small,8744.8,0.005228,cold,200
195,grayscale,large,44786.0,2.67379,cold,200
196,mobilenet,medium,2378.6,0.023173,cold,200
197,graphgen,small,4275.0,0.003104,cold,200
198,matrixmul,medium,3421.6,0.551594,cold,200
199,graphgen,small,4266.9,0.002902,cold,200
200,linpack,small,8686.4,0.005102,cold,200
201,grayscale,small,19202.0,0.006826,cold,200
202,mobilenet,large,2359.7,0.023183,cold,200
203,matrixmul,large,3386.0,0.005282,cold,200
204,graphgen,small,4188.7,0.003011,cold,200
205,fastfouriertransform,large,1929.6,0.005638,warm,200
206,fetchdata,large,3388.2,0.091195,cold,200
207,graphgen,medium,4284.8,0.013084,cold,200
208,resnet,large,3718.9,0.420996,cold,200
209,fetchdata,medium,3708.5,0.0829,cold,200
210,fetchdata,small,3801.7,0.089998,cold,200
211,grayscale,medium,19428.1,0.06057,cold,200
212,graphgen,medium,4318.7,0.014273,cold,200
213,genmatrix,large,2192.0,0.000812,cold,200
214,genmatrix,large,2304.8,0.001022,cold,200
215,fastfouriertransform,medium,2736.0,0.699888,cold,200
216,pagerank,medium,3454.6,0.044815,cold,200
217,resnet,large,4032.3,0.334422,cold,200
218,fetchdata,small,3359.5,0.090002,cold,200
219,fetchdata,small,3522.4,0.085417,cold,200
220,matrixmul,small,3228.1,0.005857,cold,200
221,fetchdata,large,3410.7,0.080533,cold,200
222,linpack,medium,3184.6,0.68257,cold,200
223,genmatrix,medium,2237.1,0.0002,cold,200
224,fetchdata,large,4037.8,0.08196,cold,200
225,fastfouriertransform,medium,2860.7,0.714011,cold,200
226,graphgen,medium,3684.8,0.015839,cold,200
227,genmatrix,small,2173.8,0.000114,cold,200
228,mobilenet,medium,2205.5,0.023927,cold,200
229,grayscale,small,19170.6,0.006822,cold,200
230,genmatrix,small,2372.2,0.000112,cold,200
231,genmatrix,medium,2201.7,0.000203,cold,200
232,linpack,medium,3809.3,0.663922,cold,200
233,fastfouriertransform,medium,3570.2,0.715601,cold,200
234,linpack,large,8347.1,0.005172,cold,200
235,pagerank,medium,3378.7,0.048888,cold,200
236,pagerank,medium,3436.7,0.044724,cold,200
237,graphgen,small,3645.3,0.002974,cold,200
238,grayscale,small,18855.6,0.006835,cold,200
239,resnet,medium,4113.2,0.367596,cold,200
240,graphgen,small,3635.7,0.003171,cold,200
241,resnet,medium,4446.7,0.355303,cold,200
242,linpack,large,5761.7,0.00513,cold,200
243,linpack,medium,6479.5,0.712117,cold,200
244,resnet,large,4842.4,0.398375,cold,200
245,fastfouriertransform,medium,3118.1,0.679014,cold,200
246,resnet,small,5117.6,0.315936,cold,200
247,grayscale,small,18771.2,0.007051,cold,200
248,matrixmul,small,2958.6,0.007112,cold,200
249,pagerank,large,4558.5,0.292921,cold,200
250,genmatrix,medium,2326.2,0.000216,cold,200
251,matrixmul,small,2945.1,0.005254,cold,200
252,linpack,large,6386.9,0.005107,cold,200
253,linpack,large,6380.4,0.005157,cold,200
254,fastfouriertransform,large,3360.6,0.005167,cold,200
255,grayscale,large,44251.4,2.683269,cold,200
256,grayscale,large,44255.5,2.67374,cold,200
257,matrixmul,medium,3537.4,0.553494,cold,200
258,matrixmul,large,3531.6,0.005251,cold,200
259,grayscale,large,44198.0,2.684006,cold,200
260,fetchdata,small,4056.3,0.094758,cold,200
261,matrixmul,large,3510.1,0.005686,cold,200
262,matrixmul,large,3544.4,0.005246,cold,200
263,fetchdata,large,4106.1,0.087706,cold,200
264,resnet,medium,5394.6,0.381783,cold,200
265,matrixmul,large,3474.6,0.005143,cold,200
266,graphgen,medium,3523.8,0.012608,cold,200
267,grayscale,small,18557.8,0.006736,cold,200
268,matrixmul,large,3481.5,0.0051,cold,200
269,resnet,large,5565.2,0.297609,cold,200
270,linpack,medium,7007.3,0.820271,cold,200
271,mobilenet,medium,2768.0,0.030481,cold,200
272,genmatrix,large,2779.1,0.000865,cold,200
273,mobilenet,large,2788.3,0.029782,cold,200
274,fetchdata,large,4095.6,0.090049,cold,200
275,fastfouriertransform,medium,3557.7,0.717508,cold,200
276,pagerank,large,4598.3,0.290278,cold,200
277,resnet,medium,6039.6,0.526061,cold,200
278,fastfouriertransform,small,3076.2,0.005441,cold,200
279,grayscale,small,18420.0,0.006922,cold,200
280,genmatrix,small,2793.6,0.006248,cold,200
281,graphgen,small,3614.5,0.003075,cold,200
282,genmatrix,medium,2982.0,0.007421,cold,200
283,resnet,small,8149.8,0.448929,cold,200
284,mobilenet,medium,3045.9,0.029773,cold,200
285,resnet,small,6602.8,0.646793,cold,200
286,matrixmul,medium,4254.9,0.523128,cold,200
287,matrixmul,small,3723.7,0.005071,cold,200
288,fetchdata,large,3046.0,0.092166,cold,200
289,graphgen,small,3662.0,0.053936,cold,200
290,matrixmul,small,4243.4,0.005211,cold,200
291,fetchdata,large,3102.6,0.077362,cold,200
292,pagerank,medium,3287.5,0.045119,cold,200
293,graphgen,large,4971.9,0.075619,cold,200
294,genmatrix,small,3078.6,0.00012,cold,200
295,mobilenet,small,3178.4,0.024634,cold,200
296,mobilenet,large,3155.5,0.0281,cold,200
297,pagerank,large,4840.2,0.29986,cold,200
298,resnet,medium,8336.7,0.377905,cold,200
299,mobilenet,large,3123.6,0.023313,cold,200
300,pagerank,medium,3270.7,0.097343,cold,200
301,pagerank,medium,3305.0,0.045307,cold,200
302,fetchdata,large,3210.7,0.075042,cold,200
303,mobilenet,medium,3175.5,0.024784,cold,200
304,grayscale,small,18225.5,0.007439,cold,200
305,grayscale,large,43795.8,2.67419,cold,200
306,mobilenet,large,3146.8,0.02295,cold,200
307,genmatrix,medium,3131.6,0.000216,cold,200
308,mobilenet,small,3150.9,0.024696,cold,200
309,grayscale,small,18188.0,0.007119,cold,200
310,grayscale,medium,18542.5,0.060416,cold,200
311,linpack,large,6646.9,0.00586,cold,200
312,fastfouriertransform,small,3111.9,0.004992,cold,200
313,fetchdata,small,3291.0,0.074873,cold,200
314,matrixmul,large,4044.5,0.005037,cold,200
315,fetchdata,large,3158.4,0.078668,cold,200
316,genmatrix,small,3082.5,0.000104,cold,200
317,matrixmul,medium,4542.0,0.52914,cold,200
318,linpack,large,6585.8,0.005403,cold,200
319,mobilenet,medium,3088.3,0.023145,cold,200
320,graphgen,small,3257.0,0.003257,cold,200
321,matrixmul,medium,5042.5,0.53263,cold,200
322,resnet,large,3239.3,0.192525,cold,200
323,graphgen,large,4907.4,0.109473,cold,200
324,matrixmul,medium,5655.8,0.547826,cold,200
325,graphgen,medium,3287.9,0.01999,cold,200
326,grayscale,medium,18456.6,0.059709,cold,200
327,matrixmul,large,5634.7,0.005042,cold,200
328,pagerank,large,4849.9,0.293952,cold,200
329,genmatrix,medium,3016.6,0.000202,cold,200
330,genmatrix,medium,3035.7,0.000194,cold,200
331,matrixmul,medium,6054.2,0.540314,cold,200
332,graphgen,medium,3317.8,0.013781,cold,200
333,linpack,large,6443.0,0.005453,cold,200
334,matrixmul,large,8445.3,0.005106,cold,200
335,fetchdata,medium,3110.4,0.077257,cold,200
336,fetchdata,large,3169.4,0.077263,cold,200
337,pagerank,small,3278.6,0.010403,cold,200
338,matrixmul,large,8413.6,0.005111,cold,200
339,resnet,large,3255.5,0.186105,cold,200
340,graphgen,small,3249.3,0.003167,cold,200
341,matrixmul,small,8395.6,0.005419,cold,200
342,mobilenet,small,3076.3,0.030327,cold,200
343,graphgen,medium,3321.3,0.013358,cold,200
344,matrixmul,medium,8919.1,0.547022,cold,200
345,genmatrix,medium,3067.3,0.000204,cold,200
346,linpack,medium,3748.9,0.673198,cold,200
347,matrixmul,medium,9425.8,0.523015,cold,200
348,matrixmul,medium,9935.1,0.513462,cold,200
349,fastfouriertransform,medium,3722.1,0.640522,cold,200
350,graphgen,large,3887.4,0.065314,cold,200
351,pagerank,small,3146.6,0.009911,cold,200
352,linpack,small,3695.4,0.005404,cold,200
353,fastfouriertransform,large,3117.3,0.005018,cold,200
354,graphgen,small,3692.8,0.002804,cold,200
355,genmatrix,small,3110.3,0.000119,cold,200
356,graphgen,large,4200.8,0.070889,cold,200
357,fetchdata,small,3163.9,0.07676,cold,200
358,fetchdata,medium,3235.8,0.080606,cold,200
359,fastfouriertransform,large,3081.1,0.005014,cold,200
360,genmatrix,medium,3079.8,0.000216,cold,200
361,grayscale,medium,3165.9,0.077161,cold,200
362,fetchdata,large,3303.5,0.088593,cold,200
363,resnet,large,3250.9,0.187185,cold,200
364,fastfouriertransform,small,3105.9,0.005187,cold,200
365,grayscale,small,3111.7,0.009229,cold,200
366,resnet,small,3387.3,0.16601,cold,200
367,grayscale,large,6739.6,3.021134,cold,200
368,matrixmul,medium,6340.5,0.598666,cold,200
369,genmatrix,small,3090.8,0.00012,cold,200
370,resnet,large,3490.3,0.140826,cold,200
371,genmatrix,small,3077.4,0.000115,cold,200
372,grayscale,large,32049.1,2.807558,cold,200
373,resnet,small,3615.4,0.151327,cold,200
374,resnet,small,3747.8,0.151749,cold,200
375,linpack,large,3471.2,0.005166,cold,200
376,matrixmul,large,6375.2,0.005559,cold,200
377,linpack,small,3457.3,0.005127,cold,200
