index,function,size,latency_ms,execution_time_sec,type,status
0,fastfouriertransform,small,2189.4,0.008173,cold,200
1,grayscale,small,1908.3,0.019782,warm,200
2,genmatrix,small,2037.9,0.007091,cold,200
3,fastfouriertransform,large,4268.5,0.005205,cold,200
4,pagerank,small,2242.4,0.294395,cold,200
5,resnet,medium,2536.4,0.194502,cold,200
6,graphgen,small,2218.7,0.004146,cold,200
7,fastfouriertransform,small,4227.1,0.005135,cold,200
8,genmatrix,large,2042.3,0.000787,cold,200
9,resnet,small,3725.0,0.191155,cold,200
10,pagerank,small,2260.6,0.050606,cold,200
11,pagerank,medium,2438.5,0.044557,cold,200
12,genmatrix,medium,2153.1,0.000196,cold,200
13,resnet,medium,3843.3,0.17216,cold,200
14,graphgen,small,4074.9,0.002875,cold,200
15,matrixmul,medium,3168.1,0.529831,cold,200
16,grayscale,small,1798.1,0.010414,warm,200
17,genmatrix,medium,2076.7,0.000196,cold,200
18,fastfouriertransform,small,2219.4,0.00574,cold,200
19,matrixmul,small,4767.1,0.005352,cold,200
20,linpack,medium,2934.3,0.684222,cold,200
21,resnet,medium,2550.9,0.165884,cold,200
22,graphgen,large,4085.1,0.065698,cold,200
23,mobilenet,large,2784.7,0.039562,cold,200
24,fastfouriertransform,medium,3304.6,0.685309,cold,200
25,fastfouriertransform,large,1964.0,0.005322,warm,200
26,grayscale,large,21460.5,2.71753,cold,200
27,resnet,medium,2658.7,0.177943,cold,200
28,resnet,small,2819.1,0.165704,cold,200
29,fastfouriertransform,small,3972.0,0.005188,cold,200
30,genmatrix,medium,1943.3,0.000209,warm,200
31,fastfouriertransform,small,3934.3,0.005294,cold,200
32,fastfouriertransform,medium,3920.4,0.699636,cold,200
33,grayscale,medium,1716.7,0.087649,warm,200
34,linpack,small,6341.9,0.005835,cold,200
35,linpack,medium,3475.2,0.674786,cold,200
36,genmatrix,large,1900.6,0.000806,warm,200
37,grayscale,large,21310.1,2.812777,cold,200
38,fastfouriertransform,large,1840.6,0.004964,warm,200
39,fetchdata,large,3424.6,0.172839,cold,200
40,genmatrix,small,1818.1,0.000125,warm,200
41,mobilenet,medium,2989.8,0.017858,cold,200
42,grayscale,large,21373.5,2.714823,cold,200
43,pagerank,small,1860.8,0.010802,warm,200
44,linpack,small,2709.2,0.005277,cold,200
45,genmatrix,small,1737.0,0.000122,warm,200
46,linpack,medium,4099.1,0.670259,cold,200
47,grayscale,small,1464.7,0.007483,warm,200
48,genmatrix,large,1721.8,0.000883,warm,200
49,linpack,small,4070.4,0.005113,cold,200
50,mobilenet,medium,2534.0,0.019472,cold,200
51,mobilenet,small,2553.4,0.028765,cold,200
52,grayscale,small,1420.8,0.007123,warm,200
53,genmatrix,large,1564.0,0.001068,warm,200
54,pagerank,large,2347.2,0.28706,cold,200
55,grayscale,large,21396.7,2.685341,cold,200
56,resnet,medium,2874.4,0.178607,cold,200
57,resnet,medium,2723.2,0.185096,cold,200
58,linpack,small,3968.2,0.005163,cold,200
59,fetchdata,large,4130.0,0.106504,cold,200
60,mobilenet,small,2586.3,0.026528,cold,200
61,graphgen,small,2648.7,0.00289,cold,200
62,fetchdata,large,3444.8,0.092974,cold,200
63,fetchdata,large,3262.0,0.085624,cold,200
64,matrixmul,large,4324.5,0.005038,cold,200
65,fastfouriertransform,medium,2195.2,0.630718,cold,200
66,matrixmul,large,2663.6,0.005145,cold,200
67,mobilenet,large,2431.4,0.035588,cold,200
68,grayscale,large,21245.0,2.69453,cold,200
69,graphgen,large,3668.3,0.098294,cold,200
70,fastfouriertransform,large,1519.5,0.0054,warm,200
71,pagerank,medium,1717.3,0.047821,warm,200
72,linpack,small,3842.4,0.005105,cold,200
73,grayscale,medium,1381.6,0.058983,warm,200
74,fetchdata,medium,3423.0,0.096547,cold,200
75,graphgen,large,3687.3,0.066874,cold,200
76,grayscale,large,21064.2,2.68546,cold,200
77,fetchdata,large,3491.5,0.084035,cold,200
78,fastfouriertransform,large,3573.6,0.004879,cold,200
79,grayscale,large,20977.0,2.714927,cold,200
80,pagerank,large,3550.8,0.288155,cold,200
81,genmatrix,small,1219.8,0.000101,warm,200
82,linpack,small,3718.9,0.005218,cold,200
83,pagerank,large,2421.7,0.291133,cold,200
84,graphgen,large,3626.0,0.093701,cold,200
85,linpack,medium,5793.4,0.697426,cold,200
86,graphgen,small,3344.8,0.00297,cold,200
87,linpack,medium,4330.7,0.691423,cold,200
88,genmatrix,small,1178.1,0.000138,warm,200
89,genmatrix,large,1272.4,0.000903,warm,200
90,fastfouriertransform,small,3398.0,0.00547,cold,200
91,mobilenet,small,2249.2,0.028778,cold,200
92,pagerank,small,1390.4,0.010241,warm,200
93,fetchdata,large,3423.5,0.08741,cold,200
94,mobilenet,large,2076.4,0.018958,cold,200
95,fetchdata,medium,3610.9,0.092152,cold,200
96,pagerank,large,3049.4,0.294363,cold,200
97,matrixmul,small,2328.1,0.005131,cold,200
98,pagerank,large,2607.0,0.306164,cold,200
99,genmatrix,large,1188.6,0.000806,warm,200
100,grayscale,medium,1178.6,0.06047,warm,200
101,linpack,medium,4895.5,0.720251,cold,200
102,pagerank,medium,1486.2,0.045201,warm,200
103,fastfouriertransform,small,3207.4,0.005032,cold,200
104,genmatrix,small,1188.5,0.000103,warm,200
105,linpack,small,5614.9,0.00533,cold,200
106,resnet,large,3131.9,0.225213,cold,200
107,genmatrix,large,1221.8,0.000785,warm,200
108,genmatrix,small,1202.9,0.000113,warm,200
109,fastfouriertransform,large,3206.7,0.005208,cold,200
110,graphgen,small,1186.1,0.002798,warm,200
111,fastfouriertransform,small,3186.8,0.00532,cold,200
112,linpack,small,5553.4,0.005144,cold,200
113,pagerank,small,1314.0,0.011379,warm,200
114,grayscale,large,23498.6,2.726446,cold,200
115,mobilenet,small,2122.8,0.028682,cold,200
116,pagerank,small,1216.2,0.010046,warm,200
117,resnet,large,2438.2,0.139484,cold,200
118,mobilenet,small,1948.0,0.026997,warm,200
119,mobilenet,medium,2064.2,0.029917,cold,200
120,genmatrix,small,1082.3,0.0001,warm,200
121,fastfouriertransform,large,3088.6,0.005073,cold,200
122,matrixmul,medium,2612.2,0.515157,cold,200
123,matrixmul,medium,3199.1,0.538434,cold,200
124,mobilenet,large,1970.7,0.02274,warm,200
125,graphgen,large,3770.2,0.067142,cold,200
126,fastfouriertransform,small,3092.1,0.005031,cold,200
127,matrixmul,large,3671.5,0.00558,cold,200
128,linpack,small,5394.0,0.005234,cold,200
129,genmatrix,small,1018.1,9.6e-05,warm,200
130,genmatrix,large,1042.9,0.000766,warm,200
131,mobilenet,small,2110.3,0.018177,cold,200
132,matrixmul,small,2522.4,0.004954,cold,200
133,grayscale,medium,20179.4,0.059056,cold,200
134,genmatrix,small,1034.4,0.00013,warm,200
135,mobilenet,large,1966.6,0.028518,warm,200
136,fastfouriertransform,small,2992.7,0.004999,cold,200
137,pagerank,small,1196.0,0.010751,warm,200
138,fastfouriertransform,small,2972.7,0.00496,cold,200
139,fetchdata,medium,3105.3,0.094849,cold,200
140,mobilenet,medium,1958.3,0.025169,warm,200
141,genmatrix,medium,1143.9,0.000243,warm,200
142,graphgen,small,3880.0,0.003296,cold,200
143,matrixmul,small,2420.4,0.00496,cold,200
144,matrixmul,medium,3515.6,0.517545,cold,200
145,mobilenet,medium,1931.0,0.020288,warm,200
146,matrixmul,large,4646.5,0.005271,cold,200
147,pagerank,large,3699.3,0.291966,cold,200
148,mobilenet,small,1830.1,0.02928,warm,200
149,genmatrix,medium,1447.9,0.000255,warm,200
150,genmatrix,small,1456.2,0.000129,warm,200
151,resnet,large,3052.3,0.313411,cold,200
152,pagerank,small,2909.0,0.010545,cold,200
153,linpack,small,5156.3,0.005424,cold,200
154,graphgen,large,4887.5,0.06625,cold,200
155,mobilenet,large,1896.3,0.023865,warm,200
156,pagerank,small,2869.3,0.010268,cold,200
157,graphgen,large,4745.4,0.082901,cold,200
158,fastfouriertransform,small,2772.9,0.004876,cold,200
159,fastfouriertransform,large,2763.8,0.005128,cold,200
160,fastfouriertransform,large,2754.1,0.004973,cold,200
161,genmatrix,medium,1562.0,0.000256,warm,200
162,fastfouriertransform,large,2808.2,0.004891,cold,200
163,genmatrix,large,1607.1,0.001037,warm,200
164,resnet,small,3079.7,0.2052,cold,200
165,resnet,small,3452.2,0.369185,cold,200
166,matrixmul,large,4455.1,0.005251,cold,200
167,resnet,large,3773.4,0.348175,cold,200
168,pagerank,medium,2820.0,0.094205,cold,200
169,grayscale,small,19808.2,0.007034,cold,200
170,linpack,small,4986.0,0.00755,cold,200
171,grayscale,medium,19865.2,0.057951,cold,200
172,fetchdata,large,2249.2,0.091483,cold,200
173,grayscale,medium,19912.0,0.058178,cold,200
174,linpack,small,4962.0,0.006347,cold,200
175,graphgen,medium,3252.0,0.01522,cold,200
176,resnet,large,3867.4,0.183442,cold,200
177,fastfouriertransform,small,2659.0,0.004881,cold,200
178,pagerank,small,2720.9,0.009996,cold,200
179,pagerank,medium,2771.0,0.044448,cold,200
180,fetchdata,medium,2818.9,0.087475,cold,200
181,fastfouriertransform,small,2619.3,0.004882,cold,200
182,linpack,medium,5601.2,0.721262,cold,200
183,fetchdata,medium,2987.9,0.091054,cold,200
184,pagerank,large,3677.2,0.310046,cold,200
185,grayscale,large,28599.8,2.855009,cold,200
186,pagerank,small,2684.9,0.010124,cold,200
187,pagerank,medium,2789.3,0.045369,cold,200
188,fastfouriertransform,small,2466.8,0.004858,cold,200
189,grayscale,small,19736.9,0.006907,cold,200
190,fastfouriertransform,large,2529.0,0.004881,cold,200
191,pagerank,small,2668.5,0.010415,cold,200
192,grayscale,medium,19822.4,0.058372,cold,200
193,resnet,small,3886.5,0.185222,cold,200
194,linpack,small,4763.1,0.006448,cold,200
195,grayscale,large,28734.5,2.909583,cold,200
196,mobilenet,medium,2228.8,0.019117,cold,200
197,graphgen,small,4313.3,0.004686,cold,200
198,matrixmul,medium,3513.4,0.52678,cold,200
199,graphgen,small,2995.2,0.002806,cold,200
200,linpack,small,5433.9,0.005358,cold,200
201,grayscale,small,2342.1,0.016522,cold,200
202,mobilenet,large,2277.1,0.017701,cold,200
203,matrixmul,large,3468.4,0.004997,cold,200
204,graphgen,small,3031.7,0.003087,cold,200
205,fastfouriertransform,large,3806.9,0.005024,cold,200
206,fetchdata,large,3049.6,0.093985,cold,200
207,graphgen,medium,3044.6,0.013022,cold,200
208,resnet,large,3855.0,0.120129,cold,200
209,fetchdata,medium,2981.2,0.095432,cold,200
210,fetchdata,small,2833.2,0.097058,cold,200
211,grayscale,medium,2384.7,0.060772,cold,200
212,graphgen,medium,3073.2,0.012668,cold,200
213,genmatrix,large,2429.4,0.000806,cold,200
214,genmatrix,large,2439.9,0.000795,cold,200
215,fastfouriertransform,medium,2976.3,0.688513,cold,200
216,pagerank,medium,2436.7,0.045752,cold,200
217,resnet,large,3886.5,0.134642,cold,200
218,fetchdata,small,3115.0,0.093534,cold,200
219,fetchdata,small,3210.9,0.096705,cold,200
220,matrixmul,small,3310.5,0.00498,cold,200
221,fetchdata,large,3296.8,0.109187,cold,200
222,linpack,medium,2926.8,0.720785,cold,200
223,genmatrix,medium,2307.0,0.000239,cold,200
224,fetchdata,large,4240.8,0.097789,cold,200
225,fastfouriertransform,medium,3596.2,0.726244,cold,200
226,graphgen,medium,2582.3,0.016757,cold,200
227,genmatrix,small,2221.4,0.000103,cold,200
228,mobilenet,medium,2263.8,0.036455,cold,200
229,grayscale,small,2210.1,0.007606,cold,200
230,genmatrix,small,2187.5,0.000112,cold,200
231,genmatrix,medium,2184.7,0.000245,cold,200
232,linpack,medium,3602.3,0.735715,cold,200
233,fastfouriertransform,medium,4311.4,0.713328,cold,200
234,linpack,large,3582.8,0.005149,cold,200
235,pagerank,medium,2477.3,0.103658,cold,200
236,pagerank,medium,2355.9,0.045317,cold,200
237,graphgen,small,2828.5,0.002903,cold,200
238,grayscale,small,2223.7,0.008322,cold,200
239,resnet,medium,3980.6,0.12117,cold,200
240,graphgen,small,2828.5,0.003027,cold,200
241,resnet,medium,3799.3,0.137582,cold,200
242,linpack,large,3501.5,0.005124,cold,200
243,linpack,medium,4256.3,0.762607,cold,200
244,resnet,large,4074.1,0.132754,cold,200
245,fastfouriertransform,medium,4967.1,0.846331,cold,200
246,resnet,small,4435.9,0.121185,cold,200
247,grayscale,small,2133.3,0.007312,cold,200
248,matrixmul,small,3043.0,0.005004,cold,200
249,pagerank,large,3581.1,0.286892,cold,200
250,genmatrix,medium,2074.8,0.000214,cold,200
251,matrixmul,small,3043.4,0.005027,cold,200
252,linpack,large,4170.6,0.006556,cold,200
253,linpack,large,4168.6,0.006084,cold,200
254,fastfouriertransform,large,4882.0,0.009002,cold,200
255,grayscale,large,5216.9,2.877279,cold,200
256,grayscale,large,11424.5,2.84087,cold,200
257,matrixmul,medium,3518.8,0.542366,cold,200
258,matrixmul,large,3517.2,0.005373,cold,200
259,grayscale,large,13917.0,2.687845,cold,200
260,fetchdata,small,3006.7,0.09132,cold,200
261,matrixmul,large,11148.4,0.005067,cold,200
262,matrixmul,large,11140.5,0.005268,cold,200
263,fetchdata,large,3076.9,0.094253,cold,200
264,resnet,medium,4000.0,0.148603,cold,200
265,matrixmul,large,11118.4,0.005003,cold,200
266,graphgen,medium,3875.5,0.015234,cold,200
267,grayscale,small,7784.8,0.007306,cold,200
268,matrixmul,large,11151.3,0.004986,cold,200
269,resnet,large,4416.5,0.190301,cold,200
270,linpack,medium,5790.8,0.858148,cold,200
271,mobilenet,medium,2288.6,0.018176,cold,200
272,genmatrix,large,2357.5,0.000812,cold,200
273,mobilenet,large,2284.1,0.024259,cold,200
274,fetchdata,large,3075.8,0.101832,cold,200
275,fastfouriertransform,medium,5609.9,0.921932,cold,200
276,pagerank,large,3751.7,0.277215,cold,200
277,resnet,medium,4542.5,0.222326,cold,200
278,fastfouriertransform,small,5769.2,0.005091,cold,200
279,grayscale,small,7648.9,0.006967,cold,200
280,genmatrix,small,2284.6,0.000105,cold,200
281,graphgen,small,2328.7,0.005908,cold,200
282,genmatrix,medium,2283.7,0.000191,cold,200
283,resnet,small,3955.7,0.157224,cold,200
284,mobilenet,medium,2306.5,0.033861,cold,200
285,resnet,small,4622.4,0.156617,cold,200
286,matrixmul,medium,3814.2,0.529715,cold,200
287,matrixmul,small,3843.1,0.005918,cold,200
288,fetchdata,large,3041.1,0.099977,cold,200
289,graphgen,small,2298.6,0.006028,cold,200
290,matrixmul,small,3815.8,0.006385,cold,200
291,fetchdata,large,3105.0,0.096399,cold,200
292,pagerank,medium,2649.1,0.044688,cold,200
293,graphgen,large,2946.6,0.124426,cold,200
294,genmatrix,small,2275.3,0.000115,cold,200
295,mobilenet,small,2284.5,0.021179,cold,200
296,mobilenet,large,2285.5,0.026663,cold,200
297,pagerank,large,3812.1,0.293188,cold,200
298,resnet,medium,4687.5,0.208095,cold,200
299,mobilenet,large,2244.8,0.020724,cold,200
300,pagerank,medium,2608.6,0.04681,cold,200
301,pagerank,medium,2713.5,0.102564,cold,200
302,fetchdata,large,3070.3,0.089643,cold,200
303,mobilenet,medium,2296.1,0.018227,cold,200
304,grayscale,small,7427.4,0.006908,cold,200
305,grayscale,large,16142.0,2.80435,cold,200
306,mobilenet,large,2448.7,0.059795,cold,200
307,genmatrix,medium,2443.9,0.000202,cold,200
308,mobilenet,small,2461.4,0.027186,cold,200
309,grayscale,small,7377.2,0.00683,cold,200
310,grayscale,medium,10284.9,0.057977,cold,200
311,linpack,large,3609.8,0.008061,cold,200
312,fastfouriertransform,small,2421.4,0.006618,cold,200
313,fetchdata,small,3078.3,0.102448,cold,200
314,matrixmul,large,3602.9,0.006062,cold,200
315,fetchdata,large,3221.2,0.100964,cold,200
316,genmatrix,small,2387.6,0.000109,cold,200
317,matrixmul,medium,4076.5,0.53683,cold,200
318,linpack,large,6938.6,0.005155,cold,200
319,mobilenet,medium,2412.7,0.018348,cold,200
320,graphgen,small,2589.1,0.003154,cold,200
321,matrixmul,medium,4568.7,0.534406,cold,200
322,resnet,large,2794.1,0.378368,cold,200
323,graphgen,large,3337.8,0.065897,cold,200
324,matrixmul,medium,5082.6,0.522657,cold,200
325,graphgen,medium,3494.7,0.013114,cold,200
326,grayscale,medium,12375.1,0.057372,cold,200
327,matrixmul,large,5375.5,0.004965,cold,200
328,pagerank,large,4010.2,0.291919,cold,200
329,genmatrix,medium,2552.7,0.000199,cold,200
330,genmatrix,medium,2601.7,0.000193,cold,200
331,matrixmul,medium,5537.6,0.514339,cold,200
332,graphgen,medium,3219.2,0.013918,cold,200
333,linpack,large,3388.3,0.005609,cold,200
334,matrixmul,large,10425.3,0.004974,cold,200
335,fetchdata,medium,3168.5,0.098883,cold,200
336,fetchdata,large,3281.9,0.092974,cold,200
337,pagerank,small,2704.3,0.01008,cold,200
338,matrixmul,large,10467.3,0.005008,cold,200
339,resnet,large,2981.7,0.32398,cold,200
340,graphgen,small,3110.3,0.003364,cold,200
341,matrixmul,small,5449.6,0.004993,cold,200
342,mobilenet,small,2713.7,0.050478,cold,200
343,graphgen,medium,3212.6,0.014195,cold,200
344,matrixmul,medium,6002.5,0.591946,cold,200
