index,function,size,latency_ms,execution_time_sec,type,status
0,fastfouriertransform,small,2903.0,0.009851,cold,200
1,grayscale,small,3887.8,0.023457,cold,200
2,genmatrix,small,1858.9,0.007026,warm,200
3,fastfouriertransform,large,5787.4,0.004977,cold,200
4,pagerank,small,1988.8,0.279133,warm,200
5,resnet,medium,2318.1,0.133969,cold,200
6,graphgen,small,2154.0,0.004389,cold,200
7,fastfouriertransform,small,5752.6,0.005143,cold,200
8,genmatrix,large,1957.0,0.000969,warm,200
9,resnet,small,3417.8,0.173889,cold,200
10,pagerank,small,2008.9,0.051387,cold,200
11,pagerank,medium,2133.2,0.04451,cold,200
12,genmatrix,medium,1793.9,0.000196,warm,200
13,resnet,medium,3547.9,0.162259,cold,200
14,graphgen,small,4170.3,0.006614,cold,200
15,matrixmul,medium,2886.2,0.529967,cold,200
16,grayscale,small,3768.8,0.008685,cold,200
17,genmatrix,medium,1741.0,0.000218,warm,200
18,fastfouriertransform,small,2735.6,0.005918,cold,200
19,matrixmul,small,3960.3,0.005554,cold,200
20,linpack,medium,3120.9,0.666157,cold,200
21,resnet,medium,2317.3,0.162884,cold,200
22,graphgen,large,4380.5,0.080991,cold,200
23,mobilenet,large,2686.8,0.100349,cold,200
24,fastfouriertransform,medium,4062.0,0.700777,cold,200
25,fastfouriertransform,large,4051.4,0.005076,cold,200
26,grayscale,large,31373.4,2.673609,cold,200
27,resnet,medium,2427.7,0.16512,cold,200
28,resnet,small,2606.8,0.188217,cold,200
29,fastfouriertransform,small,4013.1,0.004968,cold,200
30,genmatrix,medium,1620.0,0.000216,warm,200
31,fastfouriertransform,small,3992.7,0.004957,cold,200
32,fastfouriertransform,medium,4696.7,0.728479,cold,200
33,grayscale,medium,3652.0,0.064554,cold,200
34,linpack,small,6458.9,0.005721,cold,200
35,linpack,medium,3600.8,0.657705,cold,200
36,genmatrix,large,1596.9,0.000846,warm,200
37,grayscale,large,31279.7,2.713094,cold,200
38,fastfouriertransform,large,3921.7,0.004978,cold,200
39,fetchdata,large,2637.1,0.139684,cold,200
40,genmatrix,small,1525.3,0.0001,warm,200
41,mobilenet,medium,2802.2,0.08111,cold,200
42,grayscale,large,31260.0,2.767612,cold,200
43,pagerank,small,1620.2,0.010525,warm,200
44,linpack,small,5575.1,0.005177,cold,200
45,genmatrix,small,1471.0,0.000132,warm,200
46,linpack,medium,4854.0,0.667337,cold,200
47,grayscale,small,3439.0,0.008095,cold,200
48,genmatrix,large,1497.2,0.000835,warm,200
49,linpack,small,4160.8,0.005427,cold,200
50,mobilenet,medium,2629.4,0.041631,cold,200
51,mobilenet,small,2456.3,0.044719,cold,200
52,grayscale,small,3395.9,0.008362,cold,200
53,genmatrix,large,1465.8,0.002633,warm,200
54,pagerank,large,2787.2,0.299602,cold,200
55,grayscale,large,31038.6,2.829325,cold,200
56,resnet,medium,2446.2,0.131817,cold,200
57,resnet,medium,3313.1,0.184225,cold,200
58,linpack,small,4065.5,0.005475,cold,200
59,fetchdata,large,3018.8,0.081648,cold,200
60,mobilenet,small,2406.5,0.027859,cold,200
61,graphgen,small,2652.5,0.003288,cold,200
62,fetchdata,large,2922.6,0.079114,cold,200
63,fetchdata,large,2819.8,0.087725,cold,200
64,matrixmul,large,3500.7,0.005596,cold,200
65,fastfouriertransform,medium,2909.6,0.641818,cold,200
66,matrixmul,large,3502.4,0.005555,cold,200
67,mobilenet,large,2743.2,0.051383,cold,200
68,grayscale,large,31116.0,3.139129,cold,200
69,graphgen,large,3758.7,0.067091,cold,200
70,fastfouriertransform,large,4323.9,0.005344,cold,200
71,pagerank,medium,1459.2,0.04593,warm,200
72,linpack,small,5258.4,0.005461,cold,200
73,grayscale,medium,3311.6,0.059085,cold,200
74,fetchdata,medium,2827.8,0.080665,cold,200
75,graphgen,large,3624.2,0.106518,cold,200
76,grayscale,large,30951.5,3.190919,cold,200
77,fetchdata,large,2427.3,0.083805,cold,200
78,fastfouriertransform,large,4249.7,0.005247,cold,200
79,grayscale,large,30941.7,3.472168,cold,200
80,pagerank,large,3285.8,0.334532,cold,200
81,genmatrix,small,1083.1,0.000103,warm,200
82,linpack,small,5183.2,0.005347,cold,200
83,pagerank,large,2870.8,0.29464,cold,200
84,graphgen,large,3644.6,0.08277,cold,200
85,linpack,medium,5084.9,0.656857,cold,200
86,graphgen,small,2347.1,0.005832,cold,200
87,linpack,medium,3759.1,0.6773,cold,200
88,genmatrix,small,1033.7,8.2e-05,warm,200
89,genmatrix,large,1156.7,0.000823,warm,200
90,fastfouriertransform,small,4131.5,0.005268,cold,200
91,mobilenet,small,2124.7,0.026572,cold,200
92,pagerank,small,1147.7,0.009986,warm,200
93,fetchdata,large,2347.9,0.079916,cold,200
94,mobilenet,large,2141.0,0.02981,cold,200
95,fetchdata,medium,2162.4,0.083028,cold,200
96,pagerank,large,1665.8,0.285637,warm,200
97,matrixmul,small,2604.2,0.005526,cold,200
98,pagerank,large,2012.6,0.285852,cold,200
99,genmatrix,large,983.2,0.000898,warm,200
100,grayscale,medium,3070.9,0.05798,cold,200
101,linpack,medium,5740.5,0.735484,cold,200
102,pagerank,medium,1253.7,0.044191,warm,200
103,fastfouriertransform,small,3995.2,0.005248,cold,200
104,genmatrix,small,972.6,0.000117,warm,200
105,linpack,small,5716.8,0.005674,cold,200
106,resnet,large,2094.1,0.144934,cold,200
107,genmatrix,large,1006.9,0.000829,warm,200
108,genmatrix,small,1189.2,0.000115,warm,200
109,fastfouriertransform,large,3961.3,0.005153,cold,200
110,graphgen,small,2218.3,0.003361,cold,200
111,fastfouriertransform,small,3945.3,0.005,cold,200
112,linpack,small,5673.1,0.005694,cold,200
113,pagerank,small,1058.3,0.010929,warm,200
114,grayscale,large,30606.5,3.043419,cold,200
115,mobilenet,small,2320.9,0.059026,cold,200
116,pagerank,small,1030.5,0.01026,warm,200
117,resnet,large,2164.0,0.169499,cold,200
118,mobilenet,small,2176.8,0.029865,cold,200
119,mobilenet,medium,2137.0,0.029916,cold,200
120,genmatrix,small,994.8,0.000107,warm,200
121,fastfouriertransform,large,3856.6,0.004977,cold,200
122,matrixmul,medium,2361.1,0.534724,cold,200
123,matrixmul,medium,2887.8,0.518489,cold,200
124,mobilenet,large,2081.3,0.032678,cold,200
125,graphgen,large,4413.1,0.094415,cold,200
126,fastfouriertransform,small,3800.8,0.004916,cold,200
127,matrixmul,large,2861.7,0.005049,cold,200
128,linpack,small,5518.5,0.006482,cold,200
129,genmatrix,small,1348.4,0.000119,warm,200
130,genmatrix,large,1374.7,0.000793,warm,200
131,mobilenet,small,1950.9,0.049172,warm,200
132,matrixmul,small,3970.3,0.00618,cold,200
133,grayscale,medium,2839.8,0.058064,cold,200
134,genmatrix,small,1571.5,0.000105,warm,200
135,mobilenet,large,1679.2,0.025717,warm,200
136,fastfouriertransform,small,3711.8,0.004871,cold,200
137,pagerank,small,2730.2,0.010929,cold,200
138,fastfouriertransform,small,3701.3,0.004853,cold,200
139,fetchdata,medium,2313.9,0.087835,cold,200
140,mobilenet,medium,2119.2,0.047188,cold,200
141,genmatrix,medium,1631.8,0.000198,warm,200
142,graphgen,small,4523.1,0.003239,cold,200
143,matrixmul,small,3868.2,0.005804,cold,200
144,matrixmul,medium,3265.7,0.533887,cold,200
145,mobilenet,medium,2105.5,0.031085,cold,200
146,matrixmul,large,6801.2,0.008185,cold,200
147,pagerank,large,3366.8,0.316449,cold,200
148,mobilenet,small,2079.2,0.024447,cold,200
149,genmatrix,medium,1639.6,0.000199,warm,200
150,genmatrix,small,1648.7,0.000185,warm,200
151,resnet,large,2469.8,0.121934,cold,200
152,pagerank,small,2595.9,0.012843,cold,200
153,linpack,small,5274.3,0.005963,cold,200
154,graphgen,large,5900.2,0.085866,cold,200
155,mobilenet,large,2061.5,0.030831,cold,200
156,pagerank,small,2568.3,0.01048,cold,200
157,graphgen,large,4030.5,0.117315,cold,200
158,fastfouriertransform,small,7724.2,0.005299,cold,200
159,fastfouriertransform,large,7735.6,0.004966,cold,200
160,fastfouriertransform,large,7711.8,0.006664,cold,200
161,genmatrix,medium,1724.2,0.000197,warm,200
162,fastfouriertransform,large,7707.1,0.00537,cold,200
163,genmatrix,large,1739.2,0.000786,warm,200
164,resnet,small,2462.0,0.121935,cold,200
165,resnet,small,2651.5,0.172005,cold,200
166,matrixmul,large,6631.6,0.005232,cold,200
167,resnet,large,2760.9,0.124698,cold,200
168,pagerank,medium,2582.2,0.11658,cold,200
169,grayscale,small,2231.0,0.009246,cold,200
170,linpack,small,4280.9,0.005332,cold,200
171,grayscale,medium,2649.3,0.057371,cold,200
172,fetchdata,large,2093.2,0.079691,cold,200
173,grayscale,medium,2502.8,0.059731,cold,200
174,linpack,small,5066.1,0.005363,cold,200
175,graphgen,medium,3794.2,0.024781,cold,200
176,resnet,large,2818.0,0.171773,cold,200
177,fastfouriertransform,small,3314.3,0.004838,cold,200
178,pagerank,small,2521.6,0.012197,cold,200
179,pagerank,medium,2558.1,0.051538,cold,200
180,fetchdata,medium,2097.3,0.078248,cold,200
181,fastfouriertransform,small,7505.7,0.005496,cold,200
182,linpack,medium,5666.9,0.669881,cold,200
183,fetchdata,medium,2106.2,0.078677,cold,200
184,pagerank,large,3353.6,0.301405,cold,200
185,grayscale,large,29780.3,2.77099,cold,200
186,pagerank,small,2472.7,0.010695,cold,200
187,pagerank,medium,2538.4,0.04812,cold,200
188,fastfouriertransform,small,7434.0,0.005452,cold,200
189,grayscale,small,2374.2,0.006906,cold,200
190,fastfouriertransform,large,7419.2,0.00519,cold,200
191,pagerank,small,2486.6,0.011487,cold,200
192,grayscale,medium,2633.7,0.058371,cold,200
193,resnet,small,2873.3,0.237237,cold,200
194,linpack,small,4048.2,0.005346,cold,200
195,grayscale,large,43013.6,2.692631,cold,200
196,mobilenet,medium,2044.4,0.029871,cold,200
197,graphgen,small,3595.4,0.005079,cold,200
198,matrixmul,medium,3282.5,0.558657,cold,200
199,graphgen,small,4494.8,0.003824,cold,200
200,linpack,small,5492.3,0.005291,cold,200
201,grayscale,small,2332.8,0.006812,cold,200
202,mobilenet,large,2105.1,0.030962,cold,200
203,matrixmul,large,3912.8,0.005614,cold,200
204,graphgen,small,4469.3,0.003702,cold,200
205,fastfouriertransform,large,7296.5,0.005125,cold,200
206,fetchdata,large,2146.3,0.084379,cold,200
207,graphgen,medium,4540.4,0.015198,cold,200
208,resnet,large,2962.1,0.231628,cold,200
209,fetchdata,medium,2136.7,0.079714,cold,200
210,fetchdata,small,2244.3,0.086924,cold,200
211,grayscale,medium,2317.9,0.058027,cold,200
212,graphgen,medium,4606.2,0.016766,cold,200
213,genmatrix,large,2199.7,0.000803,cold,200
214,genmatrix,large,2179.1,0.000835,cold,200
215,fastfouriertransform,medium,3666.7,0.724847,cold,200
216,pagerank,medium,3183.8,0.096453,cold,200
217,resnet,large,3263.0,0.379821,cold,200
218,fetchdata,small,2339.6,0.086514,cold,200
219,fetchdata,small,2242.5,0.09085,cold,200
220,matrixmul,small,3118.0,0.00519,cold,200
221,fetchdata,large,2307.6,0.076217,cold,200
222,linpack,medium,5920.3,0.652883,cold,200
223,genmatrix,medium,2131.8,0.000198,cold,200
224,fetchdata,large,2191.5,0.077362,cold,200
225,fastfouriertransform,medium,4226.3,0.637551,cold,200
226,graphgen,medium,3522.3,0.028318,cold,200
227,genmatrix,small,2094.6,0.000102,cold,200
228,mobilenet,medium,2151.7,0.026525,cold,200
229,grayscale,small,2156.4,0.007241,cold,200
230,genmatrix,small,2066.2,9.2e-05,cold,200
231,genmatrix,medium,2118.9,0.000177,cold,200
232,linpack,medium,6619.2,0.774251,cold,200
233,fastfouriertransform,medium,4852.2,0.710501,cold,200
234,linpack,large,6599.9,0.005598,cold,200
235,pagerank,medium,3039.6,0.045544,cold,200
236,pagerank,medium,2870.1,0.045832,cold,200
237,graphgen,small,3421.2,0.003054,cold,200
238,grayscale,small,2139.7,0.006797,cold,200
239,resnet,medium,3499.5,0.45494,cold,200
240,graphgen,small,3358.4,0.003157,cold,200
241,resnet,medium,3847.2,0.361714,cold,200
242,linpack,large,7341.4,0.005437,cold,200
243,linpack,medium,7332.4,0.806674,cold,200
244,resnet,large,3994.9,0.177927,cold,200
245,fastfouriertransform,medium,5468.7,0.742253,cold,200
246,resnet,small,4137.7,0.161242,cold,200
247,grayscale,small,28916.3,0.007368,cold,200
248,matrixmul,small,2841.0,0.005261,cold,200
249,pagerank,large,3305.9,0.300655,cold,200
250,genmatrix,medium,2119.1,0.000221,cold,200
251,matrixmul,small,2839.0,0.008001,cold,200
252,linpack,large,3469.4,0.005219,cold,200
253,linpack,large,3476.5,0.005166,cold,200
254,fastfouriertransform,large,5411.7,0.004914,cold,200
255,grayscale,large,42430.1,2.678602,cold,200
256,grayscale,large,42532.5,2.680921,cold,200
257,matrixmul,medium,3339.6,0.564885,cold,200
258,matrixmul,large,3347.9,0.006369,cold,200
259,grayscale,large,42475.1,2.682497,cold,200
260,fetchdata,small,2518.3,0.08491,cold,200
261,matrixmul,large,3325.8,0.005427,cold,200
262,matrixmul,large,7537.5,0.005058,cold,200
263,fetchdata,large,2518.3,0.094857,cold,200
264,resnet,medium,4333.6,0.376504,cold,200
265,matrixmul,large,7515.3,0.005055,cold,200
266,graphgen,medium,3254.9,0.019221,cold,200
