timestamp,pod,container_id,container_name,node,createdAt,startedAt
1776338075.507394962,genmatrix-00001-deployment-57fdd67855-stq7k,8921ebf8ec40a346f2b31278d027dd4c76e07d311b54ed6cd2db481f456a5ce2,queue-proxy,worker11,2026-04-16T05:14:40.206817343-06:00,2026-04-16T05:14:40.327418175-06:00
1776338075.507394962,pagerank-00001-deployment-669c956d7d-rwq44,565a993c42e3e4cad91c892ab14af7090b737e68c88dca623bd17fb7ea3dc0cb,queue-proxy,worker13,2026-04-16T05:14:40.591656899-06:00,2026-04-16T05:14:40.692493516-06:00
1776338075.507394962,resnet-00001-deployment-5ccbb786c-4l8rt,b188a014a2b08419a6702cc98be7eed56770b226c6ff5320e81703308c386773,queue-proxy,worker14,2026-04-16T05:14:40.768258304-06:00,2026-04-16T05:14:40.860729836-06:00
1776338086.130924337,mobilenet-00001-deployment-69d9c64d47-68rj8,83fe915e5c2d49ce9849f8c29b5aa729d4a52c0093cc62981707d718951af33f,queue-proxy,worker2,2026-04-16T13:14:44.580004224+02:00,2026-04-16T13:14:44.699400667+02:00
1776338086.130924337,linpack-00001-deployment-59cb5bb6f4-nq6q5,60daa93aa86ca2108375cd3f7f6e05664a756dfc8654bc0168cb08833994fb4e,queue-proxy,worker3,2026-04-16T13:14:43.719827853+02:00,2026-04-16T13:14:43.823829089+02:00
1776338086.130924337,matrixmul-00001-deployment-5975545bc-g2jsn,baf11cc390a822e01621d5dcf224a5533b4153b4fc0e08084d95fbcecd34cd27,queue-proxy,worker4,2026-04-16T13:14:43.542738396+02:00,2026-04-16T13:14:43.630718469+02:00
1776338086.130924337,graphgen-00001-deployment-f5bfdc858-scf4f,bc62cb994f29fe3949d08a73b104ff9201110789f2957671ad3b9a5967c91925,queue-proxy,worker6,2026-04-16T05:14:40.984886828-06:00,2026-04-16T05:14:41.085958773-06:00
1776338086.130924337,grayscale-00001-deployment-5875667469-f7cqk,7c671fc513b765f1b2efd16cb929972ddee3aa52c7a1b7217f69c69478465546,queue-proxy,worker7,2026-04-16T05:14:40.057715231-06:00,2026-04-16T05:14:40.147530441-06:00
1776338086.130924337,fastfouriertransform-00001-deployment-7f6c4dd4f-snpr4,239b9eba6f541c72e8b5132c010ab63b77d8e467aea9011afa4bb096a3b5e62d,queue-proxy,worker9,2026-04-16T05:14:39.945004757-06:00,2026-04-16T05:14:40.043678644-06:00
1776338086.130924337,fetchdata-00001-deployment-95bdf5d98-27dn6,d27c76ebaa44ef70467c5cc320d46fcd9c3c77f55de89beda217745be60b9f42,queue-proxy,worker12,2026-04-16T05:14:47.594570257-06:00,2026-04-16T05:14:47.688335186-06:00
1776338208.371197839,grayscale-00001-deployment-5875667469-vw7wd,110840604d254a6715f158c572afce50d5e98be50f260f50b22d7a94a46c24d2,queue-proxy,worker11,2026-04-16T05:16:46.487026369-06:00,2026-04-16T05:16:46.590398789-06:00
1776338428.082910733,grayscale-00001-deployment-5875667469-l2qt5,1480fa59954950208f04ec25a943ce26c5585eabd54428471d679e8ba6cf6bcc,queue-proxy,worker11,2026-04-16T05:20:30.818789428-06:00,2026-04-16T05:20:30.924467763-06:00
