timestamp,pod,container_id,container_name,node,createdAt,startedAt
1776341121.842488735,grayscale-00001-deployment-5875667469-f9sbq,a5c46825ce577c1e9ddfe22a75ac1c1110b4cdbc10dca66e0a315dd2b18844cf,queue-proxy,worker11,2026-04-16T06:05:26.253291489-06:00,2026-04-16T06:05:26.345747333-06:00
1776341121.842488735,resnet-00001-deployment-5ccbb786c-9sslf,a8ec3de29b59626a5fce24a59d56ad438d48d65350a38c6613877a269e1e6f5b,queue-proxy,worker13,2026-04-16T06:05:27.025482916-06:00,2026-04-16T06:05:27.112550682-06:00
1776341121.842488735,pagerank-00001-deployment-669c956d7d-lnlkj,9bffed6d5c9d6ad59690bdc8d9ddbdca24523c9afeaedb9be42e191513c237bb,queue-proxy,worker14,2026-04-16T06:05:26.853122416-06:00,2026-04-16T06:05:26.952343615-06:00
1776341132.530891795,linpack-00001-deployment-59cb5bb6f4-px9qz,4e973c4a8c3985f8e0e2e13cba2f2a75dfc817c63e83adf44b2388499fdcee6f,queue-proxy,worker2,2026-04-16T14:05:29.965772398+02:00,2026-04-16T14:05:30.071063577+02:00
1776341132.530891795,mobilenet-00001-deployment-69d9c64d47-7b8sx,c66e398e42ebbc6454ea7d80999a01dca453e1b7083afca545d8c821c4c9c2cc,queue-proxy,worker3,2026-04-16T14:05:30.581777238+02:00,2026-04-16T14:05:30.673265788+02:00
1776341132.530891795,matrixmul-00001-deployment-5975545bc-crjwt,d4c39eb99079d1e8a4422b4f40e85f8cb91d34f35dcb9e8d9fa323e1ae88b3d8,queue-proxy,worker4,2026-04-16T14:05:28.976017115+02:00,2026-04-16T14:05:29.069332551+02:00
1776341132.530891795,graphgen-00001-deployment-f5bfdc858-p5f79,be5b20990b856ccbcbf8fcdd281ca2d0652acbc60e3afc246306a8a23df7ada4,queue-proxy,worker6,2026-04-16T06:05:27.225654355-06:00,2026-04-16T06:05:27.321965518-06:00
1776341132.530891795,fastfouriertransform-00001-deployment-7f6c4dd4f-ddxr5,eafe39e0a87baba781a7bee3fce9e70e2483fbb95001256838c40ebf209c201d,queue-proxy,worker7,2026-04-16T06:05:26.119277438-06:00,2026-04-16T06:05:26.211564774-06:00
1776341132.530891795,genmatrix-00001-deployment-57fdd67855-czmqx,801791c085775d6b30af4b1ccffce7a7700b534ab053189eeee9d53bee6ff94a,queue-proxy,worker9,2026-04-16T06:05:26.466589222-06:00,2026-04-16T06:05:26.566806749-06:00
1776341132.530891795,fetchdata-00001-deployment-95bdf5d98-xsfxh,9cef350a160972559eaa76aca24530a8a9c5ec3583811d58eba3f0e1cf7f3ee2,queue-proxy,worker12,2026-04-16T06:05:33.779810056-06:00,2026-04-16T06:05:33.88970676-06:00
1776341144.755277020,grayscale-00001-deployment-5875667469-9vljt,f928d91997900101e088c2ff1b18cdbe05215eccaa6a9709a69c653b4ebb82d4,queue-proxy,worker5,2026-04-16T14:05:46.361224309+02:00,2026-04-16T14:05:46.447750604+02:00
1776341254.963036866,grayscale-00001-deployment-5875667469-sft42,8f12de9176e0582238a2787ea944fe7f3b081aef292a4abcd9a917111ed96a7d,queue-proxy,worker5,2026-04-16T14:07:32.419598566+02:00,2026-04-16T14:07:32.505343211+02:00
1776341474.482865490,grayscale-00001-deployment-5875667469-rktvt,f5d103252ef919b00b5a55ebcc1dfb10a1a44be1c7899ea620db7057d9ccde01,queue-proxy,worker10,2026-04-16T06:11:16.095957701-06:00,2026-04-16T06:11:16.189149409-06:00
