Date,Time,Power_W,Voltage_V,Current_A,Energy_kWh,Label
2026-08-10,09:11:48,62.4,245.7,0.48,0,idle
2026-08-10,09:11:49,62.4,245.7,0.48,0,idle
2026-08-10,09:11:50,62.4,245.7,0.48,0,idle
2026-08-10,09:11:51,62.4,245.7,0.48,0,idle
2026-08-10,09:11:52,62.4,245.1,0.475,0,idle
2026-08-10,09:11:53,62.4,245.1,0.475,0,idle
2026-08-10,09:11:54,62.4,245.1,0.475,0,idle
2026-08-10,09:11:55,62.4,245.1,0.475,0,idle
2026-08-10,09:11:56,62.4,245.1,0.475,0,idle
2026-08-10,09:11:57,63.6,245.2,0.478,0,idle
2026-08-10,09:11:58,63.6,245.2,0.478,0,idle
2026-08-10,09:11:59,63.6,245.2,0.478,0,idle
2026-08-10,09:12:00,63.6,245.2,0.478,0,idle
2026-08-10,09:12:01,63.6,245.2,0.478,0,idle
2026-08-10,09:12:02,62.4,245.0,0.47,0,idle
2026-08-10,09:12:03,62.4,245.0,0.47,0,idle
2026-08-10,09:12:04,62.4,245.0,0.47,0,idle
2026-08-10,09:12:05,62.4,245.0,0.47,0,idle
2026-08-10,09:12:06,62.4,245.0,0.47,0,idle
2026-08-10,09:12:07,64.3,245.9,0.483,0,idle
2026-08-10,09:12:08,64.3,245.9,0.483,0,idle
2026-08-10,09:12:09,64.3,245.9,0.483,0,idle
2026-08-10,09:12:10,64.3,245.9,0.483,0,idle
2026-08-10,09:12:11,64.3,245.9,0.483,0,idle
2026-08-10,09:12:12,63.2,245.4,0.48,0,idle
2026-08-10,09:12:13,63.2,245.4,0.48,0,idle
2026-08-10,09:12:14,63.2,245.4,0.48,0,idle
2026-08-10,09:12:15,63.2,245.4,0.48,0,idle
2026-08-10,09:12:16,63.2,245.4,0.48,0,idle
2026-08-10,09:12:17,64.6,245.5,0.493,0,idle
2026-08-10,09:12:18,64.6,245.5,0.493,0,idle
2026-08-10,09:12:19,64.6,245.5,0.493,0,idle
2026-08-10,09:12:20,64.6,245.5,0.493,0,idle
2026-08-10,09:12:21,64.6,245.5,0.493,0,idle
2026-08-10,09:12:22,62.1,244.9,0.473,0,idle
2026-08-10,09:12:23,62.1,244.9,0.473,0,idle
2026-08-10,09:12:24,62.1,244.9,0.473,0,idle
2026-08-10,09:12:25,62.1,244.9,0.473,0,idle
2026-08-10,09:12:26,63.6,245.3,0.487,0,idle
2026-08-10,09:12:27,63.6,245.3,0.487,0,idle
2026-08-10,09:12:28,63.6,245.3,0.487,0,idle
2026-08-10,09:12:29,63.6,245.3,0.487,0,idle
2026-08-10,09:12:30,63.6,245.3,0.487,0,idle
2026-08-10,09:12:31,63.6,245.3,0.487,0,idle
2026-08-10,09:12:32,62.6,246.0,0.477,0,idle
2026-08-10,09:12:33,62.6,246.0,0.477,0,idle
2026-08-10,09:12:34,62.6,246.0,0.477,0,idle
2026-08-10,09:12:35,62.6,246.0,0.477,0,idle
2026-08-10,09:12:36,63.6,245.5,0.477,0,idle
2026-08-10,09:12:37,63.6,245.5,0.477,0,idle
2026-08-10,09:12:38,63.6,245.5,0.477,0,idle
2026-08-10,09:12:39,63.6,245.5,0.477,0,idle
2026-08-10,09:12:40,63.6,245.5,0.477,0,idle
2026-08-10,09:12:41,62.4,245.6,0.477,0,idle
2026-08-10,09:12:42,62.4,245.6,0.477,0,idle
2026-08-10,09:12:43,62.4,245.6,0.477,0,idle
2026-08-10,09:12:44,62.4,245.6,0.477,0,idle
2026-08-10,09:12:45,62.4,245.6,0.477,0,idle
2026-08-10,09:12:46,63.4,244.9,0.485,0,idle
2026-08-10,09:12:47,63.4,244.9,0.485,0,idle
2026-08-10,09:12:48,63.4,244.9,0.485,0,idle
2026-08-10,09:12:49,63.4,244.9,0.485,0,idle
2026-08-10,09:12:50,63.4,244.9,0.485,0,idle
2026-08-10,09:12:51,62.9,245.4,0.483,0,idle
2026-08-10,09:12:52,62.9,245.4,0.483,0,idle
2026-08-10,09:12:53,62.9,245.4,0.483,0,idle
2026-08-10,09:12:54,62.9,245.4,0.483,0,idle
2026-08-10,09:12:55,62.9,245.4,0.483,0,idle
2026-08-10,09:12:56,62.3,244.7,0.479,0,idle
2026-08-10,09:12:57,62.3,244.7,0.479,0,idle
2026-08-10,09:12:58,62.3,244.7,0.479,0,idle
2026-08-10,09:12:59,62.3,244.7,0.479,0,idle
2026-08-10,09:13:00,62.3,244.7,0.479,0,idle
2026-08-10,09:13:01,63.1,245.3,0.485,0,idle
2026-08-10,09:13:02,63.1,245.3,0.485,0,idle
2026-08-10,09:13:03,63.1,245.3,0.485,0,idle
2026-08-10,09:13:04,63.1,245.3,0.485,0,idle
2026-08-10,09:13:05,63.1,245.3,0.485,0,idle
2026-08-10,09:13:07,62.6,245.6,0.476,0,idle
2026-08-10,09:13:08,62.6,245.6,0.476,0,idle
2026-08-10,09:13:09,62.6,245.6,0.476,0,adaptatif_50ms_rep1
2026-08-10,09:13:10,62.6,245.6,0.476,0,adaptatif_50ms_rep1
2026-08-10,09:13:11,62.6,245.6,0.476,0,adaptatif_50ms_rep1
2026-08-10,09:13:12,63.5,245.1,0.487,0,adaptatif_50ms_rep1
2026-08-10,09:13:13,63.5,245.1,0.487,0,adaptatif_50ms_rep1
2026-08-10,09:13:14,63.5,245.1,0.487,0,adaptatif_50ms_rep1
2026-08-10,09:13:15,63.5,245.1,0.487,0,idle
2026-08-10,09:13:16,63.5,245.1,0.487,0,idle
2026-08-10,09:13:17,82.9,245.1,0.589,0,idle
2026-08-10,09:13:18,82.9,245.1,0.589,0,idle
2026-08-10,09:13:19,82.9,245.1,0.589,0,idle
2026-08-10,09:13:20,82.9,245.1,0.589,0,idle
2026-08-10,09:13:21,82.9,245.1,0.589,0,idle
2026-08-10,09:13:22,86.9,245.4,0.618,0,idle
2026-08-10,09:13:23,86.9,245.4,0.618,0,idle
2026-08-10,09:13:24,86.9,245.4,0.618,0,idle
2026-08-10,09:13:25,86.9,245.4,0.618,0,idle
2026-08-10,09:13:26,86.9,245.4,0.618,0,idle
2026-08-10,09:13:27,87.1,245.5,0.622,0,idle
2026-08-10,09:13:28,87.1,245.5,0.622,0,idle
2026-08-10,09:13:29,87.1,245.5,0.622,0,idle
2026-08-10,09:13:30,87.1,245.5,0.622,0,idle
2026-08-10,09:13:31,87.1,245.5,0.622,0,idle
2026-08-10,09:13:32,84.3,245.6,0.615,0,idle
2026-08-10,09:13:33,84.3,245.6,0.615,0,idle
2026-08-10,09:13:34,84.3,245.6,0.615,0,idle
2026-08-10,09:13:35,84.3,245.6,0.615,0,idle
2026-08-10,09:13:36,84.3,245.6,0.615,0,idle
2026-08-10,09:13:37,80.6,245.3,0.58,0,idle
2026-08-10,09:13:38,80.6,245.3,0.58,0,idle
2026-08-10,09:13:39,80.6,245.3,0.58,0,idle
2026-08-10,09:13:40,80.6,245.3,0.58,0,idle
2026-08-10,09:13:41,80.6,245.3,0.58,0,idle
2026-08-10,09:13:42,82.0,245.3,0.596,0,idle
2026-08-10,09:13:43,82.0,245.3,0.596,0,idle
2026-08-10,09:13:44,82.0,245.3,0.596,0,idle
2026-08-10,09:13:45,82.0,245.3,0.596,0,idle
2026-08-10,09:13:46,82.0,245.3,0.596,0,idle
2026-08-10,09:13:47,82.9,245.6,0.592,0,idle
2026-08-10,09:13:48,82.9,245.6,0.592,0,idle
2026-08-10,09:13:49,82.9,245.6,0.592,0,idle
2026-08-10,09:13:50,82.9,245.6,0.592,0,idle
2026-08-10,09:13:51,82.9,245.6,0.592,0,idle
2026-08-10,09:13:52,80.6,245.4,0.584,0,idle
2026-08-10,09:13:53,80.6,245.4,0.584,0,idle
2026-08-10,09:13:54,80.6,245.4,0.584,0,idle
2026-08-10,09:13:55,80.6,245.4,0.584,0,idle
2026-08-10,09:13:56,80.6,245.4,0.584,0,idle
2026-08-10,09:13:57,81.5,245.3,0.582,0,idle
2026-08-10,09:13:58,81.5,245.3,0.582,0,idle
2026-08-10,09:13:59,81.5,245.3,0.582,0,idle
2026-08-10,09:14:00,81.5,245.3,0.582,0,idle
2026-08-10,09:14:01,81.5,245.3,0.582,0,idle
2026-08-10,09:14:02,81.3,245.6,0.588,0,idle
2026-08-10,09:14:03,81.3,245.6,0.588,0,idle
2026-08-10,09:14:04,81.3,245.6,0.588,0,idle
2026-08-10,09:14:05,81.3,245.6,0.588,0,idle
2026-08-10,09:14:06,81.3,245.6,0.588,0,idle
2026-08-10,09:14:07,84.3,245.0,0.606,0,idle
2026-08-10,09:14:08,84.3,245.0,0.606,0,idle
2026-08-10,09:14:09,84.3,245.0,0.606,0,idle
2026-08-10,09:14:10,84.3,245.0,0.606,0,idle
2026-08-10,09:14:11,84.3,245.0,0.606,0,idle
2026-08-10,09:14:12,86.0,244.6,0.613,0,idle
2026-08-10,09:14:13,86.0,244.6,0.613,0,idle
2026-08-10,09:14:14,86.0,244.6,0.613,0,idle
2026-08-10,09:14:15,86.0,244.6,0.613,0,idle
2026-08-10,09:14:16,86.0,244.6,0.613,0,idle
2026-08-10,09:14:17,84.2,244.9,0.606,0,idle
2026-08-10,09:14:18,84.2,244.9,0.606,0,idle
2026-08-10,09:14:19,84.2,244.9,0.606,0,idle
2026-08-10,09:14:20,84.2,244.9,0.606,0,idle
2026-08-10,09:14:21,84.2,244.9,0.606,0,idle
2026-08-10,09:14:22,75.7,245.4,0.548,0,idle
2026-08-10,09:14:23,75.7,245.4,0.548,0,idle
2026-08-10,09:14:24,75.7,245.4,0.548,0,idle
2026-08-10,09:14:25,75.7,245.4,0.548,0,idle
2026-08-10,09:14:26,75.7,245.4,0.548,0,idle
2026-08-10,09:14:27,85.2,245.5,0.594,0,idle
2026-08-10,09:14:28,85.2,245.5,0.594,0,idle
2026-08-10,09:14:29,85.2,245.5,0.594,0,idle
2026-08-10,09:14:30,85.2,245.5,0.594,0,idle
2026-08-10,09:14:31,85.2,245.5,0.594,0,idle
2026-08-10,09:14:32,74.7,244.9,0.543,0,idle
2026-08-10,09:14:33,74.7,244.9,0.543,0,idle
2026-08-10,09:14:34,74.7,244.9,0.543,0,idle
2026-08-10,09:14:35,74.7,244.9,0.543,0,idle
2026-08-10,09:14:36,74.7,244.9,0.543,0,idle
2026-08-10,09:14:37,78.2,245.1,0.558,0,idle
2026-08-10,09:14:38,78.2,245.1,0.558,0,idle
2026-08-10,09:14:39,78.2,245.1,0.558,0,idle
2026-08-10,09:14:40,78.2,245.1,0.558,0,idle
2026-08-10,09:14:41,78.2,245.1,0.558,0,idle
2026-08-10,09:14:42,78.4,244.5,0.56,0,idle
2026-08-10,09:14:43,78.4,244.5,0.56,0,idle
2026-08-10,09:14:44,78.4,244.5,0.56,0,idle
2026-08-10,09:14:45,78.4,244.5,0.56,0,idle
2026-08-10,09:14:46,78.4,244.5,0.56,0,idle
2026-08-10,09:14:47,74.8,245.1,0.539,0,idle
2026-08-10,09:14:48,74.8,245.1,0.539,0,idle
2026-08-10,09:14:49,74.8,245.1,0.539,0,idle
2026-08-10,09:14:50,74.8,245.1,0.539,0,idle
2026-08-10,09:14:51,84.7,244.5,0.614,0,idle
2026-08-10,09:14:52,84.7,244.5,0.614,0,idle
2026-08-10,09:14:53,84.7,244.5,0.614,0,idle
2026-08-10,09:14:54,84.7,244.5,0.614,0,idle
2026-08-10,09:14:55,84.7,244.5,0.614,0,idle
2026-08-10,09:14:56,64.3,245.3,0.488,0,idle
2026-08-10,09:14:57,64.3,245.3,0.488,0,idle
2026-08-10,09:14:58,64.3,245.3,0.488,0,idle
2026-08-10,09:14:59,64.3,245.3,0.488,0,idle
2026-08-10,09:15:00,64.3,245.3,0.488,0,idle
2026-08-10,09:15:01,63.3,244.9,0.483,0,idle
2026-08-10,09:15:02,63.3,244.9,0.483,0,idle
2026-08-10,09:15:03,63.3,244.9,0.483,0,idle
2026-08-10,09:15:04,63.3,244.9,0.483,0,idle
2026-08-10,09:15:05,63.3,244.9,0.483,0,idle
2026-08-10,09:15:06,63.4,245.2,0.484,0,idle
2026-08-10,09:15:07,63.4,245.2,0.484,0,idle
2026-08-10,09:15:08,63.4,245.2,0.484,0,idle
2026-08-10,09:15:09,63.4,245.2,0.484,0,idle
2026-08-10,09:15:10,63.4,245.2,0.484,0,idle
2026-08-10,09:15:11,63.9,245.6,0.482,0,idle
2026-08-10,09:15:12,63.9,245.6,0.482,0,idle
2026-08-10,09:15:14,63.9,245.6,0.482,0,idle
2026-08-10,09:15:15,63.9,245.6,0.482,0,idle
2026-08-10,09:15:16,63.9,245.6,0.482,0,idle
2026-08-10,09:15:17,62.1,244.8,0.471,0,idle
2026-08-10,09:15:18,62.1,244.8,0.471,0,idle
2026-08-10,09:15:19,62.1,244.8,0.471,0,idle
2026-08-10,09:15:20,62.1,244.8,0.471,0,idle
2026-08-10,09:15:21,62.1,244.8,0.471,0,idle
2026-08-10,09:15:22,62.2,244.2,0.472,0,idle
2026-08-10,09:15:23,62.2,244.2,0.472,0,idle
2026-08-10,09:15:24,62.2,244.2,0.472,0,idle
2026-08-10,09:15:25,62.2,244.2,0.472,0,idle
