Date,Time,Power_W,Voltage_V,Current_A,Energy_kWh,Label
2026-08-04,17:47:22,66.6,241.5,0.505,2.12,idle
2026-08-04,17:47:23,66.6,241.5,0.505,2.12,idle
2026-08-04,17:47:24,66.6,241.5,0.505,2.12,idle
2026-08-04,17:47:25,66.6,241.5,0.505,2.12,idle
2026-08-04,17:47:26,65.8,241.9,0.498,2.12,idle
2026-08-04,17:47:27,65.8,241.9,0.498,2.12,idle
2026-08-04,17:47:28,65.8,241.9,0.498,2.12,idle
2026-08-04,17:47:29,65.8,241.9,0.498,2.12,idle
2026-08-04,17:47:30,65.8,241.9,0.498,2.12,idle
2026-08-04,17:47:31,68.1,242.0,0.512,2.12,idle
2026-08-04,17:47:32,68.1,242.0,0.512,2.12,idle
2026-08-04,17:47:33,68.1,242.0,0.512,2.12,idle
2026-08-04,17:47:34,68.1,242.0,0.512,2.12,idle
2026-08-04,17:47:35,68.1,242.0,0.512,2.12,idle
2026-08-04,17:47:36,67.2,242.0,0.507,2.12,idle
2026-08-04,17:47:37,67.2,242.0,0.507,2.12,idle
2026-08-04,17:47:38,67.2,242.0,0.507,2.12,idle
2026-08-04,17:47:39,67.2,242.0,0.507,2.12,idle
2026-08-04,17:47:40,67.2,242.0,0.507,2.12,idle
2026-08-04,17:47:41,66.1,240.8,0.499,2.12,idle
2026-08-04,17:47:42,66.1,240.8,0.499,2.12,idle
2026-08-04,17:47:43,66.1,240.8,0.499,2.12,idle
2026-08-04,17:47:44,66.1,240.8,0.499,2.12,idle
2026-08-04,17:47:45,66.1,240.8,0.499,2.12,idle
2026-08-04,17:47:46,66.9,241.8,0.506,2.12,idle
2026-08-04,17:47:47,66.9,241.8,0.506,2.12,idle
2026-08-04,17:47:48,66.9,241.8,0.506,2.12,idle
2026-08-04,17:47:49,66.9,241.8,0.506,2.12,idle
2026-08-04,17:47:50,66.9,241.8,0.506,2.12,idle
2026-08-04,17:47:51,66.7,242.1,0.505,2.12,idle
2026-08-04,17:47:52,66.7,242.1,0.505,2.12,idle
2026-08-04,17:47:53,66.7,242.1,0.505,2.12,idle
2026-08-04,17:47:54,66.7,242.1,0.505,2.12,idle
2026-08-04,17:47:55,66.7,242.1,0.505,2.12,idle
2026-08-04,17:47:56,66.9,242.1,0.51,2.12,idle
2026-08-04,17:47:57,66.9,242.1,0.51,2.12,idle
2026-08-04,17:47:58,66.9,242.1,0.51,2.12,idle
2026-08-04,17:47:59,66.9,242.1,0.51,2.12,idle
2026-08-04,17:48:00,66.9,242.1,0.51,2.12,idle
2026-08-04,17:48:01,66.9,242.1,0.51,2.12,idle
2026-08-04,17:48:02,66.9,242.1,0.51,2.12,idle
2026-08-04,17:48:03,66.9,242.1,0.51,2.12,idle
2026-08-04,17:48:04,66.9,242.1,0.51,2.12,idle
2026-08-04,17:48:05,66.9,242.1,0.51,2.12,idle
2026-08-04,17:48:06,66.9,242.1,0.51,2.12,idle
2026-08-04,17:48:07,66.9,242.1,0.51,2.12,idle
2026-08-04,17:48:08,66.9,242.1,0.51,2.12,idle
2026-08-04,17:48:09,66.9,242.1,0.51,2.12,idle
2026-08-04,17:48:10,66.9,242.1,0.51,2.12,idle
2026-08-04,17:48:11,66.9,242.1,0.51,2.12,idle
2026-08-04,17:48:12,66.9,242.1,0.51,2.12,idle
2026-08-04,17:48:13,66.9,242.1,0.51,2.12,idle
2026-08-04,17:48:14,66.9,242.1,0.51,2.12,idle
2026-08-04,17:48:15,66.9,242.1,0.51,2.12,idle
2026-08-04,17:48:16,66.9,242.1,0.51,2.12,idle
2026-08-04,17:48:17,66.9,242.1,0.51,2.12,idle
2026-08-04,17:48:18,66.9,242.1,0.51,2.12,idle
2026-08-04,17:48:19,66.9,242.1,0.51,2.12,idle
2026-08-04,17:48:20,66.9,242.1,0.51,2.12,idle
2026-08-04,17:48:21,66.9,242.1,0.51,2.12,idle
2026-08-04,17:48:22,66.9,242.1,0.51,2.12,idle
2026-08-04,17:48:23,66.9,242.1,0.51,2.12,idle
2026-08-04,17:48:24,66.9,242.1,0.51,2.12,idle
2026-08-04,17:48:25,66.9,242.1,0.51,2.12,idle
2026-08-04,17:48:26,66.9,242.1,0.51,2.12,idle
2026-08-04,17:48:27,66.9,242.1,0.51,2.12,idle
2026-08-04,17:48:28,66.9,242.1,0.51,2.12,idle
2026-08-04,17:48:29,66.9,242.1,0.51,2.12,idle
2026-08-04,17:48:30,66.9,242.1,0.51,2.12,idle
2026-08-04,17:48:31,66.9,242.1,0.51,2.12,idle
2026-08-04,17:48:32,66.9,242.1,0.51,2.12,idle
2026-08-04,17:48:33,66.9,242.1,0.51,2.12,idle
2026-08-04,17:48:34,66.9,242.1,0.51,2.12,idle
2026-08-04,17:48:35,66.9,242.1,0.51,2.12,idle
2026-08-04,17:48:36,66.9,242.1,0.51,2.12,idle
2026-08-04,17:48:37,66.9,242.1,0.51,2.12,idle
2026-08-04,17:48:38,66.9,242.1,0.51,2.12,idle
2026-08-04,17:48:39,66.9,242.1,0.51,2.12,idle
2026-08-04,17:48:40,66.9,242.1,0.51,2.12,idle
2026-08-04,17:48:41,66.9,242.1,0.51,2.12,idle
2026-08-04,17:48:42,66.9,242.1,0.51,2.12,idle
2026-08-04,17:48:43,66.9,242.1,0.51,2.12,idle
2026-08-04,17:48:44,66.9,242.1,0.51,2.12,idle
2026-08-04,17:48:45,66.9,242.1,0.51,2.12,idle
2026-08-04,17:48:46,66.9,242.1,0.51,2.12,idle
2026-08-04,17:48:47,66.9,242.1,0.51,2.12,idle
