index,function,size,latency_ms,execution_time_sec,type,status
0,fastfouriertransform,small,1716.2,0.008015,warm,200
1,grayscale,small,1313.5,0.014903,warm,200
2,genmatrix,small,1613.4,0.00974,warm,200
3,fastfouriertransform,large,1430.6,0.005129,warm,200
4,pagerank,small,1742.7,0.27047,warm,200
5,resnet,medium,1835.3,0.145069,warm,200
6,graphgen,small,1613.6,0.00455,warm,200
7,fastfouriertransform,small,1023.3,0.005352,warm,200
8,genmatrix,large,1046.0,0.000858,warm,200
9,resnet,small,1992.2,0.154675,warm,200
10,pagerank,small,1157.5,0.010884,warm,200
11,pagerank,medium,1152.4,0.045432,warm,200
12,genmatrix,medium,662.5,0.000653,warm,200
13,resnet,medium,1210.6,0.171317,warm,200
14,graphgen,small,835.8,0.002859,warm,200
15,matrixmul,medium,2206.2,0.504291,cold,200
16,grayscale,small,16.2,0.007359,warm,200
17,genmatrix,medium,114.1,0.000263,warm,200
18,fastfouriertransform,small,21.8,0.005078,warm,200
19,matrixmul,small,1823.4,0.004989,warm,200
20,linpack,medium,2001.1,0.662735,cold,200
21,resnet,medium,639.2,0.226712,warm,200
22,graphgen,large,560.1,0.101809,warm,200
23,mobilenet,large,1779.9,0.076211,warm,200
24,fastfouriertransform,medium,628.1,0.612737,warm,200
25,fastfouriertransform,large,536.1,0.006246,warm,200
26,grayscale,large,2927.4,2.748086,cold,200
27,resnet,medium,326.6,0.133264,warm,200
28,resnet,small,461.1,0.234058,warm,200
29,fastfouriertransform,small,146.2,0.006785,warm,200
30,genmatrix,medium,9.4,0.000205,warm,200
31,fastfouriertransform,small,20.1,0.007061,warm,200
32,fastfouriertransform,medium,656.0,0.638795,warm,200
33,grayscale,medium,2211.2,0.062361,cold,200
34,linpack,small,610.0,0.005335,warm,200
35,linpack,medium,1159.3,0.647502,warm,200
36,genmatrix,large,35.9,0.000775,warm,200
37,grayscale,large,7322.9,2.680677,cold,200
38,fastfouriertransform,large,64.3,0.004798,warm,200
39,fetchdata,large,1723.2,0.144594,warm,200
40,genmatrix,small,7.0,0.000115,warm,200
41,mobilenet,medium,22.7,0.017983,warm,200
42,grayscale,large,6807.1,2.675384,cold,200
