index,function,size,latency_ms,execution_time_sec,type,status
0,fastfouriertransform,small,2035.4,0.007242,cold,200
1,grayscale,small,1313.0,0.014243,warm,200
2,genmatrix,small,1927.2,0.008416,warm,200
3,fastfouriertransform,large,17.8,0.004951,warm,200
4,pagerank,small,1799.3,0.258018,warm,200
5,resnet,medium,1768.8,0.128534,warm,200
6,graphgen,small,1507.5,0.004181,warm,200
7,fastfouriertransform,small,21.0,0.007763,warm,200
8,genmatrix,large,37.6,0.001245,warm,200
9,resnet,small,124.3,0.119283,warm,200
10,pagerank,small,30.5,0.017826,warm,200
11,pagerank,medium,136.9,0.063563,warm,200
12,genmatrix,medium,10.0,0.000203,warm,200
13,resnet,medium,127.1,0.118955,warm,200
14,graphgen,small,26.6,0.002804,warm,200
15,matrixmul,medium,1975.7,0.505172,warm,200
16,grayscale,small,12.6,0.006965,warm,200
17,genmatrix,medium,12.8,0.000286,warm,200
18,fastfouriertransform,small,21.9,0.007783,warm,200
19,matrixmul,small,17.1,0.004961,warm,200
20,linpack,medium,2421.4,0.678068,cold,200
21,resnet,medium,155.8,0.148998,warm,200
22,graphgen,large,554.1,0.128368,warm,200
23,mobilenet,large,1742.2,0.046913,warm,200
24,fastfouriertransform,medium,616.9,0.604183,warm,200
25,fastfouriertransform,large,18.5,0.004904,warm,200
26,grayscale,large,2784.5,2.675637,cold,200
27,resnet,medium,154.0,0.148416,warm,200
28,resnet,small,128.5,0.12089,warm,200
29,fastfouriertransform,small,20.7,0.007747,warm,200
30,genmatrix,medium,10.8,0.000202,warm,200
31,fastfouriertransform,small,17.5,0.004942,warm,200
32,fastfouriertransform,medium,611.2,0.598731,warm,200
33,grayscale,medium,68.4,0.057438,warm,200
34,linpack,small,12.3,0.005145,warm,200
35,linpack,medium,677.4,0.669314,warm,200
36,genmatrix,large,51.3,0.001201,warm,200
37,grayscale,large,2827.6,2.714232,cold,200
38,fastfouriertransform,large,21.1,0.007723,warm,200
39,fetchdata,large,1962.0,0.125408,warm,200
40,genmatrix,small,5.2,0.000112,warm,200
41,mobilenet,medium,29.2,0.023541,warm,200
42,grayscale,large,2794.8,2.685339,cold,200
43,pagerank,small,26.3,0.015621,warm,200
44,linpack,small,12.6,0.0051,warm,200
45,genmatrix,small,6.8,0.000161,warm,200
46,linpack,medium,680.3,0.67221,warm,200
47,grayscale,small,12.0,0.006857,warm,200
48,genmatrix,large,50.3,0.001217,warm,200
49,linpack,small,15.1,0.008116,warm,200
50,mobilenet,medium,50.5,0.044673,warm,200
51,mobilenet,small,28.6,0.023038,warm,200
52,grayscale,small,11.7,0.006892,warm,200
53,genmatrix,large,35.9,0.000775,warm,200
54,pagerank,large,389.9,0.280561,warm,200
55,grayscale,large,2790.9,2.679517,cold,200
56,resnet,medium,128.7,0.119866,warm,200
57,resnet,medium,140.9,0.135606,warm,200
58,linpack,small,15.3,0.008125,warm,200
59,fetchdata,large,80.7,0.075239,warm,200
60,mobilenet,small,33.2,0.023143,warm,200
61,graphgen,small,38.0,0.004355,warm,200
62,fetchdata,large,79.9,0.075534,warm,200
63,fetchdata,large,81.5,0.076736,warm,200
64,matrixmul,large,19.6,0.004993,warm,200
65,fastfouriertransform,medium,678.8,0.65941,warm,200
66,matrixmul,large,24.1,0.007917,warm,200
67,mobilenet,large,41.7,0.032899,warm,200
68,grayscale,large,2818.9,2.709976,cold,200
