index,function,size,latency_ms,execution_time_sec,type,status
0,fastfouriertransform,small,2058.9,0.007445,cold,200
1,grayscale,small,2059.8,0.02543,cold,200
2,genmatrix,small,1821.4,0.010228,warm,200
3,fastfouriertransform,large,33.9,0.005643,warm,200
4,pagerank,small,2242.5,0.286742,cold,200
5,resnet,medium,2247.3,0.183041,cold,200
6,graphgen,small,1484.3,0.004171,warm,200
7,fastfouriertransform,small,24.9,0.007715,warm,200
8,genmatrix,large,51.9,0.001831,warm,200
9,resnet,small,127.7,0.123165,warm,200
10,pagerank,small,19.2,0.010919,warm,200
11,pagerank,medium,105.9,0.045267,warm,200
12,genmatrix,medium,219.4,0.000296,warm,200
13,resnet,medium,153.2,0.147395,warm,200
14,graphgen,small,26.6,0.002774,warm,200
15,matrixmul,medium,2437.8,0.507038,cold,200
16,grayscale,small,18.6,0.011657,warm,200
17,genmatrix,medium,10.6,0.000226,warm,200
18,fastfouriertransform,small,20.6,0.007316,warm,200
19,matrixmul,small,17.0,0.005001,warm,200
20,linpack,medium,2427.1,0.663955,cold,200
21,resnet,medium,144.5,0.139256,warm,200
22,graphgen,large,572.4,0.141134,warm,200
23,mobilenet,large,1880.7,0.047177,warm,200
24,fastfouriertransform,medium,655.8,0.643011,warm,200
25,fastfouriertransform,large,18.1,0.004955,warm,200
26,grayscale,large,2830.2,2.718157,cold,200
27,resnet,medium,155.9,0.149987,warm,200
28,resnet,small,126.4,0.121094,warm,200
29,fastfouriertransform,small,21.7,0.00492,warm,200
30,genmatrix,medium,10.1,0.000204,warm,200
31,fastfouriertransform,small,22.6,0.005002,warm,200
32,fastfouriertransform,medium,620.7,0.604461,warm,200
33,grayscale,medium,69.6,0.058337,warm,200
34,linpack,small,12.4,0.005145,warm,200
35,linpack,medium,646.9,0.639473,warm,200
36,genmatrix,large,48.6,0.001156,warm,200
37,grayscale,large,2842.2,2.730022,cold,200
38,fastfouriertransform,large,21.1,0.007725,warm,200
39,fetchdata,large,1782.6,0.126123,warm,200
