index,function,size,latency_ms,execution_time_sec,type,status
0,fastfouriertransform,small,1788.6,0.008271,warm,200
1,grayscale,small,1517.8,0.017507,warm,200
2,genmatrix,small,1673.6,0.009565,warm,200
3,fastfouriertransform,large,33.2,0.005147,warm,200
4,pagerank,small,1811.9,0.245111,warm,200
5,resnet,medium,1862.7,0.133673,warm,200
6,graphgen,small,1692.8,0.005737,warm,200
7,fastfouriertransform,small,22.7,0.007768,warm,200
8,genmatrix,large,52.4,0.001745,warm,200
9,resnet,small,125.3,0.120514,warm,200
10,pagerank,small,27.0,0.017511,warm,200
11,pagerank,medium,117.7,0.045174,warm,200
12,genmatrix,medium,13.1,0.00029,warm,200
13,resnet,medium,153.7,0.148601,warm,200
14,graphgen,small,38.1,0.00431,warm,200
15,matrixmul,medium,2220.2,0.50602,cold,200
16,grayscale,small,16.7,0.01088,warm,200
17,genmatrix,medium,9.8,0.000205,warm,200
18,fastfouriertransform,small,17.4,0.00495,warm,200
19,matrixmul,small,16.8,0.004995,warm,200
20,linpack,medium,2064.9,0.646199,cold,200
21,resnet,medium,142.3,0.134207,warm,200
22,graphgen,large,526.1,0.098967,warm,200
23,mobilenet,large,1897.5,0.045706,warm,200
24,fastfouriertransform,medium,673.9,0.659149,warm,200
25,fastfouriertransform,large,17.3,0.004948,warm,200
26,grayscale,large,2825.7,2.716218,cold,200
27,resnet,medium,207.9,0.202387,warm,200
28,resnet,small,124.8,0.12007,warm,200
29,fastfouriertransform,small,21.5,0.004915,warm,200
30,genmatrix,medium,13.6,0.000288,warm,200
31,fastfouriertransform,small,24.9,0.007743,warm,200
32,fastfouriertransform,medium,644.5,0.627616,warm,200
33,grayscale,medium,69.0,0.057351,warm,200
34,linpack,small,15.2,0.008142,warm,200
35,linpack,medium,656.3,0.647308,warm,200
36,genmatrix,large,36.5,0.000779,warm,200
37,grayscale,large,2816.2,2.707316,cold,200
38,fastfouriertransform,large,24.6,0.007734,warm,200
39,fetchdata,large,1687.9,0.127791,warm,200
40,genmatrix,small,6.3,0.000152,warm,200
41,mobilenet,medium,32.6,0.026715,warm,200
42,grayscale,large,2796.2,2.685743,cold,200
43,pagerank,small,18.6,0.010106,warm,200
44,linpack,small,16.3,0.008049,warm,200
45,genmatrix,small,5.7,0.000119,warm,200
46,linpack,medium,651.2,0.643756,warm,200
47,grayscale,small,12.0,0.006839,warm,200
48,genmatrix,large,35.8,0.000778,warm,200
49,linpack,small,12.4,0.005128,warm,200
50,mobilenet,medium,29.5,0.022871,warm,200
51,mobilenet,small,28.6,0.023008,warm,200
52,grayscale,small,12.4,0.006915,warm,200
53,genmatrix,large,51.0,0.001166,warm,200
54,pagerank,large,363.0,0.268914,warm,200
55,grayscale,large,2830.1,2.716976,cold,200
56,resnet,medium,211.4,0.206188,warm,200
57,resnet,medium,129.8,0.124921,warm,200
58,linpack,small,12.2,0.005127,warm,200
59,fetchdata,large,81.2,0.076414,warm,200
60,mobilenet,small,95.7,0.084917,warm,200
61,graphgen,small,26.7,0.002782,warm,200
62,fetchdata,large,90.2,0.085048,warm,200
63,fetchdata,large,87.3,0.082581,warm,200
64,matrixmul,large,23.3,0.00795,warm,200
