index,function,size,latency_ms,execution_time_sec,type,status
0,fastfouriertransform,small,1566.9,0.006627,warm,200
1,grayscale,small,1391.6,0.016913,warm,200
2,genmatrix,small,1346.1,0.006428,warm,200
3,fastfouriertransform,large,18.1,0.005062,warm,200
4,pagerank,small,1742.2,0.287388,warm,200
5,resnet,medium,1869.3,0.131691,warm,200
6,graphgen,small,1551.0,0.004124,warm,200
7,fastfouriertransform,small,21.3,0.007761,warm,200
8,genmatrix,large,49.4,0.001718,warm,200
9,resnet,small,126.0,0.120502,warm,200
10,pagerank,small,25.5,0.016793,warm,200
11,pagerank,medium,132.1,0.060856,warm,200
12,genmatrix,medium,12.8,0.000275,warm,200
13,resnet,medium,128.1,0.12322,warm,200
14,graphgen,small,26.3,0.002748,warm,200
15,matrixmul,medium,2404.1,0.813565,cold,200
16,grayscale,small,22.6,0.011704,warm,200
17,genmatrix,medium,10.8,0.000218,warm,200
18,fastfouriertransform,small,21.3,0.007862,warm,200
19,matrixmul,small,22.8,0.007921,warm,200
20,linpack,medium,2055.7,0.65279,cold,200
21,resnet,medium,192.7,0.187378,warm,200
22,graphgen,large,547.6,0.125974,warm,200
23,mobilenet,large,1849.9,0.045372,warm,200
24,fastfouriertransform,medium,622.6,0.609977,warm,200
25,fastfouriertransform,large,17.4,0.005059,warm,200
26,grayscale,large,2805.9,2.692179,cold,200
27,resnet,medium,153.3,0.147369,warm,200
28,resnet,small,125.2,0.120145,warm,200
29,fastfouriertransform,small,24.7,0.007733,warm,200
30,genmatrix,medium,13.2,0.000285,warm,200
31,fastfouriertransform,small,20.8,0.004966,warm,200
32,fastfouriertransform,medium,621.2,0.604287,warm,200
33,grayscale,medium,68.5,0.05767,warm,200
34,linpack,small,12.1,0.005111,warm,200
35,linpack,medium,665.4,0.643289,warm,200
36,genmatrix,large,35.8,0.000779,warm,200
37,grayscale,large,2842.7,2.729158,cold,200
38,fastfouriertransform,large,21.3,0.007718,warm,200
39,fetchdata,large,1682.9,0.137692,warm,200
40,genmatrix,small,6.7,0.000151,warm,200
41,mobilenet,medium,33.4,0.023733,warm,200
42,grayscale,large,2819.0,2.707769,cold,200
43,pagerank,small,26.7,0.015732,warm,200
44,linpack,small,12.3,0.005137,warm,200
45,genmatrix,small,5.3,0.000118,warm,200
46,linpack,medium,687.6,0.679158,warm,200
47,grayscale,small,11.8,0.006829,warm,200
48,genmatrix,large,48.5,0.001217,warm,200
49,linpack,small,11.8,0.005133,warm,200
50,mobilenet,medium,32.2,0.022981,warm,200
51,mobilenet,small,29.0,0.024159,warm,200
52,grayscale,small,12.3,0.00695,warm,200
53,genmatrix,large,35.1,0.000772,warm,200
54,pagerank,large,398.0,0.284405,warm,200
55,grayscale,large,2837.4,2.723753,cold,200
56,resnet,medium,124.8,0.119844,warm,200
57,resnet,medium,151.1,0.146585,warm,200
58,linpack,small,14.9,0.008156,warm,200
59,fetchdata,large,83.9,0.075821,warm,200
60,mobilenet,small,32.8,0.023729,warm,200
61,graphgen,small,37.9,0.004386,warm,200
62,fetchdata,large,81.2,0.07626,warm,200
63,fetchdata,large,87.8,0.083278,warm,200
64,matrixmul,large,23.4,0.007941,warm,200
65,fastfouriertransform,medium,654.7,0.637395,warm,200
66,matrixmul,large,23.4,0.007939,warm,200
67,mobilenet,large,29.0,0.023541,warm,200
68,grayscale,large,2785.7,2.676216,cold,200
69,graphgen,large,518.6,0.095294,warm,200
70,fastfouriertransform,large,17.8,0.004925,warm,200
71,pagerank,medium,91.1,0.067006,warm,200
72,linpack,small,12.2,0.005167,warm,200
73,grayscale,medium,68.6,0.057139,warm,200
74,fetchdata,medium,144.2,0.138526,warm,200
75,graphgen,large,521.0,0.09212,warm,200
76,grayscale,large,2847.2,2.735181,cold,200
77,fetchdata,large,83.6,0.07869,warm,200
78,fastfouriertransform,large,21.1,0.00506,warm,200
79,grayscale,large,2780.6,2.669453,cold,200
80,pagerank,large,448.3,0.277177,warm,200
81,genmatrix,small,5.5,0.000103,warm,200
82,linpack,small,12.6,0.005128,warm,200
83,pagerank,large,384.9,0.290664,warm,200
84,graphgen,large,489.2,0.066911,warm,200
85,linpack,medium,674.5,0.667413,warm,200
86,graphgen,small,220.9,0.004365,warm,200
87,linpack,medium,664.9,0.657472,warm,200
88,genmatrix,small,6.7,0.000142,warm,200
89,genmatrix,large,35.3,0.000781,warm,200
90,fastfouriertransform,small,21.8,0.005013,warm,200
91,mobilenet,small,22.4,0.01775,warm,200
92,pagerank,small,26.2,0.01592,warm,200
93,fetchdata,large,91.0,0.085227,warm,200
94,mobilenet,large,35.3,0.028882,warm,200
95,fetchdata,medium,89.7,0.084153,warm,200
96,pagerank,large,371.7,0.292546,warm,200
97,matrixmul,small,23.0,0.007908,warm,200
98,pagerank,large,460.8,0.314963,warm,200
99,genmatrix,large,35.9,0.000806,warm,200
100,grayscale,medium,94.4,0.082168,warm,200
101,linpack,medium,685.7,0.678009,warm,200
102,pagerank,medium,71.8,0.046433,warm,200
103,fastfouriertransform,small,126.0,0.007822,warm,200
104,genmatrix,small,6.0,0.000139,warm,200
105,linpack,small,11.9,0.005128,warm,200
106,resnet,large,153.6,0.148572,warm,200
107,genmatrix,large,49.7,0.001194,warm,200
108,genmatrix,small,5.1,0.000101,warm,200
109,fastfouriertransform,large,21.4,0.004991,warm,200
110,graphgen,small,26.1,0.002916,warm,200
111,fastfouriertransform,small,25.9,0.007755,warm,200
112,linpack,small,15.6,0.008119,warm,200
113,pagerank,small,19.6,0.010689,warm,200
114,grayscale,large,2785.6,2.673927,cold,200
115,mobilenet,small,39.4,0.033679,warm,200
116,pagerank,small,18.8,0.010428,warm,200
117,resnet,large,124.8,0.120127,warm,200
118,mobilenet,small,44.7,0.040188,warm,200
119,mobilenet,medium,28.5,0.023878,warm,200
120,genmatrix,small,5.9,0.000102,warm,200
121,fastfouriertransform,large,21.8,0.007911,warm,200
122,matrixmul,medium,834.0,0.818109,warm,200
123,matrixmul,medium,824.2,0.809304,warm,200
124,mobilenet,large,27.7,0.022451,warm,200
125,graphgen,large,524.4,0.09797,warm,200
126,fastfouriertransform,small,21.8,0.004998,warm,200
127,matrixmul,large,23.4,0.007922,warm,200
128,linpack,small,12.4,0.005173,warm,200
129,genmatrix,small,5.6,0.000104,warm,200
130,genmatrix,large,35.9,0.000793,warm,200
131,mobilenet,small,30.1,0.024354,warm,200
132,matrixmul,small,22.8,0.007931,warm,200
133,grayscale,medium,68.4,0.057474,warm,200
134,genmatrix,small,6.3,0.000138,warm,200
135,mobilenet,large,33.7,0.026651,warm,200
136,fastfouriertransform,small,21.8,0.005,warm,200
137,pagerank,small,27.1,0.016663,warm,200
138,fastfouriertransform,small,25.2,0.007662,warm,200
139,fetchdata,medium,142.0,0.136537,warm,200
140,mobilenet,medium,33.0,0.024513,warm,200
141,genmatrix,medium,12.8,0.000287,warm,200
142,graphgen,small,37.8,0.004235,warm,200
143,matrixmul,small,22.9,0.007983,warm,200
144,matrixmul,medium,824.1,0.809272,warm,200
145,mobilenet,medium,22.1,0.017757,warm,200
146,matrixmul,large,23.7,0.007926,warm,200
147,pagerank,large,412.3,0.303678,warm,200
148,mobilenet,small,22.2,0.017649,warm,200
149,genmatrix,medium,10.4,0.000195,warm,200
150,genmatrix,small,6.3,0.000141,warm,200
151,resnet,large,152.3,0.146994,warm,200
152,pagerank,small,19.1,0.010675,warm,200
153,linpack,small,12.3,0.005125,warm,200
154,graphgen,large,530.1,0.089053,warm,200
155,mobilenet,large,24.3,0.017697,warm,200
156,pagerank,small,26.2,0.016488,warm,200
157,graphgen,large,485.7,0.064337,warm,200
158,fastfouriertransform,small,21.4,0.007953,warm,200
159,fastfouriertransform,large,21.1,0.007825,warm,200
160,fastfouriertransform,large,24.5,0.007759,warm,200
161,genmatrix,medium,13.0,0.000286,warm,200
162,fastfouriertransform,large,21.8,0.005,warm,200
163,genmatrix,large,45.2,0.001073,warm,200
164,resnet,small,127.7,0.122736,warm,200
165,resnet,small,128.6,0.120071,warm,200
166,matrixmul,large,23.7,0.007974,warm,200
167,resnet,large,125.6,0.120474,warm,200
168,pagerank,medium,67.9,0.046397,warm,200
169,grayscale,small,15.6,0.010058,warm,200
170,linpack,small,15.4,0.00812,warm,200
171,grayscale,medium,96.6,0.085582,warm,200
172,fetchdata,large,131.2,0.126368,warm,200
173,grayscale,medium,68.4,0.057324,warm,200
174,linpack,small,12.1,0.005111,warm,200
175,graphgen,medium,105.3,0.012774,warm,200
176,resnet,large,125.1,0.119937,warm,200
177,fastfouriertransform,small,22.4,0.007737,warm,200
178,pagerank,small,69.9,0.010333,warm,200
179,pagerank,medium,67.2,0.04595,warm,200
180,fetchdata,medium,80.3,0.075529,warm,200
181,fastfouriertransform,small,17.8,0.004922,warm,200
182,linpack,medium,655.9,0.648096,warm,200
183,fetchdata,medium,82.3,0.077818,warm,200
184,pagerank,large,407.9,0.299914,warm,200
185,grayscale,large,2800.1,2.689293,cold,200
186,pagerank,small,19.1,0.010182,warm,200
187,pagerank,medium,67.8,0.04699,warm,200
188,fastfouriertransform,small,21.6,0.007713,warm,200
189,grayscale,small,12.1,0.00674,warm,200
190,fastfouriertransform,large,21.0,0.004998,warm,200
191,pagerank,small,25.7,0.015822,warm,200
192,grayscale,medium,68.3,0.057198,warm,200
193,resnet,small,126.1,0.121079,warm,200
194,linpack,small,12.3,0.00514,warm,200
195,grayscale,large,2821.4,2.708632,cold,200
196,mobilenet,medium,57.1,0.051094,warm,200
197,graphgen,small,38.6,0.004576,warm,200
198,matrixmul,medium,824.4,0.806692,warm,200
