index,function,size,latency_ms,execution_time_sec,type,status
0,fastfouriertransform,small,1571.3,0.007671,warm,200
1,grayscale,small,1350.3,0.017384,warm,200
2,genmatrix,small,1460.3,0.006516,warm,200
3,fastfouriertransform,large,18.8,0.004995,warm,200
4,pagerank,small,1663.6,0.248369,warm,200
5,resnet,medium,1772.6,0.130307,warm,200
6,graphgen,small,1428.7,0.00463,warm,200
7,fastfouriertransform,small,21.3,0.007949,warm,200
8,genmatrix,large,50.0,0.001609,warm,200
9,resnet,small,126.7,0.12172,warm,200
10,pagerank,small,25.8,0.016614,warm,200
11,pagerank,medium,135.0,0.061574,warm,200
12,genmatrix,medium,12.6,0.000292,warm,200
13,resnet,medium,151.2,0.145188,warm,200
14,graphgen,small,38.9,0.004394,warm,200
15,matrixmul,medium,2221.6,0.509768,cold,200
16,grayscale,small,18.0,0.010853,warm,200
17,genmatrix,medium,9.9,0.000216,warm,200
18,fastfouriertransform,small,21.9,0.007833,warm,200
19,matrixmul,small,23.6,0.007973,warm,200
20,linpack,medium,2801.6,1.024966,cold,200
21,resnet,medium,161.0,0.155531,warm,200
22,graphgen,large,571.6,0.139252,warm,200
23,mobilenet,large,1774.2,0.072673,warm,200
24,fastfouriertransform,medium,618.1,0.605188,warm,200
25,fastfouriertransform,large,17.6,0.005059,warm,200
26,grayscale,large,2833.8,2.723113,cold,200
27,resnet,medium,145.7,0.140338,warm,200
28,resnet,small,126.7,0.120959,warm,200
29,fastfouriertransform,small,24.7,0.007714,warm,200
30,genmatrix,medium,10.4,0.000196,warm,200
31,fastfouriertransform,small,20.1,0.00774,warm,200
32,fastfouriertransform,medium,669.1,0.655587,warm,200
33,grayscale,medium,68.4,0.057972,warm,200
34,linpack,small,14.8,0.008022,warm,200
35,linpack,medium,1056.4,1.03122,warm,200
36,genmatrix,large,36.4,0.000764,warm,200
37,grayscale,large,2850.0,2.73594,cold,200
38,fastfouriertransform,large,25.6,0.007697,warm,200
39,fetchdata,large,1709.1,0.127512,warm,200
40,genmatrix,small,6.1,0.000112,warm,200
41,mobilenet,medium,30.5,0.024346,warm,200
42,grayscale,large,2783.1,2.671349,cold,200
43,pagerank,small,29.8,0.015472,warm,200
44,linpack,small,16.3,0.008375,warm,200
45,genmatrix,small,5.5,0.000121,warm,200
46,linpack,medium,1031.2,1.023357,warm,200
47,grayscale,small,12.7,0.00689,warm,200
48,genmatrix,large,53.0,0.000784,warm,200
49,linpack,small,14.9,0.008048,warm,200
50,mobilenet,medium,30.1,0.022978,warm,200
51,mobilenet,small,29.8,0.023306,warm,200
52,grayscale,small,12.5,0.006912,warm,200
53,genmatrix,large,48.2,0.001181,warm,200
54,pagerank,large,363.7,0.266567,warm,200
55,grayscale,large,2802.3,2.690582,cold,200
56,resnet,medium,155.2,0.149754,warm,200
57,resnet,medium,125.9,0.120981,warm,200
58,linpack,small,16.3,0.008123,warm,200
