timestamp,pod,container_id,container_name,node,createdAt,startedAt
1776930538.291234447,fastfouriertransform-00001-deployment-657cc65f49-v94qz,a92f5de8fe68032db3a645c01d7221f3c9a7fbbc9abdf69a35e8e5acb4f5b6b1,queue-proxy,worker8,2026-04-23T01:48:59.738533233-06:00,2026-04-23T01:48:59.840722093-06:00
1776930538.291234447,pagerank-00001-deployment-5868dc586f-trm4p,89ca28f39c85686f386e5ce1e530bf4f4794b9c4b063a1b14a1664582747f209,queue-proxy,worker10,2026-04-23T01:49:03.696879753-06:00,2026-04-23T01:49:03.795621766-06:00
1776930538.291234447,grayscale-00001-deployment-5bdd67fc57-mpbhq,1c890c635e058894a6cd88309c9e7967afc985a84436befcf64d0c4528f15129,queue-proxy,worker11,2026-04-23T01:49:00.690634725-06:00,2026-04-23T01:49:00.820723672-06:00
1776930551.666731618,genmatrix-00001-deployment-5df4b84798-8kltg,e70bcbb84ca847fddbdd3affd042cf1a41a62b1b92ff50dc23a9df2c0d070a4b,queue-proxy,worker2,2026-04-23T09:49:01.668451551+02:00,2026-04-23T09:49:01.757245381+02:00
1776930551.666731618,matrixmul-00001-deployment-7bd6bb5956-cx6gj,db8b50f6caae593f09ea191e4fec4bb10c6a36430cda7fd2cde1919b922f1bfb,queue-proxy,worker6,2026-04-23T01:49:14.677952397-06:00,2026-04-23T01:49:14.782070432-06:00
1776930551.666731618,graphgen-00001-deployment-6f84b8d49c-g9z8r,d09df51e5b055e77adb5620387162f1028acbb93688f53b08163288ebfe980ff,queue-proxy,worker9,2026-04-23T01:49:05.649656631-06:00,2026-04-23T01:49:05.736466698-06:00
1776930551.666731618,linpack-00001-deployment-5786f975fd-rzqq4,918d903890ac6d5c555f69f09a7847f29e9aa7b44a2b49ec30ec0a2a7b26899a,queue-proxy,worker13,2026-04-23T01:49:19.713658737-06:00,2026-04-23T01:49:19.804549074-06:00
1776930565.555776773,resnet-00001-deployment-58d467dc88-ljvpn,ba658b2108dde9b176a9623990de3b3f21c23cebeb5b5f78ad0e1a9acf021dc2,queue-proxy,worker3,2026-04-23T09:49:14.413722596+02:00,2026-04-23T09:49:14.567770497+02:00
1776930565.555776773,mobilenet-00001-deployment-799ff7446f-zvpwc,db399f416adf9d39c47476d17626afe89810f9d2743001f1a4fc2e732caf62ab,queue-proxy,worker14,2026-04-23T01:49:22.760280378-06:00,2026-04-23T01:49:22.862940206-06:00
1776930578.546948601,fetchdata-00001-deployment-6f7fd5c6-6z5w8,10f4b444b0a40870054ed464faa2da65c61d97ed439b6b3bb64777704de692ce,queue-proxy,worker5,2026-04-23T09:49:38.917177037+02:00,2026-04-23T09:49:39.016641231+02:00
1776931470.708100265,graphgen-00001-deployment-6f84b8d49c-p7pbl,5411a9bb076850f29e3fb9ea4916817c02866f3251958f4ec4227fa7baff75ff,queue-proxy,worker12,2026-04-23T02:04:29.947391178-06:00,2026-04-23T02:04:30.048948624-06:00
1776931579.763204468,resnet-00001-deployment-58d467dc88-568hs,89d9ff13ecdaa55b490bf67d8defe6e52cb8931f291572469c55f55baf16817a,queue-proxy,worker9,2026-04-23T02:06:20.918488534-06:00,2026-04-23T02:06:21.020378437-06:00
1776931640.691146082,graphgen-00001-deployment-6f84b8d49c-9nz4n,649f4b242dc7d8c45e51f556c6a8e2711ac4c70b03945d06aabee96f970dcfe6,queue-proxy,worker3,2026-04-23T10:07:12.89882216+02:00,2026-04-23T10:07:13.001616852+02:00
