request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,genmatrix,small,cold,200,1663.75,1663.0,0.75,7.7,1655.3,True,,0.0,0.03,,7.67,7.7,1
1,fastfouriertransform,large,cold,200,1382.35,1382.34,0.01,6.02,1376.32,True,,0.0,3.85,0.0,2.16,6.02,2
2,matrixmul,small,cold,200,1910.07,1907.97,2.1,4.95,1903.02,True,,0.0,0.36,3.99,0.6,4.95,3
3,mobilenet,small,cold,200,1738.66,1738.64,0.02,26.13,1712.52,True,,,,,,,4
4,genmatrix,small,warm,200,895.47,893.35,2.12,0.14,893.21,False,,0.0,0.03,,0.1,0.14,5
5,genmatrix,large,warm,200,706.37,689.95,16.42,0.91,689.05,False,,0.0,0.02,,0.88,0.91,6
6,resnet,small,cold,200,2329.82,2329.79,0.04,144.5,2185.29,True,,,,,,,7
7,resnet,medium,cold,200,2422.98,2422.95,0.02,172.28,2250.68,False,,,,,,,8
8,fastfouriertransform,small,warm,200,18.21,18.21,0.01,4.59,13.61,False,,0.0,3.85,0.0,0.73,4.59,8
9,fastfouriertransform,small,warm,200,24.36,24.35,0.01,4.6,19.75,False,,0.0,3.83,0.0,0.76,4.6,5
10,mobilenet,large,warm,200,353.1,353.08,0.02,18.51,334.57,False,,,,,,,5
11,resnet,small,cold,200,1450.16,1450.14,0.02,122.11,1328.04,False,,,,,,,6
12,resnet,small,cold,200,1604.58,1604.56,0.02,177.88,1426.69,False,,,,,,,4
13,genmatrix,large,warm,200,41.73,30.38,11.34,0.76,29.63,False,,0.0,0.03,,0.73,0.75,5
14,genmatrix,large,warm,200,41.68,30.49,11.19,0.78,29.71,False,,0.0,0.02,,0.75,0.78,5
15,fetchdata,small,cold,200,2601.51,2601.5,0.01,131.93,2469.58,True,131.9,0.0,0.02,0.0,,131.92,5
16,fetchdata,large,cold,200,2556.8,2556.79,0.01,76.48,2480.31,False,76.45,0.0,0.02,0.0,,76.48,6
17,matrixmul,small,warm,200,23.6,21.46,2.15,4.88,16.57,False,,0.0,0.34,3.98,0.56,4.88,7
18,linpack,small,cold,200,1863.6,1863.59,0.01,5.3,1858.3,True,,0.0,0.37,4.07,0.85,5.3,6
19,genmatrix,medium,warm,200,11.18,9.84,1.33,0.21,9.64,False,,0.0,0.02,,0.18,0.21,6
20,matrixmul,medium,warm,200,535.12,527.35,7.76,511.67,15.69,False,,0.0,0.41,3.96,507.3,511.67,5
21,mobilenet,small,warm,200,29.26,29.25,0.01,24.2,5.05,False,,,,,,,5
22,linpack,medium,cold,200,1747.27,1747.26,0.01,676.27,1070.99,False,,0.0,0.33,3.96,671.97,676.26,5
23,fastfouriertransform,small,warm,200,38.97,38.96,0.01,4.59,34.37,False,,0.0,3.84,0.0,0.74,4.59,5
24,fetchdata,small,warm,200,879.49,879.48,0.01,76.47,803.01,False,76.44,0.0,0.02,0.0,,76.47,5
25,matrixmul,medium,warm,200,528.74,526.94,1.81,510.94,15.99,False,,0.0,0.36,3.97,506.61,510.94,6
26,resnet,medium,warm,200,126.18,126.16,0.02,120.11,6.05,False,,,,,,,7
27,linpack,small,warm,200,70.03,70.02,0.01,5.05,64.97,False,,0.0,0.33,3.97,0.74,5.05,7
28,genmatrix,medium,warm,200,44.09,8.91,35.18,0.21,8.7,False,,0.0,0.03,,0.17,0.2,5
29,resnet,small,warm,200,125.38,125.38,0.01,120.38,5.0,False,,,,,,,2
30,fetchdata,small,warm,200,80.33,80.3,0.03,74.65,5.65,False,74.62,0.0,0.02,0.0,,74.65,2
31,resnet,medium,warm,200,124.03,124.01,0.02,118.5,5.51,False,,,,,,,1
32,linpack,large,warm,200,16.43,16.41,0.02,5.11,11.3,False,,0.0,0.39,3.98,0.73,5.11,1
33,resnet,medium,warm,200,126.08,126.06,0.02,120.66,5.4,False,,,,,,,1
34,resnet,small,warm,200,131.91,131.91,0.01,126.63,5.28,False,,,,,,,1
35,genmatrix,small,warm,200,7.42,6.81,0.61,0.17,6.64,False,,0.0,0.04,,0.12,0.17,1
36,fastfouriertransform,large,warm,200,37.54,37.53,0.01,7.31,30.22,False,,0.0,6.07,0.0,1.23,7.31,1
37,mobilenet,medium,warm,200,29.75,29.73,0.02,23.38,6.35,False,,,,,,,1
38,fastfouriertransform,small,warm,200,23.53,23.52,0.01,7.26,16.26,False,,0.0,6.12,0.0,1.13,7.25,1
39,linpack,small,warm,200,16.61,16.59,0.02,5.08,11.5,False,,0.0,0.35,3.98,0.74,5.08,1
40,fetchdata,medium,warm,200,81.61,81.59,0.03,75.75,5.84,False,75.72,0.0,0.02,0.0,,75.74,1
41,fetchdata,large,warm,200,80.95,80.94,0.02,75.47,5.46,False,75.44,0.0,0.02,0.0,,75.47,1
42,linpack,medium,warm,200,654.82,654.81,0.01,644.13,10.68,False,,0.0,0.34,3.98,639.81,644.13,1
43,mobilenet,medium,warm,200,29.61,29.56,0.05,23.07,6.49,False,,,,,,,2
44,matrixmul,small,warm,200,28.48,26.6,1.88,7.77,18.83,False,,0.0,0.59,6.31,0.86,7.77,2
45,genmatrix,medium,warm,200,14.85,12.38,2.47,0.29,12.09,False,,0.0,0.03,,0.26,0.29,2
46,genmatrix,large,warm,200,57.14,45.58,11.56,1.2,44.38,False,,0.0,0.03,,1.17,1.2,1
47,genmatrix,small,warm,200,7.27,6.69,0.58,0.14,6.55,False,,0.0,0.02,,0.11,0.14,1
48,resnet,large,warm,200,223.73,223.71,0.02,141.66,82.05,False,,,,,,,1
49,mobilenet,large,warm,200,29.93,29.91,0.01,23.17,6.74,False,,,,,,,2
50,genmatrix,small,warm,200,7.51,6.82,0.69,0.14,6.67,False,,0.0,0.03,,0.11,0.14,1
51,mobilenet,medium,warm,200,28.89,28.87,0.02,22.84,6.03,False,,,,,,,1
52,fetchdata,medium,warm,200,89.27,89.25,0.02,83.08,6.17,False,83.04,0.0,0.03,0.0,,83.08,1
53,genmatrix,large,warm,200,57.94,45.37,12.57,1.21,44.16,False,,0.0,0.03,,1.18,1.21,1
54,resnet,small,warm,200,126.28,126.26,0.02,120.12,6.14,False,,,,,,,1
55,genmatrix,medium,warm,200,14.12,11.84,2.28,0.28,11.56,False,,0.0,0.02,,0.25,0.28,1
56,linpack,small,warm,200,19.32,19.3,0.02,8.05,11.25,False,,0.0,0.58,6.34,1.12,8.05,1
57,mobilenet,small,warm,200,29.73,29.71,0.02,22.94,6.77,False,,,,,,,1
58,linpack,medium,warm,200,690.99,690.98,0.02,679.33,11.64,False,,0.0,0.52,6.32,672.49,679.33,1
59,fetchdata,medium,warm,200,89.01,89.0,0.02,83.19,5.81,False,83.14,0.0,0.04,0.0,,83.19,2
60,fastfouriertransform,small,warm,200,40.14,40.12,0.02,7.28,32.84,False,,0.0,6.11,0.0,1.15,7.27,2
61,resnet,large,warm,200,164.69,164.69,0.01,130.21,34.48,False,,,,,,,2
62,matrixmul,small,warm,200,26.29,24.08,2.21,7.9,16.18,False,,0.0,0.55,6.46,0.88,7.9,1
63,genmatrix,medium,warm,200,15.49,12.62,2.86,0.28,12.34,False,,0.0,0.02,,0.25,0.28,1
64,fetchdata,large,warm,200,85.67,85.65,0.02,80.1,5.55,False,80.07,0.0,0.02,0.0,,80.1,1
65,fetchdata,small,warm,200,86.69,86.67,0.02,80.94,5.73,False,80.91,0.0,0.02,0.0,,80.94,1
66,matrixmul,small,warm,200,29.4,27.55,1.85,7.88,19.67,False,,0.0,0.54,6.46,0.87,7.88,1
67,mobilenet,large,warm,200,29.58,29.56,0.02,22.92,6.64,False,,,,,,,1
68,resnet,large,warm,200,137.3,137.22,0.08,130.76,6.45,False,,,,,,,1
69,matrixmul,large,warm,200,28.75,26.88,1.87,7.74,19.14,False,,0.0,0.54,6.33,0.87,7.74,1
