Date,Time,Power_W,Voltage_V,Current_A,Energy_kWh,Label
2026-07-27,09:51:37,64.8,244.9,0.491,36.503,idle
2026-07-27,09:51:38,64.8,244.9,0.491,36.503,idle
2026-07-27,09:51:39,64.8,244.9,0.491,36.503,idle
2026-07-27,09:51:41,64.8,244.9,0.491,36.503,idle
2026-07-27,09:51:42,64.8,244.9,0.491,36.503,idle
2026-07-27,09:51:43,64.8,244.9,0.491,36.503,idle
2026-07-27,09:51:44,64.8,244.9,0.491,36.503,adaptive_1s_rep1
2026-07-27,09:51:45,64.8,244.9,0.491,36.503,adaptive_1s_rep1
2026-07-27,09:51:46,64.8,244.9,0.491,36.503,adaptive_1s_rep1
2026-07-27,09:51:47,64.8,244.9,0.491,36.503,idle
2026-07-27,09:51:48,64.8,244.9,0.491,36.503,idle
2026-07-27,09:51:49,64.8,244.9,0.491,36.503,idle
2026-07-27,09:51:50,64.8,244.9,0.491,36.503,idle
2026-07-27,09:51:51,64.8,244.9,0.491,36.503,idle
2026-07-27,09:51:52,64.8,244.9,0.491,36.503,idle
2026-07-27,09:51:53,64.8,244.9,0.491,36.503,idle
2026-07-27,09:51:54,64.8,244.9,0.491,36.503,idle
2026-07-27,09:51:55,64.8,244.9,0.491,36.503,idle
2026-07-27,09:51:56,64.8,244.9,0.491,36.503,idle
2026-07-27,09:51:57,64.8,244.9,0.491,36.503,idle
2026-07-27,09:51:58,64.8,244.9,0.491,36.503,idle
2026-07-27,09:51:59,64.8,244.9,0.491,36.503,idle
2026-07-27,09:52:00,64.8,244.9,0.491,36.503,idle
2026-07-27,09:52:01,64.8,244.9,0.491,36.503,idle
2026-07-27,09:52:02,64.8,244.9,0.491,36.503,idle
2026-07-27,09:52:03,64.8,244.9,0.491,36.503,idle
2026-07-27,09:52:04,64.8,244.9,0.491,36.503,idle
2026-07-27,09:52:05,64.8,244.9,0.491,36.503,idle
2026-07-27,09:52:06,64.8,244.9,0.491,36.503,idle
2026-07-27,09:52:07,64.8,244.9,0.491,36.503,idle
2026-07-27,09:52:08,64.8,244.9,0.491,36.503,idle
2026-07-27,09:52:09,64.8,244.9,0.491,36.503,idle
2026-07-27,09:52:10,64.8,244.9,0.491,36.503,idle
2026-07-27,09:52:11,64.8,244.9,0.491,36.503,idle
2026-07-27,09:52:12,64.8,244.9,0.491,36.503,idle
2026-07-27,09:52:13,64.8,244.9,0.491,36.503,idle
2026-07-27,09:52:14,64.8,244.9,0.491,36.503,idle
2026-07-27,09:52:15,64.8,244.9,0.491,36.503,idle
2026-07-27,09:52:16,64.8,244.9,0.491,36.503,idle
2026-07-27,09:52:17,64.8,244.9,0.491,36.503,idle
2026-07-27,09:52:18,64.8,244.9,0.491,36.503,idle
2026-07-27,09:52:19,64.8,244.9,0.491,36.503,idle
2026-07-27,09:52:20,64.8,244.9,0.491,36.503,idle
2026-07-27,09:52:21,64.8,244.9,0.491,36.503,idle
2026-07-27,09:52:22,64.8,244.9,0.491,36.503,idle
2026-07-27,09:52:23,64.8,244.9,0.491,36.503,idle
2026-07-27,09:52:24,64.8,244.9,0.491,36.503,idle
2026-07-27,09:52:25,64.8,244.9,0.491,36.503,idle
2026-07-27,09:52:26,64.8,244.9,0.491,36.503,idle
2026-07-27,09:52:27,64.8,244.9,0.491,36.503,idle
2026-07-27,09:52:28,64.8,244.9,0.491,36.503,idle
2026-07-27,09:52:29,64.8,244.9,0.491,36.503,idle
2026-07-27,09:52:30,64.8,244.9,0.491,36.503,idle
2026-07-27,09:52:31,64.8,244.9,0.491,36.503,idle
2026-07-27,09:52:32,64.8,244.9,0.491,36.503,idle
2026-07-27,09:52:33,64.8,244.9,0.491,36.503,idle
2026-07-27,09:52:34,64.8,244.9,0.491,36.503,idle
2026-07-27,09:52:35,64.8,244.9,0.491,36.503,idle
2026-07-27,09:52:36,64.8,244.9,0.491,36.503,idle
2026-07-27,09:52:37,64.8,244.9,0.491,36.503,idle
2026-07-27,09:52:38,64.8,244.9,0.491,36.503,idle
2026-07-27,09:52:39,64.8,244.9,0.491,36.503,idle
2026-07-27,09:52:40,64.8,244.9,0.491,36.503,idle
2026-07-27,09:52:41,65.6,245.0,0.494,36.503,idle
2026-07-27,09:52:42,65.6,245.0,0.494,36.503,idle
2026-07-27,09:52:43,65.6,245.0,0.494,36.503,idle
2026-07-27,09:52:44,65.6,245.0,0.494,36.503,idle
2026-07-27,09:52:45,65.6,245.0,0.494,36.503,idle
2026-07-27,09:52:46,64.8,244.5,0.49,36.503,idle
2026-07-27,09:52:47,64.8,244.5,0.49,36.503,idle
2026-07-27,09:52:48,64.8,244.5,0.49,36.503,idle
2026-07-27,09:52:49,64.8,244.5,0.49,36.503,idle
2026-07-27,09:52:50,64.8,244.5,0.49,36.503,idle
2026-07-27,09:52:51,65.2,244.5,0.492,36.503,idle
2026-07-27,09:52:52,65.2,244.5,0.492,36.503,idle
2026-07-27,09:52:53,65.2,244.5,0.492,36.503,idle
2026-07-27,09:52:54,65.2,244.5,0.492,36.503,idle
2026-07-27,09:52:55,65.2,244.5,0.492,36.503,idle
2026-07-27,09:52:56,64.2,244.5,0.49,36.503,idle
2026-07-27,09:52:57,64.2,244.5,0.49,36.503,idle
2026-07-27,09:52:58,64.2,244.5,0.49,36.503,idle
2026-07-27,09:52:59,64.2,244.5,0.49,36.503,idle
2026-07-27,09:53:00,64.2,244.5,0.49,36.503,idle
2026-07-27,09:53:01,64.7,244.6,0.49,36.503,idle
2026-07-27,09:53:02,64.7,244.6,0.49,36.503,idle
2026-07-27,09:53:03,64.7,244.6,0.49,36.503,idle
2026-07-27,09:53:04,64.7,244.6,0.49,36.503,idle
2026-07-27,09:53:05,64.7,244.6,0.49,36.503,idle
2026-07-27,09:53:06,64.0,244.8,0.486,36.503,idle
2026-07-27,09:53:07,64.0,244.8,0.486,36.503,idle
2026-07-27,09:53:08,64.0,244.8,0.486,36.503,idle
2026-07-27,09:53:09,64.0,244.8,0.486,36.503,idle
2026-07-27,09:53:10,64.0,244.8,0.486,36.503,idle
2026-07-27,09:53:11,64.0,244.8,0.486,36.503,idle
2026-07-27,09:53:12,64.0,244.8,0.486,36.503,idle
2026-07-27,09:53:13,64.0,244.8,0.486,36.503,idle
2026-07-27,09:53:14,64.0,244.8,0.486,36.503,idle
2026-07-27,09:53:15,64.0,244.8,0.486,36.503,idle
2026-07-27,09:53:16,64.0,244.8,0.486,36.503,idle
2026-07-27,09:53:17,64.0,244.8,0.486,36.503,idle
2026-07-27,09:53:18,64.0,244.8,0.486,36.503,idle
2026-07-27,09:53:19,64.0,244.8,0.486,36.503,idle
2026-07-27,09:53:20,64.0,244.8,0.486,36.503,idle
2026-07-27,09:53:21,64.0,244.8,0.486,36.503,idle
2026-07-27,09:53:22,64.0,244.8,0.486,36.503,idle
2026-07-27,09:53:23,64.0,244.8,0.486,36.503,idle
2026-07-27,09:53:24,64.0,244.8,0.486,36.503,idle
2026-07-27,09:53:25,64.0,244.8,0.486,36.503,idle
2026-07-27,09:53:26,64.0,244.8,0.486,36.503,idle
2026-07-27,09:53:27,64.0,244.8,0.486,36.503,idle
2026-07-27,09:53:28,64.0,244.8,0.486,36.503,idle
2026-07-27,09:53:29,64.0,244.8,0.486,36.503,idle
2026-07-27,09:53:30,64.0,244.8,0.486,36.503,idle
2026-07-27,09:53:31,64.0,244.8,0.486,36.503,idle
2026-07-27,09:53:32,64.0,244.8,0.486,36.503,idle
2026-07-27,09:53:33,64.0,244.8,0.486,36.503,idle
2026-07-27,09:53:34,64.0,244.8,0.486,36.503,idle
2026-07-27,09:53:35,64.0,244.8,0.486,36.503,idle
2026-07-27,09:53:36,64.0,244.8,0.486,36.503,idle
2026-07-27,09:53:37,64.0,244.8,0.486,36.503,idle
2026-07-27,09:53:38,64.0,244.8,0.486,36.503,idle
2026-07-27,09:53:39,64.0,244.8,0.486,36.503,idle
2026-07-27,09:53:40,64.0,244.8,0.486,36.503,idle
2026-07-27,09:53:41,64.0,244.8,0.486,36.503,idle
2026-07-27,09:53:42,64.0,244.8,0.486,36.503,idle
2026-07-27,09:53:43,64.0,244.8,0.486,36.503,idle
2026-07-27,09:53:44,64.0,244.8,0.486,36.503,idle
2026-07-27,09:53:45,64.0,244.8,0.486,36.503,idle
2026-07-27,09:53:46,64.0,244.8,0.486,36.503,idle
2026-07-27,09:53:47,64.0,244.8,0.486,36.503,idle
2026-07-27,09:53:49,64.0,244.8,0.486,36.503,idle
2026-07-27,09:53:50,64.0,244.8,0.486,36.503,idle
2026-07-27,09:53:51,64.0,244.8,0.486,36.503,idle
2026-07-27,09:53:52,64.0,244.8,0.486,36.503,idle
2026-07-27,09:53:53,64.0,244.8,0.486,36.503,idle
