timestamp,pod,container_id,container_name,node,createdAt,startedAt
1782735761.161225182,fastfouriertransform-00001-deployment-5d7bc9c94d-gbdmw,9974e11d3cb73af3f7af2a6ba0eda79e8572cf5e3dc321288535d903a25bd47a,queue-proxy,worker10,2026-06-29T06:22:46.771012729-06:00,2026-06-29T06:22:46.856669227-06:00
1782735761.161225182,genmatrix-00001-deployment-9c875447c-n2gzj,66a309032dadc19d968e4da83fdeb357339062509f3601e6d04affe4eafb2558,queue-proxy,worker13,2026-06-29T06:22:47.430284122-06:00,2026-06-29T06:22:47.539702364-06:00
1782735773.961076055,linpack-00001-deployment-65fff5d977-dks6b,1ea3f016541d89cbbe7f28b2f1a2b43281fe001a29f4094588d2838f01567409,queue-proxy,worker2,2026-06-29T14:22:50.852284012+02:00,2026-06-29T14:22:50.934208438+02:00
1782735773.961076055,fetchdata-00001-deployment-7849f4674f-pzsk8,d569f9f1a0b24bf369bb4850e14c6f68baccaa00b844eea60f86247db6a05edf,queue-proxy,worker6,2026-06-29T06:22:48.349232142-06:00,2026-06-29T06:22:48.452328653-06:00
1782735786.505324660,matrixmul-00001-deployment-55fdf86969-4cjjp,daa49a96ff6b3003729eb8419d0ce6c253229cd7b9f6baf216a5d72c0df54d37,queue-proxy,worker3,2026-06-29T14:23:01.854663817+02:00,2026-06-29T14:23:01.925765085+02:00
1782738081.864880193,genmatrix-00001-deployment-9c875447c-r9sxr,0a6fe488ae69911a75998b162f425413ef37f527c1661cc2047ad4c2c0644a7f,queue-proxy,worker1,2026-06-29T15:01:21.803261963+02:00,2026-06-29T15:01:21.881646027+02:00
1782738081.864880193,fetchdata-00001-deployment-7849f4674f-n9pqf,4c2c33cd14b0e814c7eefe967925ba9d824181654265a41910d6c34a0ed29207,queue-proxy,worker10,2026-06-29T07:01:22.922737282-06:00,2026-06-29T07:01:23.015575392-06:00
1782738081.864880193,fastfouriertransform-00001-deployment-5d7bc9c94d-vn6ln,302f22a90c320897afd19f69b66ae4ac95d97e8ebdab5f0100aa8249d627022c,queue-proxy,worker13,2026-06-29T07:01:21.03096914-06:00,2026-06-29T07:01:21.116394564-06:00
1782738094.857372390,linpack-00001-deployment-65fff5d977-q4hkw,e75bdfbc7b3d5f954b1b2020c78a88d0528af1a6c927ea33e0f571bb507898f4,queue-proxy,worker2,2026-06-29T15:01:24.742306445+02:00,2026-06-29T15:01:24.823333593+02:00
1782738094.857372390,matrixmul-00001-deployment-55fdf86969-nn5zj,0ef8403461ec6ab5299bb99c53ace87b2be98718033cdb147a2994e70ffaa0a5,queue-proxy,worker6,2026-06-29T07:01:35.966894905-06:00,2026-06-29T07:01:36.023489542-06:00
