index,function,size,latency_ms,execution_time_sec,type,status
0,fastfouriertransform,small,3594.1,0.007206,cold,200
1,grayscale,small,4056.2,0.017254,cold,200
2,genmatrix,small,2536.2,0.009124,cold,200
3,fastfouriertransform,large,599.7,0.005125,warm,200
4,pagerank,small,2668.0,0.292398,cold,200
5,resnet,medium,3704.8,0.154039,cold,200
6,graphgen,small,2585.8,0.005047,cold,200
7,fastfouriertransform,small,25.5,0.005256,warm,200
8,genmatrix,large,56.3,0.001722,warm,200
9,resnet,small,132.3,0.122457,warm,200
10,pagerank,small,31.9,0.017637,warm,200
11,pagerank,medium,134.8,0.046565,warm,200
12,genmatrix,medium,13.8,0.000288,warm,200
13,resnet,medium,154.3,0.146961,warm,200
14,graphgen,small,40.0,0.004373,warm,200
15,matrixmul,medium,3885.8,0.502877,cold,200
16,grayscale,small,19.4,0.011858,warm,200
17,genmatrix,medium,16.7,0.00029,warm,200
18,fastfouriertransform,small,20.6,0.007796,warm,200
19,matrixmul,small,18.4,0.005004,warm,200
20,linpack,medium,3443.8,0.653301,cold,200
21,resnet,medium,168.3,0.161998,warm,200
22,graphgen,large,559.9,0.125162,warm,200
23,mobilenet,large,3827.4,0.054517,cold,200
24,fastfouriertransform,medium,618.8,0.603808,warm,200
25,fastfouriertransform,large,23.5,0.00557,warm,200
26,grayscale,large,2824.7,2.705254,cold,200
27,resnet,medium,156.7,0.147107,warm,200
28,resnet,small,128.4,0.121446,warm,200
29,fastfouriertransform,small,18.5,0.005043,warm,200
30,genmatrix,medium,13.7,0.000293,warm,200
31,fastfouriertransform,small,21.1,0.007916,warm,200
32,fastfouriertransform,medium,775.6,0.756145,warm,200
33,grayscale,medium,90.0,0.077646,warm,200
34,linpack,small,15.4,0.005118,warm,200
35,linpack,medium,682.6,0.674599,warm,200
36,genmatrix,large,56.4,0.001239,warm,200
37,grayscale,large,2859.3,2.73454,cold,200
38,fastfouriertransform,large,24.2,0.007734,warm,200
39,fetchdata,large,5446.6,1.780954,cold,200
40,genmatrix,small,7.2,0.000149,warm,200
41,mobilenet,medium,31.2,0.02391,warm,200
42,grayscale,large,2788.9,2.678405,cold,200
43,pagerank,small,28.8,0.016011,warm,200
44,linpack,small,12.6,0.005087,warm,200
45,genmatrix,small,6.8,0.000164,warm,200
46,linpack,medium,646.7,0.639376,warm,200
47,grayscale,small,12.7,0.006857,warm,200
48,genmatrix,large,55.2,0.001196,warm,200
49,linpack,small,16.7,0.008049,warm,200
50,mobilenet,medium,25.3,0.019522,warm,200
51,mobilenet,small,23.8,0.017737,warm,200
52,grayscale,small,18.3,0.010908,warm,200
53,genmatrix,large,54.9,0.001167,warm,200
54,pagerank,large,455.3,0.284606,warm,200
55,grayscale,large,2817.7,2.707062,cold,200
56,resnet,medium,147.8,0.142168,warm,200
57,resnet,medium,126.2,0.121649,warm,200
58,linpack,small,12.3,0.005097,warm,200
59,fetchdata,large,98.6,0.092897,warm,200
60,mobilenet,small,23.5,0.017999,warm,200
61,graphgen,small,27.4,0.002787,warm,200
62,fetchdata,large,106.4,0.100251,warm,200
63,fetchdata,large,105.0,0.099669,warm,200
64,matrixmul,large,18.5,0.005006,warm,200
65,fastfouriertransform,medium,657.8,0.637289,warm,200
66,matrixmul,large,25.7,0.007941,warm,200
67,mobilenet,large,34.5,0.024733,warm,200
68,grayscale,large,2848.0,2.737446,cold,200
69,graphgen,large,527.3,0.091563,warm,200
70,fastfouriertransform,large,19.5,0.004933,warm,200
71,pagerank,medium,91.7,0.050226,warm,200
72,linpack,small,16.8,0.008067,warm,200
73,grayscale,medium,69.9,0.057589,warm,200
74,fetchdata,medium,138.5,0.132869,warm,200
75,graphgen,large,525.8,0.08848,warm,200
76,grayscale,large,2833.2,2.721088,cold,200
77,fetchdata,large,178.2,0.172848,warm,200
78,fastfouriertransform,large,22.6,0.007749,warm,200
79,grayscale,large,2789.0,2.678965,cold,200
80,pagerank,large,499.8,0.281489,warm,200
81,genmatrix,small,7.1,0.000138,warm,200
82,linpack,small,12.1,0.005095,warm,200
83,pagerank,large,509.2,0.316224,warm,200
84,graphgen,large,537.2,0.088823,warm,200
85,linpack,medium,672.5,0.665113,warm,200
86,graphgen,small,26.8,0.002767,warm,200
87,linpack,medium,647.2,0.639756,warm,200
88,genmatrix,small,7.0,0.000138,warm,200
89,genmatrix,large,54.6,0.001188,warm,200
90,fastfouriertransform,small,25.8,0.007728,warm,200
91,mobilenet,small,40.0,0.03247,warm,200
92,pagerank,small,29.3,0.016148,warm,200
93,fetchdata,large,97.4,0.092731,warm,200
94,mobilenet,large,33.1,0.027473,warm,200
95,fetchdata,medium,99.0,0.094203,warm,200
96,pagerank,large,477.4,0.292077,warm,200
97,matrixmul,small,26.8,0.006583,warm,200
98,pagerank,large,519.1,0.287025,warm,200
99,genmatrix,large,54.9,0.001159,warm,200
100,grayscale,medium,69.2,0.057287,warm,200
101,linpack,medium,680.3,0.666803,warm,200
102,pagerank,medium,111.4,0.069497,warm,200
103,fastfouriertransform,small,22.3,0.00771,warm,200
104,genmatrix,small,6.2,0.000134,warm,200
105,linpack,small,12.5,0.005081,warm,200
106,resnet,large,128.7,0.124218,warm,200
107,genmatrix,large,55.0,0.001179,warm,200
108,genmatrix,small,6.6,0.000142,warm,200
109,fastfouriertransform,large,23.2,0.004934,warm,200
110,graphgen,small,27.6,0.002874,warm,200
111,fastfouriertransform,small,25.6,0.00772,warm,200
112,linpack,small,16.0,0.008033,warm,200
113,pagerank,small,108.1,0.015984,warm,200
114,grayscale,large,2811.2,2.699019,cold,200
115,mobilenet,small,30.2,0.024424,warm,200
116,pagerank,small,29.1,0.016049,warm,200
117,resnet,large,126.7,0.121386,warm,200
118,mobilenet,small,31.4,0.02592,warm,200
119,mobilenet,medium,22.5,0.017615,warm,200
120,genmatrix,small,7.3,0.000139,warm,200
121,fastfouriertransform,large,22.5,0.004892,warm,200
122,matrixmul,medium,519.6,0.504999,warm,200
123,matrixmul,medium,517.9,0.503847,warm,200
124,mobilenet,large,30.4,0.024718,warm,200
125,graphgen,large,532.1,0.065676,warm,200
126,fastfouriertransform,small,20.8,0.007274,warm,200
127,matrixmul,large,23.7,0.007915,warm,200
128,linpack,small,12.9,0.005103,warm,200
129,genmatrix,small,7.0,0.000146,warm,200
130,genmatrix,large,55.5,0.001203,warm,200
131,mobilenet,small,24.3,0.017502,warm,200
