function,status,duration_ms,upstream_ms
fastfouriertransform,200,1797,1794
grayscale,200,2019,2018
fastfouriertransform,200,13,8
genmatrix,200,1806,1806
pagerank,200,2209,2207
resnet,200,1890,1890
fastfouriertransform,200,10,7
graphgen,200,1647,1645
genmatrix,200,45,39
resnet,200,154,153
pagerank,200,23,21
pagerank,200,115,112
genmatrix,200,11,10
resnet,200,151,150
graphgen,200,25,23
grayscale,200,15,14
matrixmul,200,1976,1972
genmatrix,200,11,10
fastfouriertransform,200,13,10
matrixmul,200,14,10
resnet,200,152,152
graphgen,200,559,521
linpack,200,2658,2655
mobilenet,200,1403,1403
fastfouriertransform,200,657,654
fastfouriertransform,200,10,7
resnet,200,176,175
resnet,200,125,124
fastfouriertransform,200,13,10
genmatrix,200,12,11
grayscale,200,4478,4357
fastfouriertransform,200,13,10
fastfouriertransform,200,643,640
grayscale,200,103,96
linpack,200,9,7
linpack,200,647,643
genmatrix,200,33,28
fastfouriertransform,200,13,10
genmatrix,200,5,5
fetchdata,200,1754,1753
mobilenet,200,32,32
grayscale,200,4451,4332
pagerank,200,26,25
linpack,200,9,6
genmatrix,200,5,4
grayscale,200,4473,4352
linpack,200,654,651
grayscale,200,14,13
genmatrix,200,34,28
linpack,200,14,11
mobilenet,200,23,22
mobilenet,200,27,26
grayscale,200,15,14
genmatrix,200,48,42
pagerank,200,350,336
resnet,200,150,149
resnet,200,128,128
linpack,200,10,7
fetchdata,200,89,89
grayscale,200,4476,4354
mobilenet,200,40,39
graphgen,200,38,36
fetchdata,200,79,79
fetchdata,200,78,77
matrixmul,200,15,11
fastfouriertransform,200,700,697
matrixmul,200,15,12
mobilenet,200,28,28
graphgen,200,526,488
fastfouriertransform,200,11,7
pagerank,200,84,81
linpack,200,10,7
grayscale,200,4471,4357
grayscale,200,102,97
fetchdata,200,124,124
graphgen,200,517,479
fetchdata,200,86,85
fastfouriertransform,200,17,13
pagerank,200,401,387
grayscale,200,4456,4338
genmatrix,200,5,5
linpack,200,10,6
pagerank,200,335,321
graphgen,200,519,482
grayscale,200,5812,5680
linpack,200,682,678
graphgen,200,25,22
linpack,200,651,648
genmatrix,200,5,4
genmatrix,200,47,41
fastfouriertransform,200,13,9
mobilenet,200,27,26
pagerank,200,25,23
fetchdata,200,86,86
mobilenet,200,28,27
fetchdata,200,91,90
pagerank,200,378,363
matrixmul,200,20,15
pagerank,200,418,400
genmatrix,200,34,28
grayscale,200,103,96
linpack,200,678,675
pagerank,200,79,75
fastfouriertransform,200,13,10
genmatrix,200,5,5
linpack,200,9,6
resnet,200,152,152
genmatrix,200,46,40
genmatrix,200,3,3
fastfouriertransform,200,9,6
graphgen,200,36,34
fastfouriertransform,200,9,6
linpack,200,14,10
pagerank,200,16,14
mobilenet,200,27,26
pagerank,200,22,21
resnet,200,153,152
mobilenet,200,25,25
grayscale,200,4455,4336
mobilenet,200,21,20
genmatrix,200,4,3
fastfouriertransform,200,10,7
matrixmul,200,559,555
matrixmul,200,517,513
mobilenet,200,30,29
graphgen,200,483,445
fastfouriertransform,200,14,11
matrixmul,200,15,12
linpack,200,13,11
genmatrix,200,5,5
genmatrix,200,51,46
mobilenet,200,21,21
matrixmul,200,20,16
grayscale,200,101,95
genmatrix,200,4,4
mobilenet,200,23,22
fastfouriertransform,200,13,10
pagerank,200,16,14
fastfouriertransform,200,13,10
fetchdata,200,131,131
mobilenet,200,28,28
genmatrix,200,12,10
graphgen,200,36,34
matrixmul,200,20,16
matrixmul,200,555,551
mobilenet,200,22,21
matrixmul,200,18,11
pagerank,200,338,322
mobilenet,200,27,27
genmatrix,200,12,11
genmatrix,200,5,4
resnet,200,180,179
pagerank,200,74,72
linpack,200,10,7
graphgen,200,518,480
mobilenet,200,21,21
pagerank,200,21,20
graphgen,200,483,445
fastfouriertransform,200,10,7
fastfouriertransform,200,10,7
fastfouriertransform,200,10,6
genmatrix,200,11,10
fastfouriertransform,200,14,10
genmatrix,200,47,42
resnet,200,169,169
resnet,200,125,124
matrixmul,200,21,16
resnet,200,125,124
pagerank,200,81,78
grayscale,200,14,13
linpack,200,13,10
grayscale,200,103,96
fetchdata,200,123,122
grayscale,200,103,96
linpack,200,13,10
graphgen,200,103,95
resnet,200,156,156
fastfouriertransform,200,13,10
pagerank,200,78,76
pagerank,200,59,55
fetchdata,200,86,86
fastfouriertransform,200,9,6
linpack,200,671,668
fetchdata,200,77,76
pagerank,200,362,347
pagerank,200,73,72
pagerank,200,59,56
fastfouriertransform,200,15,12
grayscale,200,394,389
grayscale,200,4465,4340
fastfouriertransform,200,13,9
pagerank,200,73,72
grayscale,200,102,94
resnet,200,154,153
linpack,200,10,7
mobilenet,200,51,51
graphgen,200,26,24
matrixmul,200,516,512
graphgen,200,25,23
grayscale,200,4447,4326
linpack,200,13,10
grayscale,200,14,13
mobilenet,200,27,26
matrixmul,200,20,16
graphgen,200,37,35
fastfouriertransform,200,9,6
fetchdata,200,123,123
graphgen,200,127,119
resnet,200,125,124
fetchdata,200,77,77
fetchdata,200,85,85
grayscale,200,101,95
graphgen,200,111,103
genmatrix,200,49,43
genmatrix,200,48,42
fastfouriertransform,200,745,741
pagerank,200,135,132
resnet,200,166,165
fetchdata,200,77,77
fetchdata,200,77,77
matrixmul,200,16,11
fetchdata,200,77,76
linpack,200,686,683
genmatrix,200,12,11
fetchdata,200,84,84
fastfouriertransform,200,632,629
graphgen,200,124,116
genmatrix,200,5,4
mobilenet,200,23,22
grayscale,200,15,14
genmatrix,200,5,4
genmatrix,200,8,7
linpack,200,681,678
fastfouriertransform,200,677,674
linpack,200,10,6
pagerank,200,63,56
pagerank,200,81,76
graphgen,200,39,36
grayscale,200,15,14
resnet,200,153,153
graphgen,200,36,34
resnet,200,125,125
linpack,200,10,7
linpack,200,729,726
resnet,200,134,133
fastfouriertransform,200,684,680
resnet,200,148,148
grayscale,200,15,14
matrixmul,200,16,11
pagerank,200,349,336
genmatrix,200,11,10
matrixmul,200,20,16
linpack,200,10,7
linpack,200,10,7
fastfouriertransform,200,11,7
matrixmul,200,515,510
matrixmul,200,15,11
grayscale,200,4469,4356
fetchdata,200,129,129
matrixmul,200,21,16
matrixmul,200,22,17
fetchdata,200,85,85
resnet,200,154,153
matrixmul,200,21,16
graphgen,200,136,128
matrixmul,200,17,12
grayscale,200,1096,1091
grayscale,200,12214,7715
grayscale,200,9251,9040
resnet,200,130,129
linpack,200,691,686
mobilenet,200,32,31
genmatrix,200,47,42
mobilenet,200,29,28
fetchdata,200,86,86
fastfouriertransform,200,719,716
pagerank,200,407,391
resnet,200,155,155
fastfouriertransform,200,10,6
grayscale,200,15,14
genmatrix,200,71,3
graphgen,200,28,25
genmatrix,200,11,10
resnet,200,153,152
mobilenet,200,28,27
resnet,200,127,126
matrixmul,200,562,558
matrixmul,200,15,11
fetchdata,200,85,84
graphgen,200,38,36
matrixmul,200,15,11
fetchdata,200,121,121
pagerank,200,135,131
graphgen,200,483,445
genmatrix,200,5,5
mobilenet,200,28,27
mobilenet,200,28,27
pagerank,200,370,355
resnet,200,149,149
mobilenet,200,38,37
pagerank,200,60,56
pagerank,200,111,108
fetchdata,200,78,78
mobilenet,200,23,22
grayscale,200,14,13
mobilenet,200,27,26
genmatrix,200,11,10
mobilenet,200,26,26
grayscale,200,399,395
grayscale,200,4478,4354
grayscale,200,108,100
linpack,200,10,7
fastfouriertransform,200,10,7
fetchdata,200,79,79
matrixmul,200,22,16
fetchdata,200,77,77
genmatrix,200,4,3
matrixmul,200,518,514
linpack,200,14,10
mobilenet,200,28,28
graphgen,200,24,22
matrixmul,200,545,541
resnet,200,157,156
graphgen,200,515,478
matrixmul,200,519,515
graphgen,200,104,96
grayscale,200,102,95
matrixmul,200,21,16
pagerank,200,334,319
genmatrix,200,8,7
genmatrix,200,11,10
matrixmul,200,521,515
graphgen,200,103,96
linpack,200,13,10
matrixmul,200,206,202
fetchdata,200,120,120
fetchdata,200,85,84
pagerank,200,23,21
matrixmul,200,20,15
resnet,200,160,160
graphgen,200,35,33
matrixmul,200,16,11
mobilenet,200,28,27
graphgen,200,105,97
matrixmul,200,518,513
genmatrix,200,12,11
linpack,200,655,652
matrixmul,200,557,553
matrixmul,200,519,514
fastfouriertransform,200,647,644
graphgen,200,522,485
pagerank,200,25,24
linpack,200,14,11
fastfouriertransform,200,13,10
graphgen,200,24,23
genmatrix,200,6,5
graphgen,200,524,486
fetchdata,200,150,150
fetchdata,200,100,99
fastfouriertransform,200,13,10
genmatrix,200,11,10
grayscale,200,103,96
