index,function,size,latency_ms,execution_time_sec,type,status
0,fastfouriertransform,small,1923.5,0.007026,warm,200
1,grayscale,small,1423.9,0.014921,warm,200
2,genmatrix,small,1681.5,0.014563,warm,200
3,fastfouriertransform,large,18.9,0.004979,warm,200
4,pagerank,small,1941.1,0.252544,warm,200
5,resnet,medium,1842.3,0.131313,warm,200
6,graphgen,small,1808.8,0.004993,warm,200
7,fastfouriertransform,small,18.3,0.004937,warm,200
8,genmatrix,large,56.8,0.001814,warm,200
9,resnet,small,203.4,0.195213,warm,200
10,pagerank,small,22.6,0.012728,warm,200
11,pagerank,medium,112.1,0.044009,warm,200
12,genmatrix,medium,13.7,0.000288,warm,200
13,resnet,medium,156.9,0.150481,warm,200
14,graphgen,small,27.5,0.002729,warm,200
15,matrixmul,medium,1968.1,0.502563,warm,200
16,grayscale,small,18.4,0.010858,warm,200
17,genmatrix,medium,14.9,0.000298,warm,200
18,fastfouriertransform,small,21.9,0.007769,warm,200
19,matrixmul,small,19.0,0.004992,warm,200
20,linpack,medium,2211.3,0.650043,cold,200
21,resnet,medium,147.6,0.142166,warm,200
22,graphgen,large,558.8,0.125405,warm,200
23,mobilenet,large,1566.6,0.029823,warm,200
24,fastfouriertransform,medium,660.2,0.64517,warm,200
25,fastfouriertransform,large,19.2,0.004954,warm,200
26,grayscale,large,2820.8,2.705029,cold,200
27,resnet,medium,157.1,0.15118,warm,200
28,resnet,small,127.5,0.121652,warm,200
29,fastfouriertransform,small,18.0,0.004931,warm,200
30,genmatrix,medium,13.5,0.000313,warm,200
31,fastfouriertransform,small,21.9,0.007773,warm,200
32,fastfouriertransform,medium,699.3,0.686506,warm,200
33,grayscale,medium,68.9,0.057817,warm,200
34,linpack,small,12.2,0.005086,warm,200
35,linpack,medium,685.6,0.678019,warm,200
36,genmatrix,large,55.8,0.001172,warm,200
37,grayscale,large,2837.0,2.717861,cold,200
38,fastfouriertransform,large,25.4,0.007713,warm,200
39,fetchdata,large,1635.1,0.149948,warm,200
40,genmatrix,small,6.8,0.000152,warm,200
41,mobilenet,medium,32.5,0.023496,warm,200
42,grayscale,large,2797.4,2.685497,cold,200
43,pagerank,small,26.2,0.016172,warm,200
44,linpack,small,11.9,0.005143,warm,200
45,genmatrix,small,7.0,0.000161,warm,200
46,linpack,medium,653.8,0.645153,warm,200
47,grayscale,small,13.4,0.006869,warm,200
48,genmatrix,large,55.3,0.001188,warm,200
49,linpack,small,16.1,0.00807,warm,200
50,mobilenet,medium,32.3,0.023375,warm,200
51,mobilenet,small,29.4,0.023163,warm,200
52,grayscale,small,18.1,0.010928,warm,200
53,genmatrix,large,54.9,0.001248,warm,200
54,pagerank,large,386.2,0.280641,warm,200
55,grayscale,large,2833.4,2.72265,cold,200
56,resnet,medium,153.7,0.147566,warm,200
57,resnet,medium,127.5,0.122246,warm,200
58,linpack,small,11.8,0.005169,warm,200
59,fetchdata,large,96.7,0.091455,warm,200
60,mobilenet,small,23.9,0.018272,warm,200
61,graphgen,small,39.0,0.00431,warm,200
62,fetchdata,large,95.4,0.090458,warm,200
63,fetchdata,large,95.4,0.090304,warm,200
64,matrixmul,large,18.9,0.005025,warm,200
65,fastfouriertransform,medium,705.2,0.686621,warm,200
66,matrixmul,large,27.1,0.009264,warm,200
67,mobilenet,large,27.1,0.021118,warm,200
68,grayscale,large,2839.3,2.729584,cold,200
69,graphgen,large,523.8,0.086006,warm,200
70,fastfouriertransform,large,17.5,0.004936,warm,200
71,pagerank,medium,98.1,0.071885,warm,200
72,linpack,small,14.5,0.005161,warm,200
73,grayscale,medium,69.8,0.057338,warm,200
74,fetchdata,medium,147.1,0.141263,warm,200
75,graphgen,large,490.0,0.064093,warm,200
76,grayscale,large,2803.9,2.692115,cold,200
77,fetchdata,large,104.6,0.099455,warm,200
78,fastfouriertransform,large,26.5,0.007693,warm,200
79,grayscale,large,2780.3,2.670067,cold,200
80,pagerank,large,423.7,0.279265,warm,200
81,genmatrix,small,7.0,0.000137,warm,200
82,linpack,small,12.0,0.005127,warm,200
83,pagerank,large,359.8,0.279508,warm,200
84,graphgen,large,526.5,0.097784,warm,200
85,linpack,medium,705.4,0.697607,warm,200
86,graphgen,small,28.0,0.002821,warm,200
87,linpack,medium,652.4,0.643827,warm,200
88,genmatrix,small,7.1,0.000136,warm,200
89,genmatrix,large,55.3,0.001185,warm,200
90,fastfouriertransform,small,25.5,0.00771,warm,200
91,mobilenet,small,36.1,0.030569,warm,200
92,pagerank,small,25.1,0.015994,warm,200
93,fetchdata,large,104.4,0.098947,warm,200
94,mobilenet,large,26.5,0.021845,warm,200
95,fetchdata,medium,100.8,0.096261,warm,200
96,pagerank,large,456.9,0.288928,warm,200
97,matrixmul,small,21.9,0.005429,warm,200
98,pagerank,large,363.0,0.283246,warm,200
99,genmatrix,large,56.0,0.001184,warm,200
100,grayscale,medium,96.1,0.083516,warm,200
101,linpack,medium,690.9,0.681695,warm,200
102,pagerank,medium,97.8,0.069195,warm,200
103,fastfouriertransform,small,21.7,0.007704,warm,200
104,genmatrix,small,6.3,0.000143,warm,200
105,linpack,small,11.9,0.005111,warm,200
106,resnet,large,160.4,0.154665,warm,200
107,genmatrix,large,54.5,0.001225,warm,200
108,genmatrix,small,7.1,0.000137,warm,200
109,fastfouriertransform,large,22.4,0.00492,warm,200
110,graphgen,small,28.7,0.002983,warm,200
111,fastfouriertransform,small,25.3,0.007749,warm,200
112,linpack,small,16.7,0.008064,warm,200
113,pagerank,small,19.7,0.010235,warm,200
114,grayscale,large,2835.0,2.722127,cold,200
115,mobilenet,small,28.4,0.022402,warm,200
116,pagerank,small,81.3,0.071923,warm,200
117,resnet,large,147.2,0.140806,warm,200
118,mobilenet,small,31.9,0.027186,warm,200
119,mobilenet,medium,22.3,0.017664,warm,200
120,genmatrix,small,7.4,0.000134,warm,200
121,fastfouriertransform,large,22.4,0.004925,warm,200
122,matrixmul,medium,523.3,0.507823,warm,200
123,matrixmul,medium,519.6,0.506063,warm,200
124,mobilenet,large,28.8,0.023022,warm,200
125,graphgen,large,518.4,0.063346,warm,200
126,fastfouriertransform,small,21.3,0.007706,warm,200
127,matrixmul,large,22.8,0.007872,warm,200
128,linpack,small,11.7,0.005094,warm,200
129,genmatrix,small,6.8,0.000138,warm,200
130,genmatrix,large,54.7,0.001194,warm,200
131,mobilenet,small,22.2,0.017632,warm,200
132,matrixmul,small,23.8,0.008079,warm,200
133,grayscale,medium,69.8,0.057297,warm,200
134,genmatrix,small,6.9,0.000137,warm,200
135,mobilenet,large,44.7,0.038951,warm,200
136,fastfouriertransform,small,231.3,0.007755,warm,200
137,pagerank,small,78.6,0.010375,warm,200
138,fastfouriertransform,small,23.1,0.007689,warm,200
139,fetchdata,medium,161.9,0.156405,warm,200
140,mobilenet,medium,31.7,0.022974,warm,200
141,genmatrix,medium,13.8,0.000284,warm,200
142,graphgen,small,38.5,0.004211,warm,200
143,matrixmul,small,24.0,0.007928,warm,200
144,matrixmul,medium,566.1,0.55194,warm,200
145,mobilenet,medium,22.6,0.017609,warm,200
146,matrixmul,large,18.3,0.005036,warm,200
147,pagerank,large,378.7,0.281531,warm,200
148,mobilenet,small,28.5,0.023485,warm,200
149,genmatrix,medium,13.9,0.0003,warm,200
150,genmatrix,small,6.8,0.000136,warm,200
151,resnet,large,153.6,0.147758,warm,200
152,pagerank,small,25.0,0.015948,warm,200
153,linpack,small,12.4,0.005086,warm,200
154,graphgen,large,507.0,0.083223,warm,200
155,mobilenet,large,22.5,0.017737,warm,200
156,pagerank,small,27.5,0.018111,warm,200
157,graphgen,large,494.6,0.064383,warm,200
158,fastfouriertransform,small,19.3,0.004915,warm,200
159,fastfouriertransform,large,21.9,0.007708,warm,200
160,fastfouriertransform,large,25.8,0.007852,warm,200
161,genmatrix,medium,14.2,0.000283,warm,200
162,fastfouriertransform,large,21.8,0.007933,warm,200
163,genmatrix,large,54.5,0.00118,warm,200
164,resnet,small,157.5,0.152088,warm,200
165,resnet,small,127.3,0.1216,warm,200
166,matrixmul,large,23.5,0.007905,warm,200
167,resnet,large,132.7,0.126806,warm,200
168,pagerank,medium,100.5,0.072361,warm,200
169,grayscale,small,13.3,0.007074,warm,200
170,linpack,small,16.4,0.008067,warm,200
171,grayscale,medium,93.9,0.081294,warm,200
172,fetchdata,large,165.4,0.159576,warm,200
173,grayscale,medium,102.8,0.090749,warm,200
174,linpack,small,16.9,0.008094,warm,200
175,graphgen,medium,125.2,0.01955,warm,200
176,resnet,large,148.2,0.141914,warm,200
