index,function,size,latency_ms,execution_time_sec,type,status
0,fastfouriertransform,small,1806.3,0.007952,warm,200
1,grayscale,small,2023.1,0.028753,cold,200
2,genmatrix,small,1808.4,0.008034,warm,200
3,fastfouriertransform,large,24.9,0.005222,warm,200
4,pagerank,small,2212.1,0.260064,cold,200
5,resnet,medium,1892.0,0.144376,warm,200
6,graphgen,small,1650.0,0.00537,warm,200
7,fastfouriertransform,small,18.5,0.005097,warm,200
8,genmatrix,large,47.8,0.001547,warm,200
9,resnet,small,155.5,0.149547,warm,200
10,pagerank,small,67.9,0.016636,warm,200
11,pagerank,medium,123.3,0.051664,warm,200
12,genmatrix,medium,14.3,0.000296,warm,200
13,resnet,medium,153.2,0.147061,warm,200
14,graphgen,small,28.0,0.002845,warm,200
15,matrixmul,medium,1979.6,0.533754,warm,200
16,grayscale,small,17.7,0.011088,warm,200
17,genmatrix,medium,14.1,0.000291,warm,200
18,fastfouriertransform,small,21.8,0.007821,warm,200
19,matrixmul,small,17.4,0.004979,warm,200
20,linpack,medium,2660.2,0.643214,cold,200
21,resnet,medium,154.3,0.148537,warm,200
22,graphgen,large,565.1,0.137373,warm,200
23,mobilenet,large,1405.4,0.031388,warm,200
24,fastfouriertransform,medium,666.0,0.651819,warm,200
25,fastfouriertransform,large,18.0,0.005067,warm,200
26,grayscale,large,4511.2,4.317554,cold,200
27,resnet,medium,178.1,0.172098,warm,200
28,resnet,small,127.0,0.12096,warm,200
29,fastfouriertransform,small,25.8,0.007931,warm,200
30,genmatrix,medium,15.0,0.000292,warm,200
31,fastfouriertransform,small,21.4,0.007866,warm,200
32,fastfouriertransform,medium,651.6,0.638086,warm,200
33,grayscale,medium,108.1,0.09329,warm,200
34,linpack,small,11.8,0.005157,warm,200
35,linpack,medium,649.7,0.641617,warm,200
36,genmatrix,large,36.6,0.000805,warm,200
37,grayscale,large,4483.2,4.286483,cold,200
38,fastfouriertransform,large,26.0,0.007838,warm,200
39,fetchdata,large,1755.5,0.128696,warm,200
40,genmatrix,small,6.9,0.00015,warm,200
41,mobilenet,medium,34.2,0.023007,warm,200
42,grayscale,large,4509.8,4.314361,cold,200
43,pagerank,small,29.2,0.01782,warm,200
44,linpack,small,11.9,0.005095,warm,200
45,genmatrix,small,6.7,0.000162,warm,200
46,linpack,medium,657.6,0.650003,warm,200
47,grayscale,small,16.8,0.010779,warm,200
48,genmatrix,large,37.2,0.000775,warm,200
49,linpack,small,17.2,0.008126,warm,200
50,mobilenet,medium,25.3,0.017856,warm,200
51,mobilenet,small,29.2,0.023243,warm,200
52,grayscale,small,17.0,0.010836,warm,200
53,genmatrix,large,51.4,0.001171,warm,200
54,pagerank,large,400.5,0.301518,warm,200
55,grayscale,large,4518.1,4.316588,cold,200
56,resnet,medium,151.8,0.145972,warm,200
57,resnet,medium,130.3,0.12088,warm,200
58,linpack,small,12.1,0.005095,warm,200
59,fetchdata,large,91.4,0.085732,warm,200
60,mobilenet,small,41.4,0.036576,warm,200
61,graphgen,small,40.1,0.004105,warm,200
62,fetchdata,large,80.8,0.076038,warm,200
63,fetchdata,large,79.4,0.074513,warm,200
64,matrixmul,large,18.4,0.005023,warm,200
65,fastfouriertransform,medium,708.6,0.692776,warm,200
66,matrixmul,large,18.6,0.004997,warm,200
67,mobilenet,large,30.4,0.024242,warm,200
68,grayscale,large,4509.0,4.31709,cold,200
69,graphgen,large,532.4,0.096811,warm,200
70,fastfouriertransform,large,19.3,0.004929,warm,200
71,pagerank,medium,92.1,0.06735,warm,200
72,linpack,small,12.6,0.005126,warm,200
73,grayscale,medium,108.0,0.092605,warm,200
74,fetchdata,medium,126.0,0.120163,warm,200
75,graphgen,large,522.5,0.082787,warm,200
76,grayscale,large,4492.6,4.300496,cold,200
77,fetchdata,large,87.4,0.081988,warm,200
78,fastfouriertransform,large,26.0,0.007754,warm,200
79,grayscale,large,5833.5,4.297464,cold,200
80,pagerank,large,437.2,0.284898,warm,200
81,genmatrix,small,7.2,0.000139,warm,200
82,linpack,small,13.0,0.005138,warm,200
83,pagerank,large,382.9,0.287893,warm,200
84,graphgen,large,525.4,0.096269,warm,200
85,linpack,medium,684.9,0.676311,warm,200
86,graphgen,small,27.1,0.002803,warm,200
87,linpack,medium,654.7,0.64641,warm,200
88,genmatrix,small,6.8,0.000104,warm,200
89,genmatrix,large,49.7,0.001184,warm,200
90,fastfouriertransform,small,26.8,0.007886,warm,200
